Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5.0,Very productive and enjoyable,"I really enjoyed working with NTUC. It's really great experience 🙂, very productive and enjoyable. The reason for leaving this Job is just I can't continue permanent night shift.
Love this company ❤️",,,Team Leader,Former Employee,Potong Pasir,"March 6, 2022"
3.0,Stressful but good benefits,"The hours are rostered which shows their no regard to employee's life outside of work. Have to pay for every small cashier miscount. Most team leaders are nive and friendly, but ther are a lot of annoying and naggy indivualds running the store.",,,Cashier (Part-time),Former Employee,Senja,"February 21, 2022"
5.0,Productive n fun place to work,"It’s a easy job but stressful as the job you do never ends unless you stop n take break, too many heavy things to carry not good for health .. but I still enjoyed the job because time flys n some colleges are very friendly..",,,Part-time retail assistant,Former Employee,Shaw plaza,"February 16, 2022"
5.0,more learning about customer relationship and productive sales.,learning about custòmer service rekation with them about feed back what they need if possible inorder to building better service to them about their conplain inorder to improvement to our comoany system and build close relation with customer inorder ti get more support from them in coming future inorder to increase our sales.more friendly and helpfull person toward them with giving a policy face of smile.,,,promoter,Former Employee,singapore,"January 18, 2022"
3.0,good learning experience,"learned many things, get to meet different people, daily interaction with customer. If you are active then will be ok in a fast paced environment and multitasking.",,,Retail Supervisor,Former Employee,Singapore,"December 23, 2021"
5.0,Productivity and fun,"U work hard and work smart ,Ntuc will take care of you and your pay,free upgrade to higher post if u work hard and show them that u are capable and reliable enough to lead a team",,,Retail Sales Assistant,Former Employee,Singapore,"November 29, 2021"
5.0,Good working environment,"Supportive managers, good working environment, nice colleagues, and good remuneration, which made my experience at the NTUC fairprice a good experience.",,,Assistant,Former Employee,Singapore,"October 25, 2021"
5.0,This is the place of your life changing place bring you to higher level.,Everyday you have something to learn and new experience in your work.A very good team work.if you love the job there's no harder things for you.Good teams with full support.bonuses are incredible no idea 😍,,,Cashier (Part-time),Former Employee,Hypt hyper JURONG POINT,"October 18, 2021"
5.0,Stable job,"Its fun working .. A very big family but you must be able to work together with seniors.. Cause they tend to be abit grumpy.. Other then that, i experience there is fun..",,,Cashier/Service Crew,Former Employee,Singapore,"October 10, 2021"
4.0,Ok,Care of staff good environment . The hardest part is carrying stock due most of elderly staff . Have a chance to learn how to use computer n knowledge,,,Part Time Service Crew,Current Employee,Thomson,"July 22, 2021"
1.0,Nothing good,"Terrible management. Unstructured. Only good thing is the freebies from the about to be expired food.

OT a lot, work a lot but pay is very miserable and little.",,,Cashier,Former Employee,Changi,"July 9, 2021"
5.0,Challenging but Rewarding Environment,"Working in NTUC Fairprice has taught me numerous things that helped improve my current skills. Management is very good and fair to each and everyone. Healthy work environment, with good and hardworking colleagues.",,,Team Leader/Retail Supervisor,Current Employee,Singapore,"March 3, 2021"
3.0,Productive & Fun work place,"Fast & stessful but get to learn more knowledge about fruits, arrange the space for incoming new stocks for easier replenish where the space area is limited.",,,Fresh Department Retail Assistant,Current Employee,Hougang A,"December 28, 2020"
1.0,Tiring and unpleasant work environment,"Quite tiring because I was in non-food department. The team leader is absolutely unreasonable and impatient. She blames me that I told the manager that the roster had not been released yet during my second day(by right, my roster should be released on first day). She scolds her department members for unreasonably and ridiculously.

On the other hand. there is also a lazy NTUC boy who walks around, use mobile phone and always talks to the merchandisers unnecessarily. I had been doing most of the replenishing work and he did little. He has bad temper and terrible attitude by yelling toward his colleagues and merchandisers. Quite a number of temp staff left because of these two black sheep.

Overall, it has been a disaster in NTUC Marine Parade non-food department.",,,Temporary Staff,Former Employee,Marine Parade,"August 19, 2020"
3.0,"a typical day at work
what you learned","Good collaboration with supportive team members
- Good work culture
- Opportunity to work on cutting edge technologies
- Management highly encourages employees to learn and take certifications
- Good benefits
- No micromanagement
- Flexible working arrangements
- Challenging project",a typical day at work what you learned,a typical day at work what you learned,Project Engineer,Former Employee,Singapore City Hall,"February 5, 2022"
3.0,productive fun working place,"a good place to work. Sometime difficult to handle stock during CNY/ Christmas, because a lot of incoming stock/ promotions. good benefits for workers in term of training.",birthday celebration for individual staff,no fix hours breaks for staff,store keeper,Former Employee,Serangoon,"June 23, 2020"
4.0,Suitable for people of all ages.,Working well with elderly colleagues made me become more caring of the surrounding and working equipment as safety is always important. This would be a good starting point for youngsters to experience the working world and at the same time make new friends and learn life experiences from the elderly as to how one should treat the people and things around you.,,,Retail Assistant (Part-Time),Former Employee,Sembawang,"May 29, 2020"
1.0,Worst company to work with!,"I need to take customer temperature and scanning of identity card under the sun. I have to guide customer how to qr code download Apps, help them to key in their information. Too many work to do at this outlet and have to work under the sun.",,,Temporary Staff,Former Employee,Blk 202 Hougang,"May 21, 2020"
3.0,Nil,"Management and staffs in tanglin mall are great! Having alot of fun working there. However with a toddler, i dont have enough time to spent with my kid especially when i have to work in the afternoon shift",,,Team Leader,Former Employee,Tanglin,"May 20, 2020"
2.0,Production issues,Always a problem with production due to cable thefts. Generator was not able to power all major machinery. Staff was demotivated due to poor salary payments,,,Factory Supervisor,Former Employee,"Nancefield, Gauteng","April 3, 2020"
3.0,Productive and Fun Place,"- Helpful colleagues
- Good work culture, fast paced
- Dynamic retail setting
- Work life balance
- Fun culture
- Autonomy in decisions
- Sales driven",,,Community Pharmacist in Unity Pharmacy,Current Employee,East Singapore,"February 20, 2020"
4.0,Excellent,"This is a part time job.
It is through the agency that the job is engaged.
The cashiering team is very friendly and take care of each other. Team work is demonstrated.",,,Festive Temp Cashier,Former Employee,East Singapore,"February 2, 2020"
5.0,Experience,"It was a learning journey for me. Throughout my time there, I was exposed to different work ethics and the true definition of team spirit. It was indeed an eye opener and a memorable experience.",,,Cashier and Customer Service,Former Employee,Singapore,"January 22, 2020"
4.0,Fast paced.,Fast paced and major management rotation annually. Review of strategy and realignment required for every change in management. Poor flexi benefits. No flexi dollars.,,,Minion,Former Employee,Store,"January 5, 2020"
5.0,fun work place,"nice enviroment and friendly co workers, i love to work there, i did night shift. we have 3 dffnt shifts. i mostly took night shift. most secure place.",,,Retail Assistant,Former Employee,Yew Tee,"December 30, 2019"
5.0,fun and excellent team mates,Very nice to work and good workmates. Good team leader and enjoyed by working different shifts. Some days are busy. Customers are nice and friendly. Updating ourselves by attending various training.,,,Retail Asst,Former Employee,Singapore,"December 12, 2019"
5.0,Good working environment,Verry good Company benefits and working Environment the best place to work. Fresh food have a fod safety standards can learn more about food safety and other training,,,Lead Associate,Former Employee,Singapore,"November 20, 2019"
4.0,Productive and fast-paced,"A fast-paced work culture with good learning and growth opportunities. Management are knowledgable, and good guidance are provided for new hires. Most enjoyable part of the job will be the satisfaction received after a launch of a successful campaign",,,Marketing Executive,Current Employee,West Singapore,"November 13, 2019"
4.0,Facilities - Working Systems,"The facilities provide by the employers are very useful.
The working systems used by the employers really helps the employees to have some work life balance.",,,Retail Supervisor,Former Employee,Ang Mo Kio,"October 15, 2019"
3.0,Good,"Ntuc is very good, but the outlets chief cashier not happy each other, and the never do thing go out and they never said give warranty letter, and the outlets admiralty two months already many people resign also about two chief cashier, same staff always take mc, they never scolded,",,,Cashier,Former Employee,Singapore,"October 5, 2019"
5.0,"Good, respect, good, good, difficult customers, pay day","Typical day month end, I learn customer service, managing apply rules always. Work place was enjoyable, hardest when u meet difficult customers, month",,,Sales Consultant,Former Employee,Boksburg north,"September 30, 2019"
4.0,Fun more relaxed workplace,"Has a more open culture
Employees are allowed to work at their own time and target as long as they finish their task promptly before the set timeline
Colleagues are friendly and approachable, willing to help one another",,,"Business Operations Assistant, Purchasing Systems",Current Employee,Singapore,"September 4, 2019"
3.0,Less time in office,"Pick up Chairman from his resident and proceed to his meeting, events and functions location as per schedule.
Ensure arriving early and pick up on time.
Driving at the best comfortable mode and safe.
Attend to vehicle servicing and and inspection as per schedule.
Vehicle must be well kept, clean and odour free.",,,Chairman Driver,Current Employee,"Singapur, PR","September 4, 2019"
3.0,Fun working environment,"Overall is a good place to earn some allowances, good culture, do not have any politics, supervisors, and colleagues are helpful and nice. overall good experience",,,Temporary Contract,Former Employee,Jurong West,"August 29, 2019"
4.0,Productive and Fun Workplace but can be quite challenging,"A good place to work as colleagues is generally quite nice due to the existing values and culture set up in the organisation. However, depending on which department you are in, the working hours can be quite long and prone to ever-changing challenges due to the scale and size of the company.",,,Team Leader,Current Employee,Singapore,"August 25, 2019"
3.0,"a typical day at work
what you learned","Good collaboration with supportive team members
- Good work culture
- Opportunity to work on cutting edge technologies
- Management highly encourages employees to learn and take certifications
- Good benefits
- No micromanagement
- Flexible working arrangements
- Challenging project",a typical day at work what you learned,a typical day at work what you learned,Project Engineer,Former Employee,Singapore City Hall,"February 5, 2022"
3.0,A Stress full job,"A good place to earn a lot more but no room to grow for foreign workers.
A very stress full job.
Difficulty in acquiring new staff.
Management care less about the foreign workers and favor the locals despite of their wrong doings.
A place where I find a lot of friends with different cultures.",,,Team Leader,Former Employee,Singapore,"August 22, 2019"
5.0,I really enjoyed my job,The staff were very kind and patient when it comes to teaching and would gladly help whenever help was needed. It was a really great experience since it was chinese new year period with the crazy amount of people buying lots of goods for chinese new year,,,Cashier (Part-time),Former Employee,Singapore,"August 13, 2019"
3.0,temporary job,"Just personal view:
Short period at the job so not able to give comment.
Every job is similiar, which is mutitasking of jobs, very busy & tight schedule for duties.
Need to be very hard working to deliver the task on time.
Academic qualification plays an important role.",,,Administrative Assistant,Former Employee,Singapore,"July 28, 2019"
5.0,Nice place to wrk,Friendly place...Can enjoy Work there enjoy working there... Friendly place to work college al.ate friendly and help ful...If we face any problem the manager and leader Al help to settle the problems,,,Cashier,Former Employee,Jurong point,"July 14, 2019"
4.0,Good place to work,Some of senior staff not interested with new stuff.and not willing to guide.but management staff and manager are good. I can't work with people who are not friendly.that the reason i resigned,,,night filler,Former Employee,Serangoon,"July 9, 2019"
2.0,Peaceful,"Usually work alone but I made friends along the way. I topped up dairy products like milk, cheese and yogurt etc.
The pay is OK but sometimes, it is too tiring as you need to keep on topping up thing.",,,Retail Assistant (Part-Time),Former Employee,Changi,"March 13, 2019"
5.0,Saw how a supermarket is run,"This job provided me an opportunity to see the innerworkings of how a supermarket is run, from preparing the supermarket for opening to its customers to shutting down the supermarket for the night while prepping it for the next day",,,Retail Assistant,Former Employee,Singapore,"March 10, 2019"
3.0,An alright workplace,"I work at one of the branches. I would say that all of the people there are friendly. However, there was some miscommunication and misunderstandings, that should not have happened in the first place, due to payroll, but this is also solely because of the agency I went to. Overall, I learnt a lot but I would not commit for that long.",,,Sales Assistant,Former Employee,Singapore,"March 3, 2019"
4.0,Productive,"Well the organization is big everybody is busy including the CEO who is also an MP for Serangoon.We talk less

Long day 10-12 hrs

Friendly

Waiting

expose to many intereting place such as Parliament House",,,Personal Driver,Former Employee,Jurong,"January 18, 2019"
4.0,Great Job Experience,A typical day at work included serving customers at the checkout counter and managing the money in your own cash drawer. What I learned from the job were customer service skills which included how to manage customer queries and difficult customers. Head cashiers in charge of me are great people who made me feel welcomed and valuable. The hardest part of the job was the long hours and it was physically demanding to stand for long periods of time. Most enjoyable part of the job was definitely interacting with the older and experienced co-workers who were all friendly and patient in guiding me to do my job well.,,,Cashier (Part-time),Former Employee,Tanjong Pagar,"December 21, 2018"
3.0,Social Enterprise with split personality,"Working level culture is cordial and friendly. Politicking happens a lot at the senior management level, which leads to road-blocks and slows down progress/innovation.

Senior management is unable to align vision and expectations in order to drive the company forward as a team. Recent talent acquisition seems to have been overly focused on personnel from the banking and management consultancy sector, which leaves the organisation top-heavy and short-staffed to carry out the actual work.",,,Manager,Current Employee,Singapore,"December 5, 2018"
5.0,FairPrice management,"FairPrice is a very well managed and established organization in Singapore.
Being the largest local grown retail company, it has gained acceptance in the society, frequently holding social events to benefit the community, working hand in hand with government and non profit organizations. It has also several sponsorship programs to help the needy.
Staff welfare benefits are also very well received, including flexi work hours, medical and dental coverage etc.
All in all, FairPrice is one of the best local organizations to work with.",,,"Executive, Customer Relations",Former Employee,Singapore,"November 7, 2018"
3.0,Family working style,"- A typical day at work would be monitoring projects and/or meeting project managers to understand projects.
- workplace Culture is more like family
- The hardest part of the job is convincing project managers to do documentation.
- The most enjoyable part of the job is speaking to people from all works of life in the profession.",,,IT Program Executive,Current Employee,Singapore,"October 28, 2018"
5.0,Company culture,"Jobs aren't just a paycheck, and, given the amount of time spent working, it's important for me to make sure there's a good fit. This company has good culture and I learned a lot.",,,Team leader,Former Employee,Singapore,"October 23, 2018"
5.0,Fun workplace,"Cashier, collecting money and packing

Help out in the training new Cashier on the Job

Management was good.

Had good relation with colleagues supervisor",,,Cashier,Former Employee,Queenstown,"August 24, 2018"
4.0,Retail,"o Trained new cashiers on procedures, customer service and sales techniques.
o Created attractive displays to promote items.
o Responded to customer requests and directed to merchandise.",,,Cashier,Former Employee,Farrer Park,"August 19, 2018"
4.0,busy,"a typical day is always busy
cashiering and handle customer
no comment for management
good learning place would send for training
long standing hour
fun part is team player",,,Cashier (Part-time),Former Employee,Choa Chu Kang,"August 15, 2018"
4.0,Working style,"Good worklife balance
Company going through transition from traditional retail to digitization.
Trying to create an omni channel experience.
Hardest part of the job is about staff management",,,Senior Branch Executive,Former Employee,Tuas,"July 26, 2018"
3.0,working,"everyday we doing multitasking that everything we need to know how do cashiering, topping up of items cut fish frozen and etc always overtime must do finish the work before going back",,,Retail Assistant (Part-Time),Former Employee,lorong limau,"July 25, 2018"
3.0,Fun,"Handle cash
Sales
Smile
Punctual
Friendly
Helpful
Acknowledge
Hardworking
Always help
Promote sales
Give helping hands for pioneers
Have passion for others",,,Cashier (Part-time),Former Employee,Singapore,"July 25, 2018"
3.0,"a typical day at work
what you learned","Good collaboration with supportive team members
- Good work culture
- Opportunity to work on cutting edge technologies
- Management highly encourages employees to learn and take certifications
- Good benefits
- No micromanagement
- Flexible working arrangements
- Challenging project",a typical day at work what you learned,a typical day at work what you learned,Project Engineer,Former Employee,Singapore City Hall,"February 5, 2022"
3.0,My opinion and experiences.,"The work is straight forward and simple to handle.
However, the remuneration is very low, and the working hour is long.
We are required to work on most public holidays, without any double compensation.
Most of the staff are cooperative, except for a few.
Nothing is too difficult, except for some people who gets impatient, when there is a sudden influx of customers in the queue for delivery services.
Nothing is too difficult, except for some unreasonable or difficult customers' who loves to complaint; even for some minor issues, or when they could not get a replacement or refunds.
These customers' requires our tactfulness, and soft skill to handle.
At all times, do not offend them, even though, they may be nasty.
Just avoid any argument, and quickly get a fellow colleague to assist you in handling the customer, so as to appease him/her.
However, giving the best services to the customers is the most enjoyable; always serves with a smile, showing that you care.",Nothing,Long hours,Customer Service Officer,Former Employee,Thomson plaza,"July 19, 2018"
5.0,management,The management works hand in hand with employee of the company to ensure that employee has the benefit and company has meet with the profit benefit. More involvement of employee in CSR and other programe,better staff benefit,short breaks,Manager,Former Employee,Singapore,"July 6, 2018"
4.0,fun place,learn how to restocking stock and how to maintain good personal hygiene and was able to get along with some good colleage and had a good experince in working there,,,Retail assistant,Former Employee,bishan,"June 23, 2018"
3.0,Workplace and interactions,"I get to interact with walk-in consumers all the time. I learnt to serve them with a smile no matter how difficult they are to deal with. I learnt to compose myself with a gentle voice and humble attitude even if they are in the wrong, and serve them.

The typical day at work as a retailer and a cashier was to make every customer who walk into the store and leave with the impression that they are important to us, so that they will come back to shop with us again.

This was my first job, and out on the field with customers, i get to learn how to serve them, talk to them, suggest and help them with their choices, make them feel special to us, to the store/company.",,,Retail Assistant,Former Employee,Singapore,"May 21, 2018"
4.0,enjoy workplace,"shift working. learn how to use the credit card, point card. good management and about the culture is good. hardest part is long queue when make a payment and is also enjoyable part.",,,Cashier,Former Employee,West Singapore,"May 14, 2018"
3.0,a good learning experience,a good learning experience. Was often moved to different departments so had to learn from scratch within a limited time which helped improve my adaptability,,,Sales Assistant,Former Employee,Singapore,"March 7, 2018"
4.0,pleasant,Typically a day at work involves bringing out merchandise and display them. Sometimes there is delivery and I have to check the DO. Occasionally I have to do housekeeping. There are other duties too like wrapping the magazines.,,,Sales Assistant,Former Employee,Bedok,"March 5, 2018"
2.0,secured and simple job at NTUC Fairprice. Colleague at Fairprice are fun characters but not motivated because most of them are retire.,"Fun working environment.
No career prospects.
Management system is worse.
Stuff not getting updated.
Can damage backside cause most the time carry the heavy items.",,,Sales Assistant,Current Employee,"Gove County, KS","February 28, 2018"
5.0,Fun workplace,"Learn something new everyday, peak hours only in afternoon, good company culture. Everyone is fun to work with. Great job benefits and jobs are easy.",,,Sales Assistant (part-time),Former Employee,Bukit Batok,"February 26, 2018"
5.0,productive company,"First thing is to thank God and love your work.
ived learned to interact with people, follow managements rules
be part of the company as a family and enjoy every single and moments the work.",,,Cashier,Former Employee,Singapore,"February 19, 2018"
5.0,supportive work environment,"I was personally comfortable working here. Seniors and supervisors were helpful and guided me. It was overall a pleasant working environment and i was able to learn new skills. The job became tiring when there were overwhelming customers due to promotions or holidays, but it was manageable as most customers were understanding and patient. the seniors also taught me ways to work faster without getting annoyed or angry.",,,Cashier,Former Employee,Thomson,"January 15, 2018"
4.0,Learn a lot of things,Clean the area of replenishing. First in first out the stock before replinish. I Learned how to handle staff and customers also ordering and recieving of stocks. Hardest part when I forget to order the stocks. Most enjoyable is to served the customers what they need.,,,Retail Assistant,Former Employee,Singapore,"December 11, 2017"
2.0,Fun place to work,I worked just below my blook. Was a part timer there. I packed food and do cashering. The pay was to low and i wanted to study. So i had to keace NTUC.,,,Retail & Cashier,Former Employee,Depot Rd,"December 3, 2017"
2.0,join only if you ran out of option,"go find other job like usher or some event better pay and more enjoyable.Here your carry heavy stuff and some time you may injured yourself so join if you wanna work out and get paid at the same time.You will need to have a flexible mind if not you might be hard on you.Also some team leader will be more biased base on if you are ite or o-level same goes to the senior.So ya working is never a good thing but no choice need money.
Some senior although they are fierce but they still guild you well just that you have to get use to their ""gangster"" attitude.
Others you might get back stab, control around and sometime split vulgar by the old seniors there in hokkien usually which i understand.
Team leader is OK (OK as in normal attitude arrogant and strict) but just that he carry customer ball too much during selling orange until they climb over his head.Unlike some other company i worked they have the right to ignored customer if they gone too much.",,,Sales Assistant (Part-time),Former Employee,Ang Mo Kio,"November 23, 2017"
5.0,Loved to work as team,Loved to work as a cashier as I got a lot experience in this line..not only work with NTUC but used to work with 711 for more then 10years n giant for 2 years..not been working since last 2 years...coz my kids are still young n need more attention....now my kids are big enough to look after the themself..,,,Cashier (Part-time),Current Employee,Bukit Merah Central NTUC Fairprice,"November 14, 2017"
3.0,Fun but can be tiring during festive period.,Overall good experience. Fun but can be tiring at times. Especially during festive period such as Chinese New Year. Teach you the skills to handle responsibility and upset customers,,,Cashier (Part-time),Former Employee,Ang mo kio hub,"November 7, 2017"
4.0,Good work environment,"Good place to work at. Typical day at work included shelving up stock, serving customers, and operating the tills. The job helped develop my work related skills",,,Part time Member,Current Employee,Bellshill,"October 16, 2017"
4.0,Productive and fun place,"Refreshing at the end of work
Team work is actually group of people
Lenient who understand our weakness
Coordinate to interact with people to share the same view
Fun in work",,,Storekeeper,Current Employee,680 upper thomson rd,"October 16, 2017"
5.0,"Good team work and communication,happy work environment","Team work and good communication is most important during work.
Good benefit.
The management is more care employee. I can free warm and happy.
Job training provided. I can improve and keep daily up.",,,Department supervisor,Former Employee,Jurong Port and expo branch,"September 25, 2017"
3.0,Good,"Work scoped set up ice bed display for seafood,pricing tag,serving customer, cut fish,displayed of packed seafood and help out other displayed or replenish of other fruits,vegetables and others",,,Fish Cutter,Former Employee,Thiong Bahru,"August 24, 2017"
3.0,"a typical day at work
what you learned","Good collaboration with supportive team members
- Good work culture
- Opportunity to work on cutting edge technologies
- Management highly encourages employees to learn and take certifications
- Good benefits
- No micromanagement
- Flexible working arrangements
- Challenging project",a typical day at work what you learned,a typical day at work what you learned,Project Engineer,Former Employee,Singapore City Hall,"February 5, 2022"
3.0,Fun,"You get to work with friendly people and you get to learn the basics of customers service even though sometimes customers can be tough at times, but nothing that can be settled.",,,Retail Assistant,Former Employee,Tampines,"July 26, 2017"
4.0,NTUC Fairprice is a good company to work for.,"Working in NTUC Fairprice is fun. You get to interact with a lot of people, that includes fellow colleagues and different types of customers. Aside from that, management is real good too. It's like working with your family.",,,Retail Assistant (Part-Time),Current Employee,Bukit Merah,"July 22, 2017"
5.0,only partr-time job,"Handling customers, performing cashier job, need to be patient, tolerate customers, Handle difficult customers, must be vigilant, accuracy and cheerful",,,Cashier,Former Employee,Rivervale Drive,"July 18, 2017"
5.0,organised work culture,"I was attached in this company for six months as an intern and i certainly enjoyed my experience there as i managed to be apart of every of their departments from being a cashier, to storekeeping and stock counting. I was also given the opportunity to become a team leader and experience what was it like to supervise and manage a team. Overall, it was a worthwhile experience.",,,SIP attachment,Former Employee,Pasir Ris,"July 13, 2017"
4.0,learning with excitement,good company to work with. perfect work life balance. part time as per availability and salary was descent. lots of perks for employees. overall it was a learning opportunity.,,,CUSTOMER SERVICE REP,Former Employee,Singapore,"June 25, 2017"
4.0,Challenging and a learning experienced which is a value added for job progression.,"A typical day at NTUC as a Designer is comprised of designing and generating working drawings for approved new upcoming supermarket.
We will have department meeting for an overview of the ongoing projects, to give ideas on how to improve working capacities, to problem solves issues like on the administrative side as well as problematic technical matters..
Designer will also conduct project meeting with the internal and external parties for sharing of important information.
During the ongoing project, Designer has to monitored and coordinated the work on site for smooth flowing.
The management will keep in touch with all the other departments involve to have a meet up once a week and the Head of Department will address some important issues or for employee bonding session.
Its a very accommodating and conducive working place for anyone who wants to strike a balance of work and life practice.",,,Designer (Senior Executive),Former Employee,Singapore,"May 31, 2017"
