,Rating,Title,Pro,Con,Job Title,Status,Region,Date
29,5.0,"Great culture, great values, best place I've ever worked","Culture is VERY important to me. Within my first week at Amazon, I knew that I was in the right place because of this: my team has a weekly meeting. During the weekly meeting our leader shared a ""Team Status Check"" diagram, which addresses mental health. We went around the room and all reported how we were doing. Then we talked out how to resolve any issues people were having. This action represented ""genuine care"" to me. The company didn't need to do this exercise. It was the pandemic, everybody has some amount of red, blue, or grey status. The company polls employees for their opinion daily. The company cares a lot about work/life balance. The company respects ""work hours"" and if people are working too much they will work to reduce the load. There are a lot of principals, but it is almost most important to me that they have defined the principals at all.","Imposter syndrome is real. You will feel highs and lows, but you belong here. Here you can be the best version of yourself and you need to do whatever you can to kill the imposter syndrome.",DevOps Consultant,Current Employee,,"Jul 11, 2022"
30,4.0,Overall Positive,Amazon was an awesome place to learn. The whole company is very data and document centric. It's very easy to find designs and documentation for almost any project you want to know about. Principal engineers also give a lot of tech talks that are recorded and available to anyone in the company. I learned so much at Amazon.,Work here is very fast paced. To survive you need to get pretty good at scheduling. Managers listen to data though so if you can show evidence that you don't have enough time for a project they will work with you to adjust scope. It can get very stressful if you are not good at this or don't have a great manager though.,Software Development Engineer II,Former Employee,"Seattle, WA","Aug 3, 2022"
31,5.0,"Buckle your seat belt, it's time for takeoff","* super-smart coworkers
* managers are quite savvy technically -- all I have seen were hands-on engineers themselves
* if you don't like this, you might like that. tons of opportunities to transfer, and this is encouraged.
* almost fully remote (thanks covid)","* a quagmire of codenames and lingo
* many silly ops problems onboarding (thanks, covid); get on top of that and don't wait for someone to fix it for you. if you want it done, you're going to have to do it yourself.
* an ocean of info in confluence; there is not a means of knowing what is old/outdated other than personal suspicion. healthy skepticism is advised.
* a myriad of systems and processes. If you do not do it correctly, you will simply be met with crickets and tumbleweeds. So you have to proactively check on progress to see if you need to do things differently.",Senior Software Engineer (SDE3),Current Employee,"Austin, TX","Aug 20, 2022"
32,4.0,Glassdoor submission,possibility for full time position,possible to not be offered full time after grad,SWE New Grad,Current Employe,"New York, NY","Jan 1, 2023"
33,2.0,Void of Fulfillment,Feeling of camaraderie with other workers.,Feeling of exploitation from management and overhead.,Warehouse Associate,Current Employee,,"Feb 7, 2023"
34,3.0,Amazon,Great opportunities and good management.,Lots of time on your feet.,Warehouse Associate,Former Employee,,"Feb 12, 2023"
35,5.0,Interview Process,"My interview process went very smoothly, and my on boarding buddy is very kind and knowledgeable. I had a competing offer during the time of my interview process with Amazon, and the team was able to escalate and streamline the process for me.",I have no complaints as of now.,Hardware Development Engineer I,Current Employee,"Bellevue, WA","Dec 2, 2022"
36,2.0,Benefits and Life Balance,The benefits by far is the best part. Also a good life balance especially if you are a college student. Whatever shift you need you can get it. Having holidays off is pretty great too.,"The treat you as if you are a robot. Always focused on numbers rather than your well being. This isn’t true for all management I actually have a great manager, but most will write you up for stupid reasons even though you are busting your but the entire shift. You do not get paid enough for anything you do especially since they push you so hard all the time. You can be a great worker but at the end of the day if you aren’t killing your self to make rate and perfection they aren’t going to care.",FC Associate I,Current Employee,"Edwardsville, IL","Aug 27, 2022"
37,2.0,Don't Do It,Anytime Pay (SOMETIMES can be a con),Management Anytime Shifts is a joke Job isn't as advertised Pay is terrible Physically and mentally draining,Warehouse Worker,Former Employee,"Charlotte, NC","Feb 4, 2023"
38,4.0,Many challenges and opportunities,"Management is consistently improving their empathy and looking for the right balance between work and life for their directs. Diversity and inclusion are really important. There are principles here that really change the way you work for good, such as the customer obsession and working backwards.","It's a big company, you need to quickly adapt to changing business, priorities, policies and organizational changes, sometimes impacting your work.",Program Manager,Current Employee,"Seattle, WA","Oct 7, 2022"
39,3.0,Work hours & Pay,"Work Independent, decent health insurance","Hours are never guaranteed, no sick days, no bereavement pay, 40 hr pay week is only guaranteed on group performance not individual",DSP Driver,Former Employee,,"Feb 1, 2023"
40,3.0,Not bad,Health benefits are amazing & the Fertility Benefits are totally worth it!,The HR team is horrible.,FC Associate,Current Employe,,"Feb 8, 2023"
41,4.0,Amazon,"Something new every day, a fast paced environment. Pay is decent, benefits are great.",Work to life balance is off,Vendor Returns Process Assistant,Current Employe,,"Dec 28, 2022"
42,4.0,good,"good pay, challenging work, potential for growth","very competitive, can be stressful",Data Scientist,Former Employe,,"Jan 3, 2023"
43,5.0,amazon,good work enviornment great health benefits,"hard work tedious, long hours",Warehouse Associate,Former Employe,,"Jan 3, 2023"
44,5.0,Amazon Work,Weekly pay OT usually available,10 to 12 hour shifts,Warehouse Worker,Former Employe,"Garner, NC","Jan 3, 2023"
45,4.0,Good,Awesome company. Team is good.,No cons as such. Nothing to complain,Program Manager,Current Employe,"West Seattle, WA","Jan 3, 2023"
46,4.0,Great pay,"Great hours , great management",You are taking calls all day,Customer Service Representative,Former Employe,,"Jan 3, 2023"
47,5.0,Great team,"Culture, pay, and advancement opps",No cons to think of,Sourcing Recruiter,Current Employe,"Phoenix, AZ","Jan 3, 2023"
48,3.0,It's alright,Benefits is awesome Pay is alright that some at least Work late night Easy jobs to do Work 4 days depend on Mets,A lot of hard working to meet the numbers Working at night is difficult,Warehouse Associate,Former Employe,,"Jan 27, 2023"
49,5.0,I love my job!,Very competitive pay Great benefits Great opportunities to advance Culture of Diversity and Inclusion,The only con that I can think to list here is that working on the night shift takes some getting used to,Load Planner,Current Employee,"Lakeland, FL","Nov 30, 2022"
50,4.0,EOD it’s about your associates,-Meeting and knowing all kinds of people -Teaching and developing those who want to move up -Learning how to coach in different ways,-Manager MET(Mandatory extra time) with no extra benefits during peak -Daily “trackable” Deliverables takes over the People Management and engagement side of the job,Area Manager,Current Employee,"Carrollton, TX","Nov 21, 2022"
51,5.0,L6,Great pay/ benefits/ relocation/ bonuses/ advancements opportunities and great people.,No work life balance- 14 hour days on your feet during peak/prime or 12 hour days on your feet on a regular day scheduled-,Ops Manager,Current Employee,"Las Vegas, NV","Dec 17, 2022"
52,4.0,Not for those that crack under pressure,"Interesting work, surrounded by brilliant people, loads of opportunity if you're a self starter and natural problem solver.",Frugality... the perks just aren't there.,Sr. Account Manager,Current Employee,"Chicago, IL","Dec 20, 2022"
53,4.0,Good company,"Remote work, flexibility with work schedule, benefits, compensation.",Internal promotions make less than new external hires.,Program Manager II,Current Employee,"Seattle, WA","Dec 27, 2022"
54,5.0,Great opportunity to groew,Learning how to do logistics and operations,"Hard to promote from L3 to L4, but not impossible",Process Assistant,Current Employee,"Dallas, TX","Dec 27, 2022"
55,3.0,"Hard work, good pay, decent opportunity","I learned a lot working for Amazon, grew as a person, and a professional.","Will work you to the bone if you let it. Some teams are better than others, but if you find yourself without work be prepared for your role to be eliminated.",Program Manager II,Former Employee,,"Jan 19, 2023"
56,2.0,Valuable until injured,The job itself is very easy and enjoyable,Management lacks care for employees,Manager,Former Employe,,"Feb 10, 2023"
57,4.0,Amazon Employee,"You get to learn a lot of new skills. Also, if you have the hours saved you can don't have to worry about being late to work.",The pay is not the best for the area.,FC Associate Tier I,Current Employe,,"Dec 14, 2022"
58,3.0,Good Experience,good and you learn a lot,"yes, a lot of pressure.",Customer Service Representative,Former Employe,,"Feb 11, 2023"
59,3.0,Looking for growth,Amazon has a flexible schedule,Your role changes every day,Custodial Engineer,Current Employe,,"Feb 11, 2023"
60,5.0,Fun and rewarding job if you take advantage,Connections Lots of different pathways Easy if you are organized,Expandable if you focus just on the core duties,Recruiting Coordinator,Current Employee,"Seattle, WA","Dec 29, 2022"
61,3.0,Not as bad as people say it is.,The ability to try out different departments,The lack of promotional opportunities.,FC Associate 1,Former Employee,"Republic, MO","Jan 4, 2023"
62,5.0,good,"punctual, great, online, with good paying",I consider that there is no bad things if you are good emploee,Dispatcher,Former Employee,"South Seattle, WA","Jan 14, 2023"
63,5.0,Lots of opportunities; Great work culture & colleagues,"+ Lots of opportunities and challenges of scale
+ Rich problem set to pick from
+ Lots of existing skills and specializations to tap into for collaboration on impactful projects
+ Excellent set of engineers in the wider organization, and a great team of colleagues
+ Amazon's ""values"" and culture are really well-explained; employees follow these tenets, and you can clearly see why a large company is able to work efficiently and nimbly as a result of this culture.","- For someone from a smaller shop, the large organization may be overwhelming and sometimes confusing. (However, colleagues are always there to help point you in the right direction when you need to.)
- Large company-wide initiatives are possible, but you need to be patient and plan them right.
- Protect your time -- there's a lot of interesting stuff happening at the company; prioritization of what you want to work on, and protecting your time from meetings cannot be overemphasized.",Principal Engineer,Current Employee,"Palo Alto, CA","Jul 29, 2022"
64,1.0,Amazon SDE Job Experience,Fast career growth High Salary,High Stress High Depression and Anxiety issues,Software Development Engineer,Current Employee,"Seattle, WA","Feb 7, 2023"
65,5.0,Good environment,Working to help kids Management care about staff,More pay needed from State of Michigan,Youth Advocate,Former Employe,"Detroit, MI","Jan 16, 2023"
66,4.0,Good but tough to work for.,Lots of advancement opportunities. Professional development.,"Long hours, high expectations with little control.",State Manager,Former Employe,,"Jan 16, 2023"
67,1.0,Horrible job experience,Good hours and decent pay,"Lots of picking of favorites, totally inconsistent with how the business is ran. Not fair to all employees equal",Warehouse Associate,Former Employe,,"Jan 29, 2023"
68,4.0,Good environment,Nice team and I had a good experience,There are Long working hours,Call Center Agent,Current Employee,"Jordan, NY","Jan 18, 2023"
69,5.0,10/10,Everything is great at my job,None i love my job and details,Water Spider (General Labor),Current Employe,,"Jan 18, 2023"
70,5.0,Company with great opportunities to grow,Gives a lot of opportunities to work on various projects and sense of ownership. Managers are very helpful and there are a lot of thing to learn,There are no cons so far,Anonymous Employee,Current Employee,,"Dec 12, 2022"
71,4.0,Nice,Flexible working hours Good boss,I had zero issues working there,Warehouse Worker,Former Employee,"Washington, DC","Jan 3, 2023"
72,5.0,Nice,I love it so much,No cons In the job,Delivery Driver,Current Employe,,"Jan 4, 2023"
73,5.0,Important Job,- Helping Associates - assisting with problem solving and working with safety team.,Takes work to connect with other departments in the organization to ensure associates are taken care of.,OMR - Onsite Medical Representative,Current Employee,,"Nov 22, 2022"
74,5.0,Way Better than Expectation (Amazon.com),"- I heard all the time before joining that work culture is not that great, work life balance is very bad, but that was mostly from SDE at AWS, I cant say anything about that right now, but joining Amazon.com as DS, I am doing exactly what I was hired for with a nice team who respects work life balance and you time.

- Onboarding process is so well designed.

- Work Life Balance

- Pay is good compared to industry standards.","- Well, sometimes, thing dont seem very logical, the company will pay you $300 for extra luggage on flight, but you cant use that $300 to just UPS the stuff (while relocation). Such policies does not make a lot of sense.

- Other than that, all good for me as of now.",Data Scientist,Current Employee,"Seattle, WA","Aug 29, 2022"
75,4.0,If your a hard worker You'll be loved at amazon,Working hard equals opportunities for advancement Great Managers Fast Paced work Makes time fly Consistent Hours,During Peak you work 55-60 hours a week Harsh Break Compliance Limited Time off Options,Order Picker,Current Employe,,"Dec 11, 2022"
76,1.0,Not for me,Decent experience in supply chain and warehouse operations,"Poor culture, high school mentality",Associate,Former Employee,"Kenosha, WI","Feb 22, 2023"
77,4.0,Good,"Always learning new task, Maternity leave for moms is great.","Communication with employees, Appreciate employees more.",Amazon Associate Tier I,Former Employe,,"Dec 27, 2022"
78,5.0,Great place to grow,- Many different business lines and roles to explore - Working alongside others who are vested in seeing the company succeed,"- Can feel decentralized at times, which makes it harder to answer questions.",Senior Financial Analyst,Current Employee,"Arlington, VA","Dec 5, 2022"
79,5.0,Amazing culture and organization that values leadership principles,You always will have an opportunity to learn something new everyday. Leadership principles are truly intertwined in the culture. A healthy competition with team members makes you strive to perform better.,I dont have any cons as this is a great place to work,Senior Technical Program Manager,Current Employee,"Arlington, VA","Nov 3, 2022"
80,3.0,Not a bad job,"Make your own schedule, competitive wages, pretty straightforward and independent job","hard to get in touch with management sometimes (when it comes to references b/c management can change often), at times unsafe because there was a high demand and so many people in a confined space.",Personal Shopper,Former Employee,"Providence, RI","Jan 17, 2023"
81,4.0,It pays,Weekly checks and now anytime pay. Tons of time to use when you need it for emergencies etc. Scheduled are decent but can be very inconvenient. Tons of opportunity to promote and get away from fulfillment but can also be extremely difficult to get where you want to go in this economy.,No more RSU for tier 1s. No more Variable compensation. Pay raises keep raising for the new hire exponentially as the tenured employee (over 3 years) is capped and sees raises from .10-.55 average and thats not every year. No pay for covid leave even if you are sent home or need to stay home via cdc guidelines. You can be walked out quickly if you are not someones favorite. The managers can sometimes forget they are managers and just show up to collect their check. Site leaders and GMs usually come from a background of not knowing whats going on and how to particularly run an amazon. Management is also afraid to stand up for their employees which is a huge moral problem currently. Shift timings are also not true to night/day shift and it is a real pain to start work when you should be eating dinner for the night. Break schedules were destroyed during covid and they never switched it back… you clock in and then within 2-3 hours you are already on break right when your body really gets going.,Fulfillment Associate,Current Employee,"Lewisberry, PA","Oct 17, 2022"
82,4.0,Great company,Takes good care of employees.,Work can be challenging at times,Fulfillment Associate,Former Employee,,"Dec 30, 2022"
83,5.0,Good plantform company for the SDE growth,1) Good onboarding training. 2) Good Salary 3) A lot of new tech can learn if you want.,1) Life work balance is not good. 2) Poor benefit.,Software Development Engineer (SDE) II,Current Employee,"New York, NY","Dec 15, 2022"
84,4.0,Work life balance,3 days off are great,Long 4 day work week,Tier III Process Assistant,Current Employee,,"Jan 2, 2023"
85,3.0,"Not great, not terrible","It certainly varies across the organization, but overall, people who works in Amazon do tend to be goal-oriented and innovative; usually there are plenty of interesting tasks to work on, although the priorities aren't always clearly defined. Benefits are decent and start from the very beginning.","Although it depends on the team one in, the work-life balance, or how they called it here, work-life harmony, usually not that great. Be prepared for the steepest possible learning curve in the very beginning and long hours of work. Salary-wise, it's okay and pretty standard across the board. Pay rise claimed to be dependent on one's performance only, but it's pretty rare thing to get a decent rise after a yearly review. Other preposterous thing is that it's easier to quit and apply to some position in Amazon than got promoted from the within, both regarding the salary and level.",Business Analyst,Current Employee,"Seattle, WA","Oct 27, 2022"
86,5.0,"Inclusive, respected, opportunity for growth","Working at Amazon does give you busy schedule and pressure, but also plenty of growth opportunities",watch your work life balance,Product Quality Engineer,Current Employee,"Boston, MA","Dec 19, 2022"
87,4.0,Fields SA rview,Great leadership principles. Good compensation. Flexible work life balance. Excellent team culture. Everyone is treated as a leader.,Needed better employee benefits. Frugality sometimes feels too much stingy.,Senior Solutions Architect,Current Employee,,"Dec 19, 2022"
88,5.0,"Great company, great culture, don’t believe everything you read online","Pay, growth, training, culture, innovation",Everyone in the company gets the same benefits from the warehouse worker to Sr VP’s,Anonymous Employee,Current Employee,"Phoenix, AZ","Dec 19, 2022"
89,3.0,Amazon,"Good environment, nice ppl, good management, great training, I honestly loved everything about this job",Shift schedules didn’t work out,All,Former Employe,,"Feb 6, 2023"
90,5.0,Great company,Decent pay Nice workers Good company,Long hours Not much advancement,Delivery Driver,Current Employe,,"Jan 19, 2023"
91,5.0,Great Company Culture,"Good training, Good pay, Good culture.","I am told that it can be difficult depending on management, but I've had a great experience.",Financial Analyst II,Current Employee,"Nashville, TN","Dec 30, 2022"
92,3.0,Good for resume,You will learn a ton that will be extremely valuable in your career.,Toxic work culture with little to no emphasis on work life balance.,Financial Analyst,Current Employe,,"Jan 10, 2023"
93,5.0,Good culture,- Full of support for new hires; - More than enough resources to learn new skills; - Good onboarding plan - Very inclusive and diverse,"- Feel overwhelmed initially; - Sometimes you are given tasks that you have no clue about, which takes a lot of learning curves;",Software Development Engineer Apprentice,Current Employee,"New York, NY","Dec 23, 2022"
94,1.0,Don't do it - Heartlessy laying off people,The health insurance is really the only perk. You get 10% off of 1000 dollars with amazon every year. Nothing else,"Promotions are set up to where if you're an L4, in order to get a promo to L5 - you must work as an L5 for 1.5 years, so pretty much you're an L4 doing L5 work. Then , in order to get promoted you have to be ""raising the bar"" . For most that are raising the bar, after each re-org, are now only MEETING the bar which knocks most people out of the race for a promo. Very bad company, regret staying here so long but no choice at the moment",Network Engineer,Current Employee,"Austin, TX","Nov 18, 2022"
95,4.0,"Good Organization , Bad people","Good Work life balance, challenging projects,Lots to learn","People make your life difficult, trash your views and ideas, For a company that speaks and invests tons in DEI , they are terrible in it, All the efforts are focussed in only one population",Program Manager II,Current Employee,"Seattle, WA","Dec 19, 2022"
96,1.0,i hate jeff bezos,none at all really truthfully,i hate jeff bezos a lot,Amazon Customer Service At Home,Former Employee,"Jacksonville, FL","Feb 6, 2023"
97,4.0,"Innovative company, great people, but high stress",Talented people Lots of opportunity to learn Innovative Great benefits,Stressful Frequent organizational changes Becoming more bureaucratic,General Manager,Former Employe,,"Jan 12, 2023"
98,1.0,Stay Away!!!,Salary / RSU and benefits were decent during the 4 years I worked there. However Payscale for managers was changed and newer managers starting salaries and RSU's were much lower than what I had started with.,Absolutely NO work-life balance. Treats humans like garbage. Literally 300+ emails daily...eventually you filter everyone except your immediate supervisors and immediate reports.,Area Manager II,Former Employee,,"Jan 7, 2023"
99,5.0,AWS is a #1 technology cloud company,So much to learn # 1 in Cloud Amazon acknowledge Imposter Syndrome and it is common for almost everyone joining new at AWS. Stay calm and focus. Great talented people,"There's so much to learn, one may get overwhelm. Stay calm, focus, and execute is the mantra for success.",Senior Manager,Current Employee,,"Dec 18, 2022"
100,5.0,Great place to work,"New ways to approach challenges, smart and passionate people allowing a rich conversations and goals seeking. Amazed on how strong the leadership principles are used.",High competitive environment may lead into stress or pressure. However there are a lot of resources to help you overcome it.,Sr Operations Manager,Current Employee,"Sunnyvale, CA","Dec 2, 2022"
101,4.0,Not for Everyone,"Quick to change so you don't get bogged down in bureaucracy Anyone can propose an idea/initiative/solution - doesn't have to come from the top. Top-tier/very smart people to work with in terms of skill sets and backgrounds, experience, etc. Lots of opportunities to do different work and change roles or teams.","Have to be very comfortable with fast pace and being quick to change. If not, you won't do well. Heavy writing culture, so if that's not your thing, it could be a struggle. Lots of re-orgs., so you may get whiplash with a change in leader, structure, etc. before really being ingrained in the team or your role.",Senior Leadership Development Business Partner,Current Employe,"Seattle, WA","Oct 4, 2022"
102,5.0,Company that helps a lot with career,"Well-equipped working environment, perfect management system, friendly team spirit, reasonable working arrangement","For me, everything is fine at the moment, there is no cons currently.",Anonymous Employee,Current Employe,,"Dec 18, 2022"
103,1.0,Sucks,"Money is alright , people are good",No worklife balance Managers suck Hr sucks Everything is disorganized,Vendor Receiver,Current Employee,"Houston, TX","Feb 24, 2023"
104,2.0,bad culture,"pay is good, tech is okay","culture is bad, benefit is worst I have ever known",Applied Scientist,Current Employe,"Seattle, WA","Feb 8, 2023"
105,3.0,It’s ok,Lots of opportunity to grow,It’s a lot sometimes lots of work and seems crazy,Area Manager,Current Employe,"Fresno, CA","Feb 8, 2023"
106,3.0,It's the best Company,Flexible and coworkers are very supportive,Bad work culture and lot of pressure.,Program Manager,Current Employe,,"Feb 8, 2023"
107,4.0,Amazon Foods,Easy job Pay weekly Trained on different equipment,Repetitive Could get boring sometimes No OT sometimes,Warehouse Associate,Former Employee,"SeaTac, WA","Dec 28, 2022"
108,5.0,AWS is Amazing,"Smart people, great management, industry leader, great training",Really big company and can be comples,Software Specialist Seller,Current Employee,"San Diego, CA","Dec 28, 2022"
109,4.0,Good Company,"Good learning, good pay Great work culture",Work life balance could be better,Data Engineer II,Current Employee,,"Dec 31, 2022"
110,3.0,not too bad,Good pay and sometimes breakfast/lunch,Vans seats broken and dogs,Delivery Driver,Current Employee,"Houston, TX","Jan 20, 2023"
111,3.0,depends on location + bosses,- Mostly independent if you do good work - Easy to learn,"- Manual labor can be difficult depending on your person - Long hours, usually over night",Warehouse Associate,Former Employe,"South San Francisco, CA","Jan 6, 2023"
112,3.0,Not as bad as some people make it out to be.,"No interview. As long as there is an opening, you pretty much get the job.","As a stower, the work was repetitive.",Associate,Former Employee,"Staten Island, NY","Jan 6, 2023"
113,5.0,Steady work,"Continuous work, fair pay, PTO, work in your own space","Picking is repetitive, walking up and down step ladder, or bending often",Picker,Former Employee,"Des Moines, IA","Jan 11, 2023"
114,3.0,Mixed bag,Career growth is a plus There are a lot of opportunities anywhere you want to go,Work life is not ideal Support structure and culture vary wildly from site to site.,Operations Manager,Current Employee,"Denver, CO","Jan 3, 2023"
115,5.0,Good experience so far,I'm a new hire and they have a good platform to learn and get ramped up called Embark. Everyone I've met so far has been helpful and smart. I'm excited to have clear ownership and the ability to come up with new solutions.,It can be a bit overwhelming learning all of the acronyms and terms. It's kind of like drinking from a fire hose. They do have a place where I can do to look up things I have questions about which is helpful. I would say it's not a place to be if you want to coast and do the bare minimum. They want people to take ownership and make an impact.,Sr Product Marketing Manager,Current Employee,,"Oct 11, 2022"
116,1.0,Feels like a rat race all the time,Learning is great at Amazon. You will get free bananas,Absolutely toxic work culture. It’s every man for himself and no body is your friend in the company.,Software Development Engineer (SDE),Current Employee,"Seattle, WA","Jan 25, 2023"
117,3.0,It wasn't a nightmare,-My coworkers were what kept me there -Work loading trucks wasn't bad -Lunch and breaks were reasonably given,-Longs hours (extremely tired after long shift (or maybe that was just me) -Some managers were not the nicest (and would try to write up people for the smallest things) -The phone policy is becoming stricter (but I left when it got anymore worse),Warehouse Associate,Former Employe,,"Dec 11, 2022"
118,5.0,Optimize learning,- Talented team - Continuous learning - International opportunities,- Minimum perks - Borders competitive pay,Business Analyst,Current Employe,,"Jan 15, 2023"
119,2.0,Working at Amazon,They pay you up to $4 to pick up extra shifts,You don't get benefits for working part-time,Fulliment Associate,Former Employee,"Miami, FL","Jan 15, 2023"
120,2.0,No job safety,I enjoyed the work while I was there,Guts employees without a moments notice or thought,Senior Product Manager,Current Employe,,"Jan 5, 2023"
121,3.0,Physically demanding,It’s a job…you will be paid Schooling opportunities Nice facility,Awful hours Long work days,Fullfillment Associate,Current Employe,,"Jan 17, 2023"
122,4.0,Endless opportunities,Opportunities come quickly due to high turnover rate,High stress and long working hours,Program Manager,Current Employe,"Seattle, WA","Jan 17, 2023"
