,Rating,Title,Pro,Con,Job Title,Status,Region,Date
10,,,,,,,,
11,3.0,Pros and Cons as with anything,"- Having a good experience at Google depends largely on your team and I had a great team that I was sad to leave. - Good severance when laid off - Amazing benefits while employed, would have made it difficult to leave the company by choice despite being unhappy with a lot of aspects of the work","Role-specific: - Very bureaucratic + lots of red tape when it comes to hiring. As a result, hiring process takes minimum 3 months (usually closer to 4/5 months) for a req to close and the recruiter really can't control this timing much. This makes it hard to keep candidates happy and difficult to meet quarterly goals since making each hire often takes longer than a quarter. - Some hiring managers can be tough to work or exhibit an elitist attitude; hard to convince some to follow inclusive hiring steps since they will have such a clear idea of the ""type"" of candidate they want. In general: - You really are just a number while working at Google. It's possible to build strong relationships and not feel this during the day to day, but leadership makes it clear. Examples: Lay off method was cold and not based on employee impact or performance. Leadership will remove benefits without warning, such as being able to work remotely. - Upward and internal mobility is extremely difficult. Promos take years and applying for internal roles is very competitive, so make sure you're prepared to stay in the role you're hired into for 3-4 years before even being looked at for mobility.",Recruiter,Former Employee,,"Feb 3, 2023"
12,5.0,Great,"As an undergraduate, I have developed a strong foundation in calculus, algebra, and topology. I have also gained research experience through a summer research program in which I studied the applications of algebraic topology in data analysis. I believe that Sapienza University's Mathematics program will provide me with the opportunity to further develop my research skills and gain exposure to a wide range of mathematical concepts. Furthermore, I am excited about the prospect of studying in Rome, which is renowned for its cultural richness and historical significance. I am eager to immerse myself in the Italian culture and contribute to the diverse academic community at Sapienza University.","Thank you for considering my application. I am confident that Sapienza University's Master's program in Mathematics is the best fit for my academic and professional goals. Sincerely, [Your Name]",Lawyer,Current Employee,"Ira, NY","Mar 22, 2023"
13,1.0,"from titan to titanic, with unqualified leaders at the helm","Benefits, which may be the first thing to go once reality catches up with Google.","Where to start, I'm so wildly disappointed by what Google has become and seems hell bent on preserving. Leaders: we do not have real leaders, we have people who in the earliest and least experienced parts of their career were lucky enough to land at Google and never left. Our CEO is not a business leader by training. Our CMO has had her job for over 20 years (red flag). Our CPO is MIA because we operate in such silos. Career: Join Google if you want to be severely under-leveled, have your experience minimized, be patronizingly led by people less qualified and less experienced than you, and have near zero prospects for upward mobility. Future: This company has no strategy. All you have to do is follow the news to see Google as a company woefully out of touch with the rest of the world. We have no clue how to do marketing, which is obvious from Bard to the graveyard of things we've killed off. I do not believe the future is bright given current leadership, and see a change unlikely until stuff hits the fans.",Marketing Manager,Current Employee,"New York, NY","Mar 1, 2023"
14,5.0,Happy enough here that I've been convinced to stay,"They support their employees, benefits are great, they try to hire diverse employees which definitely benefits the teams. I was only planning to stay for a year or two and I've now been here 5+. I'm definitely happy here, and when looking for work elsewhere, I haven't been able to find something that lives up to Google's standards.","Depending on your team, the culture can get a bit toxic (as in work hours and the fact that all their benefits and pros are just ways to get you to work even more). So I will admit that it is kinda a cult lol. But I still benefit from it overall, so I am not complaining too much ¯\_(ツ)_/¯",Anonymous Employee,Current Employee,,"Mar 20, 2023"
15,2.0,The mental and physical toll not worth the paycheck,"Salary is a positive and the people seem genuine, but there is a disconnect about what can actually be accomplished in 60 hours a week.","The culture of fear-based motivation is a non-starter for me. Everyone around me hears, ""Sundar has eyes on this"" for numerous projects and tasks. The processes and systems are mind-boggling. I have never done this much admin work to not accomplish a single thing in my life.",Marketing Manager,Current Employee,,"Mar 20, 2023"
16,2.0,The fall of Google,"Wide range of products to work on, good food, good benefits, good co-workers and great offices that are mostly empty.","The CEO Sundar Pichai is far out of his depth and his hand picked cloud leadership is incompetent. Yet still executives are being hired at an incredible rate. These executives are unfortunately not skilled enough to set direction at the company, or they are unable to set a sane user focused direction (See Meet, Meet and Meet Legacy). To gain past level 5 you have to find unfunded work out side of your org and hope that it gets you promoted instead of laid off. Work events and team building events inside and outside of Google have been shutdown for almost 3 years now with no sight of them coming back. Over half of the people in the company have been hired during this time, meaning that the industry leading company culture is long dead with no sign of return. From a technical side Google avoids new technology and holds onto outdated technology. This means to be competitive externally you have to spend your free time to learn all of the new technology that Google doesn't use.",Senior Software Engineer,Current Employee,"Boulder, CO","Feb 22, 2023"
17,2.0,Used to be a great employer,"Still more benefits than the average employer. Like many big tech employers, higher pay than many jobs. Depending on the department, allows remote work.",Lost its soul. Google is no different than any other big corporation out to make money. The values the company used to have would sacrifice some traditional money making objectives to benefit the employees. Over the years they have taken away more and more from the employee. It will lay thousands off while still making billions and simultaneously giving the CEO hundreds of millions of dollars of compensation. Google has largely lost it's way with poor upper leadership. It's become a bloated organization with multiple levels of Directors and VPs reporting to even more Directors and VPs.,Network Engineer,Former Employe,,"Mar 13, 2023"
18,3.0,Lost the magic of google,The answer of the best part about google is still the people. Some of the smartest people in the world work at google and many are approachable and interested in solving problems.,Google used to have the culture that they treated their employees well so they really wanted to work there and do amazing things. This is definitely not true anymore. In more and more spaces I’m seeing “how do we do the minimum to make people work”. It’s very disheartening and incredibly difficult to be a manager now.,Engineering Manager,Current Employee,,"Mar 10, 2023"
19,4.0,Great work and growth opportunity but senior leadership decisions take too long to translate down,Amazing culture and benefits. The work life balance is worthwhile.,"Company does not care much at an individual contributor level. During this lay off period, their way of handling the employee's livelihood has made things clear about this working relationship.",Software Developer,Former Employee,"Seattle, WA","Mar 25, 2023"
20,3.0,The culture took a nosedive with Thomas Kurian,It's Google. Everyone will want to employ you afterwards.,"Ever since a manager said ""if numbers don't look up, there will be blood on the streets"", Google Culture disappeard from Cloud. It's as toxic as AWS, and that's saying a lot. Oracle managers run free, disparaging and pressuring employees as if they were still at Oracle. Perks are nice and salary is good, but don't expect this to be Google. It's Oracle lite, and Tom Kurian loves it that way. He's the antithesis of everything Google stands for, but I guess the old ""Don't be evil"" mantra died a long time ago here. Get ready to work long hours and have no vacation time, too.",Technical Account Manager (TAM),Current Employee,"New York, NY","Mar 11, 2023"
21,3.0,Lost the magic of google,The answer of the best part about google is still the people. Some of the smartest people in the world work at google and many are approachable and interested in solving problems.,Google used to have the culture that they treated their employees well so they really wanted to work there and do amazing things. This is definitely not true anymore. In more and more spaces I’m seeing “how do we do the minimum to make people work”. It’s very disheartening and incredibly difficult to be a manager now.,Engineering Manager,Current Employee,,"Mar 10, 2023"
22,5.0,Great benefits and work life balance,Has great benefits for the employee and family Work life balance is prioritized and better than at other big tech companies The peer group is (for the most part) is excellent,Not the company it used to be - far more bureaucracy and gates to go through to release and launch features,Senior Staff Software Engineer,Current Employee,"Mountain View, CA","Mar 19, 2023"
23,4.0,Great work and growth opportunity but senior leadership decisions take too long to translate down,Amazing culture and benefits. The work life balance is worthwhile.,"Company does not care much at an individual contributor level. During this lay off period, their way of handling the employee's livelihood has made things clear about this working relationship.",Software Developer,Former Employee,"Seattle, WA","Mar 25, 2023"
24,5.0,"Great Company, Great Pay, Great Training",Loved the role in Ann Arbor and how useful all the training was for learning the ins and outs of Google Ads through SMB account management Aside from that: - Great benefits - Great pay - Lot's of room for growth - Great people,"Only con is that the culture at Google is a bit judgmental and sensitive if you're not like 95% of the people who work there .. they say you should bring your full self to work. But... that really only applies if you're political views lean heavily towards the left (democrat/liberal). While I'm actually very liberal, fiscally I lean more republican. However, if you talk about your views on current events and mention anything related to Republican, many people automatically assume you're a bigot and this can really influence how you move up in the company (relationships matter most). Beyond that, the culture if just a bit too politically correct and in a bubble.",Account Executvie,Former Employee,"Ann Arbor, MI","Feb 3, 2023"
25,5.0,"Great perks and salary, but tough culture and hard to get promoted","Really excellent perks and benefits, good pay and stock options, great for your resume","Work/life balance is challenging at times, promotion process is extremely challenging and it's becoming increasingly more challenging given the macroeconomic climate",Account Executive,Current Employee,"Boston, MA","Mar 21, 2023"
26,5.0,Very Good.,Very Good Enviroment to work in Google..,I think there is no cons.,Software Engeenier,Current Employe,"Los Angeles, CA","Mar 24, 2023"
27,5.0,Was a good job,Enjoyed the benefits. Kept my stress low,A bit boring at times,Senior Software Engineer,Former Employe,"New York, NY","Mar 23, 2023"
28,3.0,The culture took a nosedive with Thomas Kurian,It's Google. Everyone will want to employ you afterwards.,"Ever since a manager said ""if numbers don't look up, there will be blood on the streets"", Google Culture disappeard from Cloud. It's as toxic as AWS, and that's saying a lot. Oracle managers run free, disparaging and pressuring employees as if they were still at Oracle. Perks are nice and salary is good, but don't expect this to be Google. It's Oracle lite, and Tom Kurian loves it that way. He's the antithesis of everything Google stands for, but I guess the old ""Don't be evil"" mantra died a long time ago here. Get ready to work long hours and have no vacation time, too.",Technical Account Manager (TAM),Current Employee,"New York, NY","Mar 11, 2023"
29,5.0,Great job,"Great salary, tons of flexibility, and great people","Google is getting bigger and more traditional, and not in a good way.",Senior Associate,Former Employe,"Mountain View, CA","Mar 24, 2023"
30,5.0,Great Place,Great pay and benefits here,Competitive environment to work in,Analyst,Current Employe,,"Mar 24, 2023"
31,5.0,Work life balance focused branch of Google,- Amazingly talent engineering teams with deep knowledge / experience willing to share and teach new hires - Work life balance is a core value of this branch - Best food available of any Google office,"- Projects can be very disconnected from end users, hard to tell your impact - Satellite offices don't have a much variety of projects to work on - Room for growth becomes limited at about Staff SWE since available projects / areas of work become a limiting factor",Sr. Software Engineer,Current Employee,"Irvine, CA","Mar 7, 2023"
32,5.0,Great employer,The work constantly evolves; the people are nice; the company treats you well; environment is inclusive and respectful.,Re-orgs can cause unnecessary duplication of work.,Senior Legal Counsel,Former Employee,"San Francisco, CA","Mar 23, 2023"
33,5.0,"Can be better, cannot complain","Good cafe, different locations around the world",WLB gets worse over the years,Senior Software Engineer,Current Employe,,"Mar 23, 2023"
34,5.0,good review,learn lots of things new technology,long process to be chance,Software Engineer(Internship),Current Employee,"New York, NY","Mar 23, 2023"
35,5.0,good,really nice office and fun people,wanted us to come back to the office,Manager,Current Employe,,"Mar 23, 2023"
36,5.0,Amazing Company,"The role allowed me to be creative, independent, you work with intelligent people and the freedom to work comfortably around the many nooks and desk areas throughout the office or at home if you are granted a hybrid schedule.","I actually don't have any cons to share, except that the onboarding process was not as efficient or helpful as it should be for a company this size.",Recruiter,Current Employee,"Irvine, CA","Mar 9, 2023"
37,5.0,Amazing Culture,It was great to be a part of the team. Every team member is very encouraging and gets you in a position to succeed at every part of your internship. There are a lot of perks for interns.,Teammates work a lot. Usually 50-60 hour work weeks to meet project deadlines.,Software Engineer(Internship),Former Employee,"Sunnyvale, CA","Mar 16, 2023"
38,5.0,Great Pay,Great pay Minimal work Great perks for the amount of work we have to do,Could use free Ubers on the way home,Director,Current Employe,,"Mar 21, 2023"
39,5.0,Amazing workplace,The workplace and people are amazing +Food +Cool office 5/5,"Traveling issues on campus,.... chicken was bad",Software Engineer,Former Employee,"Mountain View, CA","Mar 22, 2023"
40,5.0,A World-Class Company with a Few Downsides,"Incredible company culture that emphasizes collaboration, innovation, and inclusivity Unmatched benefits, including free gourmet meals, onsite gyms, and generous vacation time Ample opportunities for growth and development, with a strong emphasis on career advancement Supportive management and colleagues who encourage creativity and personal growth A fast-paced and dynamic environment that keeps you engaged and challenged","The workload can be intense at times, especially during peak periods The company is highly competitive, which can create a stressful and sometimes cutthroat atmosphere The high expectations and pressure to perform can be challenging for some employees",Machine Learning Engineer,Former Employe,,"Feb 25, 2023"
41,4.0,Mostly a great place to work,"Great benefits, great pay, and a lot of awesome people",A lot of logistics and process that usually comes with companies at this scale. Sometimes office politics play a larger role than it should.,Software Engineer,Current Employee,"Sunnyvale, CA","Mar 20, 2023"
42,5.0,"Great perks and salary, but tough culture and hard to get promoted","Really excellent perks and benefits, good pay and stock options, great for your resume","Work/life balance is challenging at times, promotion process is extremely challenging and it's becoming increasingly more challenging given the macroeconomic climate",Account Executive,Current Employee,"Boston, MA","Mar 21, 2023"
43,4.0,Great opportunities,Google has great benefits pay and opportunities,Lots of opinions that may not represent all of their employees. Not necessarily a bad thing but can feel alienating for some.,Regional Sales Manager,Current Employe,,"Mar 21, 2023"
44,5.0,Very Good.,Very Good Enviroment to work in Google..,I think there is no cons.,Software Engeenier,Current Employe,"Los Angeles, CA","Mar 24, 2023"
45,4.0,Very Interesting Work but worried after layoffs,Love the mission and I feel like I’m really making a difference. Salary and benefits are great,Still runs like a startup. A very large organization with so many products that it’s difficult to really focus. Layoffs were not handled properly and very little job security right now,Product Sales Manager,Current Employee,"New York, NY","Mar 10, 2023"
46,5.0,Was a good job,Enjoyed the benefits. Kept my stress low,A bit boring at times,Senior Software Engineer,Former Employe,"New York, NY","Mar 23, 2023"
47,4.0,Very useful for helping me understand more better google,I believe that this company has helped me and my family in order to stay safe.,I feel like there seurity can do better.,Password Reset,Current Employe,,"Mar 14, 2023"
48,4.0,Ux designer,Ux designer good starting position learning experience,No negatives at this time,UX Designer,Current Employee,"Akron, OH","Mar 24, 2023"
49,3.0,Software,Nice work life balance in the company.,Should be a bit lineant in interviews,Software Engineer,Former Employe,"Los Angeles, CA","Mar 24, 2023"
50,5.0,Great job,"Great salary, tons of flexibility, and great people","Google is getting bigger and more traditional, and not in a good way.",Senior Associate,Former Employe,"Mountain View, CA","Mar 24, 2023"
51,5.0,NIce,nice and good jahbouabeipahfpiaef iugoqwf ugqouw,too work to do kjqhfohfopiwahepfibwaepfiwe,Software Development Engineer (SDE),Former Employe,"New York, NY","Mar 23, 2023"
52,5.0,Review,"Great work life balance, Generous pay and amazing perks.",Currently going through an organizational culture change which is killing it’s kind and collaborative style and giving birth to an up or out culture that reflects the toxic cultures of other companies.,Principal Consultant,Former Employe,,"Mar 16, 2023"
53,3.0,Not what it used to be,- Great co-workers - Competitive pay - Few places let you work on systems of the same scale,"- Adaptability is good, but it can be taken too far into thrashing priorities - Not uncommon to stumble into projects seeking to solve very similar problems, but territory politics often prevent the possibility to combine forces into a joint team - Culture has become busted - main negative used to be the politics and heavy overhead of the promo process that encouraged people to try and make promo-hungry folks push to land on the highest priority projects but, as the same time they theoretically tried to solve that problem with perf changes, the exec team has made it worse by creating a ""make sure you're working on the most visible/top projects in your org if you want to avoid layoffs"" vibe",Senior TPM,Current Employe,,"Jan 25, 2023"
54,4.0,"Great Lifestyle, ok projects","Excellent Compensation, Beneffits, etc. The food is honestly an amazing perk Brilliant coworkers, some of the most notable people in the field Work Life Balance","Advancement can be slow, Lots of internal inertia, it can be hard to be nimble so many internal dependencies You spend all your time figuring out how the internal systems work rather than working on the problems at hand",Technical Program Manager,Former Employee,"New York, NY","Mar 22, 2023"
55,5.0,Best place to work,"Great benefits, food. Higher than average pay. Challenging job that keeps it interesting. Co workers are incredibly smart. Leadership is inspiring and kind. High mobility.","Slower/plateau in growth, smaller work sites have fewer options and opportunities to grow.",International Growth Consultant,Current Employee,"Ann Arbor, MI","Mar 16, 2023"
56,5.0,"Great Place to work, despite layoffs","Amazing team culture, good managers, incredibly smart people","Company going through transition, resources beginning to tighten up, non-core teams are being downsized",Financial Analyst,Former Employe,"San Francisco, CA","Mar 19, 2023"
