,Rating,Title,Pro,Con,Job Title,Status,Region,Date
39,4.0,Good Company to work,5 days a week working culture. Good HSE policies and practices,Promotions and increment is less,Assistant Manager,Current Employee,,"Oct 11, 2022"
40,5.0,Traditional industry striving to be an MNC,"Adapting to changes, and opportunities arises from all the changes (strategy, manpower and reorganise)",Top heavy and very little opportunities for middle management positions. It’s either the senior management or working level.,Assistant Vice President,Current Employe,,"Sep 17, 2022"
41,3.0,decent,"Interesting work, lots of opportunity to learn",The UK branch of Sembcorp needs a little love - there is still a lot of politics to deal with and middle management is hit or miss,Anonymous Employee,Former Employe,,"Oct 4, 2022"
42,5.0,Lead electrical engineer,Timely salary and bonus and health insurance and medical benifits,Repeated job..more follow up or paper work. Very slow growth...and nothing to learn,Electrical Maintenance Engineer,Current Employee,Nellore,"Aug 10, 2022"
43,4.0,Cutting Edge Energy Company,"1. Flexible working hours
2. Learning Opportunity
3. Opportunity to work on exciting renewable projects","1. Excessive control
2. Slow and complex processes",Vice President,Current Employee,"Gurgaon, Haryana","Aug 21, 2022"
44,5.0,Scm review,Good working environment and good for learning,Promotion is slow and have lower salary,Design Engineer,Current Employe,Singapore,"Aug 24, 2022"
45,4.0,Transforming from legacy,"Competitive package, with exposure over different regions and functions.",Some legacy baggage and agenda.,Assistant Manager,Former Employee,Singapore,"Aug 12, 2022"
46,1.0,Messy,Flexible working hours.. Really nothing good that I can think off,No system.. it just in a mess.. V old school system. Never listen to the ground..,Project Engineer,Current Employe,,"Nov 8, 2022"
47,4.0,T,"Good commitment, nice company to work with",No such that I'm aware of,Senior Manager,Current Employee,"Gurgaon, Haryana","Aug 12, 2022"
48,5.0,Great Company,"Good Company, get a lot of bonuses and benefits",Poor management especially unskilled supervisor,Facilities Services Specialist,Current Employee,Singapore,"Jul 27, 2022"
49,3.0,Great co,They give Flexible working hours,Managers have No clear deliverables,SVP-Service Delivery Executive,Former Employee,Singapore,"Oct 9, 2022"
50,5.0,Good employees benefits,Good employees benefits which include family care leave and mobile allowance,Need to work on the lunch hour to think of staff's welfare,Senior Software Engineer,Current Employe,,"Jul 16, 2022"
51,3.0,Alright,alot to learn for fresh grads,"underpay, long hours, tough job",Engineer,Current Employee,"Tuas, ","Aug 28, 2022"
52,4.0,Transforming from legacy,"Competitive package, with exposure over different regions and functions.",Some legacy baggage and agenda.,Assistant Manager,Former Employee,Singapore,"Aug 12, 2022"
53,1.0,M&E engineer,There is work life balance but during peak period can be hectic.,"Learning curve and opportunities are very limited.
Favouritism in specific project.",M&amp;E Engineer,Former Employee,"Changi Village, ","Sep 11, 2022"
54,2.0,Don’t do it,Great team out in the field,"Bonuses removed and replaced by an SDA payment which equates to less than previous years bonuses, yet they expect 1 in 4 weekends to be worked on site and call out cover throughout the night. Unrealistic demands for the compensation package on offer.
They’re going through a recruitment drive to try and boost FSE numbers to cover these extra shifts.
Be warned.",Field Service Engineer,Current Employee,,"May 4, 2022"
55,4.0,T,"Good commitment, nice company to work with",No such that I'm aware of,Senior Manager,Current Employee,"Gurgaon, Haryana","Aug 12, 2022"
56,3.0,IT Dept,A company with out of touch thinking HOD running the show.,"Taichi is common, keeping mum when things happened. Or maybe just blame the project manager.",Anonymous Employee,Former Employee,,"Jul 27, 2022"
57,5.0,Great Company,"Good Company, get a lot of bonuses and benefits",Poor management especially unskilled supervisor,Facilities Services Specialist,Current Employee,Singapore,"Jul 27, 2022"
58,5.0,Good employees benefits,Good employees benefits which include family care leave and mobile allowance,Need to work on the lunch hour to think of staff's welfare,Senior Software Engineer,Current Employe,,"Jul 16, 2022"
59,3.0,Good bonus,Good benefit and salary package,Unclear direction from top managemebt,Senior Engineer,Current Employee,"Jurong West New Town, ","Jul 30, 2022"
60,3.0,Not bad,Easy to get along with colleagues; pleasant work environment.,I need to get up at 5:00 every morning to catch the company bus.,QA Software Engineer,Former Employe,Singapore,"Jul 6, 2022"
61,1.0,NEVER JOIN RISK PROFILE IN SEMBCORP INDIA,Work life balance since there will be no work and all life,"The cons are specific to the risk management profile in SEIL. The company otherwise is doing amazing business in renewable business in India. Talking of Risk Team, there are several reason for not joining this team: (1) Repetitive Tasks - the task performed are already work done of either commercial or corporate finance team. The team takes inputs from various teams, put the information in a PPT and forward to the board. there is no value addition of any sort except how to make lengthy ppts. (2) No direct contribution to company's balance sheet/PL (hence dont except decent increments) (3) Lethargy at the core of the team - there are no deadlines, no follow ups, no discussions, no accountability of any sorts. I was not handed over the basic documents relating to the work till 5th month from joining. (4) Unprofessional and Politics - The team have people who are in the system for the past 10-12 years, who are highly unprofessional, lacks knowledge of sector and they are very toxic. Being in system for so long they have taken over the whatever work the team gets. They will not share with some one new who joins - hence no work, no contribution, and no recognition

PLS DONT JOIN THIS TEAM. IT WILL IMPACT YOUR CAREER IN LONG RUN. I LEFT IN 6 MONTHS AFTER SUFFERING ALL OF THIS. AFTER PUTTING RESIGNATION THE ENTIRE TEAM LITERALLY HAD A WITCH-HUNT TRYING TO ACCUSE ME OF THINGS BECAUSE IN MY CONVERSATION WITH THE HR (POST RESIGNATION) I EXPLAINED HER MYREASON OF LEAVING IN A SHORT DURATION (6 MONTHS) ""NO WORK ASSIGNED BY THE TEAM""",Risk Management,Former Employee,"Gurgaon, Haryana","May 8, 2022"
62,4.0,Great opportunities for growth but workforce tends to be a bit overstretched,great colleagues and diverse portfolio,"high turnover of employees

very modest yearly increment",Senior Manager,Current Employe,,"Jun 9, 2022"
63,3.0,Working in Sembcorp,Definitely a good place to learn and build things for the organization that is going through transformation. People with other MNC experience could use their skills and experience that the company can put to good use the talents brought in to bring the company to another level.,A very typical SG T-link culture that people from the western MNCs may not be able to adapt to....,Manager,Former Employee,Singapore,"May 2, 2022"
64,2.0,Old school management,"Welfare is ok, bonus has been good.","Old school thinking and alot of people who are inefficient. Probably good for a retirement job but not very exciting for a young/middle age employees

Appears to be reactive in terms of policies, something has to happen before gaps are began to be plugged. Policies are very outdated as well and people are not receptive to changes.",Compliance Manager,Current Employee,Singapore,"Apr 20, 2022"
65,1.0,Change of CEO & Now back to old backwards old school mentality,"Temasek backed so not going to fail. Stable for singapore environment. Good place if you want to retire here. Just have to ride out the waves of change every 3-5 years, go forwards and then backwards again. If you can live with this then great for you.","Change of CEO who has more local mentality and who brings in his own entourage and an “interesting” chief operating & HR officer who does not seem to support diversity policies based in his comment at some meeting. We are regressing and reversing all the projects we have been working on for last 3 years. Restructuring whole teams for cost cutting but no improvement on systems or process while expecting everything to improve on efficiency. Basically asking us employees to more with no real support.
All senior management change again. Not sure this bunch know what is needed to improve company. like all soldiers of CEO. Good and bad, should be less in flighting but till that day comes many changes. No longer stable place.",Anonymous Employee,Current Employee,Singapore,"Jul 25, 2021"
66,5.0,A,Excellent work culture in the organization,No Cons in the organization,Project Manager,Current Employee,New Delhi,"Jun 13, 2022"
67,3.0,Company culture,Extensive training provided and industry exposure on relevant businesses.,It doesn't seem to treasure long service staff and loyal employees.,Assistant Vice President,Former Employee,,"May 2, 2022"
68,5.0,VP Salary,Big company and there are more opportunities,Need to travel frequently and company politics,Vice President,Former Employee,Singapore,"Jun 15, 2022"
69,4.0,Nil,Good company culture to work in,Location can be better place,Engineer,Current Employee,,"Jun 16, 2022"
70,4.0,Sembcorp Internship,There are a number of employee benefits readily available,Workload is not distributed well among departments,Intern,Current Employe,Singapore,"Jun 4, 2022"
71,3.0,Not bad,Easy to get along with colleagues; pleasant work environment.,I need to get up at 5:00 every morning to catch the company bus.,QA Software Engineer,Former Employe,Singapore,"Jul 6, 2022"
72,1.0,NEVER JOIN RISK PROFILE IN SEMBCORP INDIA,Work life balance since there will be no work and all life,"The cons are specific to the risk management profile in SEIL. The company otherwise is doing amazing business in renewable business in India. Talking of Risk Team, there are several reason for not joining this team: (1) Repetitive Tasks - the task performed are already work done of either commercial or corporate finance team. The team takes inputs from various teams, put the information in a PPT and forward to the board. there is no value addition of any sort except how to make lengthy ppts. (2) No direct contribution to company's balance sheet/PL (hence dont except decent increments) (3) Lethargy at the core of the team - there are no deadlines, no follow ups, no discussions, no accountability of any sorts. I was not handed over the basic documents relating to the work till 5th month from joining. (4) Unprofessional and Politics - The team have people who are in the system for the past 10-12 years, who are highly unprofessional, lacks knowledge of sector and they are very toxic. Being in system for so long they have taken over the whatever work the team gets. They will not share with some one new who joins - hence no work, no contribution, and no recognition

PLS DONT JOIN THIS TEAM. IT WILL IMPACT YOUR CAREER IN LONG RUN. I LEFT IN 6 MONTHS AFTER SUFFERING ALL OF THIS. AFTER PUTTING RESIGNATION THE ENTIRE TEAM LITERALLY HAD A WITCH-HUNT TRYING TO ACCUSE ME OF THINGS BECAUSE IN MY CONVERSATION WITH THE HR (POST RESIGNATION) I EXPLAINED HER MYREASON OF LEAVING IN A SHORT DURATION (6 MONTHS) ""NO WORK ASSIGNED BY THE TEAM""",Risk Management,Former Employee,"Gurgaon, Haryana","May 8, 2022"
73,3.0,Working in Sembcorp,Definitely a good place to learn and build things for the organization that is going through transformation. People with other MNC experience could use their skills and experience that the company can put to good use the talents brought in to bring the company to another level.,A very typical SG T-link culture that people from the western MNCs may not be able to adapt to....,Manager,Former Employee,Singapore,"May 2, 2022"
74,4.0,Not a bad place,Good colleagues and rapport amongst team.,Bureaucratic environment and slow to adopt change,Senior Manager,Former Employee,,"Apr 19, 2022"
75,2.0,Old school management,"Welfare is ok, bonus has been good.","Old school thinking and alot of people who are inefficient. Probably good for a retirement job but not very exciting for a young/middle age employees

Appears to be reactive in terms of policies, something has to happen before gaps are began to be plugged. Policies are very outdated as well and people are not receptive to changes.",Compliance Manager,Current Employee,Singapore,"Apr 20, 2022"
76,4.0,Good,"Many things to learn, free n easy","Alot of Indian foreigners, Singaporeans can't really grow",Maintenance Technician,Former Employe,"Bedok New Town, ","Apr 4, 2022"
77,4.0,Working experience,"Good benefits,
Teamwork and support from respective stakeholders","Worklife balance.
Appreciation on staffs contribution",Operation Executive,Current Employee,Singapore,"Mar 28, 2022"
78,5.0,Work culture,"Very positive work environment, Good work-Life balance,",No constraints as of me,Senior Executive Operations,Current Employee,"Gurgaon, Haryana","Apr 5, 2022"
79,4.0,Senior manager at energy,Good bonus and it’s a listed company,GLC and a lot of National services,Senior Manager,Current Employee,Singapore,"Mar 28, 2022"
80,4.0,Best environment to learn and grow,One of the best environment to learn nee things in your discipline and grow,Focus on your work there will be no issues,Instrumentation Engineer,Former Employe,Chennai,"Mar 6, 2022"
81,3.0,ok,good location for those working at hillstreet,Transformational phase - yet to stabilise,AVP-Sales,Former Employe,,"May 9, 2022"
82,5.0,Review,Regular working hours when I was there,Nothing to comment about now,Manager,Former Employe,,"May 6, 2022"
83,3.0,Slow progression,Good work life balance. Generally friendly people.,Not many learning opportunities for young engineers. Projects move very slowly.,Executive Engineer,Current Employe,"Changi Village, ","Apr 29, 2022"
84,4.0,Not a bad place,Good colleagues and rapport amongst team.,Bureaucratic environment and slow to adopt change,Senior Manager,Former Employee,,"Apr 19, 2022"
85,1.0,Not for youngsters,"Good compensation package and benefits, location is in town","Not inclusive, top-down management approach. Manager deliberately show favoritism and biasness through remarks. Workload often piled on the least favorite staff in the team.

All system and processes lack behind, company making effort to improve. Not sure if it will be a success or not.",Anonymous Employee,Current Employee,Singapore,"Apr 9, 2022"
86,1.0,Lack of empathy,Company has the right vision and strategy,"Political - old Boys Club
Lack of empathy - HR leader and team who do not champion employee needs",Anonymous Employee,Former Employee,Singapore,"May 12, 2022"
87,4.0,Good,"Many things to learn, free n easy","Alot of Indian foreigners, Singaporeans can't really grow",Maintenance Technician,Former Employe,"Bedok New Town, ","Apr 4, 2022"
88,4.0,Working experience,"Good benefits,
Teamwork and support from respective stakeholders","Worklife balance.
Appreciation on staffs contribution",Operation Executive,Current Employee,Singapore,"Mar 28, 2022"
89,5.0,Work culture,"Very positive work environment, Good work-Life balance,",No constraints as of me,Senior Executive Operations,Current Employee,"Gurgaon, Haryana","Apr 5, 2022"
90,4.0,Senior manager at energy,Good bonus and it’s a listed company,GLC and a lot of National services,Senior Manager,Current Employee,Singapore,"Mar 28, 2022"
91,3.0,Inefficient decision making process,"Work life balance, good atmosphere only inside my team",Mutli layered; no one taking responsibility to make decisions,Senior Manager,Former Employee,,"Mar 22, 2022"
92,4.0,Best environment to learn and grow,One of the best environment to learn nee things in your discipline and grow,Focus on your work there will be no issues,Instrumentation Engineer,Former Employe,Chennai,"Mar 6, 2022"
93,2.0,Drastic change in management and procedure,Lots of business unit within the company,Change in work procerdure with no proper folllow up due to change of management. Plan A been implemented with no closure and Plan B pop up. Talk more less action.,Maintenance,Current Employee,Singapore,"Jan 25, 2022"
94,3.0,Review,"- Good benefits (eg. Flexible benefits and family day leave)
- Sustainable business as moving towards renewables",- High turnover due to change in management and structure,Anonymous Employee,Former Employee,,"Feb 18, 2022"
95,3.0,O&M,"No need for OT much during normal operating period, management is reluctant to allow transfers but a chill environment overall",Low progression rate and minimal opportunity for lateral growth,Engineer,Current Employee,"Jurong West New Town, ","Jan 20, 2022"
96,3.0,High work demand,Good benefits. Lots of OT with good earnings.,Lack of role clarity and unreasonable time pressure.,Warehousing,Current Employee,Western Islands,"Feb 10, 2022"
97,5.0,-,Good working culture with supportive team,Pay not competitive as compared to competitors,Executive,Current Employe,,"Feb 14, 2022"
98,5.0,Good work life balance,Work life balance and good to work,Limited work but enjoy the life,Anonymous Employee,Former Employee,,"Feb 8, 2022"
99,2.0,Sembcorp In a Nut Shell -Power plant,"Pros:
•If you are ok with paper work, sembcorp wants you. 
•OTs pay are good.
•Being in Operation team will be the best option to succeed in Sembcorp. 
•Working in HQ will be a better option.","Here’s are the cons: (In a Nut Shell)
•No proper training provided but expect a lot from you
•No buddy system, you are on your own. No guide as everyone is basically being selfish. No sharing of knowledge
• Messy culture, HR are useless as they are too busy catering events to HQ. 
•Safety team are messy, always have so many ridiculous implementation. Do note you need to hold the railing while climbing the stairs. 
•Micro Management, getting from bad to worst. 
•OTs are being controlled, need permission to work on weekends. Have 0 trust on us on managing our OTs. 
•Way to many documentation to be done before a job can be carried out
•Management have a academia but i have no idea what are they doing. They have this pilot courses but is being taught by seniors managers who can’t teach and converse well in English. Can’t afford to provide a proper training that involves the work here like understanding the system, SAP etc.",Anonymous Employee,Current Employee,,"Nov 13, 2020"
100,5.0,SALARY FOR DIGITAL EXECUTIVE,Sembcorp is a great company to work in,"Depends on the boss, the work life balance varies",Digital Executive,Current Employee,Singapore,"Feb 1, 2022"
101,3.0,Benefits,"Use to have good benefits, compensation and employee wellfares",Frequent re-organization. Always ask for justification,IT Consultant,Former Employee,,"Feb 11, 2022"
102,3.0,The people make this business,"People
Employee Benefits
Flexitime System
Salary
Challenging plant
Site Location","Poor management
Lack of direction
Workload
Bureaucracy
IT infrastructure",Engineer,Current Employe,"Wilton, England","Jan 30, 2022"
103,3.0,Good place for older people,Not that I can think of,"Lots of OT, management doesn’t know how to manage people",Anonymous Employee,Former Employee,,"Jan 24, 2022"
104,1.0,Avoid This place,The pros are that There’s some great people at Sembcorp,One of the biggest downfalls with Sembcorp is there’s many middle management that clearly don’t know what they are doing. They are unsafe and going to get someone hurt or worse.,Engineer,Former Employee,"Teesside County Borough, England","Jan 3, 2022"
105,2.0,Getting from bad to worse,Work life balance. Lots of learning opportunities as we move from brown to green.,no longer a happy workplace. processes are a mess. either no system investment or invest in expensive solutions/systems with small returns. New hires get much better pay and position at the Group but not bringing in any value add expertise. overstaffed in some depts but mgmt seems to turn a blind eye.,Manager,Current Employe,,"Sep 9, 2021"
106,4.0,Good,COmpany is expand in india,Solar division is started in hyderabad,Senior Piping Designer,Current Employee,Hyderābād,"Jan 28, 2022"
107,4.0,4 star company,"Professional setup, scope of learning working with good governance practices",Too much emphasis sometimes on data driven decision making rather than business acumen based ones,Mid-senior Level,Current Employee,"Gurgaon, Haryana","Dec 26, 2021"
108,4.0,"Nice community, hard work","Nice people, feel well looked after, good benefits with healthcare plan, regular bonuses",High pressure environment which might not be to peoples taste,Anonymous Employee,Current Employee,,"Dec 30, 2021"
109,2.0,Plant maintenance engineer,Good management. Very good work culture,"Extremely partisan work culture, may or may not be throughout",Engineer,Former Employe,,"Jan 12, 2022"
110,3.0,Stepping stone,Good place to set as a stepping stone as there are alot of things to learn,"Alot of pressure but if you are able to absorb, you will be a better person than yesterday",Engineer,Former Employe,Singapore,"Dec 12, 2021"
111,4.0,Asset Management,"Good work-life balance, experienced old-timers",frequent management change in recent years,Anonymous Employee,Current Employee,,"Jan 17, 2022"
112,4.0,Work life balance,Work life balance. No micro manage,Career progression slow. Salary lower than markwt,Piping Engineer,Current Employee,"Tuas, ","Jan 12, 2022"
113,2.0,In transition,"1. In industries with strong tailwinds after shedding Marine business 
2. Has strong Temasek backing","1. Undergoing change right now, probably more changes coming up
2. The trend of recent top and senior management changes including CEO, CFO, CDO, CHRO, two business line heads, and two market heads is a cause for concern. This signals upcoming periods of instability as their replacements take the requisite time to learn the organization nuances, and along the way make novice mistakes to change for the sake of changing and listen to one-sided siloed guidance. 
3. Deeper issues include HR department is totally new. As HR holds an essential role to bind the staff together to the central vision of the company through thick and thin, particularly so during times of transition, it is tough to do so if the team is totally new.",Senior Management,Former Employee,,"Feb 20, 2021"
114,1.0,Continually declining used to be good,I have seen IT team building from just networks and legacy software's to Digital and Technology with Data Sciences Al and up to date platforms. Culture was great and diversity in culture was welcomed.,Things changed drasticly... employees are not trusted anymore.  Instead vendors are asked to complain about company staff! All senior management removed in 40 days of new leadership.  People are frustrated and leaving. IT department is running on 60% capacity (high attrition) as compare to month of May.,Senior Software Engineer,Current Employe,Singapore,"Sep 27, 2021"
115,5.0,Great,Good environment and they hire a lot of part-timers,No proper seating arrangements for the part-timers,Customer Service Executive,Former Employee,Singapore,"Dec 22, 2021"
116,3.0,Recommend to join,HR policies are good for employees,Heavy work load and work life balance are difficult.,Corporate Finance,Former Employee,"Gurgaon, Haryana","Dec 21, 2021"
117,3.0,Good,Environmental very good for employees,Right platform for learning in this company,Electrical Engineer,Current Employe,Surendranagar,"Dec 19, 2021"
118,5.0,Good,Good company good knowledge good people,Bad paper work procedure and,Engineer,Current Employee,"Jurong West New Town, ","Dec 7, 2021"
119,5.0,Learnings,"Beautiful environmental to execute a innovation thinking to the employees.
Very much committed to safety",No cons in the sembcorp work culture,Site QHSE,Former Employee,Thoothukkudi,"Nov 28, 2021"
120,5.0,Very professional,Good leadership & talented team,People will get chance open up and share their thoughts,Security Officer,Current Employe,Sri Potti Sriramulu Nellore,"Nov 29, 2021"
121,5.0,Good company,"see this opportunity as a way to contribute to an exciting/forward-thinking/fast-moving company/industry, and I feel I can do so by/with my … ” “I feel my skills are particularly well-suited to this position because …","No new learning from the company side
I'm sure this job will allow me to develop new skills and leverage my current skills and expertise. Sample 2: I am looking out for an opportunity that allows me to work on interesting and challenging projects.",Procurement Specialist,Current Employee,Nellore,"Aug 3, 2021"
122,5.0,Good company,Good benefits and family environment,"None at all, Happy here",Administrative Assistant,Current Employe,Singapore,"Nov 30, 2021"
123,3.0,NA,Good Improvement on the benefits,Too frequent constant management changes which causes more confusion on the directions transmitted to staffs. Too many office politics from top to bottom ladders.,HSSE Officer,Current Employe,Singapore,"Oct 27, 2021"
124,4.0,Workplace,"Great environment, care for staff and fair compensation",Just happens that there is a bad egg in the basket and the toxic tends to spread to the team.,Assistant Manager,Former Employee,,"Oct 12, 2021"
125,1.0,Technology Regression & Hierarchal,Diverse business and good learning curve for anyone coming from the tech space. Hill St office location is great - central and lots of good food around (sad that this was one of the only other “pros” I could think of).,"Male-centric with focus on hierarchy. Recent senior management changes in 2020 and 2021 have been disruptive to the attempted technology advancements of the company, and seems to have regressed instead of progressed. Appetite for change within the organisation is very low with inconsistent senior management support.",Head of User Experience,Former Employe,Singapore,"Aug 9, 2021"
126,1.0,Rather Shocked.. Not a great environment,"The company has a brilliant future ahead of them by the looks of it, lots and lots of opportunities ahead (with the right leaders)",Leadership/ Management in the maintenance side was very inexperienced which meant they bullied the staff rather than led them. The staff was extremely unhappy because of this.,Technician,Current Employee,"Teesside County Borough, England","Aug 23, 2021"
127,1.0,Worst culture,you could do nothing but just obey the rules.,"no staff care, didn't care your ability.",Anonymous Employee,Current Employe,,"Dec 14, 2021"
128,4.0,Stable job environment,"Good people, stable company, good work life balance","Slower progression, below average salary and benefits",Manager,Former Employee,Singapore,"Oct 17, 2021"
129,4.0,Sembcorp Energy From Waste Plant,_ Complies with all regulatory requirements using process and engineering control,- I can't think of any cons for now.,Senior Process Engineer,Current Employe,Singapore,"Oct 5, 2021"
130,3.0,Good starting job,welcoming environment with supportive colleagues,systems are not as modern,Junior Executive,Current Employe,Singapore,"Oct 25, 2021"
