,Rating,Title,Pro,Con,Job Title,Status,Region,Date
29,3.0,info,stable enough to last to retirement,Lack of manpower and overly busy at times,Team Leader,Current Employee,Singapore,"Feb 26, 2023"
30,3.0,ntuc restocker,"good pay, the other part-timers were nice and some of the full timers treated me like family","bad manager and supervisor direct supervisor would always scream and shout at me even though i just started working and had no idea what to do both would sometimes abuse their authority as well, they made working there horrible and i quit because of them",Restocker,Former Employee,,"Feb 1, 2023"
31,4.0,Retail Associate (Cashier),"Friendly working environment , and its easy to work not too taxing .",Some of the customers can be very demanding .,Retail Associate/Cashier,Current Employee,"Clementi New Town, ","Feb 20, 2023"
32,4.0,An okay job,Competitive Pay Simple to get hang of,"6 day work week, standing job",Sales Associate/Cashier,Former Employee,"Bedok New Town, ","Feb 24, 2023"
33,3.0,cashier,"not much to say, other than being a boring job",management level is not ideal,Cashier,Current Employe,"Sembawang Estate, ","Feb 23, 2023"
34,4.0,Nice company to work,"Good la, good and friendly colleagues",Nothing can think of at the moment,Cashier,Former Employee,Singapore,"Feb 22, 2023"
35,3.0,flexi working,good working environment culture workplace.,sometimes may need to OT where required.,Analyst,Current Employe,,"Feb 20, 2023"
36,4.0,Part Time NTUC,- work culture is great,- unable to choose scheduled time to work,NTUC JOB PACKER,Current Employee,Singapore,"Feb 17, 2023"
37,4.0,Good for short term job,"Application process was straightforward, with helpful and kind full time staff to work with","Rigid work schedule, unable to choose preferred days",Cashier,Former Employe,,"Feb 9, 2023"
38,4.0,Good,Quit good hahahahaha got good,Busy busy busy busy busy,Cashier,Former Employe,"Ang Mo Kio New Town, ","Feb 16, 2023"
39,5.0,Good,I like to work supermarket beacause i got experince online ecommarce before this at foodpanda online store in malaysia.,"Friendly enviroment, can learn new things",WAREHOUSE STOREKEEPER,Current Employee,,"Feb 3, 2023"
40,5.0,fabulous,it has very flexible working hours,work environment was not very friendly,Anonymous Employee,Current Employee,,"Feb 11, 2023"
41,4.0,Nice place to work,"Nice vibes, learned a lot from the superior",sometimes things go bit rigid,Administrative,Current Employee,,"Feb 7, 2023"
42,1.0,Work at your own caution,"Pay was great during periods of holidays, 3 allocated workshifts.","Employer at the particular branch was extremely rude and demeaning, not just to me but other packers and the full-time staff were scared of him too.",Picker/Packer,Former Employee,"Hougang New Town, ","Feb 3, 2023"
43,3.0,help restock goods on shelves,flexible hours and you can choose when is a convenient time to work,"takes a toll on your back if you are not cautious with how you carry your items, can be tiring during festive seasons",Grocery Stocker,Former Employee,Singapore,"Jan 19, 2023"
44,4.0,Relaxed but repetitive,"Not much skill needed, was able to learn what I needed to do on the first day",Average or below average pay,Retail Assistant,Former Employee,,"Jan 28, 2023"
45,5.0,ntuc,higher hourly wage than average,extremely hectic throughout the day,Sales Associate/Cashier,Former Employe,"Serangoon, ","Feb 3, 2023"
46,5.0,Environment,"Friendly colleagues, good working environment","not much, need to project leave",Salesperson,Current Employe,,"Feb 1, 2023"
47,5.0,Gud,Friendly co workers and supervisor Aircon working space,Required to stand up for the whole shift,Retail Assistant,Former Employee,,"Jan 28, 2023"
48,2.0,"ok, good exposure","goood exposure, learn alot of things",unfair treatment and bad culture,Team Leader,Current Employee,"Bedok New Town, ","Jan 30, 2023"
49,3.0,happy,happ to be part of a big team,too many people there yes,Clerk,Former Employe,,"Jan 26, 2023"
50,5.0,Great,Workers are friendly and easy to work with,Could be better in terms of salary,NTUC JOB PACKER,Former Employe,,"Jan 17, 2023"
51,5.0,Good Management and able to learn a lot,Learnt a lot of different skills Made a lot of great interpersonal relationships,Working hours may get long,Part Time Administrative Assistant,Former Employe,,"Jan 2, 2023"
52,4.0,Was very tiring,Very fun and tiring at same time,Got to know how filthy they keep the food food safety is horrific,Temp Staff,Current Employee,Singapore,"Jan 2, 2023"
53,4.0,Exec,Good work culture and team,Good environment but lower benefits,Executive,Current Employe,,"Jan 8, 2023"
54,4.0,Cashier,Fast pace when festive season,"Mundane, need strength for packing",Part Time,Former Employe,,"Jan 5, 2023"
55,4.0,No complaints,- Stable company - Good work culture,"- Very average salary, no real benefits.",Senior Software Engineer,Current Employee,Singapore,"Dec 30, 2022"
56,1.0,Work at your own caution,"Pay was great during periods of holidays, 3 allocated workshifts.","Employer at the particular branch was extremely rude and demeaning, not just to me but other packers and the full-time staff were scared of him too.",Picker/Packer,Former Employee,"Hougang New Town, ","Feb 3, 2023"
57,3.0,help restock goods on shelves,flexible hours and you can choose when is a convenient time to work,"takes a toll on your back if you are not cautious with how you carry your items, can be tiring during festive seasons",Grocery Stocker,Former Employee,Singapore,"Jan 19, 2023"
58,4.0,Good for part times,"Work can be easily adapted and stress-free, and managers are friendly if you have the right working attitude.","Sometimes workload can be heavy, always have to be on your feet, persistence is the key.",Service Crew,Current Employee,"Yishun New Town, ","Dec 6, 2022"
59,2.0,"ok, good exposure","goood exposure, learn alot of things",unfair treatment and bad culture,Team Leader,Current Employee,"Bedok New Town, ","Jan 30, 2023"
60,4.0,Great work life balance but indecisive management,"Flexible, great work life balance and team camaraderie",Management keeps changing goals. Rapidly shifting goals is disorienting and wastes time,Business Development,Current Employee,,"Dec 8, 2022"
61,3.0,happy,happ to be part of a big team,too many people there yes,Clerk,Former Employe,,"Jan 26, 2023"
62,5.0,very good,The management is very good in handling their employees welfare,Working hours is quite long. I work 12hrs everyday except on Sunday which is my time off.,Outlet Executive,Former Employe,,"Nov 27, 2022"
63,4.0,QA,"- good bonus - depending on department, but my department is very friendly",- a lot of workload - benefit is not that good - pay is low,Anonymous Employee,Current Employee,,"Nov 26, 2022"
64,5.0,Good place to work,Great place to work with great colleagues.,"Long working hours, but still manageable. It's all worth it though",Retail Assistant,Former Employee,,"Dec 2, 2022"
65,4.0,Good,Working environment is pretty good,Gets stressed very easily due to high,Cashier,Current Employee,,"Dec 4, 2022"
66,2.0,Tiring,Get to learn a lot,Need to do everything from dispensing to cashiering,Pharmacist,Current Employee,Singapore,"Jan 16, 2023"
67,4.0,Decent Part Time Job,Air con and work with nice people,heavy workload and physically exhausting,Packer,Current Employee,"Jurong West New Town, ","Nov 15, 2022"
68,2.0,So-so,Good teammates to help you stay longer,"Pay,Benefits,No Work life balance, Lack of support",Digital Marketing,Former Employee,Singapore,"Jan 10, 2023"
69,4.0,Work life balance,Work life balance as per contract 44 hours a week,Working in retail and 6 days a week,Supervisor,Current Employee,"Hougang New Town, ","Nov 11, 2022"
70,3.0,NTUC Review,"work-life balance, stable for tech","the management is not open to suggestions, treat employee as resources instead of as assets",Data Analyst,Current Employee,Singapore,"Dec 23, 2022"
71,5.0,good experience,straightforward and nice people around,tiring at times and rude customers,Grocery Replenishment Clerk,Former Employe,,"Nov 16, 2022"
72,5.0,Part Time Retail Assistant,No prior experience is required,Fixed monthly schedule with 6 day work week,Part Time Retail Assistant,Current Employe,Singapore,"Nov 11, 2022"
73,4.0,Environment,"Still exist number of friendly and grateful customers who shows their appreciation. 
Direct supervisor can be flexible sometimes which is helpful to students who wants to work part time job while studying. (This may differ from outlet to outlet )","Stressful environment with demanding customers. Due to internal conflicts, sometimes supervisors may not be as willing to help staff who are not directly under them(or in their department)",Cashier,Former Employee,,"Aug 7, 2022"
74,5.0,The good and bad,nice other cashiers that help you once if youre confused,temp cashiers are kinda looked at less so,Temp Cashier,Former Employee,,"Nov 3, 2022"
75,5.0,Good,Good culture and nice place to work,Long hours at certain peak times,IT Manager,Current Employee,,"Nov 10, 2022"
76,4.0,Executive,Different campaigns to handle Friendly colleague,Pay is alright.. but could be higher,Executive Assistant,Current Employee,,"Nov 2, 2022"
77,4.0,"OK, not too bad",Areas for growth Benefits good,Management micromanaging Overworked at times,Executive Assistant,Former Employee,,"Oct 18, 2022"
78,4.0,Got to earn quick cash,Great for earning quick cash during school term breaks,May be a bit rigid but if you get a nice team lead things can be quite flexible,Anonymous Employee,Former Employee,,"Oct 12, 2022"
79,4.0,So far so good,"Good bonuses, ok working environment",Red tapes after red tapes,Category Manager,Current Employe,,"Oct 26, 2022"
80,2.0,Culture,Good HR benefits and perks,"Bad culture, no team spirit, self-centered leaders, superficial colleagues",Anonymous Employee,Former Employee,,"Dec 5, 2022"
81,2.0,Some tweaks and it'd be wonderful,"Good learning ground for job seekers with entry level skills, where they provide much needed trainings and guidance.",has poor career progression - my colleagues who worked very hard for 5 years but was not promoted at all.,Inventory Controller,Former Employee,Singapore,"Jun 16, 2014"
82,4.0,Customer Service Executive,"Large Organization with standards dealing with various business working with people and filling customer's needs in different ways.
Well known for Insurance & Fair Price, Comfort Delgro etc.","At Fair price is the competition in prices a little reduction would help.
Certain Outlets are open 24hrs but most veg items are not there.",Customer Service Executive,Current Employee,Singapore,"Nov 23, 2016"
83,2.0,Drastically Changing Culture with Minimal Empathy,Friendly and pleasant colleagues that give you the homely feeling.,"- Turning profit-driven yet relatively low staff wage with minimal yearly increment 
- Rapidly changing culture which made staff termination possible. The lack of empathy has made work less meaningful and workplace less homely, resulting in high turnover rate.",Manager,Former Employee,,"May 21, 2020"
84,4.0,A Market Leader in its Field; Supermarket Retail.,It is the remaining few companies that offers Job Stability and in recent years the management has opened up more opportunities for its staff for Growth.,Some of the internal processes are still very old school (E.g: Manual data entry).,Senior Cat Executive,Current Employee,Singapore,"Sep 15, 2012"
85,2.0,Lack of job satisfaction.,Get to know first hand what type of new products are available in a megamart.  Not much office politics and gossiping.,"Job is monotonous and routine. There is not much of job satisfaction. Besides, there is not much of job advancement.",,Former Employee,,"Aug 25, 2012"
86,5.0,Growth Company,Opportunities are bountify and as it grows there are opportunities for transfers and growth.,Company is rather large now and at times some departments may feel like working in silos,Research Associate,Former Employe,Singapore,"May 21, 2020"
87,1.0,Couldn't get a weekend off despite 6 weeks application in advance,"Colleagues are very good, i was very happy working together with them; and i respect them a lot because everyone works together as a team and everyone work hard","Direct (the one above me) team leader is quite handicapped, fellow colleagues are doing his duties (not supposed to be based on training).. poor working condition, e.g. need to work 5hr shift to get 15min break and 6hr shift to get 30min break",Retail Assistant,Former Employee,"Woodlands New Town, ","Jan 23, 2019"
88,3.0,Review of a cashier part time job,Simple task( no brainer one),"Get scolding from demanding customers quite frequently( they just had to vent at part timer due to them having a bad day) :(

Low pay for part time job ( only about 5.50 including incentives)

May need to stand for quite long- 5 hrs min a day",Cashier,Former Employe,Singapore,"Mar 4, 2015"
89,3.0,"Slow progression, forced ranking for bonus, messy",Good place for retirement and slow,"Extremely slow progression. Min.3 years to get a chance for promotion. Forced ranking for bonus. Which is unfair because it is based on your bosses to fight for you. Even if you did well, doesn't guarantee a bonus.",Anonymous Employee,Current Employe,,"Oct 13, 2019"
90,5.0,Cashier or retail assistant,i have experience working on retail site..so if i get work here maybe can learn more how to serve customers ..and also can learn working talent and team work experience from here.,Always be calm at working site and give good performed..,Sales Associate/Cashier,Current Employee,Singapore,"Dec 23, 2018"
91,4.0,Supportive environment,"Stable, work life balancing, nice colleagues, reward good performers.","Outdated staff benefits, bit slow in deploy changes.",Senior Manager,Current Employee,Singapore,"Apr 28, 2020"
92,2.0,Executive/Specialist - can't wait to get out of here.,theres always people around to help u because its a team's effort. convenient transport.,"no work life balance, stressful environment. team is too big, hard to do things faster. need a more streamline way of doing things. expected to work during weekends.",Anonymous Employee,Current Employee,,"Dec 4, 2019"
93,4.0,Positive working experience,"- Very friendly working environment
- Eye-opener","- Quite stressful, given the fast-pace environment you are working in",Cashier,Former Employe,Singapore,"Dec 21, 2016"
94,4.0,Branch Executive,Nice team mates and cohesive environment within ops group. Bonus was pretty good.,Poor leadership from middle management and directions were unclear,Anonymous Employee,Former Employe,,"Aug 5, 2019"
95,5.0,Quite a good employee in Singapore,"Full exposure to the field of retail sales,","Local employer, not good enough payment",,Former Employe,,"Mar 2, 2015"
96,3.0,Moving stock and Displaying it,The pay is good and the working environment is quite good as well for a first job. The people there are really friendly in teaching you everything.,The job is kind of tiring and working hours cannot stretch till 12 hours. You can only work up to a total of 7 hours a day as a part timer.,Anonymous Employee,Former Employe,,"Jan 17, 2018"
97,4.0,Branch executive,Good bonus & have control in branch,Unrealistic Budget and old school management,Branch Executive,Current Employee,Singapore,"May 11, 2019"
98,3.0,lack of growth if you are junior,"team work, and company benefits. bonus are not too bad either. it is one of the biggest local company in singapore","not much difference between one who is performing vs another who is not performing well. when it is time for rewards etc, both get it",,Former Employe,Singapore,"Jan 14, 2011"
99,4.0,Executive,Family Culture. Good Work-Life Balance. Staff Rebate on Groceries.,Salary at lower end for fresh graduates. Can be slow at times.,Anonymous Employee,Current Employe,,"May 6, 2018"
100,4.0,Pro-family culture with great colleagues,"Great colleagues
Certain amount of pride in working with Singapore's biggest retailer.",Progression can be a little slow.,Executive,Former Employe,,"Mar 24, 2019"
101,2.0,management culture,(from the top) they say they want to innovate,"Organisation chart has changed, but no process improvements have been done.",Manager,Current Employee,Singapore,"Feb 11, 2018"
102,4.0,The culture of FairPrice HQ,"The work benefits
Work / Life balance
Supports government implemented work benefits initiatives",Very far location for people not staying in the west,Executive,Former Employee,Singapore,"Aug 16, 2017"
103,3.0,"Best place , Friendly , and team work","Knowledge , to know product , learning the item ,","Friendly , teamwork , helpful , be patient",Retail Assistant,Current Employe,Singapore,"Nov 21, 2015"
104,4.0,- Great place to work part-time,- Flexible work schedules. Rest days can be determined by the employee himself,- Working in a very crowded and noisy environment during the day,Retail Associate,Former Employee,,"Dec 10, 2019"
105,4.0,Learnt a lot,"-Helpful & friendly colleagues
-Learning experience to work in fast paced environment","-Tiring, long standing hours
-Have to deal with all kinds of customers, some are demanding
-Extremely busy during peak hours",Part Time Cashier,Former Employee,"Paya Lebar, ","May 30, 2020"
106,4.0,learn more thing in my life,have fun and communicate well with customers and staff,some bad customers must be handle it,Cashier,Current Employee,"Tampines New Town, ","Sep 9, 2012"
107,4.0,Work like a family,"Best place to work
less politic
friendly colleague
long annual leave
annual retreat","increment too slow
Salary Adjustment only do it yearly instead of quater",IT Engineer,Current Employe,Singapore,"Nov 30, 2016"
108,2.0,Family culture but changing too fast and not taking care of its people as much,Family culture. Good benefits and discounts,Changing too fast and not taking care of its people as much,,Former Employe,,"Jan 18, 2018"
109,2.0,Inventory,Good and Friendly working environment.,slow promotion for those who start low even if you got your paper qualification done,Anonymous Employee,Current Employee,"Jurong West New Town, ","Feb 19, 2019"
110,4.0,Supportive environment,"Stable, work life balancing, nice colleagues, reward good performers.","Outdated staff benefits, bit slow in deploy changes.",Senior Manager,Current Employee,Singapore,"Apr 28, 2020"
111,5.0,Team Leader,Learning Opportunities in retail with individual hardwork to achieve,Competitive and downturn industry that tighten the benefits,Supply Chain,Former Employee,Singapore,"Sep 18, 2019"
112,4.0,Decent Place to work,"Good WLB
Good training to prepare you for roll",A very hierarchical structure. Bosses can be inflexible,Administrative Assistant,Current Employee,,"Mar 16, 2020"
113,4.0,reviewa haeldline,goood n average n poor n moodys,bad and good and average and s*p and dow jones,Management Trainee,Current Employe,Singapore,"Apr 7, 2020"
114,5.0,statistical analyst,market leader of the industry,the pay is too low,Statistical Analyst,Current Employee,Singapore,"Jan 30, 2013"
115,2.0,Some tweaks and it'd be wonderful,"Good learning ground for job seekers with entry level skills, where they provide much needed trainings and guidance.",has poor career progression - my colleagues who worked very hard for 5 years but was not promoted at all.,Inventory Controller,Former Employee,Singapore,"Jun 16, 2014"
116,4.0,Job Environment,Family oriented with supportive bosses,Long hours with public holidays often sacrificed,Anonymous Employee,Former Employe,,"Feb 13, 2019"
117,4.0,Job experience at NTUC Fairprice,Flexible hours (negotiable with superiors),Long standing hours for at least 8 hours,Graduate Student,Current Employe,Singapore,"Jun 19, 2020"
118,5.0,Department manager,"Good benefits,  friendly working environment",NO cons for this company I found,Department Manager,Current Employee,"Toa Payoh New Town, ","Aug 7, 2019"
119,4.0,Retail Assistant,Flexible working hours and incentives during peak period,Sometimes have to Ensure with demanding customers,Anonymous Employee,Former Employe,,"Sep 1, 2019"
120,5.0,Pharmacy Assistant,"-Good job training
-Willing to mentor
-Friendly",-Pay is way lower than other competitors,Anonymous Employee,Current Employe,,"Jan 19, 2020"
121,4.0,Executive,Family Culture. Good Work-Life Balance. Staff Rebate on Groceries.,Salary at lower end for fresh graduates. Can be slow at times.,Anonymous Employee,Current Employe,,"May 6, 2018"
122,3.0,Cashier,Easy work task. May be called to do packaging or restocking.,May be called to work suddenly to take over another person.,Anonymous Employee,Former Employe,,"Nov 29, 2018"
123,3.0,Not too bad for a short run,Family like environment with colleagues,Unrealistic targets when times are bad and need to be rational,Anonymous Employee,Former Employe,,"Mar 4, 2019"
124,4.0,Pro-family culture with great colleagues,"Great colleagues
Certain amount of pride in working with Singapore's biggest retailer.",Progression can be a little slow.,Executive,Former Employe,,"Mar 24, 2019"
125,4.0,Feedback on working experience,Staff there are friendly and willing to help whenever in need.,Very busy with little time to rest.,Cashier,Current Employe,"Marine Parade, ","May 7, 2020"
126,4.0,Working hours are decent,"Good benefits, nice staff, managers are alright",Sometimes it can get a bit messy,Store Staff,Former Employe,,"Jun 8, 2020"
127,4.0,Cashier of NTUC Fairprice,Good for experience in the retail sector,Very busy during the peak period,Anonymous Employee,Former Employe,,"Feb 1, 2017"
128,4.0,Storekeeper,Crossed training and and upgrade training skills through NTUC  TRAINING CENTRAL.,Control Stock levels from suppliers,Storekeeper,Former Employee,Singapore,"Feb 27, 2017"
129,5.0,NTUC Fairprice,great benefit. friendly and social able work environment,"alot of work to do, can affect work life balance",Anonymous Employee,Current Employe,,"Sep 29, 2017"
130,3.0,Part-Time Cashier,"- Fairly good pay, especially for weekend part-timers.",- Superiors might be come off as aggressive or unfriendly at times.,Anonymous Employee,Former Employe,,"Nov 15, 2017"
131,4.0,Quick and fast jobs,Fun and simple learning experience for people first entering the workforce,Not many benefits provided for employees,,Current Employe,,"Jul 6, 2018"
132,4.0,An overall good working experience,Work friendly conducive environment and there is work life balance.,Nothing major that I personally experienced.,Administrative Assistant,Former Employee,Singapore,"Aug 25, 2018"
133,4.0,Decent Part Time Job,"Flexible with school schedule
Wage rates change depending on peak periods",A lot of Back room politics involved,Anonymous Employee,Former Employe,,"Jul 15, 2019"
134,4.0,cashier almost 1 year,like a enviroment work and place,share a good moments with friends,Anonymous Employee,Current Employee,"Jurong East New Town, ","Apr 18, 2015"
135,5.0,Its great,"fun, nice colleagues, enjoyable, overall great","tiring, really heavy loads (~20kg) occasionally",Anonymous Employee,Current Employe,,"Feb 25, 2017"
136,3.0,Being a cashier at NTUC Fairprice,"Air conditioned, much interaction with colleagues",Low salary and long queues of customers to serve.,Anonymous Employee,Current Employe,,"Apr 2, 2018"
137,5.0,Team Leader,Learning Opportunities in retail with individual hardwork to achieve,Competitive and downturn industry that tighten the benefits,Supply Chain,Former Employee,Singapore,"Sep 18, 2019"
138,4.0,Decent Place to work,"Good WLB
Good training to prepare you for roll",A very hierarchical structure. Bosses can be inflexible,Administrative Assistant,Current Employee,,"Mar 16, 2020"
139,3.0,cashier,"Nice, friendly co-workers and environment","Pay bit little than the average hour wage
Customers especially older ones can get grumpy",Cashier,Former Employe,,"Mar 26, 2018"
140,2.0,senior executive,Nice Colleague and work life balance,Poor career progress and low pay.,,Current Employe,,"May 4, 2018"
