,Rating,Title,Pro,Con,Job Title,Status,Region,Date
27,2.0,Stay away if you're looking for a workplace with good work-life balance,"*Major banking institution in ASEAN region (Top 10) so it would be good for your resume

*Stable. Once hired and provided your are capable, you won't need to be afraid of getting laid off anytime soon

*Proper documentation and workflow. Everything here is so coordinated. They even user JIRA to log any issues or request and the business team also abide this.","*Dog eat dog world. Let me give you an example. The PMs don't care if you're doing improper testing. All they care is you sign the signoff form so one misstep and it's going to come back to haunt you later hence the need of this ""dog eat dog"" mindset else you get trampled

*No work-life balance. Yes, 100% agree. You are expected to work long hour sometimes till 10PM. Even weekends if need be including Sunday. At least in my previous workplace, Sunday is a sacred rest day.

*One bank concept. UOB is unique in a sense even with their overseas branches, they still consider them as one UOB. Everything is centralized. Development has to be coordinated and done with UOB Singapore. While in theory it's good, the reality is not. It's bureaucratic nightmare. Most of the time, you have to liaise between in-country team and Singapore team during testing. Let's not forget due to this centralization putting a lot of strain to Singapore which resulted me, an oversea team, being neglected until the project due date most of the time",Project Support,Current Employee,,"Nov 17, 2022"
28,4.0,good working experience so far,"job security, a lot of thing to learn, getting promoted base on your performance not seniority","quite many paper work and policy, which reduce the work efficiency",VP (1),Current Employee,Singapore,"Mar 21, 2023"
29,4.0,Business RM,- Variable Pay/ Commission is decent given hard work - Bonus transparent; good if you put in effort,- Basic Pay lower than average across banks - Have to grind hard and work for variable payout else not worth the pay - Hardly can rest - Increment lower than average,Business Banking Relationship Manager,Former Employee,Singapore,"Mar 16, 2023"
30,1.0,bad,employees' benefits are quite attractive,"working hour more than 12 hours per day, toxic working environment",Senior Officer,Current Employe,,"Mar 27, 2023"
31,2.0,Nil,Struggling to think of one,Low Base Pay in banking industry,Treasury Specialist,Current Employee,Singapore,"Mar 28, 2023"
32,4.0,Good but can be better,"Great and helpful training 
Great suite of financial products 
Willing to share 
Ample amount of resources/materials","Not enough time to complete CMFAS or CACS papers before training graduations
System a little outdated 
Laptop is quite lagggg with low spec 
HR recruitment can improve on processing speed and provide more accurate schedule / what to do before on-boarding",Anonymous Employee,Current Employee,,"Feb 17, 2023"
33,1.0,Not recommended at all.,OT Pay. Max out for approx 22 days a month.,OT is a norm. At least 9pm daily. Sometimes dont even have the time to go for lunch. Bosses spend hours on minor stuffs while there are more important things to concern. Will def not go back there again.,Custody Operations Specialist,Former Employe,,"Mar 25, 2023"
34,4.0,Good,"Work life balance, pleasant working environment.",Slow progression (though it might depend on your function),Vice President,Former Employee,Singapore,"Mar 10, 2023"
35,2.0,Stay away if you're looking for a workplace with good work-life balance,"*Major banking institution in ASEAN region (Top 10) so it would be good for your resume

*Stable. Once hired and provided your are capable, you won't need to be afraid of getting laid off anytime soon

*Proper documentation and workflow. Everything here is so coordinated. They even user JIRA to log any issues or request and the business team also abide this.","*Dog eat dog world. Let me give you an example. The PMs don't care if you're doing improper testing. All they care is you sign the signoff form so one misstep and it's going to come back to haunt you later hence the need of this ""dog eat dog"" mindset else you get trampled

*No work-life balance. Yes, 100% agree. You are expected to work long hour sometimes till 10PM. Even weekends if need be including Sunday. At least in my previous workplace, Sunday is a sacred rest day.

*One bank concept. UOB is unique in a sense even with their overseas branches, they still consider them as one UOB. Everything is centralized. Development has to be coordinated and done with UOB Singapore. While in theory it's good, the reality is not. It's bureaucratic nightmare. Most of the time, you have to liaise between in-country team and Singapore team during testing. Let's not forget due to this centralization putting a lot of strain to Singapore which resulted me, an oversea team, being neglected until the project due date most of the time",Project Support,Current Employee,,"Nov 17, 2022"
36,1.0,bad,employees' benefits are quite attractive,"working hour more than 12 hours per day, toxic working environment",Senior Officer,Current Employe,,"Mar 27, 2023"
37,4.0,Stress,The managers and supervisors are good and are willing to teach,-Handle too many calls a day -Have to overwork if you are a good employee - No work life balance at all You will be tagged for calls that you are not trained for too sometimes,Senior Officer,Former Employee,Kuala Lumpur,"Feb 9, 2023"
38,4.0,Ok,Company is okay. Benefits is good,Work life balance is missing,AVP-IT,Current Employee,Singapore,"Mar 7, 2023"
39,4.0,UOB,Good Techincal Role Allowed for hands-on experience to script,Was not a very co-ordinated internship program,Bank Trainee,Former Employe,,"Mar 5, 2023"
40,3.0,Standard bank benefits & culture,Shift and OT allowances who are working on shift. Standard bank benefit.,Traditional systems and working environment.,Operation Engineer,Former Employee,Singapore,"Mar 21, 2023"
41,4.0,Good but can be better,"Great and helpful training 
Great suite of financial products 
Willing to share 
Ample amount of resources/materials","Not enough time to complete CMFAS or CACS papers before training graduations
System a little outdated 
Laptop is quite lagggg with low spec 
HR recruitment can improve on processing speed and provide more accurate schedule / what to do before on-boarding",Anonymous Employee,Current Employee,,"Feb 17, 2023"
42,4.0,Good,"Work life balance, pleasant working environment.",Slow progression (though it might depend on your function),Vice President,Former Employee,Singapore,"Mar 10, 2023"
43,3.0,Company Culture,"Nice colleagues and bosses, willing to cover each other's duties needed. Great communication between managers and subordinates for my dept, there is daily feedback session and solutions implemented.",Long working hours due to high trade volume and some manual processes which could be improved,Manager,Current Employee,Singapore,"Feb 16, 2023"
44,3.0,Mixed Feelings,Good work life balance and pace of work. Salaries and bonus is competitive. No real threat of the “up or out culture” some other banks tend to have.,Horrendous internal processes. Truly stunning for an organisation of this size. Culture in some parts of the organisation eg tech can be quite difficult/ non conducive to working together,Anonymous Employee,Current Employee,,"Feb 17, 2023"
45,4.0,Stress,The managers and supervisors are good and are willing to teach,-Handle too many calls a day -Have to overwork if you are a good employee - No work life balance at all You will be tagged for calls that you are not trained for too sometimes,Senior Officer,Former Employee,Kuala Lumpur,"Feb 9, 2023"
46,4.0,Ok,Company is okay. Benefits is good,Work life balance is missing,AVP-IT,Current Employee,Singapore,"Mar 7, 2023"
47,4.0,UOB,Good Techincal Role Allowed for hands-on experience to script,Was not a very co-ordinated internship program,Bank Trainee,Former Employe,,"Mar 5, 2023"
48,2.0,Incompetent bosses,"Majority of the colleagues are great, very “family-like” culture. Nearly impossible to get sack “iron rice bowl”.","Management is incompetent - managers are very inexperienced and they would rather hire outsiders than promote internally. Eats you dry - pays low but expects you to do beyond wonders. Always preaching about reducing overtime, yet if you are even able to leave on time (which is nearly impossible) they fault you for it. IT dept is beyond hopeless, does not resolve anything. Can go on with months till forever to resolve simple issues. Welcome to UOB.",Senior Officer,Current Employee,Singapore,"Jan 13, 2023"
49,3.0,below average employer with slightly salary that is slightly higher than average pay.,better than expected salary even though not that amazing.,Very poor network and technology features together with very long working hour.,,Current Employee,Singapore,"Feb 10, 2023"
50,1.0,Rot from the top,Almost zero to none except the flexible benefit.,One of the worst working culture that permeates from the top. Management self centred play politics Archaic working process.,Portfolio Manager,Former Employee,Singapore,"Mar 8, 2023"
51,5.0,Risk Management,"Great people company, good culture",Employee benefits and staff benefits,Risk Management,Current Employe,,"Feb 21, 2023"
52,3.0,Friendly working place,Mostly friendly people and culture,Processes involved to get things approved.,Senior Credit Analyst,Current Employee,Kuala Lumpur,"Mar 15, 2023"
53,4.0,Good place to work,Bosses and colleagues are supportive,"Depending on role, progression might be slow",Manager,Current Employe,Singapore,"Feb 19, 2023"
54,4.0,-,Good working environment with work life balance,Career progression within the company is limited,Credit Analyst,Current Employee,Singapore,"Feb 18, 2023"
55,1.0,Not recommended,"Nth to share, unpleasant experience",Micromanagement Extremely underpaid but workload overloaded Biased management,Senior Officer,Former Employee,Singapore,"Mar 22, 2023"
56,3.0,Banker,"Flexible, good money if hit target",Long working hour and technology not advancd,Personal Banker,Current Employee,Singapore,"Mar 15, 2023"
57,4.0,Ok,Benefits ok 23+3 AL Heal$,Very old systems /process /culture,Senior Officer,Current Employee,Singapore,"Feb 17, 2023"
58,4.0,Good Organisation to be in,"Good culture, colleagues and bosses",Not competitive when comes to salary,Vice President,Former Employe,Singapore,"Feb 14, 2023"
59,5.0,Family oriented stable job,"Family oriented, standard annual leave, things can be discussed, stable job, visionary leadership.","Certain level of micromanagement, reporting. Sales focus heavily on Bancassurance. Focus on external hire.",Client Advisor,Current Employee,,"Jan 28, 2023"
60,4.0,Career Progression,"A good place for you to learn, train, get new knowledge and acquire new skills",Promotion is slow to come and depends on your superiors,Vice President,Former Employee,Singapore,"Feb 4, 2023"
61,2.0,Ma program,Easy transitions Co workers are easy to work with,"Old systems technologically Old systems in place with higher ups Overly traditional, not even addressing a Morse nosed society needing modernised work space/ and arrangements.",MA Program,Former Employee,Singapore,"Feb 15, 2023"
62,2.0,"Traditional, old school management and lowballed salaries","- lots of leave
- generous health insurance","- low salary. (~20-30% lower than market average for any given skillset). The HR is snobbish, delusional and awards way too much prestige to the bank's reputation as an employer than its worth
- bureaucracy all day, err day
- ""yes boss"" is the favourite phrase at the bank",Anonymous Employee,Current Employee,Singapore,"Aug 15, 2022"
63,5.0,Overall good company to be with,Stable. Rewarding place. Work life balance.,Slow pace. Not super structured,Senior Vice President,Current Employee,,"Feb 18, 2023"
64,3.0,No hire and fire culture so far,"Once hired, can be assured to not be fired for trivial reasons",Lack of proper process. Too much emphasis on pleasing boss than on the real work.,Asisstant Vice President,Current Employee,Singapore,"Jan 12, 2023"
65,4.0,Good working environment and corporate culture,- Annual leaves are offered reasonably to employees in accordance with the corporate rank (VP - 26 days) - 2 hours flexible hours per month - 2 days Work from home arrangement available every week - Good office working environment,"- Asian corporate company working culture, less relaxation in the office environment - Roles and responsibilities are too granular with less flexibility and limited control over the headquarter arrangement",Vice President,Current Employee,Hong Kong,"Jan 11, 2023"
66,4.0,Nice Environement,Colleagues are friendly and the working environment is nice.,Counterparty turnaround time is long.,Relationship Manager,Current Employe,Hong Kong,"Feb 23, 2023"
67,4.0,no comment,"good environment, and friendly boss",lack of work life balance,Compliance Analyst,Current Employee,Singapore,"Feb 23, 2023"
68,5.0,Risk Management,"Great people company, good culture",Employee benefits and staff benefits,Risk Management,Current Employe,,"Feb 21, 2023"
69,4.0,Good place to work,Bosses and colleagues are supportive,"Depending on role, progression might be slow",Manager,Current Employe,Singapore,"Feb 19, 2023"
70,4.0,-,Good working environment with work life balance,Career progression within the company is limited,Credit Analyst,Current Employee,Singapore,"Feb 18, 2023"
71,4.0,Good benefit but average lower salary,"Environment is good, facility and benefit is good as well",Salary is somehow relatively lower than the market,Personal Wealth Manager,Former Employe,,"Jan 30, 2023"
72,2.0,Incompetent bosses,"Majority of the colleagues are great, very “family-like” culture. Nearly impossible to get sack “iron rice bowl”.","Management is incompetent - managers are very inexperienced and they would rather hire outsiders than promote internally. Eats you dry - pays low but expects you to do beyond wonders. Always preaching about reducing overtime, yet if you are even able to leave on time (which is nearly impossible) they fault you for it. IT dept is beyond hopeless, does not resolve anything. Can go on with months till forever to resolve simple issues. Welcome to UOB.",Senior Officer,Current Employee,Singapore,"Jan 13, 2023"
73,3.0,below average employer with slightly salary that is slightly higher than average pay.,better than expected salary even though not that amazing.,Very poor network and technology features together with very long working hour.,,Current Employee,Singapore,"Feb 10, 2023"
74,1.0,Rot from the top,Almost zero to none except the flexible benefit.,One of the worst working culture that permeates from the top. Management self centred play politics Archaic working process.,Portfolio Manager,Former Employee,Singapore,"Mar 8, 2023"
75,3.0,good place to work,basic salary will be paid on time,clients will contact you anytime including non-working hours,Client Advisor,Former Employee,,"Mar 2, 2023"
76,3.0,Flexible working hours,The great is about UOB is the flexible working hours,Staff compensation is rather low,Compliance Officer,Current Employee,Kuala Lumpur,"Mar 1, 2023"
77,3.0,Good Company but many politics,Very nice on your resume if you got into this job,It is a financial/banking industry so you have to be accurate and can't escape politics and policies,Bank Teller,Former Employe,,"Feb 12, 2023"
78,5.0,Great Job,"Great Pay, Easy, Low experience needed","Stressful, very monitored, extra workload",Customer Service Representative,Former Employe,Singapore,"Jan 30, 2023"
79,4.0,Good TL and Co workers,Double pay on PH. TL always be supportive. Got OT pay,"Stressful heavy workloads , being rushy",Call Center Agent,Former Employe,,"Jan 20, 2023"
80,2.0,Ok,"Colleagues & friends, pay & bonus","Back dated processes, lack of proper IT infra and hierarchical",FBA,Former Employe,Singapore,"Mar 1, 2023"
81,5.0,Good team,Good team work and nice people,Always busy and very challenging,Senior SAP Consultant,Current Employe,,"Feb 13, 2023"
82,1.0,NA,Good salary Competitive environment Career growth,No work life balance Long working hours,Manager,Former Employe,Singapore,"Feb 28, 2023"
83,5.0,Great Company,- super great benefit - career advancement,- less work life balance - poor job segregation (at least for our department),Customer Service Agent,Current Employe,,"Jan 28, 2023"
84,4.0,Policy,"Company benefit, environment everything is good",Company politics is not friendly,Sales Executive,Current Employe,,"Feb 12, 2023"
85,4.0,Good for a start,good team and colleagues too,lunch time too short. too crowded in the vicinity.,Management Associate,Current Employee,Singapore,"Feb 7, 2023"
86,5.0,Good process. Friendly interviewers,Good environment and respectful teams,Not much to complain about,Global Wholesales and Retail Marketing Executive,Current Employee,Frankfurt am Main,"Feb 8, 2023"
87,3.0,The work is very tiring but the pay and incentives are very nice,- Good Salary - Teamwork really good - Conducive working environment - Up to date technology,- Long hours : 9.5 hours just too long la - KPI very high and management keep pushing to the limit - High pressure and super stressful,Senior Officer,Current Employee,Kuala Lumpur,"Jan 14, 2023"
88,4.0,Good,Good colleagues in the bank,Work life balance is not followed,Data Engineer,Former Employee,,"Feb 9, 2023"
89,5.0,Very good place to work,Genuine care among colleagues & bosses,Lower salary package and benefit,SVP Product,Former Employee,Kuala Lumpur,"Feb 6, 2023"
90,2.0,N/a,Helpful colleagues. Many challenges to look forward,Systems are out dated. Slow processes. Must have patience,Wealth Banker,Current Employe,,"Feb 6, 2023"
91,5.0,Personal Wealth Executive Review,Quite rewarding and can commission are not bad,Super long hours and have to work on Saturdays as well,Personal Wealth Executive,Former Employee,Singapore,"Jan 31, 2023"
92,2.0,Be wary of unreasonable bosses,"Decent compensation and package, colleagues are generally friendly",Mean bosses who can be demeaning and rude; Overlap of job scope resulting in a competition to show and tell well rather than focusing on building solutions constructively Removal of hybrid work due to bosses who are insecure,Fvp,Current Employee,Singapore,"Jan 14, 2023"
93,2.0,No wlb,Good working culture. Colleagues and superiors are friendly,Long working hour is tiring and intense. Salary doesn’t in line with the job scope.,Service Executive,Current Employee,Singapore,"Feb 1, 2023"
94,1.0,"To much politic, not healthy culture and colleague",Support portfolio in existing client to their CA,More professional and not judge people from their personal life as a person for their job.,Relationship Manager,Former Employe,,"Feb 10, 2023"
95,4.0,Good benefit but average lower salary,"Environment is good, facility and benefit is good as well",Salary is somehow relatively lower than the market,Personal Wealth Manager,Former Employe,,"Jan 30, 2023"
96,3.0,decent colleagues but no working life balance,decent colleagues and good paying job,no work life balance bosses are too into no work life balance,Clerk,Former Employe,,"Jan 29, 2023"
97,3.0,Exhausting working environment,Good work culture with decent pay,Customers can be rather demanding and impatient,Contact Center Agent,Former Employe,,"Feb 2, 2023"
98,3.0,Ok,High bonus good staff benefit,Slow progression long working hours,Service Executive,Former Employee,Singapore,"Feb 4, 2023"
99,3.0,Good,Good training programme for newbs,"Stress and competitive, no performe bye bye",Personal Banker,Former Employee,,"Feb 3, 2023"
100,5.0,Great Job,"Great Pay, Easy, Low experience needed","Stressful, very monitored, extra workload",Customer Service Representative,Former Employe,Singapore,"Jan 30, 2023"
101,3.0,Pros and Cons,Nice colleagues to work with,- Can be long working hours - Traditional mindset bosses,Credit Analyst,Former Employee,,"Jan 27, 2023"
102,4.0,Good TL and Co workers,Double pay on PH. TL always be supportive. Got OT pay,"Stressful heavy workloads , being rushy",Call Center Agent,Former Employe,,"Jan 20, 2023"
103,1.0,Bad mgmt,"None, really. Don’t learn anything much. Other than unethical culture. Good money if your sales numbers is good.","Extremely sales driven , very stress daily. Tracking 3x a day. very mis selling / bad for clients ; very bad for employees",Relationship Manager,Former Employee,,"Jan 30, 2023"
104,4.0,Nice place,be able to learn various aspect of asset class in financial market,somewhat hierarchical in terms of management. many things needed to be approved by HQ in SG,Corporate FX Sales,Former Employe,,"Jan 18, 2023"
105,5.0,Banking Review,UOB share price is going high consistently,Job autonomy can be improved further,Systems Analyst,Current Employe,,"Jan 27, 2023"
106,3.0,Experience,Flexible working arrangement and hours,-low salary and little increment,Manager,Current Employee,Singapore,"Jan 30, 2023"
107,3.0,-,Good working relationship between coworkers,N o com ment s,Sales Manager,Former Employee,Singapore,"Jan 27, 2023"
108,5.0,Well-structured,"Good credit control, high professionalism",High expectation from senior management,Relationship Manager,Current Employe,,"Jan 25, 2023"
109,4.0,"Good Environment, Nice Colleauges, Good Work Life Balance","Good Environment, Nice Colleauges, Good Work Life Balance","Less Benefits, office Location, Timings",Sr. Software Engineer,Former Employee,Singapore,"Jan 16, 2023"
110,3.0,Subject to what you want,"Good salary if you prove yourself as a great contributor and management are willing to recognise, especially you are working on a project under spot light.",Be prepared there would not be cover and work life balance.,Vice President,Former Employee,Singapore,"Jan 2, 2023"
111,5.0,the best,a lot of training n friendly senior available to assist,no work life balance with poor bonus,AVP-Operations,Former Employee,Kuala Lumpur,"Jan 13, 2023"
112,5.0,Great Work Environment,friendly work environment understanding management,lack of diversity? i have not met anyone of the minority race working there,Temp Staff,Current Employee,,"Jan 10, 2023"
113,3.0,Numbers game,High commission if compared to other banks,Purely going after the numbers,Banker,Former Employee,,"Jan 19, 2023"
114,3.0,Pros & Cons,"Bonus was good, it was about up to 4 months during good performance year. As long as you are very active in ad-hoc activities/programme, mingled well with others, showcase yourself, you will get your promotion very soon","Workload overwhelmed all the time. OT pay for senior officer and above, not good.",Senior Officer,Former Employee,,"Dec 20, 2022"
115,2.0,Network matters - very toxic but hope they change for the better,"Who doesn't want to work in a bank, albeit the smallest local bank. Brand sells for itself on the surface. An eye opener for fresh graduates as a stepping stone into the banking and finance sector","Very toxic environment helmed by a group of dinosaurs (at least in my department). In UOB, you are not recognised by your output, but more like do you know the wee family, and how well connected you are to the management. Everyone works 'hard' and will leave office few minutes after their boss leave for the day. During the exit interview, HR refuse to conduct an exit interview, using an excuse as we know what is happening so there is no need for an interview. 

As HR, it saddened outgoing employees as they are not receptive to feedbacks.",Vice President,Former Employee,Singapore,"Aug 30, 2022"
116,3.0,2nd line,Colleagues are good and friendly,More senior but get less work,Analyst,Current Employee,,"Jan 13, 2023"
117,4.0,Good benefits,Good benefits and compensation for staff,I don’t see any cons,Administrative,Current Employe,,"Jan 17, 2023"
118,5.0,Data Analytics,Good health benefit for employee,High demand and pressure for employee,AVP-Business Analyst,Current Employe,Jakarta,"Jan 15, 2023"
119,3.0,Review,Fun place with good mentors,Low base pay and high volume Work,Analyst,Current Employee,Singapore,"Jan 17, 2023"
120,2.0,low paid,Staff Benefit and annual leave,Always ot and salary same as fresh grade but they will rely on experience staff,Service Executive,Current Employee,Singapore,"Jan 6, 2023"
121,2.0,Wouldn't recommend it,"stability during uncertain times in recent years. not a cut-throat environment, people are generally nice","systems are layered, dated and tedious. stuck in certain ways or cultures of working. not the best compensation or benefits. facilities and equipment for staff are quite a joke.",Assistant Vice President,Current Employee,,"Dec 14, 2022"
122,1.0,Go only if you have no other choice and need some money,Only thing I managed to take away was masks. lol,"You are just another insurance agent masking as a ""banker"" and everyone knows it
Expect no support internally, you are only there to generate revenue. You are just a number for them to hit their insurance target with prudential for management to collect their bonus
You already have a bad rep all over when people hear you are from UOB. Too many bad experiences by customers. So expect just to be used by low class client to waive their credit card fees which itself is a pain. 
And can you believe a bank that makes billions actually still expect us to fax documents?! LOL
Client once told me ""UOB is very transactional"". Which I have to agree that is the culture inside also. Stealing of clients is rampant and superiors don't care as long as the client is generating revenue for the bank, they don't care who transact so everyone will poach your client by undercutting you. Which in fact the bank loses out. Very short termism but that is the way.",Relationship Manager,Former Employee,,"Aug 31, 2022"
123,3.0,Work life balance to be improved,Flat hierarchy in management structure Open coordination is encouraged,No flexible working arrangement and low pay with long working hours,Senior Officer,Current Employee,Singapore,"Jan 4, 2023"
124,3.0,A good start for your first job,Learn new stuff often Time flies (busy work) Accumulate experience Multi-task,Loads of work No OTs Political working environment,Senior Officer,Current Employee,Singapore,"Jan 3, 2023"
125,5.0,best employer,good salary good boss culture fit,tight manpower no remote work,Manager,Current Employe,Singapore,"Jan 10, 2023"
126,3.0,Review for UOB,"Good training, good benefits such as flexi$, annual leave. Good place for retirement as its pace is slower than the rest of the bank","Political workplace. Not only you need to know how to manage clients, also need to know how to manage your bosses well. Most of the bosses execute their task based on their mood. Turnover is high as people come and go easily and yet, the “leader” chose not to find out the actual reason and living in their own world believing that people who left are just lousy. Micromanagement with no reason. Asking people to act like working OT and neglecting the productivity.",Relationship Manager,Current Employe,,"Sep 3, 2022"
127,5.0,Great Company and Culture,The office environment is like one big family where everyone cares for each other's well being,Promotion and advancement may be slower compared with other companies,Vice President Sales,Former Employee,Singapore,"Dec 20, 2022"
128,4.0,Bank Manager,Human capital that surrounds you. The family feeling and care for one another.,Neverending work. There are too many items you have to manage and do.,First Vice President,Current Employee,Singapore,"Dec 7, 2022"
129,1.0,Bad culture,I can't really think of any to be honest,"Poor leadership, severely understaffed, poor training",Trade Officer,Current Employee,Singapore,"Jan 23, 2023"
130,5.0,Telemarketing,"Pessoa dinâmica, excelente com atendimento ao público e bom desempenho com trabalho em equipe e com metas!","Eu acredito que meus maiores desafios para um melhor desempenho na empresa, seja o fato de eu fazer de cada situação minha. Quero dizer um certo, excesso de empatia. Já, o meu ponto forte, é que eu não tenho problemas para reconhecer quando eu não estou correspondendo as expectativas da empresa, e, estou , e , me ponha disponível para um feedback.","Operadora de caixa, vendendora e atendente",Current Employe,,"Nov 6, 2022"
131,5.0,Good place to work,Learning opportunities and growth in the career path,Lower side on salary and stagnant after a period of time,Service Quality Manager,Current Employee,,"Nov 27, 2022"
132,4.0,UOB- University of Banking,Lots to learn in a stable yet evolving organisation. Great co workers.,Find your ideal work life harmony - no balance here,Senior Product Manager,Current Employe,Singapore,"Nov 23, 2022"
133,3.0,Numbers game,High commission if compared to other banks,Purely going after the numbers,Banker,Former Employee,,"Jan 19, 2023"
