,Rating,Title,Pro,Con,Job Title,Status,Region,Date
19,3.0,Not what it used to be,- international careers - nice people - good intentions,- pay - mediocre management - no career progression in US,SVP Transformation,Current Employe,,"Feb 15, 2023"
20,5.0,Great Place to Work,"Company is very devoted to improve the working environment for employees. Management takes great responsibility in caring for employees' working condition, mental health, and creating a free to talk environment.",Room for improvement in technical infrastructures. Even company wise innovation is encouraged yet systems can be somewhat outdated for efficiency/reliability due to strict compliance/network safety policies.,Senior Business Analyst,Former Employe,,"Jan 22, 2023"
21,3.0,Job,Nice coworkers at the office,Mean upper management who always micromanaged,TELESALES Representative,Former Employee,"Elmhurst, IL","Feb 18, 2023"
22,5.0,great culture,best company to work for. the culture is inclusive and allows for talent to grow,"no specific cons, but consider that this is a large organization and has to navigate particular dynamics",Market Surveillance,Current Employee,,"Feb 5, 2023"
23,5.0,Pretty Good Company to work for!,Lots of long timers. They value long term employee relationships. Benefits are pretty good. They value work life balance and diversity.,Lots of off shoring. Pay is not bad but not the highest in the industry.,Technical Support Engineer,Current Employee,"New York, NY","Jan 27, 2023"
24,4.0,Company Review,the work culture was good,The work environment was slow,Senior Analyst,Former Employe,"Tampa, FL","Feb 16, 2023"
25,4.0,Solid Workplace,"Flexibile, good benefits, manageable workload",ongoing cost cutting. Frequent layoffs,Vice President,Current Employee,"New York, NY","Feb 15, 2023"
26,5.0,intern,Assisted Risk Control Department intern,i dont think there is any,Graduate Student,Current Employe,,"Feb 14, 2023"
27,1.0,Working at hsbc,"Good benefits, nice people to work with","chaotic, unclear goals, changing priorities",SVP-Commercial Lender,Former Employe,"New York, NY","Feb 27, 2023"
28,2.0,HSBC,the team was great to work with,The system was extremely old and hard to work with,Bank Teller,Former Employee,"New York, NY","Feb 10, 2023"
29,5.0,Best place to work,Working environment is wonderful and nice,Nothing I have to highlight at,Business Analyst,Former Employee,"New York, NY","Feb 9, 2023"
30,3.0,Good place to Start,Competitive pay at the time of employment. Good people to work will. Great professional experience to leverage.,Limited room for growth within the firm. Middle office hierarchy is very stagnant and based on seniority. Promotions are not on a merit based system.,Middle Office Analyst,Current Employee,"New York, NY","Jan 21, 2023"
31,4.0,Fair Place,Good place to learn finance,Not much deal flow in IB division,Analyst 1,Current Employe,"New York, NY","Feb 7, 2023"
32,5.0,Great Organization,"Opportunity for career growth, flexible work arrangements.",Very little to no opportunities in the U.S. now.,"SVP, Human Resources",Former Employee,,"Jan 31, 2023"
33,4.0,RM Job,Good colleagues and working environment,Management is hierarchical and favourable.,Client Relationship Manager,Former Employe,,"Feb 6, 2023"
34,5.0,Work Culture,Open work culture and helpful supervisors,Great place to work. No negative reviews,Software Engineer,Former Employee,,"Feb 1, 2023"
35,3.0,Too many hoops,Good benefits and good people,A lot of internal politics,Investment Banking Analyst,Former Employee,"New York, NY","Feb 2, 2023"
36,5.0,Good,Good and healthy work culture,None that i have seen,Software Engineer,Current Employee,Midtown New York,"Feb 3, 2023"
37,5.0,Great Bank to learn from.,1) excellent training and lifelong lesson in Credit through various cycles but still young.,All upside potential was observed from my perspective. Every large bank has had challenges.,Credit Manager,Former Employee,"Dallas, TX","Jan 18, 2023"
38,3.0,Hsbc,"Good pay, benefits and training.","Stressful work environment, tough hours.",Account Executive,Former Employe,,"Feb 1, 2023"
39,3.0,CCB,"no working pressure, work life balance","low pay, does not learn much things",Teler,Current Employee,,"Jan 30, 2023"
40,5.0,Interview,"great benefits, work life balance, remote",sometimes have to work long hours,Operations Manager,Current Employe,,"Jan 15, 2023"
41,4.0,Not too bad,- people are nice - pretty international,- slow processes - top down,Anonymous Employee,Former Employe,,"Jan 12, 2023"
42,3.0,Job,Nice coworkers at the office,Mean upper management who always micromanaged,TELESALES Representative,Former Employee,"Elmhurst, IL","Feb 18, 2023"
43,4.0,"Challenging and rewarding job, but with some politics","Great people, lots of challenging work and complex problems",Politics and risk averse ness gets people in their own way. Sometimes decisions are slow.,Business Analyst,Former Employee,,"Dec 31, 2022"
44,1.0,Working at hsbc,"Good benefits, nice people to work with","chaotic, unclear goals, changing priorities",SVP-Commercial Lender,Former Employe,"New York, NY","Feb 27, 2023"
45,4.0,Not stable,"reasonable pay, flexible schedule, nice colleagues","no fixed pay raise for years, job cuts",Anonymous Employee,Former Employee,,"Jan 5, 2023"
46,4.0,Very beneficial.,- Salary will buy you mansions each month of the year.,- There aren't any cons of working here.,Senior Relationships Manager,Current Employee,"New York, NY","Dec 23, 2022"
47,2.0,HSBC,the team was great to work with,The system was extremely old and hard to work with,Bank Teller,Former Employee,"New York, NY","Feb 10, 2023"
48,4.0,"multi-culture, pressure, high-tech, teamwork",Team building is good. Less PUA. Resource Sharing.,Pressure from IT support to stakeholders. Over-competitive. Less chance to be promoted.,Senior Software Engineer,Current Employe,,"Dec 25, 2022"
49,3.0,Good place to Start,Competitive pay at the time of employment. Good people to work will. Great professional experience to leverage.,Limited room for growth within the firm. Middle office hierarchy is very stagnant and based on seniority. Promotions are not on a merit based system.,Middle Office Analyst,Current Employee,"New York, NY","Jan 21, 2023"
50,5.0,HSBC software,good place to work good salary hikes good working environment,large teams no more cons,Senior System Administrative,Former Employe,,"Dec 27, 2022"
51,3.0,Too many hoops,Good benefits and good people,A lot of internal politics,Investment Banking Analyst,Former Employee,"New York, NY","Feb 2, 2023"
52,5.0,Good job,Challenging to work here of course,A bit too challenging sometimes,Intern,Current Employe,"India, MS","Dec 22, 2022"
53,3.0,Hsbc,"Good pay, benefits and training.","Stressful work environment, tough hours.",Account Executive,Former Employe,,"Feb 1, 2023"
54,3.0,CCB,"no working pressure, work life balance","low pay, does not learn much things",Teler,Current Employee,,"Jan 30, 2023"
55,2.0,Fast paced,"Great Managers, Great Coworkers, family environment",Major pressure from upper management Unrealistic quotas Unethical business practices,Personal Banker,Current Employee,,"Jan 24, 2023"
56,4.0,Basic banking job,Good benefits easy low stress environment,Lack of mobility work with many unmotivated people,Manager Transaction Services,Current Employe,"Buffalo, NY","Dec 6, 2022"
57,5.0,HSBC update,"Smart team, good comp, global company","US business tends to shrink, stability of job is a question",Audit Manager,Current Employe,"New York, NY","Nov 30, 2022"
58,2.0,"Good people, poor management",Some good quality people work here whom you can learn from,Senior management has not true vision or direction,Senior Vice President,Current Employe,,"Jan 14, 2023"
59,4.0,NA,Great team Competitive pay Opportunities for advancement,Slow management Bureaucratic- lot of red tape,Vice President,Former Employe,"New York, NY","Nov 28, 2022"
60,3.0,1,Family oriented and team work,Bureaucratic and too much compliance,Commercial Manager,Former Employe,"Malta, NY","Jan 16, 2023"
61,5.0,Nice,Culture is collaborative and chill,Pay is lower than market average,Corporate Banking,Former Employe,,"Nov 29, 2022"
62,5.0,Great growth opportunities,Great growth opportunities and work culture,You need to work overtime if necessary,Analyst,Former Employe,"New York, NY","Nov 23, 2022"
63,3.0,Good Bank to Work For,Job offers flexibility to its employees.,Some members of management could be more open to new ideas.,Operations Support Specialist,Former Employe,,"Jan 5, 2023"
64,4.0,Great place to learn and grow,Great place to learn and grow,Work life balance may be challenged at times.,Credit Manager,Former Employe,,"Nov 17, 2022"
65,4.0,Great company with nice culture,Nice culture within each team.,Pay is usually below market.,Anonymous Employee,Current Employee,,"Nov 20, 2022"
66,3.0,A great place to learn in a global organization,"The biggest pro was my team - Throughout the years, I had great managers and I really enjoyed working with my colleagues. That made all the difference in my experience at HSBC.","There isn't a ton of room for innovation or flexibility on how things are done. Everything felt slow-moving, a lot of layers of mid-management and bureaucracy. A lot of times I felt like the work I was doing didn't make much of a difference because the company was so big.",Marketing Manager,Current Employe,"Buffalo, NY","Nov 6, 2022"
67,4.0,Great company with good benefits and flexible work culture,"Good benefits with paternal leave, sizable yearly leave, flexible spending account, 401k matching 6%, paid education fees and so on. The culture is flexible/hybrid although this may differ from department to department. There are a number of great benefits such as all employees are premier customer (premier tier), LinkedIn learning, Coursera, free Google Cloud/AWS courses, encourages and provides opportunities to learn and adapt new technology. Lot of worldwide opportunities for those who want to move to different locations.",Challenging to progress in career from current position moving upwards in same department unless moving to a different department or same department different job.,Vice President,Current Employe,,"Aug 10, 2022"
68,3.0,Okay place to work.,Flex work options Good benefits Good time off,I have been affected by two layoffs in 4 years,Quality Assurance Analyst,Current Employee,"Depew, NY","Dec 13, 2022"
69,4.0,HSBC,Good people and good working environment,bureaucratic and hard to get to all information,Internal Audit Manager Data Analytics,Current Employe,,"Nov 12, 2022"
70,4.0,NA,Great team Competitive pay Opportunities for advancement,Slow management Bureaucratic- lot of red tape,Vice President,Former Employe,"New York, NY","Nov 28, 2022"
71,5.0,Nice,Culture is collaborative and chill,Pay is lower than market average,Corporate Banking,Former Employe,,"Nov 29, 2022"
72,5.0,Great growth opportunities,Great growth opportunities and work culture,You need to work overtime if necessary,Analyst,Former Employe,"New York, NY","Nov 23, 2022"
73,4.0,Great place to learn and grow,Great place to learn and grow,Work life balance may be challenged at times.,Credit Manager,Former Employe,,"Nov 17, 2022"
74,4.0,Great company with nice culture,Nice culture within each team.,Pay is usually below market.,Anonymous Employee,Current Employee,,"Nov 20, 2022"
75,4.0,Great company with good benefits and flexible work culture,"Good benefits with paternal leave, sizable yearly leave, flexible spending account, 401k matching 6%, paid education fees and so on. The culture is flexible/hybrid although this may differ from department to department. There are a number of great benefits such as all employees are premier customer (premier tier), LinkedIn learning, Coursera, free Google Cloud/AWS courses, encourages and provides opportunities to learn and adapt new technology. Lot of worldwide opportunities for those who want to move to different locations.",Challenging to progress in career from current position moving upwards in same department unless moving to a different department or same department different job.,Vice President,Current Employe,,"Aug 10, 2022"
76,4.0,HSBC,Good people and good working environment,bureaucratic and hard to get to all information,Internal Audit Manager Data Analytics,Current Employe,,"Nov 12, 2022"
77,5.0,Great job!!!,"Great benefits, great people, nice environment",Nothing bad to say about the co.,Customer Service Representative,Former Employe,,"Nov 11, 2022"
78,3.0,Great morale,Great flexibility for schedules Shift differential for late shift,Collecting on credit debt is difficult Bonus structure unrealistic,Collections Specialist,Former Employe,,"Nov 8, 2022"
79,3.0,HSBC Bank,"Good PTO Package, and benefits",Management and procedures change too often with little to no training,Internal Auditor,Former Employee,"New York, NY","Nov 4, 2022"
80,1.0,Not a stable company in the US,Good benefits. Flexible work schedules,"Low pay, overworked employees. This company has been downsizing in North America for the last decade. Layoffs are common and company does not replace employees that leave. Employees who are left behind are left with the work of 3-4 people with no hope for promotion, raises or bonus.",Manager,Current Employee,,"Oct 30, 2022"
81,4.0,Good for work and life balance,Good place to learn and work,The payment is not competitive,AML Investigator,Former Employee,"Chicago, IL","Nov 7, 2022"
82,4.0,nice,nice culture environments to work with.,salary is a little bit lower than its competition company.,AVP-Sales,Former Employee,,"Nov 3, 2022"
83,3.0,HSBC hired a great group of people,Lots a great people worked here.,Performance review ratings compare associates and require a certain % in each category. Some employees are rated up and some are rated down just to meet that matrix.,Customer Service Manager,Former Employe,,"Sep 21, 2022"
84,3.0,personal banker,"Regular Paycheck.
A Sense of Identity.
Intellectual Challenge.
Learn New Skills.
Meet New People.","Jobs can sometimes be boring, repeatability of work can make someone lazy.
If it's a hectic job schedule then family time is a miss and can also affect health.
Sometimes, overtime in job are also irritating.
There is always a FOMO in software jobs as everyday new technologies are coming up.",Personal Banker,Former Employe,"New York, NY","Sep 19, 2022"
85,4.0,Compliance at HSBC,"Good job, one bad boss was all it took to make me look elsewhere.",Some people are not nice.,AVP Compliance Officer,Current Employee,"Tampa, FL","Oct 26, 2022"
86,2.0,Culture and environment do not support success,"Provides flexibility in terms of ability to work from home . Depending on who you work for there is flexibility; however, the demands/workload are detrimental to achieving work/life balance.","The environment is draining and expectations for delivery are unreasonable. The focus continues to be on cost cutting and doing more with less while concurrently trying to transform the bank. The two are not coming together in a way that enables success, instead burnout. Sadly, senior colleagues are motivated by their own desire to advance and not what is best for the organization, but there are many hard working individuals who are just the opposite.",Anonymous Employee,Current Employee,,"Jul 17, 2022"
87,3.0,Associate,Employees and welcoming diverse culture,Pay is too low for juniors,Associate,Current Employe,"New York, NY","Nov 2, 2022"
88,2.0,Sweatshop.  If you're a truly capable EA you'll find better employers.,Can't think of many other than the great location of the Mexico City central office. Great views from the Starbucks inside.,"If you're looking for huge egos to deal with on a daily basis, then by all means apply.",Senior Executive Assistant,Former Employee,,"Sep 12, 2022"
89,4.0,Tradition Company,"proper process in place, great benefit","things can be slow, and systems are old",HR Analytics Manager,Current Employe,,"Oct 27, 2022"
90,4.0,Great Place to work for,"New Technology, best place to be in.","Salary is very low, need more money",Desktop Support Engineer,Former Employee,"New York, NY","Oct 21, 2022"
91,3.0,Typical Banking Job,"great PTO (20 days), decent salary, annual bonuses. my manager is really cool. people are great. lots of learning opportunities","not much progression as fast as i would like. no title change after 1 year, and instead of increased responsibility im just getting a heavier workload",Commercial Credit Analyst 1,Current Employe,"Chicago, IL","Sep 21, 2022"
92,5.0,GOOD,Good mentor and good buddy,Not enough headcount this year,Fixed Income Trader,Former Employe,,"Oct 28, 2022"
93,4.0,OK in the US but trying to be better - in Asia,"Decent 401-K, Flexible (in US) with hybrid wfh/in office mix, great team members. OK health benefits. Good bank for the upper 2% of the monied population.","Salaries not keeping pace with market standards, contributing to morale issues. Not the greatest when selecting tech ""upgrades"" and not always consulting folks who will be affected by the changes until implementation.",Executive Assistant,Former Employee,"New York, NY","Jul 17, 2022"
94,3.0,Asset/liability management,It was interesting to work on the various clients,My direct manager was unreasonable,Vice President Asset Liability Management,Former Employe,,"Oct 23, 2022"
95,4.0,Great place,"People, inclusive, volunteer options, vacation policy","Salary, size, work-life, complex at times",Analyst,Current Employe,,"Oct 23, 2022"
96,4.0,Dept Transferred,Amazing team of people; challenging work,Dept was moved to Chicago,Vice President - Corporate Tax,Former Employe,"Buffalo, NY","Oct 19, 2022"
97,4.0,Good,Work life balance was good,I could not see any cons as such,Graduate Student,Former Employe,,"Oct 16, 2022"
98,3.0,Good team,Good team and ok culture,Upper management is always scrabbling,Operations Manager,Former Employe,,"Oct 19, 2022"
99,5.0,HSBC,Work culture is good. work life balance. direct interaction with clients more exposure for learnings. more opportunities.,Technical growth not there. applications are stable long process to follow change but technically not much opportunity.,Software Test Engineer,Former Employe,,"Sep 22, 2022"
100,5.0,File clerk,Great company to work at,Stay in business longer Wish they stay in business longer,Lunch Aide,Former Employe,,"Oct 10, 2022"
101,2.0,continuous shrinking U.S. presence,"hybrid/remote work.
free amenities (coffee).
salary is meh, but good employee benefits.","management teams do not know how to perform their job, hence the bureaucracy.
massive layoffs to cut costs, which created toxic work culture.
too many chiefs and not enough Indians.",AML Compliance Specialist,Current Employee,"Arlington Heights, IL","Sep 3, 2022"
102,3.0,Ok,It was good experience. I had friendly coworkers,Not many opportunities to grow.,Bank Teller,Former Employe,,"Oct 11, 2022"
103,4.0,HSBC,"Great benefits, competitive compensation, flexible work environs","Somewhat bureaucratic, corporate direction and focus changes frequently",Senior Audit Manager,Current Employee,"New York, NY","Oct 6, 2022"
104,4.0,Corporate Banking Analyst Experience,"Supportive team, exposure to senior management, ability to rotate between industry and product groups","Complex relationship with HSBC's headquarters in London, and main revenue drivers in Hong Kong",Corporate Banking Analyst,Current Employe,"New York, NY","Sep 22, 2022"
105,4.0,RM Role,Excellent systems to support prospecting and origination,Time consuming processes to get anything done,Relationship Manager,Current Employe,"Los Angeles, CA","Oct 5, 2022"
106,1.0,Reality Television,A small paycheck and benefits,Terrible management in the US Meetings for the sake of meetings Would you work for a firm that allows a sexual predator to be given a compensation package?,Executive,Former Employe,,"Oct 20, 2022"
107,4.0,f,i liked the culture there,Management can be very micromanaging.,Personal Banker,Current Employe,"New York, NY","Oct 10, 2022"
108,4.0,Good benefit but lack of growth,"Good benefit with company pension match, long vacation time off",No growth in same dept after many years working,Operations Specialist,Former Employee,,"Sep 25, 2022"
109,4.0,Director HSBC,Salary and bonus very strong,"Long Hours, work a lot of weekends, crazy schedule",Director,Current Employe,"Dallas, TX","Sep 29, 2022"
110,4.0,Decent bank to work for,"Care about development of juniors, training opportunities, lots of responsibility, can take entrepreneurial approach to bringing in business - managers can be quite hands-off allowing you to take the led on working with clients","Very bureaucratic, not the best technology, lots of operational issues, can be very difficult to jump through hoops to get goals accomplished and service clients","Associate, Sales and Trading",Current Employee,"New York, NY","Jul 14, 2022"
111,4.0,Good,They have a Great work environment,Outdated processes and procedures can get in the way,Anonymous Employee,Former Employe,,"Sep 13, 2022"
112,5.0,Great,Great for a company to work,No complains whatsoever and its is great,Financial Analyst,Former Employe,,"Sep 13, 2022"
113,3.0,Great morale,Great flexibility for schedules Shift differential for late shift,Collecting on credit debt is difficult Bonus structure unrealistic,Collections Specialist,Former Employe,,"Nov 8, 2022"
114,3.0,HSBC Bank,"Good PTO Package, and benefits",Management and procedures change too often with little to no training,Internal Auditor,Former Employee,"New York, NY","Nov 4, 2022"
115,5.0,Company Review,Good place to work in,strict governance and long processes,AVP-Operations,Current Employee,,"Sep 10, 2022"
116,1.0,Not a stable company in the US,Good benefits. Flexible work schedules,"Low pay, overworked employees. This company has been downsizing in North America for the last decade. Layoffs are common and company does not replace employees that leave. Employees who are left behind are left with the work of 3-4 people with no hope for promotion, raises or bonus.",Manager,Current Employee,,"Oct 30, 2022"
117,4.0,Good place to work,Benefits are generous here for you,Large corporate setting is hard,Accountant,Former Employe,,"Sep 9, 2022"
118,5.0,Great culture,Very nice people who are helpful and great working environment,Could pay more to employees,Business Analyst,Current Employe,,"Sep 5, 2022"
119,5.0,Great place to work!,"Great international exposure and opportunity to move offshore.
Amazing support from managers to develop relationships and network at all levels. 
Diversity is getting better",Work life balance could be tricky,Vice President,Current Employe,,"Aug 16, 2022"
120,5.0,Hsbc north american holdings,"Great pay
Wonderful packages for upper performance
36 hours a week
Great upper managment
Able to help individuals who had no other option when it can to any loan","Loan products were expensive
If performance didnt meet goals things woykd get harder for(didnt need to worry branch was 2nd in entire country",Branch Manager,Former Employe,,"Jul 25, 2022"
121,5.0,Good,Work environment is good enough.,Keep on same project for long time,Data Analyst,Former Employee,,"Sep 2, 2022"
122,5.0,Good company,The company allows internal job transfers. The benefits package is good.,Not everyone is friendly. Depending on your manager and the area you work for will be your experience,Learning And Development Specialist,Former Employe,,"Aug 13, 2022"
123,5.0,Experienced EA,Great benefits and vacation package.,Constant restructuring and downsizing. Never sure when you can lose your job.,Executive Assistant,Current Employee,"Arlington Heights, IL","Aug 30, 2022"
124,4.0,Promotes Personal Development,Organization promotes employee-driven growth and development.  Strong sustainability efforts to promote environmental change and preservation.,Several years or strategic restructuring and working to get the US market right has caused significant shrinkage over the past decade.,Human Resources Manager,Current Employe,,"Jun 29, 2022"
125,3.0,HSBC hired a great group of people,Lots a great people worked here.,Performance review ratings compare associates and require a certain % in each category. Some employees are rated up and some are rated down just to meet that matrix.,Customer Service Manager,Former Employe,,"Sep 21, 2022"
126,3.0,personal banker,"Regular Paycheck.
A Sense of Identity.
Intellectual Challenge.
Learn New Skills.
Meet New People.","Jobs can sometimes be boring, repeatability of work can make someone lazy.
If it's a hectic job schedule then family time is a miss and can also affect health.
Sometimes, overtime in job are also irritating.
There is always a FOMO in software jobs as everyday new technologies are coming up.",Personal Banker,Former Employe,"New York, NY","Sep 19, 2022"
127,4.0,"Company is trying to improve, but might need a revamp/generation to achieve","Good people whom generally want to help.
Huge focus on mental health and work life balance.",Can be clicky moving up ranks. Need to be in the right circles makes for a double edge sword. Limited budgets and resources see challenges / ceilings in work. Certain harassment behaviors are swept under the rug (handle the heat or get out of the kitchen) and has led to retaliation and mass exoduses/attrition.,Technical Project Manager II,Former Employee,"New York, NY","May 17, 2022"
128,2.0,Culture and environment do not support success,"Provides flexibility in terms of ability to work from home . Depending on who you work for there is flexibility; however, the demands/workload are detrimental to achieving work/life balance.","The environment is draining and expectations for delivery are unreasonable. The focus continues to be on cost cutting and doing more with less while concurrently trying to transform the bank. The two are not coming together in a way that enables success, instead burnout. Sadly, senior colleagues are motivated by their own desire to advance and not what is best for the organization, but there are many hard working individuals who are just the opposite.",Anonymous Employee,Current Employee,,"Jul 17, 2022"
129,5.0,Senior Fund Accountant,good company culture and can clear career path,can not think of any,Senior Fund Accountant,Former Employe,,"Aug 26, 2022"
130,4.0,Decent bank to work for,"Care about development of juniors, training opportunities, lots of responsibility, can take entrepreneurial approach to bringing in business - managers can be quite hands-off allowing you to take the led on working with clients","Very bureaucratic, not the best technology, lots of operational issues, can be very difficult to jump through hoops to get goals accomplished and service clients","Associate, Sales and Trading",Current Employee,"New York, NY","Jul 14, 2022"
131,4.0,Good,They have a Great work environment,Outdated processes and procedures can get in the way,Anonymous Employee,Former Employe,,"Sep 13, 2022"
132,3.0,Used to be a wonderful place to work…not anymore :(,"Work-life balance culture / incentives
Flexible hours
Global mobility
People
Benefits","Salary way below market 
Low bonus
No appreciation for long term / loyal employees
Poor communication
Continuous Strategy changes",Vice President,Former Employee,"New York, NY","Aug 7, 2022"
133,5.0,Great,Great for a company to work,No complains whatsoever and its is great,Financial Analyst,Former Employe,,"Sep 13, 2022"
134,2.0,Bureaucratic,Slow pace if you like that. Good job security.,Difficult to navigate the bureaucracy.,Business Manager,Former Employee,"New York, NY","Sep 14, 2022"
135,3.0,HSBC Global Markets Sales,Historically collegial atmosphere. More relaxed than US banks,Can't speak too poorly of them,Account Executive,Former Employe,,"Sep 9, 2022"
136,5.0,Company Review,Good place to work in,strict governance and long processes,AVP-Operations,Current Employee,,"Sep 10, 2022"
137,3.0,Overall not doing great in the US,"PTO is good
Decent work","Old School Style
HSBC closing down in us
Management is not bad
Good or beginning of the career path
Compensation could be better",Personal Banker,Current Employee,"San Jose, CA","Aug 24, 2022"
138,4.0,Good place to work,Benefits are generous here for you,Large corporate setting is hard,Accountant,Former Employe,,"Sep 9, 2022"
139,5.0,Great culture,Very nice people who are helpful and great working environment,Could pay more to employees,Business Analyst,Current Employe,,"Sep 5, 2022"
140,5.0,Great place to work!,"Great international exposure and opportunity to move offshore.
Amazing support from managers to develop relationships and network at all levels. 
Diversity is getting better",Work life balance could be tricky,Vice President,Current Employe,,"Aug 16, 2022"
141,5.0,Hsbc north american holdings,"Great pay
Wonderful packages for upper performance
36 hours a week
Great upper managment
Able to help individuals who had no other option when it can to any loan","Loan products were expensive
If performance didnt meet goals things woykd get harder for(didnt need to worry branch was 2nd in entire country",Branch Manager,Former Employe,,"Jul 25, 2022"
142,5.0,Good,Work environment is good enough.,Keep on same project for long time,Data Analyst,Former Employee,,"Sep 2, 2022"
143,5.0,Good company,The company allows internal job transfers. The benefits package is good.,Not everyone is friendly. Depending on your manager and the area you work for will be your experience,Learning And Development Specialist,Former Employe,,"Aug 13, 2022"
144,5.0,Experienced EA,Great benefits and vacation package.,Constant restructuring and downsizing. Never sure when you can lose your job.,Executive Assistant,Current Employee,"Arlington Heights, IL","Aug 30, 2022"
145,3.0,Work <> Paid,"Big name company, have lots of different position available in different dept.","Long hours, too political, business focus, not a tech company.",Consultant,Former Employe,,"Aug 25, 2022"
146,4.0,Promotes Personal Development,Organization promotes employee-driven growth and development.  Strong sustainability efforts to promote environmental change and preservation.,Several years or strategic restructuring and working to get the US market right has caused significant shrinkage over the past decade.,Human Resources Manager,Current Employe,,"Jun 29, 2022"
147,1.0,Not intresting,Good team members apart from manager,"There is no quality work
Too much pressure from manager
Extra working hours
Too much procees oriented",Consultant Specialist,Current Employee,,"Sep 21, 2022"
148,1.0,RUNNNNNNNN,There are no good reasons to work here,Everything from senior management to pay and incentives,Sr. Customer Service Representative,Former Employee,,"Sep 27, 2022"
149,4.0,"Company is trying to improve, but might need a revamp/generation to achieve","Good people whom generally want to help.
Huge focus on mental health and work life balance.",Can be clicky moving up ranks. Need to be in the right circles makes for a double edge sword. Limited budgets and resources see challenges / ceilings in work. Certain harassment behaviors are swept under the rug (handle the heat or get out of the kitchen) and has led to retaliation and mass exoduses/attrition.,Technical Project Manager II,Former Employee,"New York, NY","May 17, 2022"
150,2.0,It was okay,Occasional free pizzas and unlimited beverges.,Pay is barely a livable wage.,Accounts Process Executive,Current Employe,,"Sep 2, 2022"
151,5.0,Senior Fund Accountant,good company culture and can clear career path,can not think of any,Senior Fund Accountant,Former Employe,,"Aug 26, 2022"
152,4.0,Great work-place for balanced life,"Work from home;
International experience, different timezones and very diversified",Not much pay to compete with other financial firms,Sr Consultant,Current Employee,"Jersey City, NJ","Aug 9, 2022"
