,Rating,Title,Pro,Con,Job Title,Status,Region,Date
10,1.0,"Mental Health & Sexual Harassment Issues & Illegally pay ""Part Time"" Employee less yet give FT hours to PT employees.","Free Apple Software (Like Logic, Final Cut Pro + Main Stage (was not available to download when I worked there) Discount on Apple Products for you + friends & family. Special Privileges For Mall Employees Special Privileges for Apple Specific Employees Relaxed Dress Code Clean Security In Store",Cult Like Mentality Harassment for choice of personal non apple products. Scheduling Not Flexible Part Time Employees are not offered Protection Area Prone To People who like to touch young women & Management will not stop them. Management will also not give the women who complained the available positions in store for PT employees where they did not have to interact with creepy customers or even put a simple sign telling customers to not touch people. Managers insisted that the job includes letting people touch you.,Sales Associate,Former Employee,"Sherman Oaks, CA","Mar 13, 2023"
11,4.0,"Great Job, Great Benefits, Awful Customers",The benefits package is unrivaled. Full-time benefits for part-time workers Employee development is often and effective Schedule flexibility Some of the most well=trained and friendly team managers,Customers can leave you drained and irritated after your shift. Apple customers can be some of the most entitled people Working with Tier 2 advisors is one of the most awful parts of the job. They will talk to Tier 1 advisors with so much condescension it's nearly palatable,Tier I IOS Advisor,Former Employee,,"Mar 18, 2023"
12,2.0,Retail apple employee review,Great benefits Product discounts Working with fairly large number of people,"As a part-time employee, there's not much work-life balance because they require part-timers to have all open availability on the weekends. There are multiple occasions where employees would have to step into a management role because the managers didn't do their job.",Technical Specialist,Current Employe,"Northbrook, IL","Mar 24, 2023"
13,5.0,i love my job,"the campus, the people, the ways they pay you to live a healthy work life, the development in all areas of life provided by the company!! so many to name",i don’t have many cons!,Tech Support Representative,Current Employe,"Austin, TX","Mar 24, 2023"
14,3.0,Top-down heavy culture,- Interesting ecosystem to help build,- Very heavy top-down culture,Associate,Current Employee,"Cupertino, CA","Mar 25, 2023"
15,3.0,Enjoyable,oh yes very good most excellent,sometimes they are mean to me,Associate Tech Designer,Current Employe,"Koreatown, Los Angeles","Mar 25, 2023"
16,4.0,Great opportunity,A pro would be that you'll receive weekly pay and meet some good hearted people along the way.,"I had a certain team lead who because they were on the hot seat, would find a way to have team members fired. In my 5 months under their supervision I noticed 6 people were removed from their positions all under drastic circumstances that didn't involve performance.",Customer Service Advisor,Former Employee,"Fayetteville, NC","Mar 20, 2023"
17,4.0,Great Employer,"A great company, they address the full scope of an employee whether it be struggling at work or struggling in personal matters. So many different avenues in which they can support.","Lack of growth opportunities for remote workers. Veering a bit more towards hybrid work models, they seem a bit hesitant to offer better roles to remote advisors.",Applecare At Home Advisor,Former Employee,"Palmdale, CA","Mar 21, 2023"
18,4.0,"Great culture, very sales-y","The culture of Apple is great, especially at the Brea location. There was an emphasis on being open with co workers and pushing each other to be better. Many of the managers are also great and there to listen to their staff while also stepping in when needed to help during busy times.","I do suspect that males were getting paid better walking in the door, however I believe it balanced out with bonuses and raises IF you were an 'above and beyond' female employee. If you did your job right and were there without a future plan to stay, males seemed to be paid more than females. Also, do not recommend if sales is cringe-y to you. I got through it but it very much is a sales based job and some people don't believe it until they are there.",Product Specialist,Former Employee,"Brea, CA","Feb 18, 2023"
19,4.0,Great culture but management can be iffy,Great teammates that you can rely on to help Great benefits Flexible scheduling,Managers tend to micromanage teammates Very hard to progress career Hard to share information in our daily briefings due to manager interference,Business Expert,Current Employee,"Washington, DC","Mar 22, 2023"
20,3.0,Toxic Management,Benefits are great and job opportunities with certifications are unlimited.,"The values and principles laid out in the credo are often disregarded at our store, except when it comes to achieving specific goals such as trade-ins and iPhone activations. The work environment is toxic, with management exhibiting an authoritarian and micromanaging culture. Peer colleagues are not receptive to constructive feedback, and there is a lack of training and guidance for technicians and sales specialists. It's difficult to see any opportunities for growth within the company. Speaking up can result in ruthless retaliation from management, and there is a pattern of gaslighting employees. There is also a lack of emotional intelligence from management, with a few displaying narcissistic tendencies and racist priorities. Employees are forced to deal with emotional abuse from their colleagues, especially in-store meetings with the store leader at Apple Memorial City in Houston, Texas. Management actively discourages employees from creating a union, and the market team does not have a meaningful way for employees to advocate for themselves in the face of such poor treatment. Overall, the store locations in Market Team 4 have a damaging and hostile environment.",Technician,Current Employee,"Houston, TX","Mar 20, 2023"
21,5.0,Good Culture,Work life balance Office perks,None - would highly recommend,Software Enginner,Former Employe,,"Mar 23, 2023"
22,5.0,Loved,"Amazing Benefits, people and time management",stress of working with customers,Technical Expert,Former Employee,"Miami, FL","Mar 23, 2023"
23,5.0,Grea,Good leadership and work envirment,No room for development in store,Sales Representative,Former Employe,"Toledo, OH","Mar 24, 2023"
24,1.0,"Mental Health & Sexual Harassment Issues & Illegally pay ""Part Time"" Employee less yet give FT hours to PT employees.","Free Apple Software (Like Logic, Final Cut Pro + Main Stage (was not available to download when I worked there) Discount on Apple Products for you + friends & family. Special Privileges For Mall Employees Special Privileges for Apple Specific Employees Relaxed Dress Code Clean Security In Store",Cult Like Mentality Harassment for choice of personal non apple products. Scheduling Not Flexible Part Time Employees are not offered Protection Area Prone To People who like to touch young women & Management will not stop them. Management will also not give the women who complained the available positions in store for PT employees where they did not have to interact with creepy customers or even put a simple sign telling customers to not touch people. Managers insisted that the job includes letting people touch you.,Sales Associate,Former Employee,"Sherman Oaks, CA","Mar 13, 2023"
25,5.0,Great opportunities to growth,Love the work I am involve with and lots of opportunities to keep learning,Having to go to the office is mandatory,Engineering Program Manager,Current Employee,"Austin, TX","Mar 21, 2023"
26,5.0,Great,"Good people and environment, team work is essential.",Sometimes lack of leadership to step up to the plate.,Project Coordinator,Current Employee,Santa Clara Valley,"Mar 22, 2023"
27,5.0,Never Leaving,Apple is the most inclusive work environment you'll ever experience.,I don't have any cons to share.,Recruiter,Current Employe,,"Mar 22, 2023"
28,5.0,Great place to work,"Supportive team, great perks, great opportunity to meet new people","Not much work/life balance, encounter rude customers, interview process is lengthy",Specialist,Former Employee,"New York, NY","Mar 21, 2023"
29,5.0,Great,Learned new skills that expanded my horizons,Working weekends and holidays often times later in the evenings,Technical Expert,Current Employe,"Palo Alto, CA","Mar 22, 2023"
30,5.0,Best part time job,The benefits were great at Apple. They care about their employees. I felt very comfortable with my coworkers.,All the managers operate the store differently which can get confusing on how the store should be run. The management needs to make better changes.,Specialist,Former Employee,"Richmond, VA","Mar 9, 2023"
31,5.0,Cant complain,$23 hour with room to get raises,Hard to move around when work from home,Mac Expert,Current Employee,"Austin, TX","Mar 22, 2023"
32,4.0,"Great Job, Great Benefits, Awful Customers",The benefits package is unrivaled. Full-time benefits for part-time workers Employee development is often and effective Schedule flexibility Some of the most well=trained and friendly team managers,Customers can leave you drained and irritated after your shift. Apple customers can be some of the most entitled people Working with Tier 2 advisors is one of the most awful parts of the job. They will talk to Tier 1 advisors with so much condescension it's nearly palatable,Tier I IOS Advisor,Former Employee,,"Mar 18, 2023"
33,5.0,great place,Got to work with apple products,"No cons really, maybe just customers",Apple Genius,Current Employee,"El Paso, TX","Mar 22, 2023"
34,2.0,Retail apple employee review,Great benefits Product discounts Working with fairly large number of people,"As a part-time employee, there's not much work-life balance because they require part-timers to have all open availability on the weekends. There are multiple occasions where employees would have to step into a management role because the managers didn't do their job.",Technical Specialist,Current Employe,"Northbrook, IL","Mar 24, 2023"
35,5.0,Company Full of Winners,"Outstanding products, benefits, and co workers.",Salaries a bit below market.,Senior Engineer,Current Employe,"Cupertino, CA","Mar 19, 2023"
36,5.0,Apple,Amazing culture and benefits. You work with diverse and insightful peers that all bring unique insights. Apple culture welcomes this diversity of different ways of thinking.,Must reflect a lot - if you struggle with that you develop the skill.,Operations Specialist,Former Employee,"Bridgeport, OR","Mar 5, 2023"
37,5.0,Great company,Personal development was excellent pay was good Offered alot of opportunities Excellent leadership Great diversity,Hard to get weekends off,Specialist,Current Employee,"New York, NY","Mar 20, 2023"
38,5.0,Great Place to work,good pay. great work. A lot of challenges,a lot of work. Work life balance can be challenging.,Module Design Engineer,Current Employee,,"Mar 20, 2023"
39,5.0,Great time!!,It was an awesome time,Fired me for some crazy AI stuff,Software Engineer,Former Employe,"New York, NY","Mar 21, 2023"
40,5.0,Great!,Great company to work for!,Not as much visibility in pay.,Business Expert,Current Employe,"Nashville, TN","Mar 21, 2023"
41,5.0,Pay,The pay was very good,It was a very competitive environment,Software Engineer,Current Employe,"Cupertino, CA","Mar 21, 2023"
42,5.0,Great work environment,Very fun cool team that really loved their work,Alot of stress under pressure,Marketing,Former Employee,"Cupertino, CA","Mar 19, 2023"
43,5.0,Great jobs,great place to network and meet different people,"No cons, great place to work at",Sales Specialist,Current Employe,,"Mar 20, 2023"
44,5.0,Great,Awesome Fun Exciting So Fun,Nothing is wrong with it,Software Engineer,Current Employee,"Charlotte, NC","Mar 21, 2023"
45,5.0,Amazing,It is great for me,It’s not bad at all,Specialist,Current Employee,"Farmington, CT","Mar 22, 2023"
46,5.0,Review,Mandatory review to have access. It’s Apple.,"At the end of the day, it’s retail.",Anonymous Employee,Former Employe,,"Mar 20, 2023"
47,5.0,Great Benefits,Great pay and benefits. Great vacation time.,No social life long hours even on weekends,Sales Associate,Current Employee,"Atlanta, GA","Mar 17, 2023"
48,5.0,Apple Retail Review,"Great Company, Would work there again",None. I loved working for them,Specialist,Former Employe,"Salt Lake City, UT","Mar 20, 2023"
49,5.0,Nice,Good i think in my opinion,Not bad i think in my opinion,Janitor,Current Employee,"Santa Monica, CA","Mar 20, 2023"
50,5.0,Loved,"Amazing Benefits, people and time management",stress of working with customers,Technical Expert,Former Employee,"Miami, FL","Mar 23, 2023"
51,5.0,Grea,Good leadership and work envirment,No room for development in store,Sales Representative,Former Employe,"Toledo, OH","Mar 24, 2023"
52,5.0,Great opportunities to growth,Love the work I am involve with and lots of opportunities to keep learning,Having to go to the office is mandatory,Engineering Program Manager,Current Employee,"Austin, TX","Mar 21, 2023"
53,5.0,Great,"Good people and environment, team work is essential.",Sometimes lack of leadership to step up to the plate.,Project Coordinator,Current Employee,Santa Clara Valley,"Mar 22, 2023"
54,5.0,Never Leaving,Apple is the most inclusive work environment you'll ever experience.,I don't have any cons to share.,Recruiter,Current Employe,,"Mar 22, 2023"
55,3.0,Good,Good coworkers and good work environment,Bad management and not flexible schedule,Director,Current Employe,,"Mar 24, 2023"
56,5.0,Great place to work,"Supportive team, great perks, great opportunity to meet new people","Not much work/life balance, encounter rude customers, interview process is lengthy",Specialist,Former Employee,"New York, NY","Mar 21, 2023"
57,5.0,Great,Learned new skills that expanded my horizons,Working weekends and holidays often times later in the evenings,Technical Expert,Current Employe,"Palo Alto, CA","Mar 22, 2023"
58,4.0,Great Retail Job,Great culture and ability to work your way up if you are motivated or interested in a career at Apple. It's also a great company to have on a resume since Apple is very selective about who they hire.,Benefits as a part time worker are non existent. Expect to work almost every holiday and not have paid vacation days. (You do have paid sick leave.),Specialist,Former Employee,,"Mar 11, 2023"
59,5.0,Best part time job,The benefits were great at Apple. They care about their employees. I felt very comfortable with my coworkers.,All the managers operate the store differently which can get confusing on how the store should be run. The management needs to make better changes.,Specialist,Former Employee,"Richmond, VA","Mar 9, 2023"
60,5.0,Cant complain,$23 hour with room to get raises,Hard to move around when work from home,Mac Expert,Current Employee,"Austin, TX","Mar 22, 2023"
61,4.0,Good Job,"We didn't have sales quotas. The job was solely educating customers on products and providing great customer service. Great for those with no tech experience, apple will do all the internal work to train you. What they look for are people who are passionate and go above and beyond with customer service. Being a people's person!","Certain stores have a harder time with internal growth than others. After I left the company (not no bad terms), I still had friends who worked for apple who were looking to progress and work up the ladder. After I recommended leaving that particular store (Apple Fifth Ave) and transferring to another location, their career development was immediate. Be mindful for environments that speak about professional development and growth but do act on the practice. This happened with multiple people. However this is my only con, everything else about the company is great.",Redzone Specialist,Former Employee,"New York, NY","Feb 3, 2023"
62,3.0,not bad,money and stock program helps a lot,management was probably the worst,Tech Specialist,Former Employe,"Aventura, FL","Mar 22, 2023"
63,5.0,great place,Got to work with apple products,"No cons really, maybe just customers",Apple Genius,Current Employee,"El Paso, TX","Mar 22, 2023"
64,3.0,Ehh,"Pretty good discounts, decent pay, good overall benefits. Gives you a start in a big company, easy to move up.",Retail is Retail. Having to deal with rich snobby customers gets really tiring really fast. Having to deal with managers pestering you about your numbers that don't reflect your work ethic is frustrating. Be weary that some locations participate in some predatory salesmen behavior just to get their numbers up. This can conflict with work performance if you're a decent human being.,Product Specialist,Former Employee,,"Feb 21, 2023"
65,3.0,It’s okay,"Social environment if that’s your thing. The company is annually paying up to $5,250 for my education, they give me free Coursera, and $300 for my gym membership.",People at work have a complex. Spoke with employees from different stores and have confirmed that the work environment feels like part of the culture.,Technical Specialist,Current Employee,"Sherman Oaks, CA","Mar 14, 2023"
66,4.0,Good Company but was blindsided with new position,"benefits, environment and perks are all great","management, pay and the fact that I applied to a completely different non technical position and got blind sided into being in a position that is over worked and under paid",Finance Advisor,Current Employee,"Austin, TX","Mar 16, 2023"
67,4.0,Sol,Good Pay Lots of smart coworkers Lots of resources,Very cutthroat culture Coworkers and managers willing to throw you under the bus to prevent themselves from looking bad No life outside the job and family for many at the company (this culture is encouraged),Software Engineer,Former Employee,"New York, NY","Mar 14, 2023"
68,5.0,Company Full of Winners,"Outstanding products, benefits, and co workers.",Salaries a bit below market.,Senior Engineer,Current Employe,"Cupertino, CA","Mar 19, 2023"
69,5.0,Apple,Amazing culture and benefits. You work with diverse and insightful peers that all bring unique insights. Apple culture welcomes this diversity of different ways of thinking.,Must reflect a lot - if you struggle with that you develop the skill.,Operations Specialist,Former Employee,"Bridgeport, OR","Mar 5, 2023"
70,2.0,No advancement,"Great health benefits, Great environment, ability to work hybrid",Low pay increases Handcuffed to stock (granted RSUs dont vest for 3 years) No way to advance on merit,Call Center Team Manager,Current Employe,,"Mar 21, 2023"
71,5.0,Short Term Employed,Great benifits and loved my team,laid off a lot of employees,Software Engineer,Current Employee,"Denver, CO","Mar 17, 2023"
72,5.0,Awesome Place of work.,"Awesome experience, Apple is hands down the best company to work for!","No Cons really, I truly enjoy working for Apple!",Applecare At Home Advisor,Current Employe,,"Mar 13, 2023"
73,5.0,Great benefits,"Great benefits, great community and great location","High security and discretion, always",Product Manager,Current Employe,"Cupertino, CA","Mar 17, 2023"
74,5.0,N/a,Everything is great about this job,Nothing is bad about this job,Sales Specialist,Current Employee,"New Orleans, LA","Mar 17, 2023"
75,5.0,A lot of work but a lot of fun,"Benefits include great food options in the Cafeteria, subsidized fitness classes, onsite chiropractor and onsite medical.","Works hours can exceed the ""standard 9 to 5"" and the work week might include weekends. Hard work is usually rewarded with more work.",Digital Content Manager,Former Employee,"Cupertino, CA","Mar 2, 2023"
76,5.0,Good retail job,Good place to work in retail,Not many cons with this position,Operations,Current Employe,"Jersey City, NJ","Mar 16, 2023"
77,5.0,great company,"great benefits, comp, mission driven, and amazing culture",I would not change anything,Recruiter,Former Employe,"Cupertino, CA","Mar 17, 2023"
78,5.0,Great exp,Great and fun environment to work in,"None, it was ok 10/10",Tech Specialist,Former Employe,"Minneapolis, MN","Mar 16, 2023"
79,5.0,work,great network opportunities and environment,there is no cons I can think of,Technician,Former Employe,"Dallas, TX","Mar 16, 2023"
80,5.0,On site means higher cost of living,You get paid a lot,You have to spend a lot.,Product Designer,Former Employe,"Cupertino, CA","Mar 15, 2023"
81,5.0,Love the job,Everything about working at Apple is great.,The starting salary at Apple needs to be carefully negotiated.,Americas Supply Demand Planner,Current Employee,"Austin, TX","Mar 14, 2023"
82,5.0,Good place,nice for being part time or students,not much room for growth and competitive,Sales Specialist,Current Employee,"Seattle, WA","Mar 15, 2023"
83,4.0,It’s Still Retail.,They can be fairly flexible with time off. The pay is great for the work you do. Especially in the Genius Bar.,"Management can rarely stay on the same page. The Secrecy at all levels leads to a lack of cohesion, as new products, initiatives, and policies surprise you constantly. If you work in retail, be prepared to be in a crowd ALL THE TIME. Introverts beware.",Mac Genius,Current Employee,"Newark, DE","Mar 14, 2023"
84,5.0,Great Company,Great work environments with plenty of training.,Long hours at a retail location.,Anonymous Employee,Former Employee,,"Mar 15, 2023"
85,5.0,Sweet,Good spot to work and I loved it,None besides I lived far away,Sales Associate,Former Employe,"Dedham, MA","Mar 15, 2023"
86,5.0,yup,"Pretty fun, good opportunities for moving up","not really any cons, management are a litle fussy at time sbut great experience",Senior Developer,Former Employe,"Los Angeles, CA","Mar 14, 2023"
87,5.0,Great company,Great job to work for a college student,"No cons, overall great company to work with",Sale Specialist,Former Employe,"Austin, TX","Mar 14, 2023"
88,5.0,it is a good cop,i like work here and happy,nothing to say cause it is good,Human Resources Manager,Current Employe,,"Mar 15, 2023"
89,3.0,Working for Apple,Powerful company culture. Collaborative environment.,Little room for career advancement in retail setting. Underpaid for the amount of work.,Lead Creative,Former Employe,"Omaha, NE","Mar 24, 2023"
90,5.0,great company to work for,values are taken seriously and you really feel as a part of apple family,"some teams have politics, not all",Engineer,Current Employe,"San Jose, CA","Mar 12, 2023"
91,5.0,Stable Company in current economy,Stable Company in the current economy,Not enough scale and there are no real cloud services,Senior Software Engineer,Current Employe,"New York, NY","Mar 13, 2023"
92,5.0,Apple review,"good pay, good food, boss is nice",too competitive makes me feel like an imposter,Software Engineer,Former Employe,"Apple Valley, CA","Mar 15, 2023"
93,5.0,Great Working environment,Best Professionalism Always looking out for employees great benefits,There are no cons from my perspective.,Specialist,Current Employee,"Philadelphia, PA","Mar 11, 2023"
94,5.0,Great Leadership,Leadership is full of very experienced recruiters with vast experience in the industry.,Client groups are extremely demanding,Technical Recruiter,Former Employee,"San Jose, CA","Mar 13, 2023"
95,4.0,Lots of competition and cliques,Good Pay Good Experience Decent Job,"Lots of favoritism, cult-ish environment",Technical Specialist,Former Employee,"Boca Raton, FL","Mar 24, 2023"
96,5.0,Apple,Amazing company to work for,Can be very fast pace but if you love that and love team work it’s a dream,Technician,Former Employe,"Chicago, IL","Mar 12, 2023"
97,4.0,Advisor,lots of benefits like therapy,low okay the job gives you mental health issues,Mac+ Advisor,Current Employee,"San Antonio, TX","Mar 24, 2023"
98,3.0,Nice company but burnout very easily,Nice benefits and training process,"To instance, burnout easily working with the customers",Specialist,Former Employe,"Boca Raton, FL","Mar 24, 2023"
99,5.0,"Fun, High Energy Environment","Positive, high energy, great employees, fosters a community aspect",Slight pressure to maintain sales/add-ons. Constant pressure to maintain a 100% positive attitude and personality.,Specialist,Current Employee,"Omaha, NE","Mar 10, 2023"
100,3.0,No growth for individual contributor,No Layoffs and relative stability,No growth path for individual contributors and heavy middle management in SWE and AIML orgs,Staff Software Engineer,Current Employee,"Cupertino, CA","Mar 17, 2023"
101,5.0,.,Friendly Work environment and Supportive Boss.,So far from home nothing else,Software Developer,Former Employee,"Los Angeles, CA","Mar 20, 2023"
102,5.0,Fun Time,"Working in the Apple store is a lot of fun. You're offered a lot of autonomy in how you interact with customers, and many of those interactions can be super engaging, fulfilling, and friendly.","It was a bit stressful to try to keep a perfect customer service rating, as a single mistake even as you are just learning will severely drop your score. Coming in as a seasonal hire also makes it a more competitive environment to try to get a full-time role than you might expect coming into an entry-level retail job.",Specialist,Former Employee,"Bellevue, WA","Feb 20, 2023"
103,3.0,Ok for what it is.,Can help you be successful in your role.,Promise the world I’d you can keep your stats up but get to be ranked top 1% and I still can’t get promoted.,Inbound Technical Advisor; IOS/Mac OS,Current Employe,"Jacksonville, FL","Mar 14, 2023"
104,5.0,Sales Expert,Very good at transferable career development skills. More focus on work/life balance.,Some places can be too numbers driven.,Sales Expert,Current Employe,"San Francisco, CA","Mar 17, 2023"
105,5.0,Great Company to Work For,Unmatched starting pay and benefits. Positive work environment. People really want to see you grow and develop. Lots of opportunities to step outside of your role.,"Customers can get very heated, although management is good about stepping in.",Specialist,Current Employee,"Brooklyn, NY","Mar 11, 2023"
106,2.0,A fine place to work,"Apple has a very competitive pay and benefits structure when compared with other retail locations. Apple is laser-focused on DEI, which has been helping to elevate under-represented community members. Apple retail workers are largely educated, and interesting individuals. It's a fun environment","Apple is not a normal retailer. Retail workers create tickets for emerging tech issues, complete complicated repairs, overcome extremely angry customers on a daily basis, and many other complex and ambiguous tasks, but are still paid as though they fold jeans or sell hammers (having close friends within clothing and home goods retailers, the pay is within 5-10%). The work is not equitable with the pay. While there has been a focus on DEI, and elevating minorities, Apple does not have many pipelines for upward mobility from within Retail. Unlike myself, most teammates are unable to move into leadership within 5 years of starting at Apple. 5 years is a career-lifetime in our modern business environment, so Apple loses many skilled people who want upward mobility.",Store Manager,Current Employee,"Kansas City, MO","Nov 18, 2022"
107,4.0,Good times had by all,"Hard, yes, but difficult at times…always rewarding.",Long days. Short days too.,Project Engineer,Current Employe,,"Mar 15, 2023"
108,5.0,Great company to work for,Good pay along with the opportunity to love up or into new fields,Communication could be a little better,Senior Barista,Current Employe,,"Mar 13, 2023"
109,4.0,Work experience,- Good pay scale but work is not easy too,- Work life balance is tough but it depends on your team,Engineer,Current Employee,,"Mar 16, 2023"
110,5.0,?,"Fun all year round, especially Christmas.",It's a bit expensive as a consumer,Sales Associate,Former Employe,,"Mar 13, 2023"
111,4.0,Pros and cons,Good stadd and managers and good benifits,Times could get long and boring,Sales Associate,Current Employee,"Los Angeles, CA","Mar 23, 2023"
112,5.0,Working,The benefits and the people,Too much leadership and no geniuness,Technical Expert,Current Employe,,"Mar 13, 2023"
113,5.0,sales,"• Deliver exceptional pre and post sales customer service around Apple’s product lines; • Maintain customer relationships ,understand the customer's requirements, match them with proper solutions, and close the deal; • Maintain sale order in CRM system-create order/revise existing order, check cash collection before delivery ; • Handling delivery and invoice, make sure all of delivery is accepted by customer ,ensure customer’s satisfaction; • Do proper documentation as per company policy to meet audit requirement;",nothing but all the best,Customer Service,Former Employe,,"Feb 15, 2023"
