,Rating,Title,Pro,Con,Job Title,Status,Region,Date
10,4.0,Great place with smart and good people,"Lot of great learning opportunities and problems to wok on. Management is intentional about your role and expectations.My team is remote, co-workers and manager are available to help and support. A very friendly environment (sense of belonging and feeling safe) to get the ideas across. Good compensation.",It is very difficult to know team boundaries and cross functional dependencies. You have to be a self starter and you can thrive if you can function independently. Benefits are not great compared to competitors.,Senior Product Manager AWS,Current Employee,"Austin, TX","Oct 6, 2022"
11,5.0,Great,Flexible work schedule for work,No downside to this place,Associate,Current Employe,,"Dec 17, 2022"
12,1.0,Stressed employees,"Good pay, great benefits, good bonus","You will be working on the most complex system, no one knows much about. You will be on-call once every 1-2 month for a week. Pager alarms will haunt you for life.",Software Development Engineer (SDE) II,Current Employe,"Seattle, WA","Feb 1, 2023"
13,4.0,Great Company to learn and explore,Great Learning opportunity for people with and without work experience.,Too much pressure which sometimes affect mental health.,Software Development Engineer (SDE),Current Employee,"Boston, MA","Dec 7, 2022"
14,5.0,Grow here,"Clear expectations for job role, excellent resources available for growth and development. Sensible Leadership Principles.","Leadership can get caught up in red tape, leading to confusing and frustrating situations for lower levels. Not sure this is avoidable based on the pace of the environment and the sheer size of the company.
The company doesn't seem to encourage as much participation from employees as far as making the world better. No portal for employee giving, no programs to match or exceed giving. The few initiatives I've seen are not really backed by managers or buildings, leading to low participation.",IT Support Associate II,Current Employee,,"Sep 23, 2022"
15,4.0,L3,Great job. Fast paced at times. Also has slowdowns at times. Friendly people to work with. Good career building jobs at entry levels. Adequate time off. An all-around good place to work.,Night shifts primarily. Hard to adapt to scheduling for some people. Work can be hard at times.,Warehouse Associate,Current Employe,,"Nov 10, 2022"
16,5.0,"Know your team plus what you're getting into, and you'll be fine","There are a lot of horror stories about Amazon. Honestly there seems to be truth in a lot of them, and stories about OnCall, toxic teammates and ruthless managers floating all of the internet. But for what it's worth, it's important to remember that the vocal minority will always be the loudest and most visible complainers. If you aren't unlucky and end up on a well-run and efficient team, then quite frankly I think working at Amazon is actually really nice.

I interned twice at Amazon and the team I was placed on was (and still is) quite pleasant to work with. Yes OnCall still sucks but for the most part we keep operational load low. Management chain is very understanding up several levels, and I feel very comfortable working with my teammates. It isn't ""easy"" by any means and it's definitely not possible to coast/autopilot every day like at certain other companies, but it is definitely rewarding for the effort you put into it. The pay is competitive enough, lots of room for career growth, and there are always interesting problems to tackle if you are interested in them.",There is admittedly a larger percentage of horror story teams than at other companies. I highly recommend looking a bit more into any team you consider joining to make sure team expectations and culture are aligned with your own.,Software Development Engineer,Current Employe,,"Mar 23, 2022"
17,3.0,Inbound Dock,Pay is good and benefits are good,"Horrible shifts, 12 hrs shifts and so",Warehouse Associate,Current Employee,"San Marcos, TX","Jan 27, 2023"
18,3.0,wasn't the best,"if you need quick money, would recommend",it gets boring after a while,Warehouse Worker,Former Employe,,"Jan 27, 2023"
19,5.0,A workplace like no other!,"Support around every corner. No matter how seasoned or how new you are to the job, there are resources and people to help at any given time without hesitation. Things change quickly here, but there always seem to be resources and people to help you along the way.","Huge recruiting team and the systems, while heading in the right direction, are redundant and a little clumsy, but innovation is key at Amazon, and you can see that there is work being done to streamline and make things as efficient as possible.",Technical Sourcing Recruiter,Current Employee,,"Sep 14, 2022"
20,5.0,Great place to work at,- Nice working culture - Respecting work-life balance - Clear career perspectives,- Compensation/benefits package is not very diverse,Software Development Engineer I,Current Employee,,"Dec 6, 2022"
21,5.0,Be careful pick the right dsp,Plenty of overtime freedom to work alone most of day,Too many politics sometimes to get fair opportunities,Delivery Driver,Current Employe,"Seattle, WA","Dec 6, 2022"
22,5.0,Always something interesting to work on.,Internal transfers let yiu explore new roles without leaving company culture.,Decentralized process are sometimes difficult to manage.,Sr Program Manager,Current Employe,,"Dec 6, 2022"
23,5.0,amazon,experience experience experience organized experience,cutthroat competitive low pay long hours,Janitor/Cleaner,Current Employe,,"Dec 16, 2022"
24,5.0,Warehouse Associate,"flexible hours, decent pay, easy","repetitive, tedious, can get boring",Warehouse Associate,Former Employe,,"Dec 16, 2022"
25,4.0,I liked it,"Great staff, easy work out","Long hours, short break time",Warehouse Associate,Former Employe,"Fort Myers, FL","Dec 17, 2022"
26,4.0,Good for PT,"I work at SNC3 in Durham,NC. This is my 2nd warehouse I have worked at. I am on flexible schedule which works perfectly for me. Flex employees are required to work 4hrs per week to remain on the payroll. Our centers cap is 37hrs currently; this will be different from one facility to the next and can fluctuate throughout the year. The work is not difficult. Management are supportive and pleasant to work for.",None at this moment in time,FC1 Associate,Current Employee,,"Oct 12, 2022"
27,5.0,Easy going,Everyday is a new day. You are given the freedom to problem solve and truly make a difference.,Very hectic different times of the years. Work/life balance can be affected,Area Manager,Current Employe,,"Nov 29, 2022"
28,3.0,it ok,easy work. lots of downtime if you know what to do,driver are not the smarts people,Outbound Ship Clerk,Current Employee,"Milford, MA","Jan 25, 2023"
29,2.0,Terrible work environment,Not really much besides employer name,Bad work culture Low morale No visible path for career growth,Software Engineer,Former Employee,"New York, NY","Jan 25, 2023"
30,3.0,Ok…,"Competitive pay, easy work, flexible schedule.",Everyone was focused on climbing the corporate ladder.,Whs Specialist,Former Employee,"Bondurant, IA","Jan 4, 2023"
31,4.0,Hard Work,Good work environment and good communication.,Monotonous and a little more tiring.,Warehouse Associate,Former Employee,"Fort Worth, TX","Jan 4, 2023"
32,5.0,Great place to learn,"Great learning opportunity, competitive salary for entry positions",Lower benefits than industry standard,Data Engineer,Current Employee,"Seattle, WA","Jan 1, 2023"
33,1.0,not the best place,"flexibility, benefits were great. Vacation time was decent","no upward mobility, no ongoing development",Recruiter,Former Employe,"Dallas, TX","Jan 24, 2023"
34,1.0,not a good job,"none, terrible jobs, terrible coworker","none, overall miserable job with no advancement in life, or future career",Associate,Former Employee,,"Jan 22, 2023"
35,2.0,It should be a direct contract with the company and in this way receive the right benefits.,For me it was not a job that I would recommend.,What does one work for dsp?,Delivery Driver,Former Employe,,"Dec 21, 2022"
36,3.0,Amazo,Great benefits pay could b better,Low pay can b better,Process Assistant,Current Employee,"Coppell, TX","Jan 6, 2023"
37,4.0,Short-term Employment,"Satisfying wages, holiday bonuses and time-off choices.","Exhausting working environment, long working hours.",Warehouse Associate,Former Employee,"Des Moines, IA","Jan 3, 2023"
38,5.0,Employee Review,Salary is high and colleagues are helpful,Time off could be better,Campaign and Creative Manager,Current Employe,"New York, NY","Jan 3, 2023"
39,4.0,Human Resources,Great place to work. Great Culture and People,Peak season can get busy,Human Resources Generalist,Current Employee,,"Jan 3, 2023"
40,3.0,Alright job,Decent pay for the area.,Stressful work. They move you a lot.,Package Handler,Current Employe,,"Jan 28, 2023"
41,4.0,Great college experience,Flex schedule and work from home. Opportunity to accrue additional pto with overtime done.,"Large queue of calls, stressful promotion days and metrics driven.",Customer Service Representative,Former Employee,,"Dec 4, 2022"
42,5.0,Tough start but worth it,"Amazon gives you as many tools, resources, and systems that you need to succeed. Whatever you image or want to do, they'll enable you to do it",100% a sink-or-swim culture with expected results right from the beginning.,MBA RLD Program,Current Employee,"Washington, DC","Nov 17, 2022"
43,5.0,IT support specialist,Best place to work and has more opportunities to grow and develop a career.,while I have not have any pros yet.,Order Picker,Current Employee,,"Nov 26, 2022"
44,5.0,Overall great experience,-Comprehensive onboarding -Colleagues are extremely collaborative,-Nothing is identified so far,Anonymous Employee,Current Employee,,"Dec 14, 2022"
45,4.0,Fun and fast,Time flies if you are not lazy.,Only can work 30 hours a week most of the time,Warehouse Associate,Former Employee,,"Dec 9, 2022"
46,4.0,Great company to work with,- Diverse culture - focus on individual growth,- very fast paced - costly health insurance,Developer Support Engineer,Current Employee,"Seattle, WA","Dec 9, 2022"
47,5.0,Great Place to Work,1. Very Energetic Place to work. 2. You got good starting plan when join company. 3. Health Insurance is very good with very low premium. 4. Good Salary,1. Different Portal for different work. Need to remember so many portals.,AWS ProServe Consultant,Current Employee,,"Nov 16, 2022"
48,4.0,"Multiple opportunities, fast paced",- Dynamic work environment - Pushes you outside of your comfort zone - Multiple learning and practical opportunities,- Promotions are hard to come by once you hit L7 - Lack of SLT communication transparency (much needed change here),"Senior Manager, Software Development",Current Employee,"Seattle, WA","Nov 16, 2022"
49,3.0,Great Place,Food is great and the snacks are on point,Laid Off by this heartless company,Program Manager,Current Employee,"New York, NY","Jan 26, 2023"
50,5.0,Great energy and great supervisors,It is a great place to work. You are free to do what you want as long as the work gets done. You can take breaks as you need.,The work gets monotonous but it was not that bad to be honest.,Entry Level,Former Employee,"Denver, CO","Nov 15, 2022"
51,4.0,"Good culture, interesting work, tough time to join","Amazonian culture is strong and the onboarding and training has been thorough. The work is interesting, challenging and high-profile. Recruiting process is tough but worthwhile...most colleagues are excellent.",Just a tough time to join a tech company generally right now.,Senior Manager,Current Employe,,"Nov 15, 2022"
52,5.0,Great Experience Onboarding and Ramping up as an Amazonian,"Provides many resources for professional development. 
Onboarding is self-paced and really acclimates you to the culture and workings of Amazon. 
Co-workers have been extremely helpful. 
Working with tons of smart people that are also personable. 
They want to see you succeed. 
Provide clear information on how to move up in the company. 
Clear objectives and goals defined for my role.","Information overload sometimes during the onboarding process. 
Almost too many informational resources to keep track of.",DevOps Consultant,Current Employee,,"Oct 3, 2022"
53,3.0,Acceptable pay,Extra time is always available,The shift is not good,Facility Associate,Current Employe,"Aubrey, TX","Jan 24, 2023"
54,3.0,Great company,Great Benefits Plenty of hours Stability,Pay isn’t the greatest A lot of work on feet and lifting,Warehouse Associate,Former Employe,,"Jan 24, 2023"
55,1.0,Not a place to work,Easily hired is the only thing,Rates are set up to keep high turnover rate,Associate,Current Employee,,"Feb 12, 2023"
56,1.0,PIP Factory,Work on very interesting projects. Lots of opportunities to grow technically. Looks great on a resume.,"PIP factory stories are real. Even if you start with a good manager, getting a new manager can ruin your experience. Leadership principals and other things like ""working backwards"" or ""two way door"" are cult nonsense that makes people at Amazon think they know better than everyone else in the industry who already does the same things.",Frontend Engineer,Current Employee,,"Dec 2, 2022"
57,4.0,Amazon,It was safety oriented which made me feel like they cared.,The hours were no as ideal as i would’ve liked,Sports Marketing,Former Employe,,"Dec 8, 2022"
58,4.0,do not work there,overtime is available up to 60,mandatory extra time and no vacation,Assistente De Log,Current Employee,"Concord, NC","Dec 13, 2022"
59,4.0,Same day delivery,Fast paced. Didn’t have to carry big items,The pay was not enough.,Fulfillment Associate,Former Employee,"Atlanta, GA","Dec 13, 2022"
60,1.0,Very inexperienced managers,"Easy hire process, from application to orientation","1. Train managers on how to manage their associates and treat them as part of a team. 2. Get rid of favoring some associates over others and racism by managers. 3. Treat associates with respect, especially managers.",FC Associate I,Current Employe,,"Jan 18, 2023"
61,3.0,Easy money,"Easy work, good pay, benefits for pt employees",They put you where they need you so you might not work the same position you were hired for,Fulfillment Associate,Former Employe,,"Jan 18, 2023"
62,3.0,Non-tech PM,Good mobility Good opportunities Name brand employer,"No extras for employees Internal promotions suffer from the compensation cliff, no choice but to look outwards",Program Manager,Current Employee,"Seattle, WA","Jan 20, 2023"
63,4.0,OHHH Amazon,Lots of opportunities for growth tons of different departments so you can move to other roles and get new experience,fast paced since the company is so large,Financial Analyst,Current Employe,,"Dec 1, 2022"
64,4.0,Amazon,Fun to work with others,Work is good and challenging,Software Engineer,Former Employe,"Houston, TX","Dec 17, 2022"
65,4.0,None,Work culture is very good,Salary is not very good,Data Engineer,Current Employe,,"Dec 17, 2022"
66,4.0,Well managed company,- smart and motivated people - high standards - effective processes in place - a lot to learn - competitive salary and benefits - work/life balance,Might be overwhelming. A lot of cross org/teams dependencies lead to hectic activities at times,Software Development Manager,Current Employe,,"Nov 11, 2022"
67,5.0,Would go back in a heartbeat,"Work/Life balance is amazing with the 4/10s schedule. 3 days off is a blessing. 

You get introduced to a variety of different fields. This exposure and partnership is one of the most important parts of moving up with the company 

You work with a lot of highly intelligent people","Peak season can be rough for work/life balance. You still get 9-10 months of 4/10s though so it is worth it. 

Sink or swim environment. This can be a pro or con depending on how you look at it. Those that are good at the job will do great and those that aren’t will not be around long. 

Leadership can be lacking on the operations side. Sr. Ops expecting AMs to be better at leading, but the Sr. Ops fail to show leadership to the AMs",HR Partner,Former Employe,,"Jul 3, 2022"
68,5.0,Good balance,Flexible hours allows for good work life balance,Benefits limited for part time workers,Warehouse Associate,Former Employe,,"Dec 12, 2022"
69,1.0,Manger,Pay was good in this role,Quality of life. Poor leadership,Manager,Current Employee,"Hollywood, NC","Feb 14, 2023"
70,5.0,Best decision I have made for my career.,Amazing employee resources and opportunities Engaging work and energizing culture Well structured and clearly defined responsibilities and goals Feel valued and respected,Pace and information is intense the first few weeks,Av Support Engineer,Current Employee,"Arlington, VA","Nov 22, 2022"
71,2.0,Amazon,Good pay and good benefits for the job,Long hours working hard for the job,Delivery Driver,Former Employe,"Dallas, TX","Jan 27, 2023"
72,4.0,Monotonous,Benefits are good. They start you out with PTO. The management is great. They're understanding. They try to make it fun,It's Monotonous and redundant. The pay could be better.,Order Picker,Current Employee,"San Marcos, CA","Nov 30, 2022"
73,5.0,Lots of opportunity to contribute,Due to the broad nature of the offerings at AWS there are a lot of ways to contribute. Outside experience and a different perspective is valued. You will thrive if you are a self-starter and curious.,Data is everywhere. You must be a self-starter. Not a lot of guidance.,Senior Product Manager - Technical,Current Employee,"Boise, ID","Nov 8, 2022"
74,5.0,Account Manager at AWS,"Surrounded by very smart people, lots of opportunity for growth (personally & professionally), great benefits and perks.",Must be intrinsically motivated and find answers for yourself.,Account Manager,Current Employe,,"Nov 8, 2022"
75,5.0,Great company!,- Culture - Benefits - Pay/Compensation Packages - Opportunities for Advancement - Diverse,- Some of the tools/software can be better,Business Development Associate (BDA),Current Employe,,"Dec 6, 2022"
76,4.0,internship,"good pay, good mentorship, structured",cant choose what project you get,Software Development Engineer (SDE),Current Employe,,"Dec 16, 2022"
77,4.0,Good Job,"Good pay, good work environment, good training, HR is very good",On your feet 10hrs out the day,Fulfillment Associate,Current Employe,,"Nov 29, 2022"
78,5.0,Great Job Great Benefits,"I love my job. They offer leave of absence, paid time off, and many other benefits.",Mandatory extra time requirement can be rough with every day life.,Tier III Process Assistant,Current Employe,,"Nov 29, 2022"
79,5.0,GREAT COMPANY,"Great leaders, opportunities to grow and learn new skills, work life balance.",First few month could be daunting but thats part of the job as you are getting ready.,TPM Manager,Current Employe,,"Nov 29, 2022"
80,3.0,Fast and Enjoyable,"Move fast, ask questions later.","Little regard for people, although tout to focus on people.",Recruiter,Current Employee,,"Jan 25, 2023"
81,3.0,Would not recommend,- Lots to learn - Comp is pretty good,- W/L balance is way off,Software Development Engineer (SDE) II,Former Employee,"Detroit, MI","Jan 25, 2023"
82,3.0,Terrible work life balance,Great skilled people Decent salary,Very very very bad work life BALAN e,Software Engineer,Current Employee,"Seattle, WA","Jan 26, 2023"
83,4.0,Good entry-level job,"good pay, breaks, holiday pay, opportunity to grow","PTO, management, workload, lack of organization, HR",Inbound Stower,Former Employe,"Charlotte, NC","Dec 11, 2022"
84,5.0,Great place to work,"I have worked for Amazon for 5 years and almost everything has been just awesome, great people to work with, always increasing Business Lines and so on, you will never get bored here.","As said, you will never get bored and sometimes you will wish you had some time just to get things done.",Senior Tax Analyst,Current Employe,"Seattle, WA","Nov 4, 2022"
85,3.0,Not a career starter,"Flexible hours, some days are easy","little breaks, terrible work environment",Ship Dock Associate,Current Employee,,"Jan 23, 2023"
86,2.0,stowing sucks,"easy money, set schedule, wont force to go home",you cant listen to music you stand in 1 spot 10-12 hours putting items in a robot. isolated from others.,Stower,Former Employe,"Sparrows Point, Optional[MD]","Jan 17, 2023"
87,1.0,Overworked,There was no pros about this job.,They will work you like a slave on your second day. Rude management. No kind of support.,Fulfillment Associate,Former Employee,"Charlotte, NC","Jan 17, 2023"
88,2.0,Compensation not worth the sacrifice,- Fast paced work - Top of the line technology - Learn new things,"- Constant overtime, expect to work at least 1 hour - 2 hours over your shift with coming in early and leaving late. Outside of peak season. - Expect to work 60+ hours during peak season & prime season. - NO OVERTIME PAY - Responsible for completion of heaps of ever growing meaningless admin work every day.",Area Manager,Current Employee,,"Nov 28, 2022"
89,4.0,Warehouse Job,They have decent pay Good benefits PTO,This is a physical job so you might feel burnt out at first Management just kind of pulls you around High risk of injury,Order Picker,Former Employe,"Beaumont, CA","Nov 28, 2022"
90,4.0,Good Place to Work,"Great pay, total compensation. Especially coming from non-FAANG company. Certain groups have ability to be 100% remote, including managers. Work is interesting. Your teammates are going to be high caliber and you will learn a lot.",It is a huge company. There are some teams that are not so great. IMO try to get as many datapoints as possible before joining.,SDM Manager,Current Employee,,"Oct 17, 2022"
91,3.0,Not bad,No Micromanaging Dental and Vision Insurance Hr Flexibility,heavy lifting Physical labor lots of packages and unorganized at times,Remote Customer Service Representative,Former Employe,,"Jan 19, 2023"
92,5.0,GREAT,Awesome place to work like really.,so much work and stress.,Sales Associate,Current Employe,,"Dec 15, 2022"
93,5.0,Great,"Flexible schedule, 4 day shif",I have no cons at all,Order Picker,Current Employe,,"Dec 15, 2022"
94,5.0,Best Company to Work,Amazon has an organized structure in teams and the manager doesn't pressure you do work. You can go in your own pace and learn a lot especially AWS. It is a very good company to give a kick start for your professional career.,"Most of the amazon code repositories doesn't have comments. So, you sometimes may face difficulties going through other code libraries.",Software Development Engineer (SDE),Current Employee,"Tempe, AZ","Oct 18, 2022"
95,1.0,Heartless Employer,The pros were that they had amazing benefits including paid time off as well as medical benefits.,the downside is that the managers have absolutely no heart. I had a family member pass last year and my direct manager refused to give me the time i needed off to spend time with my family. It sucks when you invest your time and trying to be great you get kicked down.,Customer Service Representative,Former Employee,"Los Angeles, CA","Jan 10, 2023"
96,1.0,Horrible work conditions,"None, the job is terrible and unrealistic",The job is horrific but a great workout 12hrs no break!,Picking,Former Employee,"Jersey City, NJ","Feb 10, 2023"
97,3.0,Packer,"Benefits , PTO, UPT, that's it","Mandatory extra time, rates, short breaks",Picker/Packer,Former Employe,"Opa-locka, FL","Jan 28, 2023"
98,5.0,You're not just a number,"For such a large company you could easily be reduced to a number but not here. I had 2 family tragedies hit in a 2 1/2 month period. My managers AND HR (on site and on line) have gone over and above for me. They have shown support, compassion, and understanding. They have pull resources, checked in on me, made sure that I have everything and more and not once did I have to worry that my job would be in jeopardy. They have given far more benefits or employee services that where included in my hire package which is already generous. They truly care about my well being. Without their personal support, extra time, energy and resources I'm not sure what would have happened to me. I'm so grateful to work for this amazing company. This job, these people probably saved my life. They have a loyal employee for as long as they'll have me. Thank you Amazon.",I'm sure there have to be some but to be completely honest I haven't encountered one.,FC Associate,Current Employee,"Deptford Township, NJ","Apr 11, 2022"
99,5.0,Sorter,"The pay is good , everyone is nice always!",They will work you you have to be prepared,Sorter,Current Employee,"Charlotte, NC","Dec 9, 2022"
100,3.0,Amazon,Benefits such as maternity leave,No work life balance and toxic environment,Corporate HR Specialist,Former Employee,"Baltimore, MD","Jan 4, 2023"
101,3.0,Amazon associate,Flexible schedule paid time off,Pay more and treat employers better,Amazon- Warehouse Associate,Former Employe,,"Jan 4, 2023"
102,3.0,Not that bad,"Great benefits, start day one",Very repetitive and physically taxing,Warehouse Worker,Former Employee,"Columbus, OH","Jan 4, 2023"
103,5.0,Ehhhh,Pay benefits discounts work out,The actual job the people,Production,Former Employe,"Whitestown, IN","Jan 4, 2023"
104,4.0,Job,Get to learn a lot,Work life balance might get impacted,Data Engineer,Current Employe,"Seattle, WA","Jan 5, 2023"
105,4.0,Overall Positive,Amazon was an awesome place to learn. The whole company is very data and document centric. It's very easy to find designs and documentation for almost any project you want to know about. Principal engineers also give a lot of tech talks that are recorded and available to anyone in the company. I learned so much at Amazon.,Work here is very fast paced. To survive you need to get pretty good at scheduling. Managers listen to data though so if you can show evidence that you don't have enough time for a project they will work with you to adjust scope. It can get very stressful if you are not good at this or don't have a great manager though.,Software Development Engineer II,Former Employee,"Seattle, WA","Aug 3, 2022"
106,5.0,"Buckle your seat belt, it's time for takeoff","* super-smart coworkers
* managers are quite savvy technically -- all I have seen were hands-on engineers themselves
* if you don't like this, you might like that. tons of opportunities to transfer, and this is encouraged.
* almost fully remote (thanks covid)","* a quagmire of codenames and lingo
* many silly ops problems onboarding (thanks, covid); get on top of that and don't wait for someone to fix it for you. if you want it done, you're going to have to do it yourself.
* an ocean of info in confluence; there is not a means of knowing what is old/outdated other than personal suspicion. healthy skepticism is advised.
* a myriad of systems and processes. If you do not do it correctly, you will simply be met with crickets and tumbleweeds. So you have to proactively check on progress to see if you need to do things differently.",Senior Software Engineer (SDE3),Current Employee,"Austin, TX","Aug 20, 2022"
107,4.0,Glassdoor submission,possibility for full time position,possible to not be offered full time after grad,SWE New Grad,Current Employe,"New York, NY","Jan 1, 2023"
108,3.0,you can do better,"multi-million dollar company, tons of versatile positions if you want to try new things while being at the same company, able to move up fast","low pay in comparison to other companies, zero work-life balance",Area Manager,Current Employee,,"Dec 2, 2022"
109,5.0,Interview Process,"My interview process went very smoothly, and my on boarding buddy is very kind and knowledgeable. I had a competing offer during the time of my interview process with Amazon, and the team was able to escalate and streamline the process for me.",I have no complaints as of now.,Hardware Development Engineer I,Current Employee,"Bellevue, WA","Dec 2, 2022"
110,3.0,Internal promotion,Good job if you are looking to advance into operations.,"Schedule options/flexibility. No overtime pay. Toxic culture at times. Work/life balance is almost non-existent, especially if you work a night shift. Plan to come in at least an hour early and stay 1-2 hours late.",Area Manager,Former Employee,"Redlands, CA","Dec 8, 2022"
111,1.0,Great if you like being expolited,lots of hours competitive pay,they will ask you to work through a heat stroke then fire you,Warehouse Worker,Former Employee,,"Jan 16, 2023"
112,3.0,It's a job,"Like most corporations, it's pretty scattered. Depends on the leadership you gain in reference to professional development. It's either hit or miss but I can say that it's constantly being worked on.","There's no alignment, anywhere. At all.",Program Manager,Current Employee,"Dallas, TX","Dec 13, 2022"
113,1.0,Stay away new graduates especially female,None at all unfortunately. You are consistently overworked.,Overworked Sexually harassed Vendors are difficult to work with Prepared to be skipped for promotion if you’re a female POC,Area Manager,Former Employee,"Wilmington, MA","Jan 9, 2023"
114,3.0,10 Hour shifts not moving around much,"-you work Four 10 hour shifts so you get 3 days off a week
-benefits start within the first month
-you will get trained how to do your job
-opportunity to move up","-10 hour shifts
-you will pretty much stay in one area about 10 x 10ft for the 10 hours not including your two 30 minute breaks
-gets very warm/hot in the building
-no challenge
-no incentive to work hard, if you perform really well and work hard you, you wont get recognized
-you are a cog in the amazon machine
-in pack flow, you will just pack boxes all day. No problem solving
-the ""promotion"" you can strive for just above the new hire level is called PG. But it doesn't give a pay raise. So if you want to move up you have to take more responsibility with no more pay.",Associate,Current Employee,"Albuquerque, NM","Apr 26, 2022"
115,4.0,Many challenges and opportunities,"Management is consistently improving their empathy and looking for the right balance between work and life for their directs. Diversity and inclusion are really important. There are principles here that really change the way you work for good, such as the customer obsession and working backwards.","It's a big company, you need to quickly adapt to changing business, priorities, policies and organizational changes, sometimes impacting your work.",Program Manager,Current Employee,"Seattle, WA","Oct 7, 2022"
116,3.0,"Hard work appreciated, entitled candidates off street preferred","Benefits, external opportunity upon entry, networking, workflow and no sign of staff reduction, outlook for growing business is strong","A company that deals with boxes in their delivery stations, thinks within a very tightly sealed box in terms of though processes. Every new hire arrival management from external sources rides on the hard work of the hard working interior 'through the ranks' promoted employee and there is a bit o elitism, closing of management mindset, and extreme lack of diversity",Process Assistant,Current Employee,"New England, ND","Oct 7, 2022"
117,3.0,It was hard honestly…,Standing in one spot for hours don’t sound like the actual experience at all. I hurt in places I didn’t know I had. I hate their bathroom policy. It’s not a third world country. This is America and we are adults so surely we can use the restroom and wash our hands and come back. 🤪 Other then that I will say I loved it there too. I made friends who I now love like family. I have people that would have my back in an instant. I would theirs too.,The bathroom situation is absolutely asinine. Standing in one spot is really rough.,Returns Processor,Former Employee,"Lexington-Fayette, KY","Sep 23, 2022"
118,4.0,Amazon,"Something new every day, a fast paced environment. Pay is decent, benefits are great.",Work to life balance is off,Vendor Returns Process Assistant,Current Employe,,"Dec 28, 2022"
119,4.0,good,"good pay, challenging work, potential for growth","very competitive, can be stressful",Data Scientist,Former Employe,,"Jan 3, 2023"
120,5.0,amazon,good work enviornment great health benefits,"hard work tedious, long hours",Warehouse Associate,Former Employe,,"Jan 3, 2023"
121,5.0,Amazon Work,Weekly pay OT usually available,10 to 12 hour shifts,Warehouse Worker,Former Employe,"Garner, NC","Jan 3, 2023"
122,4.0,Good,Awesome company. Team is good.,No cons as such. Nothing to complain,Program Manager,Current Employe,"West Seattle, WA","Jan 3, 2023"
123,4.0,Great pay,"Great hours , great management",You are taking calls all day,Customer Service Representative,Former Employe,,"Jan 3, 2023"
124,5.0,Great team,"Culture, pay, and advancement opps",No cons to think of,Sourcing Recruiter,Current Employe,"Phoenix, AZ","Jan 3, 2023"
125,5.0,I love my job!,Very competitive pay Great benefits Great opportunities to advance Culture of Diversity and Inclusion,The only con that I can think to list here is that working on the night shift takes some getting used to,Load Planner,Current Employee,"Lakeland, FL","Nov 30, 2022"
126,3.0,Great Opportunities,Amazon offers a lot of opportunity to be heard and to make an impact for your immediate team/organization. Have been lucky to have a supportive string of managers who are invested in your development and are transparent about the path towards promotion. If you have ideas then you are given the platform to voice them and put them into action.,Culture can be demanding at times but it's what you sign up for. The expectations at Amazon are high and there's certainly a standard that employees are expected to uphold which is especially evident in sales organizations.,Account Representative,Current Employee,"Austin, TX","Oct 10, 2022"
