Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5.0,"A potentially brilliant job, if you’re lucky.","The retail stores have a friendly and surprisingly low pressure sales environment that, when it works, nurtures the employee into finding better ways at upselling than being pushy, rather than berating for their figures.

However progression really depends on which store you work at, and then can depend on how loud your personality is. My first store showed good signs for progression with a broad set of personalities in supervisory or senior roles. However, moving stores I found reset any progression the company perceived you to have made, even when moving was due to my disability and financial status. I also found other store to seem to prefer louder personalities in supervisory roles, which put my developing self at an impasse for progression.

In the end (7yrs no progression) I saw numerous long tenure figures with no opportunity to progress forced to leave due to lack of opportunities, not to mention the seeming lack of preparation for a loss of such experienced staff at local levels.",,,Operations Specialist,Former Employee,Birmingham,"March 21, 2023"
5.0,Fun place,"Awesome place to work, cared about employees, great benefits, managers are very supportive, so much space to grow and learn, friendly and inclusive colleagues",,,Sales,Former Employee,Singapore,"March 21, 2023"
4.0,Great Benefits,Overall good company with great benefits but no work-life balance being retail. Management was overall decent but too much emphasis on metrics and less about what the customer actually needed.,,,Specialist,Former Employee,"Reston, VA","March 20, 2023"
5.0,Great work/life balance,"I moved to Apple after working almost 20 yrs in Corp. America and this has been the best all around company I've worked for. It's not perfect, but it is a place I'm proud to work for. In terms of an advisor role, not a lot of difference from other WFH call centers, metrics have to be met, calls are reviewed....... As a manager, things are pretty similar to other call centers, but what sets Apple apart is the support you have from a Corporate perspective.",,,Manager,Current Employee,"Tampa, FL","March 20, 2023"
5.0,Productive work place,"What is the best part of working at the company?
Best job i ever worked and coworkers were awesome

What is the most stressful part about working at the company?
No stress sales were easy absolutely the best

What is the work environment and culture like at the company?
Perfect place for development

What is a typical day like for you at the company?
Fast paced and always encountering a new experience",,,Specialist,Current Employee,"Memphis, TN","March 19, 2023"
5.0,I was wonderful and interesting,"What is the best part of working at the company?
Advancement in my job,training in job and work not hard not hard on my body. Weekly pay. I completed my year assignment

What is the most stressful part about working at the company?
No physical paycheck stubs to show you hours work how much pay u receive. U had to log on to a site.

What is the work environment and culture like at the company?
Good must of the culture is Indian, Arabic but they need to speak in English alone of cross talking I'm their language

What is a typical day like for you at the company?
Busy I was a runner for 3 dept",,,Material Handler,Former Employee,"Elk Grove, CA","March 19, 2023"
4.0,Decent paying productive job,Working as an operations specialist was super chill and entailed of basically the same tasks everyday. There was a lot of movement and running around involved since the Highland Village store is 2 stories.,,,Operations Specialist,Former Employee,"Houston, TX","March 18, 2023"
5.0,Collaborative and Inclusive workplace,"In my short time working at Apple Orchard, colleagues were friendly and always ready to help.

Most managers are approachable but they continuously drill you to ensure that you meet their KPI.",,,Specialist,Former Employee,Orchard,"June 9, 2022"
3.0,Fun place to work but still retail,Fun place to work but still retail And great benefits. Don’t trust anyone everyone is looking out for themselves for some reason. The old Steve Jobs apple retail culture it’s gone. Now it’s just a regular retail place to work with benefits and good pay to start,,,Expert,Current Employee,"Colorado Springs, CO","March 18, 2023"
5.0,Apple,One of the best friends in the world has been a little busy and I don't know how long it takes to get to the store. They are so good for me and I will win.,,,Boss,Former Employee,"Valley View, OH","March 17, 2023"
3.0,"Great Place to learn about Apple Product, But Extreme Workload.","Decent Place to work, but But not for everyone.
- required to technically troubleshoot 3 customers simultaneously.
- Very high turn over
- Team Leads/supervisors total Hit or Miss
- Great Team Comradery
- Great Place to learn all Apple Products and Apps",,,Technical Support Specialist II,Former Employee,"Troy, MI","March 17, 2023"
5.0,Great place to work,Great place to work. If you work here it’s a good environment rhey care south employedsc. The pay is pretty good as well. This is a remote job that’s conscientious.,,,CSR - Customer Service Representative,Former Employee,Remote,"March 16, 2023"
5.0,the benefit is really good,"the health insurance, 401k and stock option is really good. i learn 2 language for free and sign up for work up for free. it is a great place to work if you dont need money.",,,Product Specialist,Former Employee,"Brooklyn, NY","March 16, 2023"
5.0,Rock solid employer,It’s a great place to work. You just have to remind yourself not to get too complacent. You have to take opportunities when they come up. It’s extremely positive environment.,,,Senior Support Specialist,Current Employee,"Austin, TX","March 15, 2023"
5.0,Great workplace,It's a fulfilling experience to work there! Passionate colleagues and support staff. You need to fully understand your role and maximize your productivity. Enjoy!,,,Sales Associate,Former Employee,"Vancouver, BC","March 15, 2023"
4.0,Good,"Great staff! The management doesn’t really care about you. If get sick at all they threaten to fire you. Overall good pay, fast paced, you are never bored",,,Technical Specialist,Former Employee,"Calgary, AB","March 14, 2023"
5.0,fun work place,"It's a pretty good company that supports diversity with growth. High-paced work，employees are more open to communication, and we are more focused on customer feedback.",,,Specialist,Current Employee,shanghai china,"March 14, 2023"
5.0,Very nice and clean work environment,Fun great benefits. Typical day helping individuals with the purchase or use of apple products. A rewarding career and great staff and discounts. Tons of older individuals come in and ask questions in different products.,,,Tech,Former Employee,"Albuquerque, NM","March 14, 2023"
5.0,"An awesome company, depending on your role.","I loved every second of my almost 10 year career in Sales Marketing. The job was exciting, the team was great, the work was demanding.

Expanding into new roles, however, is extremely difficult. Not impossible, but close to it.

Apple is a huge corporation, and has its challenges. Overall, however, I found my time at Apple to be a memorable career milestone",,,Marketing Manager,Former Employee,"Cupertino, CA","March 13, 2023"
5.0,Cool,pretty cool place lots of opportunity fun coworks lots of resources and ability to advance cool area lots of flexibility not inconvineint to get to good,,,IT Manager,Current Employee,"Toronto, ON","March 13, 2023"
2.0,Miserable,Unless you drink the kool-aid this position is an awful one. It’s just like any other call center. The only good thing is that it looks good on a resume when you finally decide to go literally anywhere else. Good enough that it might just be worth the suffering.,,,At Home Advisor,Former Employee,Remote,"March 13, 2023"
5.0,Intern,"Overall very positive view, i was working as an intern at Apple and really liked both the work and the environment. Learned a lot throughout my tenure.",,,Intern,Former Employee,Beijing,"March 13, 2023"
4.0,"Demanding client facing role, it is what you make of it!","Apple is a internationally known trillion dollar company, so of course there are pros and cons to working for them. The wages and benefits are highly competitive and make it really hard to want to leave. Depending on what store you work at the culture can either be the best or the worst part of the job. On the sales floor [not the genius bar] customers are generally nice and excited about getting a new product and open to hearing your recommendations and expertise. You truly do make so many great connections both with customers and coworkers and meet all kinds of interesting people. Micromanaging could be considered an issue. However, the drive for results is mostly based on expectations from higher-ups as it is with most sales driven roles. Growth and development is challenging and if you are looking to “move up“ then prepare to go through many phases of interviews. Those who are outgoing and energetic are typically favoured over those who are not. All in all Apple can be a very fun and exciting place to work if you don’t let numbers and the pressure get to you.",,,Product Zone Specialist,Current Employee,"Toronto, ON","March 13, 2023"
4.0,Productive and fun,"good place to get work
good work culture
have leader to teach you
you get paid by the hour so it doesn't really matter for you half the time. Pay is bare minimum but its expected. Solid job if you have no other options.",,,Sales Associate,Former Employee,"Saskatoon, SK","March 12, 2023"
1.0,Monotonous job with no opportunities to grow in the company.,"What is the best part of working at the company?
The best part of working at Apple is my coworkers.

What is the most stressful part about working at the company?
The most stressful part about my job is the low salary that can’t afford a comfortable living in San Diego.

What is the work environment and culture like at the company?
Multicultural environment where the company fosters inclusivity, and empower people to know more about other cultures.

What is a typical day like for you at the company?
Repetitive tasks every thirty seconds without any challenge after 1 month in the position.",,,Annotation Analyst in Spanish,Current Employee,"San Diego, CA","March 11, 2023"
5.0,Busy but fun environment,You work with a lot of people and help a lot of customers but most of the time people are pleasant inside the Apple store. You get a lot of support from other people no matter how long you have been there which is cool. We all help each other for the most part,,,Technical Specialist,Former Employee,"St. Louis, MO","March 11, 2023"
5.0,"Dynamic, friendly and fun place to work.","Apple is a dynamic, multicultural and demanding employer, but it also focuses on employees work-life balance. The employees are very kind and always tried to help each other.",,,Sales Support,Former Employee,"Austin, TX","March 10, 2023"
4.0,Fun and clean,Excelllent place to work but does have some downsides callers on the phone can be very mean and can ruin your day. Often as well other senior advisor are not nice to you.,,,Customer Service Assistant,Former Employee,"Glasgow City Centre, Glasgow","March 10, 2023"
5.0,Collaborative and Inclusive workplace,"In my short time working at Apple Orchard, colleagues were friendly and always ready to help.

Most managers are approachable but they continuously drill you to ensure that you meet their KPI.",,,Specialist,Former Employee,Orchard,"June 9, 2022"
5.0,Very fun easy and inclusive,Everyone there treats everyone equal and of value. Super fun and team meetings in morning were always nice. The job is repetitive but easy and different with every customer.,,,Sales Specialist,Former Employee,"Skokie, IL","March 9, 2023"
5.0,Fun Workplace,Lots of opportunity for advancement. I enjoyed working there and enjoyed my fellow peers. Great benefits and work culture. A forward thinking company.,,,Inside Sales,Former Employee,"Palo Alto, CA","March 9, 2023"
3.0,Busy calls free apple products,I was supposed to be temp ending up getting hired on as an full time employee was given free apple products like ipads macbook even a apple watch great pay,,,Customer Service Representative,Former Employee,Remote,"March 9, 2023"
5.0,Great company,Great company that really cares about employees. As for “call center” jobs this is the cream of the crop. I just personally can’t do call center work and answer phones all day.,,,iTunes Advisor,Former Employee,"Colorado Springs, CO","March 8, 2023"
5.0,Fantastic work environment and benefits,"Fostered community, professional development and overall work happiness. Superior benefits, job security and unlimited possibilities. Always made to feel a part of the best technical support in the country for 15+ years",,,Technical Advisor,Former Employee,"Lubbock, TX","March 8, 2023"
5.0,I love it and Miss it,"Work was steady and constant. And all jobs will have their ups and downs. But its one of the few jobs I miss more than just the people.

I miss the culture, I miss the way they approached providing service and care in person differently than last phone places I had worked. And developed my skills from sales into realizing I was an untapped technical mentor. And continued building me in those strengths until I had to leave due to work live balance requiring me home in the evenings onward. If you dont have kids....epic job.",,,Technical Expert,Former Employee,"Leawood, KS","March 8, 2023"
5.0,Amazing company to work for.,"In Apple Retail, we help each other grow within our roles — and beyond them. With that foundation, your passion and values will drive you forward. That’s what happens when you bring who you are to what you do.",,,Sales Associate,Current Employee,"San Antonio, TX","March 8, 2023"
4.0,"Really great potential, but a revolving door makes for a very unstable experience.","What is the best part of working at the company?
Great culture. Awesome products.

What is the most stressful part about working at the company?
They only were hiring at 3 month contract increments and only up to 1 year.",,,"Publicity Specialist, Apple TV+, International (Contract via ProUnlimited)",Former Employee,"Culver City, CA","March 8, 2023"
4.0,Good position,"I worked fot apple maps for a summer, good package but short job with no future
We had one day training and some management support but other than the daily target there was no perspective nor personal involvement.. occasional job. Pity as everyone was interpreting his role with no clear guidance",,,Maps Update & Driver,Former Employee,"Italy, TX","March 8, 2023"
3.0,Strict and Difficult,I did the college at home program and for the most part the program is easy. The job is not what you're trained for. Sitting for long periods of time makes it difficult to focus.,,,iOS Advisor,Former Employee,Remote,"March 7, 2023"
5.0,Inclusive,Everyone is super nice and inclusive. They want to get you involved and hear what you think. coworkers are always willing to help to see you succeed in your role,,,Specialist,Current Employee,"Short Hills, NJ","March 7, 2023"
5.0,Nice experience!,"Good learning program , benefits are covering a lot of situations.
Management style differs person to perosn but globally fair.
Once you have enough experience, KpI are realistically atteinable",,,Technical Support,Former Employee,California,"March 7, 2023"
4.0,Good,"Culture good, pay decent, management okay. Non paid lunch break. Dynamic day which can be a good or bad depending on your mood. In general is a good company",,,Genius,Current Employee,"Lakeside Shopping Centre, Essex","March 7, 2023"
3.0,Be wary,"Apple retail can be a very unhealthy workplace. Micro managed to an unbelievable degree. I would describe the experience like a behaviour modification exercise. The whole environment is seemingly , favoured toward extroversion. Most glaring at my time there was the lack of diversity in management. Which a customer had pointed out to me. If you are a certain personally type who can drink the kool aid, you will not thrive.",,,Specialist,Former Employee,"Calgary, AB","March 6, 2023"
2.0,Our Soul is Our Profits,"If you enjoy micromanagement, better than average pay, abusive customers, decent benefits, insane working hours, and expectation to work with at least 3 customers at once while harassing them about every single service, then apple is for you. Otherwise, don’t bother.",,,Genius,Former Employee,"St. Louis, MO","March 6, 2023"
4.0,Fun and great benefits,"Pays well compared to other retail jobs, good benefits including healthcare, fitness etc. Work is more focused on the quality of service provided rather than the monetary value.",,,Specialist,Former Employee,London,"March 6, 2023"
4.0,Productive & fair job,"Good benefits, wages and managers depending on the team you’re assigned. Can get turned into career if you are dedicated along with a 401K if not BPO project",,,Technical Support,Former Employee,Remote,"March 6, 2023"
4.0,Good but hard,"Good but hard, pay needs to be a bit more as the work load you be doing from home is a lot, also when it comes to staff helping it needs to be a lot more faster",,,Customer Service Advisor,Former Employee,Remote,"March 6, 2023"
4.0,Good place,"It was a good place to work, lots of weekend hours and holiday work, but other than that you learn a lot and the discounts are a good perk that comes with the job.",,,Product Specialist,Former Employee,"Atlanta, GA","March 5, 2023"
5.0,Ok,Working here is just ok: I have no complaints. It is decent pay and my workers make it worth coming to work every day. Decent benefits. Nothing else to add.,,,Tech,Former Employee,"Los Angeles, CA","March 5, 2023"
5.0,Collaborative and Inclusive workplace,"In my short time working at Apple Orchard, colleagues were friendly and always ready to help.

Most managers are approachable but they continuously drill you to ensure that you meet their KPI.",,,Specialist,Former Employee,Orchard,"June 9, 2022"
5.0,Productive and fun workplace,"Loved it, excellent benefits and job security. Great management. Treated everyone with respect. Advanced workplace culture. Innovative. Hardest part of the job was the commute. Most enjoyable part of the job was dealing with investors.",,,Vice President of North American Sales,Current Employee,"Santa Clara, CA","March 5, 2023"
5.0,Great place,Apple is a great place to work. I've never met my coworkers in person. The position was 100% remote. I really enjoyed the flexibility of walking from home.,,,Advisor,Current Employee,Remote,"March 4, 2023"
5.0,Cool,Luxury Retail. Heart of the city very busy. Customer are cool and some aren’t. Managers are cool until something happens. Need more internal promotions.,,,Technical Specialist,Former Employee,"New York, NY","March 3, 2023"
4.0,It’s apple,Self explanatory but I think it’s a great opportunity for people to learn how the world operates and what it means to be able to help a person who has issues and that the main goal is to make sure that everyone is happy and helped out entirely and not be overwhelmed with rushing things and things get frustrating for everyone in the working class because it’s life. Apple is a great company and they have great values for people who are passionate and are willing to work hard and do their part,,,Senior Customer Services Representative,Former Employee,Arizona,"March 3, 2023"
3.0,It’s okay,"The pay is good but the workplace environment is very toxic. Numbers really matter but at least you get heath benefits. Mid work place, the pay gets me through.",,,Sales Associate,Current Employee,"Markham, ON","March 2, 2023"
4.0,Started out strong but unfortunately the “feeling like another number” weighed heavily.,"What is the best part of working at the company?
Being part of not just a company, but a movement with cutting edge technology.

What is the most stressful part about working at the company?
Nothing was really stressful, if you love what you are doing.

What is the work environment and culture like at the company?
Open and inviting. But unfortunately I did feel like just another number.

What is a typical day like for you at the company?
I wish that orientation was how it felt the entire time but you do have to deal with customers who expect you to on the fly change the technology that exists to have it work the way they want it to.",,,Apple @HOME Advisor,Former Employee,"Oklahoma County, OK","March 2, 2023"
5.0,Best Place to work,"It was excellent working here as a data scientist. I worked with the best team, and they were very supportive. The pay was nice and motivating. I would do it all over again.",,,Data Scientist,Former Employee,United States,"March 2, 2023"
4.0,Good environment,"Very live and upbeat environment. You learn a lot about customer service skills and how to connect with customers. Good pay, great people, and great management team",,,Sales Associate,Current Employee,"Orlando, FL","March 1, 2023"
3.0,Stressful but very supportive environment,A lot of times you'll see coworkers having anxiety attacks and calling off. This store is really supportive when it comes to mental health and diversity. They strive to give feedback and receive them,,,Retail Sales Associate,Former Employee,"Pentagon, DC","March 1, 2023"
4.0,PPretty good,"Nicely done but it feels like apple's attention to detail just keeps rising no matter how low it gets, you should consider the ebbs and flow of it but dont stop there.",,,DevOps Engineer,Former Employee,"Vancouver, BC","February 28, 2023"
2.0,Ok,Okay. But could have been better. Wish I knew more before going to them. Always requires software updates and devices are obsolete now after spending,,,Technician,Former Employee,"New York, NY","February 28, 2023"
5.0,Laid back and lots of support,Apple is hands down the best company I've worked for. The environment is extremely laid back and you have so much support from leadership and peers. The compensation and benefits are amazing.,,,Personal Shopper,Current Employee,"Austin, TX","February 28, 2023"
4.0,It’s what you expect,It’s just a. CSR job and they want you to meet quality metrics while getting rated on things you can’t control as complaints such as automated functions . Benefits are great. But nothing amazing about the job or company in the end,,,Customer Service Representative,Former Employee,Remote,"February 27, 2023"
3.0,Unsustainable,Learned a lot and the experience go me the job I have now. Just know that you'll always be tied to a timer that accounts for your every minute. Downtime is rare. Eventually it will take its toll on you.,,,Senior Support Technician,Former Employee,Remote,"February 27, 2023"
3.0,Busy work place with the opportunity to meet new people daily,"It’s okay work place for a student looking to make money while in college or someone who is unsure of what to do next in life. Apple is a great place for that. The pay is decent starting and the benefits are great, the perks are a plus as well. If you don’t mind developing or micro management then apple is the place for you.",,,Apple Specialist,Current Employee,"Buffalo, NY","February 24, 2023"
4.0,Productive and fun workplace,Lots of perks. Flexible hours that allowed for a good work life balance. Good promotional opportunities too. Staff are very friendly and go above and beyond to accomadate you.,,,Software Engineer,Former Employee,"Dublin, County Dublin","February 23, 2023"
4.0,Awesome place to work,"Unmatched benefits and support in the retail field. Work with a diverse team of amazing, talented, and motivated individuals no matter where you are.

Cons: Very little technical training and repair experience provided for new Mac technicians, interview process can be quite convoluted and is not transparent at all.",,,Genius,Former Employee,"New York, NY","February 23, 2023"
4.0,Great benefits but lack of opportunity for advancement,"The benefits are out of this world but it’s difficult to maintain work/life balance due to what is expected of you, with more responsibilities being added all the time. Base pay is better than most but raises are low. There is a lack of advancement opportunities for remote workers.",,,Senior Advisor,Current Employee,Remote,"February 23, 2023"
3.0,Chaotic workplace,"There is no consistency in leadership or in expectations of day to day work. The main topic is numbers and to drive sales, to the point it is all at is talked about.",,,Account Manager,Current Employee,"San Jose, CA","February 22, 2023"
5.0,Amazing environment,"Culture, environment and benefits made Apple the best company to work at.
Your ideas are always respected and promoted.
I suggest Apple both to professionals and to junior levels",,,Source,Former Employee,"Milan, MI","February 22, 2023"
5.0,Collaborative and Inclusive workplace,"In my short time working at Apple Orchard, colleagues were friendly and always ready to help.

Most managers are approachable but they continuously drill you to ensure that you meet their KPI.",,,Specialist,Former Employee,Orchard,"June 9, 2022"
3.0,"Easy money, repetitve","I worked and made easy money, but the procedure made me do things I didn't feel like keep doing over and over. Change sales angle. I didn't like saying the same thing over and over.",,,Remote Customer Service Representative,Current Employee,"Detroit, MI","February 22, 2023"
2.0,Nightmare,Not a good environment. Too micromanaged and everything is timed. Reviews from other people can affect your scores. The training is not useful. Customers are very disrespectful,,,Aha,Former Employee,Remote,"February 22, 2023"
4.0,"Great job, except for management sometimes","Lots of learning especially if you don't already know much about Apple products and services. One nice thing is that we don't really have to deal with the angry customers, the leads and managers will. I think the main issue with management is an obsession with store statistics - there's constant hassling about different products or services - other team members agree and say that almost all of our management is toxic. The most enjoyable part of the job was how friendly and willing to help most team members are - asking questions and helping each other out is common. Great benefits and discounts!",,,Specialist,Former Employee,"Burlingame, CA","February 21, 2023"
2.0,Mediocre at best,"management is inflexible, hard to move up to management, impossible to jump to corporate. heavy heavy emphasis on targets, highschool like coworkers and work environment

easy to do job, can be a fun environment if you like customer service",,,Specialist,Current Employee,"Markham, ON","February 21, 2023"
5.0,Performance and productivity a must,"Apple has been an excellent employer for me. For nearly nine years, I've been able to excel at what I do, achieve performance goals, and to be seen by management as an asset due to my attention to detail and willingness to adapt and grow as an employee. Working from home has also been an excellent benefit, even when moving to a new location.",,,Continuity Plus Technical Support Advisor,Current Employee,"El Paso County, CO","February 20, 2023"
5.0,Fun time,"The Apple store is a fun and engaging place to work, thanks to all the people you get to meet--both your coworkers and customers. You're given a lot of autonomy regarding how you interact with customers, and many of those experiences can be super fulfilling.",,,Specialist,Former Employee,"Bellevue, WA","February 20, 2023"
4.0,Great benefits,Good benefits but not so flexible at work given the job nature. The employee has to strictly follow the procedures and system requirements. 100% work from home though.,,,At home support advisor,Former Employee,Singapore,"February 19, 2023"
4.0,Great job for students but management makes it feel like high school,"Pays well, great benefits, flexible schedule. Very lenient place to work which respects your life outside of work. Very difficult to get fired unless you really mess up.

The only real deterrent is management. They are essentially tenured and managers tend to form cliques. Because of this, it's sometimes hard to get promoted/apply to different in-house positions since they reserve it for their favorite subordinates. A lot of the times it feels like a popularity contest. You can say that it's just office politics but it really feels like high school.",,,Specialist,Former Employee,"Montréal, QC","February 18, 2023"
3.0,Fun,"Fun work environment, good people, bad customers! Management is quite good with constant changing of shifts. Other workers are great to talk to and interact with",,,Assistant,Former Employee,Highpoint Shopping Centre VIC,"February 18, 2023"
5.0,Awesome,Great experience! I enjoyed my time at this establishment. They really care and make you feel appreciated. I’m thankful to say I worked for this company.,,,General Manager,Former Employee,California,"February 18, 2023"
5.0,Great place to work,"Great salary for retail, great benefits and great people. It’s a fun job most of the time and it’s great if you’ve got a passion for technology and people.",,,Expert,Current Employee,Bristol,"February 18, 2023"
5.0,Excellent job,"If you are looking at a position at apple and the position looks like something you would enjoy, I would definitely recommend giving apple a try. They really focus on the employees in a way the many companies do not. Managers seem to really care about the employees as people and not just employees. Very communicative with changes happening in the store. Benefits are really good, and the pay is very good comparing to many other companies. Working inside one of the apple stores can be very stressful at times due to the high volume of customers that come
Into the stores, but the managers at my store did a great job supporting people when needed.",,,Customer Sales Specialist,Former Employee,"Grand Rapids, MI","February 18, 2023"
4.0,Good,"Good place to start your career, santa barbara store is chill. The customers are mostly travelers and during weekdays are pretty slow, compare to other job the pay is good.",,,Specialist,Former Employee,"Santa Barbara, CA","February 17, 2023"
5.0,Fantastic,"A great and understanding employer, amazing managers although some floor staff have an agenda to shun newcomers, watch your back on them, on the other hand still an amazing place to work",,,Specialist,Former Employee,"Norwich, Norfolk","February 17, 2023"
2.0,gang culture,"no teamwork ,, mates try to be better than you ,,, cunning people, lots of behind the back talk, managers aren't good ,, just say Apple a smart company with smart design products ,,",,,Expert,Former Employee,"Edinburgh, City of Edinburgh","February 16, 2023"
5.0,Fair challenge,Working here was really good. I was able to build decent knowledge. Some tough challenges to be honest. Would recommend for the experience you will gain working here.,,,Technical Support,Former Employee,United Kingdom,"February 16, 2023"
4.0,Exciting Place to Work,"Company culture proved to be welcoming and supportive.

The pay could have been better- tho loved all the great people I worked with.

Interview process very EQ driven",,,Product Zone Specialist,Former Employee,"Charlotte, NC","February 16, 2023"
5.0,Fun place to work,"At Apple, you connect with so many cool people and learn so much about yourself and about your path in life. People seem to genuinely care about you! There’s lots of support available.",,,Product Specialist,Current Employee,Kingston upon Thames,"February 16, 2023"
3.0,Nice place to work but management makes it hard.,Working at memorial mall was great until we got a new store manager. She made the work environment switch which made a lot of people I worked with leave. The pay is nice hours are always there but the was they treat people isn’t that great.,,,Technical Specialist,Former Employee,"Houston, TX","February 16, 2023"
5.0,very good,the environment was great. really enjoyed working there. look so good on resume and I think it can open many doors to have on your resume. Great company culture,,,Data Analyst,Former Employee,"Austin, TX","February 16, 2023"
5.0,Collaborative and Inclusive workplace,"In my short time working at Apple Orchard, colleagues were friendly and always ready to help.

Most managers are approachable but they continuously drill you to ensure that you meet their KPI.",,,Specialist,Former Employee,Orchard,"June 9, 2022"
4.0,Great company culture,The company treats employees well customers are just too entitled and annoying to have to deal with on a daily basis. But a good place to work if you’re an Apple fan and want an easy job.,,,Specialist,Former Employee,NSW,"February 16, 2023"
5.0,Great Company,"Great company. WFH, Benefits include stock, tuition reimbursement. Ability to move up to tier 2 support. Managers are hands with team and support communication",,,Social Media Advisor,Current Employee,Remote,"February 15, 2023"
3.0,Alright,"It was alright nothing much to say. Average pay average duties, average schedule. Team was great to work with, I left only because I got new opportunities somewhere else",,,Manager,Former Employee,"New York, NY","February 15, 2023"
1.0,Ok company to work for but ....,This is a job you either love or hate and it all depends on how you fit in with the culture here and the people you work with. Unfortunately the senior staff and the management were appalling.,,,Software Engineer,Former Employee,"Edinburgh, City of Edinburgh","February 15, 2023"
5.0,5 stars,"What is the best part of working at the company?
Everything about Apple is exciting and the pay, benefits, culture and all around experience is awesome!

What is the most stressful part about working at the company?
The demand is intense but it isn’t a negative reflection. It actually prepared you for further advancement.

What is the work environment and culture like at the company?
Awesome, very diverse and free spirited but friendly and warm.

What is a typical day like for you at the company?
It was consistently busy and very fast paced with the responsibilities of executive support C-level executives, upper management with schedules, conference rooms, calendar management, travel arrangements, and so much more as well departmental team support of approx. 350 engineers. However, it is exciting and excellent experience to future growth.",,,Senior Administrative Assistant IV,Former Employee,"Cupertino, CA","February 15, 2023"
4.0,Productive,"Productive work place, great work/life balance.

Be wary of management as it is prone to favouritism. Which ends of being very visible to the staff. There are lots of staff to share the workload.",,,Technical Support,Former Employee,"Edmonton, ab","February 15, 2023"
5.0,good,"A good working environment, perfect working system and system,Motivated employees, good employee welfare. The chances of promotion may be a little slim",,,Marketing Manager,Former Employee,"China Grove, NC","February 15, 2023"
5.0,Great place to work!,Great place to grow and develop. You can take your career at apple as far as you are willing to go and how hard you are willing to work. The growth you will experience is like no where else.,,,Genius,Former Employee,Ontario,"February 15, 2023"
2.0,Elitest and Incompetent mgmt,Ive heard great experiencss from the cupertino location. I would not suggest the austin location. The management there is notorious for being unprofessional and inappropriate towards both internal hires and contractors.,,,Data Analyst,Former Employee,"Austin, TX","February 14, 2023"
5.0,Love it,"Great company!

Would tell everybody to apply. I work from home and I love it. A typical day involves hearing other calls and coaching other co-workers on how to improve their customer interactions",,,Supervisor,Current Employee,Florida,"February 14, 2023"
