Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
4.0,Good Place to grow,"Excellent atmosphere , supportive management, not much politics , cafeteria missing, great support on IJP, relaxed work culture, no extra work load, look upon personal growth",,,Assistant Officer,Former Employee,"Pune, Maharashtra","July 1, 2022"
3.0,stressful when it comes to delivery. long hours,"stressful when it comes to delivery. long hours work. management help is less. weekends work will be in place and you cant expect to learn anything other than project. self learning ZERO bcoz you wont get time. as weekdays are tiring, you will try to rest on weekends where you can find refreshment?",,,Senior Associate,Current Employee,Changi,"June 20, 2022"
1.0,Worst job ever with toxic culture,"- Toxic and unprofessional middle management, forever criticize, whining and gossip about colleagues and team members
- Meetings always got no focus and no outcome
-Instead of focusing on work, people like to poke their nose into team members personal matters and privacy
- Poor leadership, often have different directions on dealing with projects, confusing the entire team
- Manager often say one thing but do another thing, then blame the staff for doing it",,,AVP,Former Employee,Singapore,"June 17, 2022"
5.0,REward,"Rewards and big bonuses, good teammates. have a townhall to hear senior management update. skip level. feedback to CEO, there is a check for junior management to make sure senior management direction are done.",,,Senior Customer Service Executive,Former Employee,Changi Business Park,"June 13, 2022"
1.0,Bad management and culture,"Stressful environment, management not supportive of representatives, work very long hours (even on AL/PH) no work life balance, really bad experience",,,Wealth Planning Manager,Former Employee,North Singapore,"June 11, 2022"
4.0,Good culture,People are very friendly and salaries are fairly compensated. Good CEO and management style. Many fresh graduates and a fast-paced environment to learn from each other and good seniors.,,,Intern,Former Employee,Singapore,"May 24, 2022"
5.0,Wealth planning manager,"Good starting pay
Culture depends on branch colleague and manager
Overall the company cares a lot of benefit
Will come back to DBS again if I can….
Yesp",,,Wealth planning manager,Former Employee,Singapore,"May 18, 2022"
2.0,"DBS contact centre is worst. Poor pay, no growth and pathetic employer behaviour","DBS contact centre is worst. Poor pay, no growth and pathetic employer behaviour.
They only exploit employees at the call centre.
No fun at work, no access to any extra skill development tools or activities.
Increment is equal to nothing.",,,Assistant Officer,Former Employee,"Pune, Maharashtra","May 6, 2022"
4.0,the environment good,"the environment is good, still work life balance. the people really kind, humble, want to help each others. a good place to learn many things. corporate but feels like start up",,,Business Analyst,Former Employee,Jakarta,"April 21, 2022"
3.0,Poor management,"Poor management who do not know how to tap into the value of staff. Lots of differentiation between contract and perm staff.

Toxic culture. Some colleagues are nice and some likes to boot lick",,,Business Graduate,Current Employee,Changi,"April 19, 2022"
4.0,Evil Boss decides everything,The overall culture is good. Unfortunately I had a evil boss who likes to show many patterns and made you uncomfortable and purposely excludes you from some of the jobs.,Big organisation,Evil boss,AVP,Former Employee,CBD,"February 15, 2022"
5.0,Fun workplace and good hikes based on performance.,"Overall it's very good company.
1. Employee Benefits and culture is very nice.
2. Free transport and dbs cares the employees a lot.
3. New technologies used here.",,,Analyst,Current Employee,"Hyderabad, Telangana","April 15, 2022"
1.0,better off elsewhere,"management needs to review people in leadership positions
friendly colleagues is the most enjoyable part of the job
workplace culture can be quite toxic",friends,leaders not the most competent,wpm,Former Employee,Singapore,"April 6, 2022"
5.0,Coop,"Best bank in world v good colleagues only problem is too cold aircon sometimes below 20c, should give all staff a free parka sometimes people are good with sales",,,Admin Assistant,Former Employee,Singapore,"March 30, 2022"
3.0,Management should improve,Management doesn't seem to be clear what they want and team culture is very untransparent. It is difficult to do proper data analysis work when the boss does't quite understand and doesn't show appreciation.,,,Data Analyst,Former Employee,Singapore,"March 23, 2022"
5.0,"Great company, management and culture","Great company to work at. People are generally and genuinely helpful and collaborative. Senior management is well-respected in the industry and listens to employee feedback.

Only thing is some departments are siloed, yet there are many job overlaps between teams. Also, career progression is slow, and increments are minimal.",,,AVP,Current Employee,Singapore,"March 15, 2022"
5.0,Good manager,"Worked with individuals that know their responsibilities well, managed to learn things and manager will guide us throughout the journey. Work in office for 2 days and the rest remotely.",,,HR,Former Employee,Changi,"March 14, 2022"
4.0,Good starting place to enter the banking industry,"A good starting ground to understand banking operations for fresh graduates. Met alot of helpful colleagues who will assist you should you meet any issues with your work, overall a very stable company",,,Graduate Associate,Former Employee,Singapore,"March 13, 2022"
3.0,Interactive,Good culture staffs are helpful . Able to work in teams and work towards common goal. Work life focused but most of the time things evolved quickly in the department.,,,AVP,Former Employee,Changi,"March 2, 2022"
5.0,good place to work & Perform,"good place to work & Perform
friendly environment
good facilities
excellent managers
all the fest are organized
excellent managers
pick and drop facilities are available
helpful staff",,,Front office executive,Former Employee,Hyderabad,"February 21, 2022"
4.0,"Stable environment that empowers you, opportunities to grow and learn. Patient supervisors.","Had a good experience because I worked in a small team that collaborated cross-functionally with internal and external stakeholders. Hence, I managed to receive good exposure in a short amount of time.",,,Project Manager,Current Employee,Changi,"February 11, 2022"
5.0,Good place to work,"Good place to work. People work hard. Expectations are high, however, the worklife balance seems to be ok. Salary is ok, can be competitive. Bonus seems to be optimistic.",,,Vice President,Current Employee,Singapore,"January 15, 2022"
1.0,"Biased, inhuman but well paid","DBS IBGT at CBP was a nightmare. People are ready to walk all over you at the slightest opportunity. you name the type of discrimination and this place is a breeding ground for it. Racial, language, age, gender. Meetings are full of inappropriate jokes.",,,Senior Associate,Former Employee,Changi business park,"January 14, 2022"
5.0,Great place to work,"Very good learning.
Free transport.
They have iflex benefits for gym reimbursement, health checks etc.
Good work life balance.
Good benefits.
Work is on latest technology and follow agile methodology.",,,Associate,Current Employee,"Hyderabad, Telangana","January 7, 2022"
5.0,No micromanage,"just a trainee but i like it when there is no micromanagement.
so far i am enjoying my time here and looking forward to extending to full time",,,sgunited trainee,Current Employee,dbs asia central,"December 28, 2021"
5.0,Forward-looking and employee-centric,"Very good culture, fast and open minded adoption of new technologies, learning and growth opportunities are very much encouraged. Bosses on the IT side are generally friendly and push you to constantly upskill. Overall a very good experience.",,,SRE,Current Employee,Singapore,"December 4, 2021"
4.0,Low trust environmet,"It takes a lot of work to get even single things done. Work environment is modern with great facilities. Too much of bureaucracy, politics and heavily relationship driven.",,,Executive Director,Current Employee,"Los Angeles, CA","November 5, 2021"
4.0,Hectic but productive,"Hectic but productive
Supportive managers
consistent growth
nice environment
great benifits
fun place to work
have fun activities and townhalls regularly",,,Senior Officer,Current Employee,"Hyderabad, Telangana","August 28, 2021"
4.0,Overall a good place to work in on balance,"DBS overall is a good place to work in. If you put in the effort, am sincere and work as a team you will be recognized. Just like any big organization, there are many politics. Just the nature of things.",,,Product Controller,Former Employee,Shenton Way,"August 14, 2021"
4.0,Good place to learn,Good place to learn.Provides iflex benefits which include gym reimbursement.Provides free transport.Supportive team.Follows agile methodology.Gives vouchers on various occasions like festivals etc.,,,Technical Associate,Current Employee,"Hyderabad, Telangana","July 20, 2021"
5.0,Work life balance,"Have many opportunities to explore your career
The salary is very interesting which also have bones If your performance is good
All people works as a term and helpful",,,Assistant Manager (Full Time),Former Employee,Hong Kong,"July 18, 2021"
4.0,Evil Boss decides everything,The overall culture is good. Unfortunately I had a evil boss who likes to show many patterns and made you uncomfortable and purposely excludes you from some of the jobs.,Big organisation,Evil boss,AVP,Former Employee,CBD,"February 15, 2022"
3.0,Very very stressful work life,"- No process
- Work without detailed requirements. Have to rework lot of times because of no clarity on requirements
- Management don’t bother about employees. They give 6 months work to finish in 1 month. They believe employees should work 12-14 hours in weekdays and again on weekend’s. No weekend no public holidays. Looks they give good money at the time of joining. But it’s not for 40 hours/week. It’s 80 hours a week of work.
- Have good leave policy but managers won’t ready if you want to take block leaves.
- Works on all age old technologies.
- Heavily stressful life. Employees get sick and still have to work.",,,"Specialist, Application Development",Current Employee,"Hyderabad, Telangana","June 12, 2021"
1.0,Work life balance,It just ruin your career life. You can't learn anything from here. It's a process oriented company. They have lot of process but no solutions. Management always shows favaoratism.,,,Corporate Portfolio executive,Current Employee,Hyderabad,"June 4, 2021"
5.0,Very nice place to work and learn new things.,I am very happy to work in this organization as it has given me many things to learn and also have great opportunities for future growth and good team with supporting management in each and everything.,,,Customer Relationship Manager,Current Employee,"Pune, Maharashtra","May 29, 2021"
4.0,Learning ground for fresh grads,"Mostly involved in meetings to ensure projects are developed and on track for deployment. The work environment is OK with occasional late nights. Was hired by the bank as a contractor, so don't expect the same benefits as a perm staff. Discrimination of entitlement is quite jarring and frankly demoralizing.",,,Business Analyst,Current Employee,Changi,"April 4, 2021"
5.0,teamwork and muitasking,"need to be fast pace and communicate with the team mates, if don't understand need to seek for help, I have learn a lot from this 1 year contract and went through the training.",,,Customer Service Executive,Former Employee,Bedok,"March 20, 2021"
4.0,Productive,"Nice to work with dbs bank as customer sales executive and good impression in the on the bank I m working from last ,3year dbs bank only this company",,,Customer Sales Executive,Current Employee,"Hyderabad, Telangana","February 17, 2021"
3.0,All of DBS staff very friendly and help full to each other,"Friendly staff and good environment working place,and we work as a team,every year the management will arrange a oversea company trip and will ensured all the staff will join",,,PERSONAL DRIVER TO REGION DIRECTOR,Current Employee,Kuala Lumpur,"February 9, 2021"
4.0,Benefits too common,"Benefits are too common, other competitors have it as well.
Would appreciate it if benefits are differentiable and unique.
Competitive pay and good workplace culture.",,,Manager,Former Employee,Bugis,"February 7, 2021"
5.0,very much intelligent staff,"very nice bank for employees
very much supportive to employees
polices are well set to get the desired results form the concerned staff
very well enjoy work life balance",,,Analyst,Former Employee,"Kolhapur, Maharashtra","December 27, 2020"
3.0,In dbs bank we more focus on revenue part,I have join dbs on 9th march2020 as a cpe we are open digital salary acount and during the lockdown dbs more focus on insurance in terms of revenue and we sale the insurance every month and try to achive my target,,,Customer portfolio executive,Former Employee,"Mumbai, Maharashtra","October 25, 2020"
5.0,Nice place to work,"Nice place to work, a lot of challenge, a lot of experience, a lot of fun, a lot of friends, a lot of study, available place to work, available office hours, nice work in DBS Indonesia Bank",,,Save document keeping,Current Employee,Jakarta,"October 21, 2020"
4.0,Na,"Good co to work with
Nice
Good mgmt
Amazing office
HR policies are good
Leaves are good
Lot to learn for someone switching to MNC
#################################################",,,Associate,Current Employee,"Mumbai, Maharashtra","September 5, 2020"
1.0,Racist and toxic boss,"My jobscope was changed suddenly on my first day of work. I did not have the expertise and experience in the new role. Ex-boss was racist and only cared for his staff who had the same nationality as him. I was treated unfairly. I was involved in 24 hr work shift, doing production support. I was asked to work in the afternoon shift from 2 pm to 11 pm. I was not allowed to make transport claim after work. Then I realised that I was the only one who could not make the transport claim. My ex-colleagues who worked in the same shift as me, could claim their taxi fares. I asked my ex-boss about this discrepancy. He denied whatever he had said. This is not the only instance when I was treated unfairly. And I am a Singaporean, while he was only holding a Work Pass Permit. I am one of the 3 Singaporeans under him. The rest are all Work Permit Holders from the same country. I wanted to complain to HR but I could not as I was a contract staff.",,,Senior Systems Analyst,Former Employee,Changi Business Park,"September 2, 2020"
2.0,Hectic work,Contractors would be treated like a work slaves. Employees are expected to work on weekends. They take it granted without concerning about developers burnt-out,,,Senior Java Developer,Current Employee,Changi,"August 25, 2020"
4.0,Productive and good working environment,"Great working environment, fair and good opportunity given.
People are overall friendly and helpful.
They have a very good technology initiatives suited for modern banking",,,Customer Support Trade Specialist,Former Employee,Singapore,"August 10, 2020"
3.0,Productive but not as comparative to other banks,"Bank was very good and work culture also good but not productive as other bank not good for new learner, there is no one ask for creativity and trying to complete the job within the TAT. Everyone just want to enjoy in DBS culture. One more thing there are HR department are very strong.",,,Specialist Operations,Former Employee,"Mumbai, Maharashtra","August 4, 2020"
5.0,High-paying but stressful,"High-paying but stressful, offers longer annual leaves and fair amount of medical leave.

Negative side is hard to find the balance between work and family due to amount of time-dedication.",,,Customer Service Officer,Former Employee,Jurong East,"July 15, 2020"
4.0,Fun place,"Its a good experience working with DBS , its a Asia leading bank and the environment is fun. So much of social activities making the staff feel appreciated.",,,Service Desk Analyst Desktop Support,Former Employee,Changi Business Park,"June 29, 2020"
4.0,Good risk culture,"There is good risk culture in DBS bank, as they are willing to have case sharing across countries to arise staff's risk awareness. Besides, management encourage to use new technology to solve the problem.",,,Assistant Vice President - Risk & Control,Current Employee,"Hong Kong, HK","June 23, 2020"
4.0,Overall experience at DBS Bank is good,I liked the work culture. Explored many things.Got to learn a lot as this is first job. DBS has flexible working hours and work from home benefits as well . People in all levels are very cooperative.,,,Customer Service Executive,Current Employee,"Nariman Point, Mumbai, Maharashtra","June 21, 2020"
4.0,Evil Boss decides everything,The overall culture is good. Unfortunately I had a evil boss who likes to show many patterns and made you uncomfortable and purposely excludes you from some of the jobs.,Big organisation,Evil boss,AVP,Former Employee,CBD,"February 15, 2022"
5.0,good place to work,nice organisation employees are well educated. nice training they provided for me. I learnt good things in my life. i also learnt to behave with new peoples,,,Customer Service Executive,Former Employee,"Chennai, Tamil Nadu","June 17, 2020"
3.0,Challenging,"Engagement with Line Ops on a daily basis on areas pertaining to Risk and Control.
Team is collaborative and helpful.
Interacting with Line Ops.
The team.",,,Institutional Banking Operations Risk & Control Associate,Current Employee,Changi,"June 2, 2020"
1.0,poor management and limited growth,"it depends where we are posted. if you're posted to the branches, your opportunity to grow or earn a higher than the decent amount will be robbed almost instantly. they will randomly throw new roles and duties to staff such as insurance sale or loan officer at you and you're expected to learn and push for sales asap as it will be included in your KPI. you bonus is highly dependent on your sales of insurance, not your work ethics or performance as a service staff. you can give the best service to customers but your bonus will be zero if you don't force insurance sales on customers. branch management is usually extremely poor and the managers/leaders are horribly biased and unprofessional. some managers/seniors get very personal with staff and conveniently forget to behave in a professional manner. complaining to HR just worsen the treatment in the branch as the people in the branch will not treat you kindly after knowing you burst their bubble. The working hours are longer than expected and there is no compensation for the extra time you put in. once in a while you will receive items like nuts or muffins for your hard work, not extra pay or a justified bonus. the managers are not helpful and you live with stress every minute in the job as they are just out to expose your mistakes. one mistake made will be used as leverage for them to scare you throughout the year. you will be reminded of it during your appraisal when they reveal how little bonus you're getting. colleagues are average although most of them are backstabbers or rats. it is not an enjoyable workplace, neither does",,,Service Executive,Former Employee,Singapore,"May 30, 2020"
5.0,Good place to start,"People were very encouraging and the working environment is very dynamic, every day you can experience something new. The training you experience as a new hire/intern readily puts you at the best of your condition to meet the requirements in the client-facing role.",,,Wealth Management Intern,Former Employee,Singapore,"May 27, 2020"
5.0,Productive and fun workplace,"Competitive and fun work environment with a lot of opportunity to grow as an individual. Be it sales pitching skills, or personal development, DBS never fail to keep pushing every working employee to become the best they can be.",,,Sales Officer,Current Employee,East Singapore,"May 27, 2020"
4.0,Great place,"Diverse culture. Can learn a lot. Though there are a lot of Indians working there, they bring a lot of out of the box solutions to the table. Great working with a diverse set of people.",,,Business Analyst,Current Employee,Changi,"May 26, 2020"
5.0,Fun,Good Bank that is strategically located and carries out day to day functions for people. Has a lot of people that are skilled in dealing with money and earning.,,,Bank Executive,Former Employee,Chinatown,"May 24, 2020"
4.0,It's pleasant to work here.,Friendly colleagues and comfortable working environment. The company basically treat their employee equally and nice. There is re-org every year. I have learned a lot of stakeholder management and project management here.,,,"PMO, Scrum Master & Change Manager",Former Employee,Singapore,"April 15, 2020"
4.0,A very fast paced environment,The hardest part of the job will be having a lot of self-discipline and to stay highly motivated on a daily basis. It is a very fast-paced environment.,,,Wealth Planning Manager,Current Employee,White Sands Shopping Mall,"April 12, 2020"
4.0,Many group activities,"Generally informal environment
Lots of group events and activities
Management styles differ according to department
Lot of staff movement
Cramped working space
Friendly team",,,Admin Support,Former Employee,Changi,"March 31, 2020"
5.0,Work hard and willing to play in a team work,"Willing to learn, our team work ok. Work hard to get bonus and commission. Work on time, be a responsible person. I resign because I had family problem.

Help Company retrieve the sales target. I worked most happily in DBS.",,,Customer Service,Former Employee,Wan Chai,"March 25, 2020"
3.0,Competitive and fast paced culture,"Current role allows one to learn based on experience, knowledge and engagement.

Work environment is conducive. Must be able to adapt to changes and change of environment. At the same time, must be able to put in long hours, dedication and commitment to produce excellent results and prompt customer service.",,,"Analyst, Wealth Planning Manager (Bancassurance)",Current Employee,Singapore,"March 24, 2020"
4.0,Fast-paced but has good benefits and culture,"I was only an intern at DBS so am unable to provide a very accurate view of working in the company, but the company culture is great, and has great benefits for its employees, especially those of higher ranks.",,,Intern,Former Employee,Marina Bay,"March 13, 2020"
4.0,Great Environment to Work In,"Working in DBS would give you ample opportunities to flex your brain muscles as you are faced with multiple situations in which you would have to resolve customers' issues. However, team managers are always around to assist and guide you in the right direction. Colleagues are very friendly and quick to welcome you as part of their team.",,,Customer Service Officer,Former Employee,Singapore,"March 12, 2020"
4.0,Nice colleagues,"Nice colleagues, best local bank, good benefits although you are unable to compare to that of foreign banks. culture is friendly and the office is new and spacious.",,,Relationship Manager,Former Employee,MBFC,"March 12, 2020"
4.0,Happy working environment,I have made a lot of friends in this company and learnt a lot of practical skills here. I also learnt how to deal with different people by knowing their needs.,,,Private Banking - Senior Associate - Senior Assistant Relationship Manager,Former Employee,"Hong Kong, HK","March 12, 2020"
4.0,Fast paced working environment,"Fast paced working environment
Good team leader
Good team bounding sessions",,,Bank Executive,Former Employee,Singapore,"March 12, 2020"
4.0,Na,"Good to work, nice environment, Learning in DBS. Salary hike we can’t expect every year.

Contract renewal not happens every year all r depends on team",,,Business Data Analyst,Current Employee,Singapore,"March 11, 2020"
3.0,Good working place,"a good work culture with nice people to work with.
good exposure to latest technologies
faced so much challeges but there was always superiors to guide",,,Software Engineer,Former Employee,Singapore,"March 8, 2020"
4.0,Good Employee Friendly and Value Driven organisation,Good Employee Friendly and Value Driven organisation. Embodies Asian Values and takes good care of employees. Encourages healthy inter personal culture.,,,Regional Head Credit- North India,Current Employee,"New Delhi, Delhi","March 8, 2020"
4.0,Evil Boss decides everything,The overall culture is good. Unfortunately I had a evil boss who likes to show many patterns and made you uncomfortable and purposely excludes you from some of the jobs.,Big organisation,Evil boss,AVP,Former Employee,CBD,"February 15, 2022"
5.0,Fun workplace,"Collaborative work culture, fun working environment and great team work. Supportive colleagues but traditional and rigid practice and must follow protocols according to ranks.",,,Assistant Vice President,Former Employee,Singapore,"March 8, 2020"
5.0,Fun work place,Best work-life balance as a policy implemented. Employment benefits and working environment. I have been working at DBS Bank full-time for more than a year.,,,Android Developer,Former Employee,"Hyderabad, Telangana","March 7, 2020"
4.0,Productive workplace with strong sense of team spirit,"It was a small team, we worked with a sense of purpose and camaraderie. One of the main challenges was the branch network, we had only eight branches in India at that time (2013-14), and only one in eastern India. It was fun convincing clients to start banking with us irrespective of the absence of a big network of branches and ATMs. As a result each and every client we acquired was served with utmost care, professionalism and empathy. The most satisfying part was when an existing client expressed satisfaction with us and further gave us some good references among his/her colleagues and friends. Word of mouth was our biggest and only advertisement, at that time DBS India had not yet started advertising in print or television. And the most challenging part was striking balance between new time spent on acquisitions and serving existing clients and keeping them happy.
I learned international trade finance, particularly dealing with documentary credit, facilitating export receipts and import payments. As it was a small team , the Management was quite accessible and could be approached for support, with queries and the occasional suggestions.",,,Business Development Manager,Former Employee,"Kolkata, West Bengal","March 4, 2020"
5.0,Friendly culture,"Overall bank has a friendly culture and staff are willing to share knowledge and mentor.
However, back office working hours could be abit long and at times stressful.",,,Senior Associate,Current Employee,Changi business park,"March 3, 2020"
5.0,Positive Environment to work,"overall a good place to work
workplace culture is good
Learned various challenges faced in implementing new requirement
Hardest part was to achieve go-live date when multiple sub systems are involved.",,,QA Lead,Former Employee,Changi Business Park,"March 3, 2020"
5.0,good,It’s a high paced work that I learned to work efficiently.DBS also had well benefits and lots of activities to participate; such as movie night and course of lectures .,,,Consumer Loan operations- Assistant officer,Former Employee,台北市,"March 2, 2020"
2.0,Not Fair ( AP team),AP Team sits very long hours. It's not MNC Culture. Senior-level managers watch always how many times leaving the seat. At what time he/she is going etc. Don't see the performance. They see only how much time spending time at the office.,,,Executive Accounts,Former Employee,Nariman Point Mumbai,"March 1, 2020"
2.0,Stressful and really competitive,"You have to constantly put up a good front, and show your capabilities else, you might be looked down upon. People there are not the nicest although it might not be shown directly. Have to be prepared to sometimes get scolded for minor issues.",,,Internship Student,Former Employee,Marina Bay,"February 29, 2020"
3.0,good learning experience,"The work culture at dbs branches are quite stressful, fast-paced and some colleagues can be quite intimidating, as well as the customers. There’s a little tension on race equality and treatment among colleagues which I did not like. It’s already year 2020, such cases should be address in the work society. Although there are some colleagues and the managers are nice, I don’t feel it’s a good working environment to stay in and it’s not a future job I would pursue.",,,BANK TELLER,Former Employee,Woodlands,"February 21, 2020"
3.0,Senior management focus on their KPI,"Very slow progression for the tech people.
Salary increment is a little (<200$), or even none for band 2 rating!
Managers don't really care about the subordinates.",,,"Application Developer, Associate",Current Employee,Singapore,"February 20, 2020"
1.0,Nahhh,"Lack of guidance and teamwork
A lot of manual and redundant work when it can be automated
Wish the people there were nicer
No sense of belongingness",,,Intern,Former Employee,Marina Bay,"February 16, 2020"
