,Rating,Title,Pro,Con,Job Title,Status,Region,Date
13,4.0,Great place to learn,Great opportunity for new graduates,Work life balance may become an issue,Equipment Engineer,Former Employe,"Manassas, VA","Mar 21, 2023"
14,4.0,Great company with plenty of opportunities if you perform well.,"Global exposure, great pay, great variety of work to learn and do. Great learning opportunities.",Tenure is a liability within the newer leadership teams. Decision making occurs at the wrong levels of the company in many cases. Conflicting behaviors by senior management in regards to stated values.,Senior Manager,Former Employee,"Boise, ID","Mar 1, 2023"
15,5.0,"Pros and cons, a good company to work with for young professional","I like the work life balance here. Sometimes with urgent matter things could get really intense, but other than those, normal time I personally have a good work life balance.",Recent layoff has been scary. And the frequent org change isn't making people feeling safe. Promotion hasn't happened to me and doesn't look easy.,Business Analyst,Current Employee,"San Jose, CA","Feb 21, 2023"
16,2.0,"Good benefits, performance management system sucks and the equity incentive system is a joke",The health insurance options and benefits are verry good. Lot of different opportunities to pursue interests within the company.,"The performance management system is based on rating workers based on a normal distribution. You could have instances where a management team has built a top notch team and they end up having to give lower ratings to higher performers in order to fit into the curve. Managers will end up making statements like ""well, a 4 rating was harder to achieve this year"". This means that what is required to meet or exceed expectations changes year to year, however they will not tell you what it takes to 'exceed expectations' any given year. The individual leader doesn't know how their team will fit into the over all distribution so they really can't give you meaningful feedback until after the distribution 'level setting' is done. Bonus pay is based on company goal achievement and the arbitrary rating system so the rating potential of impacting bonus pay drastically. The stock based incentive system is also an area that needs help. You have no clue or reference point as to how well you did in the distribution of stock awards. They don't share any data on target amounts or distributions. They are not tied to the performance ratings one year you may get none, the next year you might get hundreds or thousands. Not having a reference point makes the awards seem more like a lottery. Just stay friends with the manager in your team so you are sure to get something. Lastly missive layoffs happen and it is not just poor performers that get cut. Age was a common factor for many in the Feb 2023 RIF so don't plan on spending your entire career at this place .",Software Development Engineer,Former Employee,"Boise, ID","Mar 14, 2023"
17,3.0,Hourly conundrum,"Benefits, most people and the intent of employee programs are good.","Layoffs every few years, management tribalism, no sick time, ratings system setup so someone always has to be rated low to meet “numbers”, bonuses taken away, hourly employees, especially on night shifts unable to utilize programs because of “needs of business “. Get locked into a shift and unable to move elsewhere.",Senior Technician,Former Employee,"Manassas, VA","Mar 14, 2023"
18,3.0,Good place to work at,Amazing work life balance Helpful teams Ample opportunities to learn. They also have rotational programs,"The location is a problem: Boise is a beautiful place but not much to do Micron also doesn't pay well if you don't negotiate properly, so make sure you consult with people in related job roles and negotiate the salary",Process Control Systems Engineer,Current Employee,"Boise, ID","Mar 23, 2023"
19,4.0,Not bad,Will help apply H1b and green card,Laid off so many people that workload increased,Operation Improvement Engineer,Current Employe,"Manassas, VA","Mar 17, 2023"
20,4.0,Great place to learn,Great opportunity for new graduates,Work life balance may become an issue,Equipment Engineer,Former Employe,"Manassas, VA","Mar 21, 2023"
21,4.0,Great company with plenty of opportunities if you perform well.,"Global exposure, great pay, great variety of work to learn and do. Great learning opportunities.",Tenure is a liability within the newer leadership teams. Decision making occurs at the wrong levels of the company in many cases. Conflicting behaviors by senior management in regards to stated values.,Senior Manager,Former Employee,"Boise, ID","Mar 1, 2023"
22,3.0,"Overall culture is strong, specific leaders damper experience",Boots on the ground workers are great people with strong knowledge and pride in their specific work.,Leadership at the Director level is inconsistent and overall poor. Lack of leadership qualities that were hired because the check other boxes.,University Recruiter,Former Employee,"Boise, ID","Mar 13, 2023"
23,5.0,"Pros and cons, a good company to work with for young professional","I like the work life balance here. Sometimes with urgent matter things could get really intense, but other than those, normal time I personally have a good work life balance.",Recent layoff has been scary. And the frequent org change isn't making people feeling safe. Promotion hasn't happened to me and doesn't look easy.,Business Analyst,Current Employee,"San Jose, CA","Feb 21, 2023"
24,3.0,Great resume building experience and team members,Excellent place to build security chops on a wide range of security tools. Great people to work with,Biggest con is the ability to maintain work / life balance.,"Senior Manager, Security Engineering",Current Employee,"Boise, ID","Mar 13, 2023"
25,2.0,Crippled culture and unchecked balance,"Good flexibility and reward, top notch technology","Horrible culture, disgusting attitude toward workers, VP with unchecked power and HR incapable to intervene to protect people or respect performance appraisal process, very toxic environment",IT Manager,Current Employee,"Boise, ID","Mar 2, 2023"
26,2.0,Decline of a once great workplace,Micron is great for the shareholder and C-suite. Good benefits and salary. Some groups or areas have good leadership and vision.,Very large corporation. Innovation is severely curtailed if it is not directly in your group charter.,Mechanical Engineer,Former Employe,,"Mar 6, 2023"
27,2.0,Outsourcing the Process and Operations Roles and Value Profit Over People,Decent pay for Process Engineer but low compared to other companies and in the current Boise market you will be living paycheck to paycheck Some nice people Work life balance for employees is decent,You're just a number Management has no real purpose No social opportunities or outlets Lay you off with a smile :) specifically white and chinese men (literally told this by someone in HR outside of work) No real scientific or engineering knowledge development in the job Racism and hate speech is everywhere,Process Engineer,Former Employee,"Boise, ID","Feb 18, 2023"
28,4.0,Not bad,Will help apply H1b and green card,Laid off so many people that workload increased,Operation Improvement Engineer,Current Employe,"Manassas, VA","Mar 17, 2023"
29,3.0,Job,Reasonable benefits and salary for job,"Highly volatile industry Overly pushy hr on policies Executives can be tone deaf on how ""generous"" their policies are.",Engineer,Current Employe,"Boise, ID","Mar 15, 2023"
30,5.0,Fab Engineer,Progressive improvement of NOR tech node in yield products,Being diligent and overprotective for the general performance of the product,Math Tutor,Former Employe,,"Mar 15, 2023"
31,2.0,Don't believe the company's stated values,"-Good pay (compared to academia) 

-Earnest coworkers 

-Good benefits 

-You're valued... if you're a design engineer and/or a manager","-Two of the five Micron Values are People and Tenacity, and the executives like to brag about how the company lives up to both. Yet after two years of record profits and one just year of market downturn, they started laying people off. They say they understand the cyclical nature of the semiconductor market, and claim that they have cash saved, yet they can't hold onto their workforce through a downturn? My team (onboarding) went from being the most critical one in my department to being gutted by layoffs. SO shortsighted. 

-The company's mission statement is ""delivering technology that is transforming how the world uses information to enrich life for all,"" and its executives love to brag about the beneficial uses of Micron's memory and storage products. Yet when asked about the company's ethical position on the evil uses of those products -- particularly general artificial intelligence and mass surveillance -- the execs had no answers whatsoever. So they really don't have an ethical position on the devices they put into the world. 

-Endless layers of middle management make it impossible to reason with decision-makers over policy and very slow to get anything done. 

-Outdated philosophies about working onsite. My department went fully remote from 2020-21, and most of us were happier; but as soon as COVID restrictions eased, we were sent back onsite. They made some half-hearted attempts at a hybrid schedule, but ultimately couldn't let go of the ""put your butt in your cubicle"" ideology. 

-Significant, unacknowledged caste system. I started as a contractor, and though I was told that I was just as important as Micron Team Members, I was not allowed to access the onsite gym or buy a discounted lunch like they were. Later, when my team was sent back onsite after working from home through COVID, I discovered that there are dozens of Micron workers that have permanent home offices. But when I asked for the same arrangement, I was told that I didn't have ""a rare and special skill set"" like those people. So I wasn't valuable enough to deserve a home office. Finally, when I was abruptly laid off with much of my team, I was given no explanation of the reason... apparently I was not worthy of one.",Workforce Development Specialist,Former Employee,"Boise, ID","Feb 13, 2023"
32,5.0,Great Place to Work,Highly diversified employer with room to grow within the company.,Too many cliques which does not always bode will for growth.,Inventory Specialist,Former Employe,,"Mar 12, 2023"
33,5.0,great,"high salary, many vacation is free",don't have time for your family,Responsable formation,Current Employee,"New York, NY","Mar 15, 2023"
34,5.0,Gone but not forgotten,"My own office, in charge of the lab, the ability to order the parts and tools I needed without hassels, great building and a view, I liked my team and manager. I worked well with my off-site engineers, they feed me well multiple times a week my manager ordered in lunch. I was respected and a had a seagul friend visit me every afternoon for crackers and conversation. Gave me a very nice hiring bonus and severance pay.",Micron shutdown the Seattle Based Operations leaving me without a job. I'll miss this one terribly.,Senior Engineering Technician IV,Former Employee,"Seattle, WA","Feb 7, 2023"
35,5.0,excellent working environment in San Jose Office,"I have been working here over 6 months. I like all the working environment here. Good management, nice lunch food, good fitness center. I am enjoying working here.","so far, I haven't found anything.",Product Safety Engineer,Current Employee,"San Jose, CA","Mar 6, 2023"
36,3.0,Interesting work,"The most positive aspect of working at Micron is that the Semiconductor Manufacturing Industry is an interesting work environment for all disciplines of engineering. There is a large variety of systems and processes which require curious technical people to maintain, troubleshoot and upgrade. Memory chip technology improves every 12 months so change is constant. If you like change, you will love it.","Despite their superficial efforts, Management has never been able to make people feel valued. Sure, they love to say ""people are our most valuable resource"" but don't demonstrate it. Everyone working at Micron knows that the factories, processing machines, and raw materials cost billions and are really the most valuable assets. To make things worse, Micron has adopted a forced-ranking performance management system that forces managers to use the full distribution of ratings (1 through 5) during yearly performance reviews. This is like the old GE system of terminating 10% of the workforce every year to create turnover. There are many experienced and talented employees at Micron and some groups are mostly comprised of these types. This forces managers of those groups to artificially rate people high and low. This leads to employees distrusting the process and Management and reduces collaboration due to internal team competition. Please note that Micron Top Management would claim that what I'm saying about the forced-ranking is not true, but I've talked with a number of mid-level managers, off the record, and they've confirmed it.",Engineer,Current Employee,"Manassas, VA","Feb 5, 2023"
37,4.0,Benefits,Micron offers extensive health and employee benefits. The benefits continue to evolve based on the business environment in addition to employee recommendations.,No cons in this area,Executive Assistant,Current Employee,"San Jose, CA","Mar 8, 2023"
38,4.0,design engineer,work life balance is great,location might not be super attractive. Pay is not competitive,Designer,Current Employee,"Boise, ID","Mar 13, 2023"
39,3.0,Cyclical Industry,The semiconductor industry does have the potential for growth with EVs and AI being the future.,It is a cyclical industry. Layoffs are very common and it is not the job if you value stability.,Equipment Engineer,Current Employe,"Manassas, VA","Mar 5, 2023"
40,3.0,"terrible work/life balance, shady management","good pay and benefits, interesting technology.","not all management is bad, but there are occurrences of arguably unethical, toxic people in upper management.",Senior Software Engineer,Former Employe,"Folsom, CA","Mar 8, 2023"
41,4.0,"Good environment, limited growth in remote sites, Very talented technical peers/staff",Work environment was great and with some of the best engineers in the industry. Benefits were good and pay was commensurate.,Growth potential limited if you are in a remote site. Does not follow some of the industry standard methodologies in some design flows which limits external job opportunities when looking to move out.,Design Engineer,Former Employee,,"Feb 21, 2023"
42,1.0,"Poor management, poor decision making, cultural arrogance","Good pay, decent benefits, sometimes interesting tech","Terrible decision making by managers. An unwarranted cultural arrogance - think managers saying things like ""We're Micron, we can do what we want!"" when you point out that they are at risk of a SOX compliance violation.",Senior Engineer,Former Employee,"Boise, ID","Feb 26, 2023"
43,4.0,Good work life balance,"Good work life balance, everyone nice","Too much process, not exciting",Product Designer II,Current Employe,"Mountain View, CA","Mar 12, 2023"
44,5.0,"A Great Workplace to Use Your Talents, Learn, and Solve Challenging Problems!","- There is so much to learn, and the company has a thorough training program to allow you to learn as quickly as possible. In addition to the ""core curriculum"", each engineer can easily access high-quality training videos and courses for when additional skills are needed. - All the fellow engineers in my team are incredibly patient with me as I learn. They seek to be helpful, while also allowing me to answer questions on my own. They, and all the supervisors and managers, never talk down to me or treat me as though I am on a lower level. - You actually feel connected to the CEO and VPs and all other managers! Large Zoom meetings with these company leaders are a frequent occurrence, and they never talk down to us. They are always optimistic and encouraging. Despite how large the company is, I really feel like I know the leaders well. - The benefits and compensation are extremely generous and too numerous to name, but here are a few: free physical checkups annually, a Health Savings Account, generous 401(k) options, an on-site cafeteria that provides discount meals, an onsite gym, a team-building budget for every team, the option to work from home if that is preferred, move-in assistance from a professional realtor, and many other benefits! Overall, I've loved working here at Micron! It's given me so many opportunities to grow and expand my talents.","- I was hired in the latter half of 2022, and the COVID-19 policy of Micron seemed far too restrictive and unscientific. Before being hired, I had to provide proof of vaccination. Despite being vaccinated, however, all employees were required to fill out a daily health survey, describing how we felt that day as well as other details. This daily survey, in addition to mandatory testing twice a week and masking when walking throughout the workplace, was an inconvenience that made the workplace less enjoyable. Please note: this policy is NO LONGER in place at Micron, being removed about a month after my hire, but it could possibly happen again in the case of another spike in COVID-19 or any other health situation deemed an emergency. Overall, this policy did not appear to respect the individual agency of thousands of bright, logical engineers who are capable of making well-informed decisions themselves, and it seemed to be more about signaling to the world how ""safe"" we were during the pandemic. - Particularly noticeable at the beginning of my hire (during the introductory trainings) was the company's focus on diversity. It made me feel like the company was making decisions based on the ""color of [the employees'] skin"", and other labels, rather than on the ""content of their character"".",Semiconductor Product Engineer,Current Employee,"Boise, ID","Jan 23, 2023"
45,3.0,Good step for the career,Opportunities to grow in team or jump to another team if needed. Diversity with so many different cultures is a plus especially in a place like Idaho.,Top management is not very good since they inconsistently make decisions. Nothing including projects is promising for a long term in the company.,Product Engineer,Former Employee,"Boise, ID","Feb 24, 2023"
46,5.0,Get in with the right department,Production area - great if you like 12 hr shifts and having a 3 or 4 day weekend every week.,"Communication and transparency with upper management. Upper site level management likes to keep employees in the dark and don’t address rumors about often compounded being issues. Constantly have to do more with less; less employees, time, money for tools and training.",Senior Engineer,Former Employee,"Manassas, VA","Jan 26, 2023"
47,4.0,Great company,"People minded, technology evangelist, fun teams, great people",Not many cons. Each company has their own areas of improvement.,Human Resources,Current Employee,"San Jose, CA","Mar 7, 2023"
48,3.0,It all depends on your manager,There’s interesting work and some leading edge technology.,The company has a serious problem with low level managers.,Principal Design Engineer,Current Employee,,"Jan 7, 2023"
49,1.0,Not a great place to work.,"At one time before Sanjay and the Western Digital/Sandisk culture, l felt there was equal opportunity for advancement with executive leadership involved in career development.","Pervasive nepotism of the Western Digital/Sandisk culture, inconsistent promotions and decisions not made at the right level.",Manager,Current Employe,,"Mar 1, 2023"
50,4.0,Decent Company to work for,"Good pay, lots of promotion opportunities",Managers too focused on cost reduction,Manufacturing Engineer,Former Employe,"Manassas, VA","Feb 24, 2023"
51,5.0,Rate a Company,Micron is great for work and life balance.,It is not consistent with economy instabilities.,SMTS - Senior Member of Technical Staff,Current Employee,"Boise, ID","Feb 23, 2023"
52,4.0,"Great vision, mediocre execution at the ground level",Lots of focus on team member wellness,The bottom line still rules the day and it's evident in the current situation,Senior Learning Manager,Current Employee,"Boise, ID","Feb 8, 2023"
53,4.0,NA,Team is supportive of work.,Work life balance can be off with being on call.,Software Engineer,Former Employe,"Manassas, VA","Feb 22, 2023"
54,5.0,N/a,Focused on the right things. Lots of opportunities.,Forced performance ratings are hard to justify,Human Resources Business Partner,Former Employe,,"Feb 21, 2023"
55,4.0,Asked to apply again,Team work and management understanding of job stress,Pay not adequate for hours and atamding,Lab Technician,Former Employee,"Boise, ID","Feb 19, 2023"
56,3.0,Interesting work,"The most positive aspect of working at Micron is that the Semiconductor Manufacturing Industry is an interesting work environment for all disciplines of engineering. There is a large variety of systems and processes which require curious technical people to maintain, troubleshoot and upgrade. Memory chip technology improves every 12 months so change is constant. If you like change, you will love it.","Despite their superficial efforts, Management has never been able to make people feel valued. Sure, they love to say ""people are our most valuable resource"" but don't demonstrate it. Everyone working at Micron knows that the factories, processing machines, and raw materials cost billions and are really the most valuable assets. To make things worse, Micron has adopted a forced-ranking performance management system that forces managers to use the full distribution of ratings (1 through 5) during yearly performance reviews. This is like the old GE system of terminating 10% of the workforce every year to create turnover. There are many experienced and talented employees at Micron and some groups are mostly comprised of these types. This forces managers of those groups to artificially rate people high and low. This leads to employees distrusting the process and Management and reduces collaboration due to internal team competition. Please note that Micron Top Management would claim that what I'm saying about the forced-ranking is not true, but I've talked with a number of mid-level managers, off the record, and they've confirmed it.",Engineer,Current Employee,"Manassas, VA","Feb 5, 2023"
57,4.0,Great place to work.,"Strong community, and close working relationships between teams. Everyone wants to help each other.",Work life balance can be difficult at times,Product Engineer II,Former Employe,"Boise, ID","Feb 14, 2023"
58,5.0,Enjoyment,Paid holidays. Vacations. Stocks options.,"Downsize, too liberal, too political.",Field Service Technician,Former Employe,,"Feb 18, 2023"
59,4.0,Great company to work,Great place to work. Lots to learn,work fluctuates from very high to very low across projects,Design Engineer,Current Employe,,"Feb 16, 2023"
60,5.0,Good place to work,"benefits, people, the opportunity to grow",laid off during a difficult time,Customer Sales Operations Specialist,Former Employe,"Boise, ID","Feb 16, 2023"
61,3.0,Cyclical Industry,The semiconductor industry does have the potential for growth with EVs and AI being the future.,It is a cyclical industry. Layoffs are very common and it is not the job if you value stability.,Equipment Engineer,Current Employe,"Manassas, VA","Mar 5, 2023"
62,3.0,"terrible work/life balance, shady management","good pay and benefits, interesting technology.","not all management is bad, but there are occurrences of arguably unethical, toxic people in upper management.",Senior Software Engineer,Former Employe,"Folsom, CA","Mar 8, 2023"
63,1.0,"Poor management, poor decision making, cultural arrogance","Good pay, decent benefits, sometimes interesting tech","Terrible decision making by managers. An unwarranted cultural arrogance - think managers saying things like ""We're Micron, we can do what we want!"" when you point out that they are at risk of a SOX compliance violation.",Senior Engineer,Former Employee,"Boise, ID","Feb 26, 2023"
64,3.0,Good step for the career,Opportunities to grow in team or jump to another team if needed. Diversity with so many different cultures is a plus especially in a place like Idaho.,Top management is not very good since they inconsistently make decisions. Nothing including projects is promising for a long term in the company.,Product Engineer,Former Employee,"Boise, ID","Feb 24, 2023"
65,5.0,Has made great strides,"The company has improved markedly over the past 10 years. While there is still cost-cutting during downturns, there is less kneejerk cost cutting. The company is now leading the industry instead of being the perpetual laggard and has a healthy profit margin and cash flow. Sanjay and his team has done a good job with this transformation. There is more focus on work-life balance and on employee satisfaction and feedback as well which is positive and real pressure is being applied on departments that are lagging in either. Some departments suffer from a dog-eat-dog culture of toxic politics and constant scheming, kingdom-building and maneuvering rather than collaboration. Other departments truly work as a team, everyone pulling in the same direction. The good news is that, being a large company, there is generally an opportunity to move to a different/better department if your current one is not a good fit.","Your experience will still, to a very large degree, depend on your managers and your VP. My experience with different departments has been day and night, so make sure to ask employees in the department you're planning on joining for their honest feedback. While there is much more focus on work-life balance and employee satisfaction, there are still departments that are largely either unable, or unwilling, to improve either. Some departments are very spread out geographically, which drives a lot of meetings at night for US employees when having to collaborate with Asia, and often you will also have meetings early in the morning - bookending a very long workday. There is often some flexibility to take some time off during the day, but that will largely depend on your local management - again, your experience will be entirely dependent on your immediate managers and the VP and how they decide to run things. Same goes for the work culture, as mentioned, some departments have a very toxic culture of political scheming, other truly collaborate and pull-together - again your experience will be very different depending on where you are.",Manager,Current Employee,"Boise, ID","Dec 17, 2022"
66,5.0,Great Leadership,Benefits Open Communication Growth opportunities,"Sometimes communication between the business and recruitment team can be unclear, inconsistent or too late into the hiring process.",Recruiter,Current Employee,,"Feb 7, 2023"
67,4.0,Good place when things are going well,Good place to work when things are going well,Unfortunately on down turns people get laid off,Applications Engineer,Current Employe,,"Feb 8, 2023"
68,3.0,It all depends on your manager,There’s interesting work and some leading edge technology.,The company has a serious problem with low level managers.,Principal Design Engineer,Current Employee,,"Jan 7, 2023"
69,4.0,Excellent work culture,Good work life balance & culture,Location might be an issue.,RDA Process Engineer,Current Employe,"Boise, ID","Feb 12, 2023"
70,4.0,"Great vision, mediocre execution at the ground level",Lots of focus on team member wellness,The bottom line still rules the day and it's evident in the current situation,Senior Learning Manager,Current Employee,"Boise, ID","Feb 8, 2023"
71,2.0,Spc,Multiple skills can be gained working here.,Politics and too much of workarounds instead of a proper engineering solution,Process Control Engineer,Current Employe,"Arlington, VA","Feb 22, 2023"
72,3.0,Engineer,Location in boise was very nice,Not a lot of room to grow into a interesting field,Process Engjneer,Former Employe,"Boise, ID","Feb 22, 2023"
73,4.0,NA,Team is supportive of work.,Work life balance can be off with being on call.,Software Engineer,Former Employe,"Manassas, VA","Feb 22, 2023"
74,5.0,N/a,Focused on the right things. Lots of opportunities.,Forced performance ratings are hard to justify,Human Resources Business Partner,Former Employe,,"Feb 21, 2023"
75,2.0,"Don't work here if you're in manufacturing, otherwise great company in other areas.","Shift work schedule work/life balance is not bad. 
Lack of competent leadership allows for a very lackadaisical work environment, where not much is expected from workers except bare minimums.
Very diverse and accepting work environment.
Overtime is not voluntary.","Pay is below industry averages, up to ~25% to competition, and ~15% below regional averages for technical skilled labor. 
Salaried work life balance is terrible in manufacturing: Expect calls 24/7 365 for engineers and process engineers. 
Leadership rotates constantly so having an inexperienced boss is almost always guaranteed, likely from a different manufacturing area with no experience in your area on equipment or processes.
Safety culture needs improvement, systems designed to be proactive are poorly implemented, and remain reactive. Safety managers rejected hiring more safety people for a very long time, especially when they added a second new fab building.
There is a ""buddy-buddy"" system in management, regardless of how well you do, if you're not in with the clique, your chances of promotion are low.",Semiconductor Equipment Technician,Current Employee,"Manassas, VA","Sep 13, 2022"
76,4.0,Asked to apply again,Team work and management understanding of job stress,Pay not adequate for hours and atamding,Lab Technician,Former Employee,"Boise, ID","Feb 19, 2023"
77,3.0,"Ok package in 2022, bad working atomosphere",Good benefits Low cost of living in Idaho,Conservative/Zenophobic Co-workers Layoff in 2023,RDA Process Engineer,Former Employe,"Boise, ID","Feb 18, 2023"
78,4.0,Great place to work.,"Strong community, and close working relationships between teams. Everyone wants to help each other.",Work life balance can be difficult at times,Product Engineer II,Former Employe,"Boise, ID","Feb 14, 2023"
79,5.0,Enjoyment,Paid holidays. Vacations. Stocks options.,"Downsize, too liberal, too political.",Field Service Technician,Former Employe,,"Feb 18, 2023"
80,1.0,Employer/Management who doesn't appreciate an Employee efforts and contribution to the company.,"Reasonable benefits, nothing extraordinary if compared to other memory companies. Standard bonus incentives.","1. Despite the fact that annual profits are increasing year after year, most employees receive a small raise. 

2. When a department is dissolved, management fails to recognize employees who have worked for years.  Employees are forced to advocate for irrelevant departments that will not up-skill them. The situation is more about accepting or resigning; no monetary compensation has been provided. 

3. Not everyone will receive a career opportunity here, it's really hard to grow here. 

4. If you use your sick leave in accordance with Singapore government policy, you will be warned and given a low performance rating. 

5. Managers always fail to protect their employees. Typically, entitlements are granted in part and employees are only notified when the claim period has expired. e.g. employees benefits",Technical Specialist,Former Employee,,"Nov 24, 2022"
81,4.0,Great company to work,Great place to work. Lots to learn,work fluctuates from very high to very low across projects,Design Engineer,Current Employe,,"Feb 16, 2023"
82,5.0,Good place to work,"benefits, people, the opportunity to grow",laid off during a difficult time,Customer Sales Operations Specialist,Former Employe,"Boise, ID","Feb 16, 2023"
83,3.0,Glad I Left,Good pay for what it's worth,Too much politics. Prepare to be overworked,Engineer,Former Employee,"Manassas, VA","Feb 16, 2023"
