,Rating,Title,Pro,Con,Job Title,Status,Region,Date
27,5.0,Great company!,"Great team culture, upward mobility.",There really aren't any cons that I can think of.,Anonymous Employee,Former Employe,,"Jan 5, 2022"
28,3.0,A,There is a lot of Overtime,The pay isn’t worth the Work,Aircraft Technician,Current Employee,,"Jan 10, 2022"
29,2.0,Pay isn't great,They will pay for schooling,The pay is not good,Aviation Maintenance Technician,Current Employe,"Mobile, AL","Jan 16, 2022"
30,2.0,Don’t work here,Experience to go elsewhere in the field,They work you to the bone and don’t care about their employees,A&amp;P Mechanic,Former Employe,"Pensacola, FL","Dec 19, 2021"
31,2.0,Don’t work here,Experience to go elsewhere in the field,They work you to the bone and don’t care about their employees,A&amp;P Mechanic,Former Employe,"Pensacola, FL","Dec 19, 2021"
32,3.0,Decent Place to Work,"Smaller company, Communication is decent.","Pay is very low, but on par with employers in South Mississippi",Project Manager,Current Employe,"Pascagoula, MS","Nov 16, 2021"
33,2.0,Company is dead in the water,A job for those in need of some income. Perfect for masochists who want to work nights and weekends at below market salaries.,"No vision, stagnate performance for over a decade, constant turnover on all levels, below market pay.",Accounting and Finance,Former Employee,,"Jul 29, 2021"
34,5.0,Love this Company,Great team and environment to work in.,No cons to report. Love my job.,Quality Assurance,Current Employe,"Baltimore, MD","Jul 6, 2021"
35,5.0,"Constantly challenging, but working with very smart people","Flexible with time and PTO
Very knowledgeable, intelligent people work here
You are constantly pushed to expand your learning","Large volume of work
You need to be flexible with time as well
Need to be mostly or entirely self sufficient
Often changing timelines and priorities (it's agile)
Very meticulous work, documentation, some bugs can take weeks to resolve/document/validate","Engineer II, Software",Current Employee,"Herndon, VA","Apr 4, 2021"
36,4.0,engineering,"great career prospect,challenging work and intellectual development","lack of gender diversity in the field,shrinkage job growth in certain specialties",Engineering Manager,Current Employe,"New York, NY","Jun 22, 2021"
37,2.0,Salary,"autonomy, familial management, flexibility, opportunity","Familial management, political situation of country",Supply Chain Manager,Current Employee,"Guinea, VA","Nov 1, 2021"
38,1.0,Airman Training Program,"Get paid to learn on the job, when you are actually working.","No urgency in program, most incoming trainees were told it would be an 18 month program and are still training at 2 years. Program leadership is unaware of the situation. No guarantee on when they will get you to the license testing.",Aircraft Mechanic Trainee,Current Employee,"Pensacola, FL","Jun 15, 2021"
39,5.0,Fast paced competitive work place,"- Good overall culture
- Management is starting to be responsive and agile","Too many Silos
New employees are a bit lost initially",Principal Software Engineer,Current Employe,"Herndon, VA","Apr 15, 2021"
40,4.0,Good,I love it in every way,So good and adorable to work with,Engineering,Current Employe,"Fort Carson, CO","Apr 22, 2021"
41,1.0,lazy coworkers,not much besides lax work environment,lazy coworkers who were too busy worrying about what ewchother was doing over getting a job done.,Composite Technician,Former Employee,,"Sep 21, 2021"
42,1.0,Stay away,There are no longer any pros for working at the Kidron plant.,"GM has no clue how to run a company
GM and HR lie about anything and everything",Welder,Former Employee,"Kidron, OH","Aug 1, 2021"
43,4.0,Good Opportunities - Lacking Care for Employees,"-Unique opportunities
-Large company, lots of room to grow
-Stable jobs","-Lack of appropriate sick leave
-Hard to get a performance review/compensation discussion",Quality Assurance Analyst,Current Employee,"Mobile, AL","Feb 18, 2021"
44,1.0,Terrible company,None nothing at all is good about working for this company. Stay away is the best advice I can give,"Pay is low
Benefits really aren't that great
Management is absolutely terrible
You get punished for actually trying to do your job",Anonymous Employee,Current Employe,,"Jul 29, 2021"
45,2.0,Operations Manager,Flexible work from home ability currently after Covid.,Pay is not the best.,Operations Manager,Current Employe,"Hartford, CT","Jul 16, 2021"
46,2.0,Not a positive working space,"Easy Work, Fast Paced Environment",Management knows less than floor workers and constantly heckles and targets employees they don't like. Covid protocol and social distancing are non existent. Workplace is toxic. All around not the best experience,Manufacturing Technician,Current Employe,"Baltimore, MD","Apr 28, 2021"
47,3.0,Gary,Day shift vacation and pay not bad,Poor management no consistent schedule,Group Leader,Current Employee,"Kidron, OH","Jul 1, 2021"
48,3.0,Good place to start,"-Great place to gain experience
-Old company that really needs some fresh ideas soa re willing to listen 
-PTO and benefits","-Can feel unorganized at times
-Lowpay 
-More tasks than can handle at times",Workforce Development Specialist,Current Employe,"Mobile, AL","Mar 30, 2021"
49,3.0,Ok,Its a good place to start and learn more as a mechanic,Management is terrible no hours as a contractor,Aircraft Mechanic,Current Employee,"San Antonio, TX","Apr 28, 2021"
50,3.0,Alright place,"Good experience, overtime. If you consider overtime a pro",They tell you you’re working the weekend on Friday right before you leave. Management not very originated,APG Technician,Current Employee,"Pensacola, FL","Mar 1, 2021"
51,1.0,k Job,"Good people, pay, benefits, hours","long hours, rude mgmt, no advancment",Mechanic,Current Employee,"Mobile, AL","Apr 7, 2021"
52,2.0,Shady place,"Heavy maintenance experience, good leads",They do everything they can to mess up your pay,Apg Mechanic,Current Employe,,"Jan 14, 2021"
53,1.0,I don't like or trust this place,Great experience to move on to other jobs.,Pay. Leads don't teach. Broken tools. Jobs get rushed which isn't safe. There's always either too many mechanics and people get laid off or not enough. Never a healthy amount.,Apg Mechanic,Current Employe,,"Nov 2, 2020"
54,3.0,Good for fresh graduate,able to learn a lot if u r willing to do so.,Difficult to work together with workshop staff;,Engineer,Former Employee,,"Sep 21, 2020"
55,3.0,Admin,"Good benefit such as holiday , pto and 401","High turnover rate, bad management,",Network Administrator,Current Employee,"Alexandria, VA","Sep 29, 2020"
56,3.0,No common mission,Large with many different business units,not sure what business is their priority,"RVP, Sales",Former Employe,,"Sep 23, 2020"
57,5.0,Great place to work,"Great pay and benefits, lots of room for advancement",The hangars can get warm,Workforce Development Coordinator,Current Employe,,"Aug 17, 2020"
58,1.0,Poor communication,None that I can think of.,Poor communication. Poor pay. Union.,Operator,Former Employee,"Baltimore, MD","Oct 5, 2020"
59,1.0,Awful Place to Work,"Insurance is decent. Other than that, not much!",Treat you like a number. HR Department is AWFUL! Constant turn over. Too interested in personal gains and cliques to worry about laws and employees.,Changed Constantly,Former Employee,"Mobile, AL","Jul 8, 2020"
60,1.0,None,I like the hours and overtime,I'm not sure I haven't started yet,Tooling Engineer,Current Employe,,"Jul 9, 2020"
61,3.0,work culture,relax culture no one is pushing for anything,retired town for people to farm pay,Shift Lead,Current Employe,"Ang Mo Kio New Town, ","Feb 16, 2022"
62,3.0,Milestone Centric Company,"Work load can be dependent on character type. To get good grading, clock milestones.",Lack of focus on engineering process and quality. Grading not as fair to supporting roles with lesser milestones involved.,Systems Engineer,Current Employe,Singapore,"Jan 5, 2022"
63,3.0,Good,Good working environment for employees,Can pay employee salary better,Salesman,Former Employe,,"Feb 23, 2022"
64,2.0,Stressful and low pay,Projects keep coming. Won't die,overloaded with work and can be stressful at times,Senior Engineer,Former Employee,Singapore,"Feb 6, 2022"
65,3.0,Culture,"Relatively stable company, recession proof if you are in the right business sectors such as Marine or Aerospace.","Top down driven culture, top mgt lack sincereity to listen to alternative opinions, middle mgt staff are their major weak link as many lack sensitivity when communicating critical information , which was dreadfully exposed when Covid hit in 2020.",Executive,Former Employee,,"Oct 28, 2021"
66,2.0,"Low pay, do not join",Can learn how an organisation work.,"Low pay
High workload
Middle management does not dare to stand up for working level",Assistant Principal Engineer,Current Employee,Singapore,"Jan 28, 2022"
67,3.0,Normal,Helpful colleagues and iron rice bowl,Low pay and progression for workers,Engineer,Current Employe,Singapore,"Feb 19, 2022"
68,3.0,Great place for experience not progression,"ST Engineering is revamping a lot of its internal processes and departments to make it more commercialized and future ready however in doing that, it has to take it new hire quickly while letting go of the old ones. This has resulted in a knowledge gap as the HOTO process isn't smooth.

Colleague are driven in projects",Salary is low compare to market rate,Engineer,Current Employe,Singapore,"Nov 15, 2021"
69,4.0,"Good experience, bad management",People in my department were very helpful and friendly. The supervisor supports and encourages continuous learning for all staff under his department,"Management & manager of department sucks. Only think of his progression, doesn't try to understand the people under him. Bad manager. Will only drop by if the people above him tekan him lol. The manager feels that learning is a waste of time. They really should monitor all these people handling management positions, he doesn't deserve it. 6 days work week, only a day off.",Quality Control,Former Employee,,"Oct 4, 2021"
70,3.0,Red tape,Flexibility and a certain level of autonomy in project decisions,Alot of red tape to adhere to,Anonymous Employee,Current Employe,,"Feb 7, 2022"
71,3.0,Company review,Diversified company profile with good opportunities for internal transfer for exposure to different job scopes,Corporate red tapes is a burden to ops efficiency,Head of Department,Current Employe,,"Mar 4, 2022"
72,1.0,Very low salary,Stable work place. Won’t be retrenched,Very Low salary. Any where else will pay higher for the same amount of job,Senior Technician,Current Employee,"Paya Lebar, ","Apr 18, 2022"
73,4.0,self directed,great place to explore and provide,no clear direction on the heading path,Exexutive,Current Employe,,"Dec 11, 2021"
74,3.0,overall good place to work,"by the book, and work life balance",need to know and get used to culture,IT Engineer,Current Employee,"Ang Mo Kio New Town, ","Mar 13, 2022"
75,3.0,Male Dominant Culture,"Depending on department, could be family-like","Ex Army SAF dominant male superiors, could be strong - headed and more hostile",Anonymous Employee,Former Employee,,"Mar 7, 2022"
76,3.0,Not the best org I've worked in,Nothing that comes to mind,"No 13 month bonus.
Slow on increments and lagging behind market",Manager,Current Employe,Singapore,"Mar 7, 2022"
77,3.0,Salary,Good salary but rigid increment structure,Too many trust towards SAF for employment,Manager,Current Employe,,"Mar 19, 2022"
78,3.0,Working enviroment,Friendly colleague and good working environment,Handling too many project and assigement.,Manager,Current Employe,"Ang Mo Kio New Town, ","Mar 20, 2022"
79,4.0,General ok company,Stable job and low retrenchment,No career advancement prospect for individual,Senor Engineer,Current Employe,Singapore,"Dec 7, 2021"
80,3.0,Project Management,Get to travel before COVID times,A lot of ridiculous timelines,Product Manager,Current Employe,,"Mar 17, 2022"
81,5.0,Good For Starter,Stress and work load is managable,Benefits is same as Govt Guidelines,Planning Executive,Current Employee,,"Dec 1, 2021"
82,5.0,Good environment,Well bonded team within the projec members,Weird visionaries of higher management,Manager,Former Employee,,"Dec 1, 2021"
83,4.0,Stable,Stable company. Diverse business model.,Remuneration could be better reviewed,Manager,Former Employe,,"Dec 7, 2021"
84,3.0,Old School,Big company with good bonuses,Old school style of management and people are sometimes not willing to adapt to new changes,Finance Executive,Former Employe,,"Feb 26, 2022"
85,4.0,Strong Teamwork,"- strong team bond
- collaborative working relationship","- Long working hours
- very high tempo depending on the work load",Principal Engineer,Current Employee,,"Oct 28, 2021"
86,4.0,Wonderful colleagues,Co workers are very friendly and helpful.,Some management decisions are not as well thought through as they should be.,Anonymous Employee,Current Employe,,"Nov 13, 2021"
87,3.0,Life at ST,"Work life balance, good bosses","low pay and benefits, might not be recognized by bosses",Engineer,Former Employee,"Ang Mo Kio New Town, ","Mar 3, 2022"
88,2.0,Pathetic pay,Most working level colleagues are friendly and helpful.,"Most mid management dont know what is going on. They are just middleman getting work from top management and passing it down to executive and engineers they are managing.

Many top management are also parachuted in, and the company end up having reorganization every other year. No clear direction and job scope.

Pay is pathetic, increment is non-existent. Unless you are parachuted into the management tier.",Executive,Current Employe,Singapore,"Aug 25, 2021"
89,3.0,.,You can take decisions and management will listen to our words,No guidance from the managers,Senior Commercial Executive,Current Employee,Singapore,"Mar 2, 2022"
90,2.0,ST Engineering Rating,High monthly starting pay for fresh graduates,Low annual increment and promotion increment,Senior Engineer,Current Employee,Singapore,"Feb 22, 2022"
91,3.0,Good working environment but low salary,"Good working environment.
Friendly colleagues.
Low working pressure.","Low salary.
Bonus cannot really reflect performance.",Assistant Principal Software Engineer,Current Employee,Singapore,"Feb 22, 2022"
92,3.0,Might be good for retirement,"Defense department is semi-globalization proof.
Job is stable (would be able to provide required value to customer).
Usually fixed work hours.","Not ideal if seeking for big increments.
Not ideal for skills improvement.",Software Engineer,Current Employee,Singapore,"Dec 8, 2021"
93,5.0,good store,toilet good pay good very good,employer bad fella no talk all time,Seller,Current Employe,Singapore,"Nov 18, 2021"
94,2.0,Stable but backward thinking company,"- Stable but extremely slow progression

- Most people are nice and willing to help

- Management are open to job rotation (minimum 2 years in a role before can be considered)

- Competitive starting pay for fresh graduates","- Old fashioned thinking about employee management and product development 

- Niche product area, skills learnt are mostly non transferable 

- Implementation of time management system creates unnecessary stress due to the need to clock specific hours every month to projects which is dependent on project manager’s budget and approval",Systems Safety Engineer,Current Employee,"Jurong West New Town, ","Sep 24, 2021"
95,2.0,No work life balance,Flexible and not desk bound. Colleagues are good.,"Expect you to work to death as you climb. Else put in fridge. Lots of manager, not many leaders. Increment are horrible. Generally pay is lower in general.",Assistant Principal Engineer,Current Employe,"Jurong West New Town, ","Nov 17, 2021"
96,4.0,structured,work life balance good for families,very regimental and processes very slow,Manager,Current Employe,Singapore,"Nov 21, 2021"
97,2.0,Superior training ground for Graduates,"On job training (Aerospace division). 
Some nice farmers colleagues.
Good place for good talkers.
Good place for passive income, know some colleagues earn way more in investing and here to pass time.","Scholar gets to rotate easily. Especially when project about to lose control. 
Haven't really seen a non-scholar move up the ladder. 
Seen many hardworking smart colleagues leave for better place. 
Bad Salary package, no transparency in Salary.
Not a good place for innovation.",Analyst,Former Employee,,"Oct 13, 2021"
98,4.0,Stable but alot of red tape,"Projects that come through have a lot of variety. Mostly monotonous work, but the team is rather effecient. Very stable job everyone's been here 5-10 years but not much advancement opportunities.",Everything you do has a lot of red tape. Alot of managers making contrasting decisions which can get confusing sometimes.,Anonymous Employee,Former Employee,,"Aug 24, 2021"
99,4.0,Company culture,Generally collaborative and at times of crisis teamwork are evident,"Huge company, a lot of policies in place, at times create red tapes to move forward with process changes",Senior Production Engineer,Current Employe,Singapore,"Oct 18, 2021"
100,5.0,Excellent,Good to communicate here and well and organise.,I don't feel that I need to put anything like that.,Design Engineer,Current Employe,Indore,"Nov 5, 2021"
101,3.0,It is great for beginners,"The Environment here is friendly, and depending on your department, you are free to express your ideas.

The design work here is pretty interesting.

Work-life balance is reasonable, if you're not on a hot project.

As compared to an SME:
- They don't nitpick on why you are taking leave. My previous employer would 
 demand why I was taking leave.
- Depending on who you are under, the management is professional enough.","Based on what I observed:
1. Loss of capabilities
I put this first, because you might not read the rest. 

To an outsider, or fresh grad, you might think that ST is the place to be, and you're right, it is a good beginning. Though, it is not an ideal place to stay, and a lot of people with capabilities have already left the company. 

Not enough people are staying behind, to develop their engineering skills and knowledge, to nurture future generations. In short, the knowledge you seek, it is more-or-less no longer there, or you have to do some thorough digging.

Basically, whatever you try and make, you have to start from ground zero, which is not that bad, because of the environment here, friendly for beginners.

2. Salary is below market rate.
Salary is determined by Corporate HR, whose answer will be ""it is comparable across all ST Engineering"", note that it doesn't say market, and even if it does, they adjust it when:
- the market is bad for employees
- and they compare it across SMEs, so technically, they are right.
- and if you want to say that it is market rate? Over half a thousand reviews here say otherwise.

Your pay can easily be about 10% below market rate at the start (2 years), and as it progresses through the years, this number goes up to 20% at your 4th year, and 50%, after a period of around 10 years. Not a good thing if you're intending to BTO. 

Based on my observations, your salary is based on the following:
- Your class of honours
- Your relevant experience 
 - includes relevant Army Experience, which we will get to later), 
 - subject to HR's Consideration (more often than not, it's a ""sorry, your
 experience is irrelevant, and therefore, we shall judge you based on your
 honours as a fresh grad)
- Whether you are a scholar or not.

3. Salary is bad, for a niche industry.
You're working for the military industry of Singapore, 

under a private company not under the government, 

which is actively blocked by the government in the interests of national defense, and 

which is squeezed by the government when it comes to budgets (i.e. you have to be more-or-less the cheapest solution to win the bid against competitors from other countries). 

While other countries have their governments actively support their military companies (try Korea, China, the US, Israel?), this is not the case for Singapore. 

4. Increment is bad.
It's about 3%, and that is if you perform well. If you don't, you cannot even beat inflation. 

Heeey you wanna know how the determined if you perform well? Bell curve. At least, that's what I inferred. So... Add in scholars to the bell curve? You can make it such that the scholars get a more ""fair"" grading. Because they are scholars, an are an investment with utility to be maximised.

5. The SAF Effect.
They parachute people in, and I can see why, for the sake of national interests. Though, by observation, they tend to have this mentality:
- They are the king.
- They are only here temporarily, so there's no need to have that forward-looking vision. I'm talking like, 1 decade later vision.
Thing is, the SAF is an iron rice bowl - nothing too terrible (I'm talking retrenchment) happens unless you screw up bad. They aren't pressured to do particularly well, and that is bad for the company, imo.

6. Politics
Depending on your department, the politics is disgusting. Ever seen one of those videos of an infected wound with maggots in it? The maggots continue eating into the wound, and it worsens. It's that disgusting, from the average person's POV.",Engineer,Current Employee,"Jurong West New Town, ","Jul 6, 2021"
102,5.0,Good Employer,"1. Fair Practices
2. Good Technologies
3. Supportive Management","1. Slow career progression
2. Lacks inter departmental coordination",Regional Sales Manager- India,Current Employe,New Delhi,"Jan 10, 2022"
103,5.0,Job,Work life balance job .,pay increments are slow .,Administrative Assistant,Current Employe,,"Jan 20, 2022"
104,3.0,Not too stressed but perhaps underpaid,Quite a lot of freedom,Working culture has changed slightly. More roles to take on,Senior Software Engineer,Current Employee,"Ang Mo Kio New Town, ","Jan 5, 2022"
105,3.0,contracted,"No OT, can work without pressure.",Salary is not so low.,Supervisor,Current Employe,Singapore,"Jan 19, 2022"
106,5.0,Good,Good support frm colleagues and superior,Nthg bad to say for the company,Finance Executive,Current Employe,"Seletar, ","Jan 11, 2022"
107,3.0,Good stepping stone,Good place to learn things,Too much system and red tapes,Mechanical Engineer,Former Employe,Singapore,"Jan 14, 2022"
108,4.0,Good working environment,Bosses are open minded. Less controlled,Working under pressure. Many last min works.,Designer,Current Employe,Singapore,"Jan 7, 2022"
109,4.0,Working at st,"Stable, people rarely let go","Too corporate, bit boring sometimes",Design Engineer,Current Employe,"Paya Lebar, ","Jan 11, 2022"
110,4.0,Good Company,Good career prospects in general,No social life for some projects,Customer Service Team Leader,Former Employee,"Ang Mo Kio New Town, ","Jan 12, 2022"
111,3.0,Good,Good working environment for employees,Can pay employee salary better,Salesman,Former Employe,,"Feb 23, 2022"
112,2.0,Stressful and low pay,Projects keep coming. Won't die,overloaded with work and can be stressful at times,Senior Engineer,Former Employee,Singapore,"Feb 6, 2022"
113,3.0,Culture,"Relatively stable company, recession proof if you are in the right business sectors such as Marine or Aerospace.","Top down driven culture, top mgt lack sincereity to listen to alternative opinions, middle mgt staff are their major weak link as many lack sensitivity when communicating critical information , which was dreadfully exposed when Covid hit in 2020.",Executive,Former Employee,,"Oct 28, 2021"
114,4.0,Decent company to work for,"Good engineering experience, there are opportunities for cross training internally depending on your boss, increase emphasis on people development",Too comfortable at times that people are rigid to change or growth; unequal opportunities available depending on your academic background and scholarship.,Anonymous Employee,Current Employee,,"Aug 7, 2021"
115,2.0,"Low pay, do not join",Can learn how an organisation work.,"Low pay
High workload
Middle management does not dare to stand up for working level",Assistant Principal Engineer,Current Employee,Singapore,"Jan 28, 2022"
116,3.0,Normal,Helpful colleagues and iron rice bowl,Low pay and progression for workers,Engineer,Current Employe,Singapore,"Feb 19, 2022"
117,3.0,Great place for experience not progression,"ST Engineering is revamping a lot of its internal processes and departments to make it more commercialized and future ready however in doing that, it has to take it new hire quickly while letting go of the old ones. This has resulted in a knowledge gap as the HOTO process isn't smooth.

Colleague are driven in projects",Salary is low compare to market rate,Engineer,Current Employe,Singapore,"Nov 15, 2021"
118,3.0,Red tape,Flexibility and a certain level of autonomy in project decisions,Alot of red tape to adhere to,Anonymous Employee,Current Employe,,"Feb 7, 2022"
119,3.0,OK company,Friendly colleagues. Conducive environment to work.,Sometimes feels a bit regimental.,Manager,Current Employee,"Ang Mo Kio New Town, ","Feb 16, 2022"
120,5.0,Great  Boss to work with,Great management who help executives to boom their skills to be better.,so far it is good,Research Analyst,Current Employe,,"Oct 14, 2021"
121,3.0,Job Delegation,"Good working environment, stable job",Not related job scope tp assigned designation,Logistics Coordinator,Former Employe,Singapore,"Jan 6, 2022"
122,4.0,Support in ST Engineering,There is peer support in new areas that I am unsure of. Good mentor support.,There was not much downside in terms of family-centred and career advancement.,Assistant Principal Engineer,Former Employe,Singapore,"Dec 6, 2021"
123,4.0,BigData Consultant,Very good benefits and good work culture,Too many layers of reporting,BigData Consultant,Former Employee,Singapore,"Jan 5, 2022"
124,3.0,Pay not competitive,Big and nice office environment,"Pay not competitive, low annual increment",Executive,Former Employee,,"Jan 6, 2022"
125,5.0,"my strengths are. I am a good learner, innovative, I have a positive attitude, and committed to my work.","my strengths are. I am a good learner, innovative, I have a positive attitude, and committed to my work.",My weakness is procrastination and I am a bit selfish too.,Civil Engineer,Current Employe,Indore,"Nov 1, 2021"
126,2.0,Tough and Old-School,New office in AMK that's clean and modern,"1) Fair share of discrimination here. Superiors will constantly remind women that they are females and have never been through National Service.

2) Management, especially the defence side, refused to work from home during periods of COVID-19 spike. They do not care if you are sick or government regulations - they find loopholes and continue holding BIG meetings in person",Manager,Current Employee,Singapore,"Sep 15, 2021"
127,3.0,Operations Finance Executive,Work life balance is available.,Slow processes and lots of red tape.,Anonymous Employee,Current Employe,,"Jan 1, 2022"
128,4.0,Good for fresh grads,You'll get to understand how project teams work in a large company,"Low increment, like maybe 2-3% yearly",Software Engineer,Current Employee,Singapore,"Dec 17, 2021"
129,1.0,Worst marine company in Singapore,Stable job can work until retire,"Low pay Low increament and Long overtime
Too much audit internal QIC , PIC and Kaizen project",Assistant Manager Commercial,Current Employee,,"Jan 29, 2022"
130,2.0,Low Salary,Friendly colleagues and will to share and help.,Low base salary for experience people,Assistant Executive,Current Employee,"Tuas, ","Dec 29, 2021"
131,4.0,Software,Good nice and good job,Nothing no problem 5days work,Embedded Software Engineer,Former Employe,Chennai,"Oct 22, 2021"
132,2.0,No career progression opportunities,Stable job and fixed hours.,"No recognition of skills, unfulfilled promises for career opportunities.",Software Engineer,Current Employee,Singapore,"Jan 26, 2022"
133,3.0,hr recruiter,not a lot of workload,low salary compared to market,HR-Executive,Current Employee,"Ang Mo Kio New Town, ","Feb 2, 2022"
134,3.0,Working Environment,Friendly and helpful colleagues .,Some higher management will try to snatch your workload and complain that you are not doing your job.,Anonymous Employee,Former Employe,,"Jan 10, 2022"
135,3.0,Working,interesting job scopes. able to move around across the department to develop knowledge and skills,sometimes there are long working hours to endure.,Engineer,Current Employe,Singapore,"Jan 11, 2022"
136,4.0,Safe ground but slow progress,"Reasonable benefits eg, medical and shares","Restrictive and safe, not bold enough to invest and venture",Anonymous Employee,Current Employee,,"Sep 30, 2021"
137,3.0,"Management Heavy, too many levels","Good work life balance, friendly and approachable colleagues",Too many reporting levels and management (top) heavy.,Assistant Principal Engineer,Former Employee,Singapore,"Jan 7, 2022"
138,2.0,Demanding working culture,Colleagues are friendly to work with.,"Hiring process is too lenient
ST has a tendency to keep bad employees
Salary is below market rate
Working overtime is the norm
Workload is extremely demanding",Software Engineer,Former Employee,Singapore,"Dec 16, 2021"
