Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
3,Former Contractor,Nothing to fault as i came in as interim hire only Perm staff benefits is definitely better than contractor Enjoyed the work with supportive team No chance for conversion though but still not bad if you were to join as a perm staff,nan,nan,Former Contractor,Former Employee,MBFC,24/11/2022
5,I feel PROUD as part of DBSer during my career,Working in DBS is a proud decision to me People there are energetic professional up to the world class standard prompt response as always Management there responded to changes well and with clear direction True that it was not a easy job when working here thus worklife balance is not in full star But trust me you would treasure the time as being part of them You would never regret,nan,nan,Vice President COO office IBG,Former Employee,Hong Kong,24/11/2022
4,Fun workplace,Good environment and nice colleagues The office environment is good and quite flexible in term of working time Happy to work here However you must have strong technical skills and presentation skills,nan,nan,Business Analyst,Former Employee,Singapore,2/11/2022
5,Productive work,developers are valued Worklife balance is good Awesome ambience in office Health insurance and iflex benefits are the best Free Cab facility is available,nan,nan,Analyst,Current Employee,Hyderabad,13/10/2022
3,Not worth the pay,Better commission paying jobs out there Pay not worth your effort Furthermore selling insurance is facing stiff competition from fin tech platforms which are much cheaper,nan,nan,Wealth planning manager,Former Employee,North Singapore,28/09/2022
4,FunEasy extremely fast paced,need to have a good attitude dont be discouraged or demoralized easily and the job will be a breeze for you be independent dont always rely on others and you will be fine if u are introvert this is perfect 0 interaction with colleagues cos u will be on the phone all day good and bad depends on how u see it satisfying when customer compliments or writes in to the bank to recognise your service patience,nan,nan,Customer Service Officer,Former Employee,Changi,14/09/2022
3,Good name for your CV and that’s it,Stressful and fast paced Not much career advancement The pay is low and will only give more bonus to senior management Great company culture where there will be social events to take part in Can use company’s name as a springboard for better package at other banks,nan,nan,officer,Former Employee,Hong Kong,4/9/2022
3,Productive no work Life,There is No work Life balance very good salary and other benefits A lots of leave present in their policies Cab facility is provided to all employees,nan,nan,Analyst,Current Employee,Hyderabad Telangana,1/9/2022
4,Fun colleagues but stressful due to infra,Deal with infrastructure migration So your work challenges arises Competing department also creates politics for the projects with similar agenda But team mates are generally fun,nan,nan,Data Analyst,Former Employee,Changi,29/08/2022
3,Good strategy but not executing well,Nice company policy but depend on management preference Nice to work proactively and hard working Work hard is better than work smart to work here,nan,nan,Analyst,Former Employee,Kwun Tong Kowloon,17/08/2022
3,Fast paced,Need to handle difficult customer and routine job duties which make the job quite boring Fast pace environment and long standing hours Must be due diligent,nan,nan,Customer Service Officer,Former Employee,Raffles Place,13/08/2022
3,toxic environment,Toxic working environment all colleagues are unfriendly they talk behind your back Worst working environment I have ever worked in They have people staring at you doing work making sure you do not exceed your toilet break timing there are a lot of products that we need to remember especially when they have different deals and promotions during that period of time My first week of work was a promotion week and I almost wanted to quit I had to smile through every call even though I feel like crying,nan,nan,Customer Service Officer,Former Employee,International Business Park,10/8/2022
4,Fun workplace,Its a good place to work Increament and bonus is slim Good benefit and facility People are nice Local management is average Solid organization Fine overall,nan,nan,Relationship Manager,Former Employee,Jakarta,8/8/2022
4,Productive and fun workplace,Fun workplace with nice colleagues great place to learn about the banking industry May be challenging at times due to meeting target and handling customers,nan,nan,Bank service Executive,Current Employee,Central Singapore,31/07/2022
3,Stress free and fun workplace,pros good staff benefit a lot of annual leave and dbs staff is good management that listen to feedback system are very advance cons low pay slow progression,nan,nan,Trade finance Associate,Former Employee,singapore,21/07/2022
4,Good benefits but management wise can be stressful,Its a fun place to be at Colleagues are great Managers depend on your luck Good bonus if performance is good Covered dependant for medical benefits,nan,nan,Customer Service,Current Employee,Dbs Asia Hub,12/7/2022
5,Very good,Good environment and skillfull people around you good amenities in the offc and trasport facilities Happy to work except compensation is not competitive,nan,nan,Software Engineer,Former Employee,Hyderabad,8/7/2022
5,Humble neat spirit,I think im the lucky one Because I can learn a lot of about team work handling problem solving and many more Im happy and comfortable work at dbs,nan,nan,Admin Support of Agency Services,Former Employee,Jakarta,7/7/2022
4,Good Place to grow,Excellent atmosphere supportive management not much politics cafeteria missing great support on IJP relaxed work culture no extra work load look upon personal growth,nan,nan,Assistant Officer,Former Employee,Pune Maharashtra,1/7/2022
3,stressful when it comes to delivery long hours,stressful when it comes to delivery long hours work management help is less weekends work will be in place and you cant expect to learn anything other than project self learning ZERO bcoz you wont get time as weekdays are tiring you will try to rest on weekends where you can find refreshment,nan,nan,Senior Associate,Current Employee,Changi,20/06/2022
1,Worst job ever with toxic culture,Toxic and unprofessional middle management forever criticize whining and gossip about colleagues and team members Meetings always got no focus and no outcome Instead of focusing on work people like to poke their nose into team members personal matters and privacy Poor leadership often have different directions on dealing with projects confusing the entire team Manager often say one thing but do another thing then blame the staff for doing it,nan,nan,AVP,Former Employee,Singapore,17/06/2022
5,REward,Rewards and big bonuses good teammates have a townhall to hear senior management update skip level feedback to CEO there is a check for junior management to make sure senior management direction are done,nan,nan,Senior Customer Service Executive,Former Employee,Changi Business Park,13/06/2022
1,Bad management and culture,Stressful environment management not supportive of representatives work very long hours even on ALPH no work life balance really bad experience,nan,nan,Wealth Planning Manager,Former Employee,North Singapore,11/6/2022
4,Good culture,People are very friendly and salaries are fairly compensated Good CEO and management style Many fresh graduates and a fastpaced environment to learn from each other and good seniors,nan,nan,Intern,Former Employee,Singapore,24/05/2022
5,Wealth planning manager,Good starting pay Culture depends on branch colleague and manager Overall the company cares a lot of benefit Will come back to DBS again if I can… Yesp,nan,nan,Wealth planning manager,Former Employee,Singapore,18/05/2022
2,DBS contact centre is worst Poor pay no growth and pathetic employer behaviour,DBS contact centre is worst Poor pay no growth and pathetic employer behaviour They only exploit employees at the call centre No fun at work no access to any extra skill development tools or activities Increment is equal to nothing,nan,nan,Assistant Officer,Former Employee,Pune Maharashtra,6/5/2022
4,the environment good,the environment is good still work life balance the people really kind humble want to help each others a good place to learn many things corporate but feels like start up,nan,nan,Business Analyst,Former Employee,Jakarta,21/04/2022
3,Poor management,Poor management who do not know how to tap into the value of staff Lots of differentiation between contract and perm staff Toxic culture Some colleagues are nice and some likes to boot lick,nan,nan,Business Graduate,Current Employee,Changi,19/04/2022
5,Fun workplace and good hikes based on performance,Overall its very good company 1 Employee Benefits and culture is very nice 2 Free transport and dbs cares the employees a lot 3 New technologies used here,nan,nan,Analyst,Current Employee,Hyderabad Telangana,15/04/2022
1,better off elsewhere,management needs to review people in leadership positions friendly colleagues is the most enjoyable part of the job workplace culture can be quite toxic,friends,leaders not the most competent,wpm,Former Employee,Singapore,6/4/2022
5,Coop,Best bank in world v good colleagues only problem is too cold aircon sometimes below 20c should give all staff a free parka sometimes people are good with sales,nan,nan,Admin Assistant,Former Employee,Singapore,30/03/2022
3,Management should improve,Management doesnt seem to be clear what they want and team culture is very untransparent It is difficult to do proper data analysis work when the boss doest quite understand and doesnt show appreciation,nan,nan,Data Analyst,Former Employee,Singapore,23/03/2022
5,Great company management and culture,Great company to work at People are generally and genuinely helpful and collaborative Senior management is wellrespected in the industry and listens to employee feedback Only thing is some departments are siloed yet there are many job overlaps between teams Also career progression is slow and increments are minimal,nan,nan,AVP,Current Employee,Singapore,15/03/2022
5,Good manager,Worked with individuals that know their responsibilities well managed to learn things and manager will guide us throughout the journey Work in office for 2 days and the rest remotely,nan,nan,HR,Former Employee,Changi,14/03/2022
4,Good starting place to enter the banking industry,A good starting ground to understand banking operations for fresh graduates Met alot of helpful colleagues who will assist you should you meet any issues with your work overall a very stable company,nan,nan,Graduate Associate,Former Employee,Singapore,13/03/2022
3,Interactive,Good culture staffs are helpful Able to work in teams and work towards common goal Work life focused but most of the time things evolved quickly in the department,nan,nan,AVP,Former Employee,Changi,2/3/2022
5,good place to work Perform,good place to work Perform friendly environment good facilities excellent managers all the fest are organized excellent managers pick and drop facilities are available helpful staff,nan,nan,Front office executive,Former Employee,Hyderabad,21/02/2022
4,Stable environment that empowers you opportunities to grow and learn Patient supervisors,Had a good experience because I worked in a small team that collaborated crossfunctionally with internal and external stakeholders Hence I managed to receive good exposure in a short amount of time,nan,nan,Project Manager,Current Employee,Changi,11/2/2022
5,Good place to work,Good place to work People work hard Expectations are high however the worklife balance seems to be ok Salary is ok can be competitive Bonus seems to be optimistic,nan,nan,Vice President,Current Employee,Singapore,15/01/2022
1,Biased inhuman but well paid,DBS IBGT at CBP was a nightmare People are ready to walk all over you at the slightest opportunity you name the type of discrimination and this place is a breeding ground for it Racial language age gender Meetings are full of inappropriate jokes,nan,nan,Senior Associate,Former Employee,Changi business park,14/01/2022
5,Great place to work,Very good learning Free transport They have iflex benefits for gym reimbursement health checks etc Good work life balance Good benefits Work is on latest technology and follow agile methodology,nan,nan,Associate,Current Employee,Hyderabad Telangana,7/1/2022
5,No micromanage,just a trainee but i like it when there is no micromanagement so far i am enjoying my time here and looking forward to extending to full time,nan,nan,sgunited trainee,Current Employee,dbs asia central,28/12/2021
5,Forwardlooking and employeecentric,Very good culture fast and open minded adoption of new technologies learning and growth opportunities are very much encouraged Bosses on the IT side are generally friendly and push you to constantly upskill Overall a very good experience,nan,nan,SRE,Current Employee,Singapore,4/12/2021
4,Low trust environmet,It takes a lot of work to get even single things done Work environment is modern with great facilities Too much of bureaucracy politics and heavily relationship driven,nan,nan,Executive Director,Current Employee,Los Angeles CA,5/11/2021
4,Hectic but productive,Hectic but productive Supportive managers consistent growth nice environment great benifits fun place to work have fun activities and townhalls regularly,nan,nan,Senior Officer,Current Employee,Hyderabad Telangana,28/08/2021
4,Overall a good place to work in on balance,DBS overall is a good place to work in If you put in the effort am sincere and work as a team you will be recognized Just like any big organization there are many politics Just the nature of things,nan,nan,Product Controller,Former Employee,Shenton Way,14/08/2021
4,Good place to learn,Good place to learnProvides iflex benefits which include gym reimbursementProvides free transportSupportive teamFollows agile methodologyGives vouchers on various occasions like festivals etc,nan,nan,Technical Associate,Current Employee,Hyderabad Telangana,20/07/2021
5,Work life balance,Have many opportunities to explore your career The salary is very interesting which also have bones If your performance is good All people works as a term and helpful,nan,nan,Assistant Manager Full Time,Former Employee,Hong Kong,18/07/2021
3,Very very stressful work life,No process Work without detailed requirements Have to rework lot of times because of no clarity on requirements Management don’t bother about employees They give 6 months work to finish in 1 month They believe employees should work 1214 hours in weekdays and again on weekend’s No weekend no public holidays Looks they give good money at the time of joining But it’s not for 40 hoursweek It’s 80 hours a week of work Have good leave policy but managers won’t ready if you want to take block leaves Works on all age old technologies Heavily stressful life Employees get sick and still have to work,nan,nan,Specialist Application Development,Current Employee,Hyderabad Telangana,12/6/2021
1,Work life balance,It just ruin your career life You cant learn anything from here Its a process oriented company They have lot of process but no solutions Management always shows favaoratism,nan,nan,Corporate Portfolio executive,Current Employee,Hyderabad,4/6/2021
5,Very nice place to work and learn new things,I am very happy to work in this organization as it has given me many things to learn and also have great opportunities for future growth and good team with supporting management in each and everything,nan,nan,Customer Relationship Manager,Current Employee,Pune Maharashtra,29/05/2021
4,Learning ground for fresh grads,Mostly involved in meetings to ensure projects are developed and on track for deployment The work environment is OK with occasional late nights Was hired by the bank as a contractor so dont expect the same benefits as a perm staff Discrimination of entitlement is quite jarring and frankly demoralizing,nan,nan,Business Analyst,Current Employee,Changi,4/4/2021
5,teamwork and muitasking,need to be fast pace and communicate with the team mates if dont understand need to seek for help I have learn a lot from this 1 year contract and went through the training,nan,nan,Customer Service Executive,Former Employee,Bedok,20/03/2021
4,Productive,Nice to work with dbs bank as customer sales executive and good impression in the on the bank I m working from last 3year dbs bank only this company,nan,nan,Customer Sales Executive,Current Employee,Hyderabad Telangana,17/02/2021
3,All of DBS staff very friendly and help full to each other,Friendly staff and good environment working placeand we work as a teamevery year the management will arrange a oversea company trip and will ensured all the staff will join,nan,nan,PERSONAL DRIVER TO REGION DIRECTOR,Current Employee,Kuala Lumpur,9/2/2021
4,Benefits too common,Benefits are too common other competitors have it as well Would appreciate it if benefits are differentiable and unique Competitive pay and good workplace culture,nan,nan,Manager,Former Employee,Bugis,7/2/2021
5,very much intelligent staff,very nice bank for employees very much supportive to employees polices are well set to get the desired results form the concerned staff very well enjoy work life balance,nan,nan,Analyst,Former Employee,Kolhapur Maharashtra,27/12/2020
3,In dbs bank we more focus on revenue part,I have join dbs on 9th march2020 as a cpe we are open digital salary acount and during the lockdown dbs more focus on insurance in terms of revenue and we sale the insurance every month and try to achive my target,nan,nan,Customer portfolio executive,Former Employee,Mumbai Maharashtra,25/10/2020
5,Nice place to work,Nice place to work a lot of challenge a lot of experience a lot of fun a lot of friends a lot of study available place to work available office hours nice work in DBS Indonesia Bank,nan,nan,Save document keeping,Current Employee,Jakarta,21/10/2020
4,Na,Good co to work with Nice Good mgmt Amazing office HR policies are good Leaves are good Lot to learn for someone switching to MNC,nan,nan,Associate,Current Employee,Mumbai Maharashtra,5/9/2020
1,Racist and toxic boss,My jobscope was changed suddenly on my first day of work I did not have the expertise and experience in the new role Exboss was racist and only cared for his staff who had the same nationality as him I was treated unfairly I was involved in 24 hr work shift doing production support I was asked to work in the afternoon shift from 2 pm to 11 pm I was not allowed to make transport claim after work Then I realised that I was the only one who could not make the transport claim My excolleagues who worked in the same shift as me could claim their taxi fares I asked my exboss about this discrepancy He denied whatever he had said This is not the only instance when I was treated unfairly And I am a Singaporean while he was only holding a Work Pass Permit I am one of the 3 Singaporeans under him The rest are all Work Permit Holders from the same country I wanted to complain to HR but I could not as I was a contract staff,nan,nan,Senior Systems Analyst,Former Employee,Changi Business Park,2/9/2020
2,Hectic work,Contractors would be treated like a work slaves Employees are expected to work on weekends They take it granted without concerning about developers burntout,nan,nan,Senior Java Developer,Current Employee,Changi,25/08/2020
4,Productive and good working environment,Great working environment fair and good opportunity given People are overall friendly and helpful They have a very good technology initiatives suited for modern banking,nan,nan,Customer Support Trade Specialist,Former Employee,Singapore,10/8/2020
3,Productive but not as comparative to other banks,Bank was very good and work culture also good but not productive as other bank not good for new learner there is no one ask for creativity and trying to complete the job within the TAT Everyone just want to enjoy in DBS culture One more thing there are HR department are very strong,nan,nan,Specialist Operations,Former Employee,Mumbai Maharashtra,4/8/2020
5,Highpaying but stressful,Highpaying but stressful offers longer annual leaves and fair amount of medical leave Negative side is hard to find the balance between work and family due to amount of timededication,nan,nan,Customer Service Officer,Former Employee,Jurong East,15/07/2020
4,Fun place,Its a good experience working with DBS its a Asia leading bank and the environment is fun So much of social activities making the staff feel appreciated,nan,nan,Service Desk Analyst Desktop Support,Former Employee,Changi Business Park,29/06/2020
4,Good risk culture,There is good risk culture in DBS bank as they are willing to have case sharing across countries to arise staffs risk awareness Besides management encourage to use new technology to solve the problem,nan,nan,Assistant Vice President Risk Control,Current Employee,Hong Kong HK,23/06/2020
4,Overall experience at DBS Bank is good,I liked the work culture Explored many thingsGot to learn a lot as this is first job DBS has flexible working hours and work from home benefits as well People in all levels are very cooperative,nan,nan,Customer Service Executive,Current Employee,Nariman Point Mumbai Maharashtra,21/06/2020
5,good place to work,nice organisation employees are well educated nice training they provided for me I learnt good things in my life i also learnt to behave with new peoples,nan,nan,Customer Service Executive,Former Employee,Chennai Tamil Nadu,17/06/2020
3,Challenging,Engagement with Line Ops on a daily basis on areas pertaining to Risk and Control Team is collaborative and helpful Interacting with Line Ops The team,nan,nan,Institutional Banking Operations Risk Control Associate,Current Employee,Changi,2/6/2020
1,poor management and limited growth,it depends where we are posted if youre posted to the branches your opportunity to grow or earn a higher than the decent amount will be robbed almost instantly they will randomly throw new roles and duties to staff such as insurance sale or loan officer at you and youre expected to learn and push for sales asap as it will be included in your KPI you bonus is highly dependent on your sales of insurance not your work ethics or performance as a service staff you can give the best service to customers but your bonus will be zero if you dont force insurance sales on customers branch management is usually extremely poor and the managersleaders are horribly biased and unprofessional some managersseniors get very personal with staff and conveniently forget to behave in a professional manner complaining to HR just worsen the treatment in the branch as the people in the branch will not treat you kindly after knowing you burst their bubble The working hours are longer than expected and there is no compensation for the extra time you put in once in a while you will receive items like nuts or muffins for your hard work not extra pay or a justified bonus the managers are not helpful and you live with stress every minute in the job as they are just out to expose your mistakes one mistake made will be used as leverage for them to scare you throughout the year you will be reminded of it during your appraisal when they reveal how little bonus youre getting colleagues are average although most of them are backstabbers or rats it is not an enjoyable workplace neither does,nan,nan,Service Executive,Former Employee,Singapore,30/05/2020
5,Good place to start,People were very encouraging and the working environment is very dynamic every day you can experience something new The training you experience as a new hireintern readily puts you at the best of your condition to meet the requirements in the clientfacing role,nan,nan,Wealth Management Intern,Former Employee,Singapore,27/05/2020
5,Productive and fun workplace,Competitive and fun work environment with a lot of opportunity to grow as an individual Be it sales pitching skills or personal development DBS never fail to keep pushing every working employee to become the best they can be,nan,nan,Sales Officer,Current Employee,East Singapore,27/05/2020
4,Great place,Diverse culture Can learn a lot Though there are a lot of Indians working there they bring a lot of out of the box solutions to the table Great working with a diverse set of people,nan,nan,Business Analyst,Current Employee,Changi,26/05/2020
5,Fun,Good Bank that is strategically located and carries out day to day functions for people Has a lot of people that are skilled in dealing with money and earning,nan,nan,Bank Executive,Former Employee,Chinatown,24/05/2020
4,Its pleasant to work here,Friendly colleagues and comfortable working environment The company basically treat their employee equally and nice There is reorg every year I have learned a lot of stakeholder management and project management here,nan,nan,PMO Scrum Master Change Manager,Former Employee,Singapore,15/04/2020
4,A very fast paced environment,The hardest part of the job will be having a lot of selfdiscipline and to stay highly motivated on a daily basis It is a very fastpaced environment,nan,nan,Wealth Planning Manager,Current Employee,White Sands Shopping Mall,12/4/2020
4,Many group activities,Generally informal environment Lots of group events and activities Management styles differ according to department Lot of staff movement Cramped working space Friendly team,nan,nan,Admin Support,Former Employee,Changi,31/03/2020
5,Work hard and willing to play in a team work,Willing to learn our team work ok Work hard to get bonus and commission Work on time be a responsible person I resign because I had family problem Help Company retrieve the sales target I worked most happily in DBS,nan,nan,Customer Service,Former Employee,Wan Chai,25/03/2020
3,Competitive and fast paced culture,Current role allows one to learn based on experience knowledge and engagement Work environment is conducive Must be able to adapt to changes and change of environment At the same time must be able to put in long hours dedication and commitment to produce excellent results and prompt customer service,nan,nan,Analyst Wealth Planning Manager Bancassurance,Current Employee,Singapore,24/03/2020
4,Fastpaced but has good benefits and culture,I was only an intern at DBS so am unable to provide a very accurate view of working in the company but the company culture is great and has great benefits for its employees especially those of higher ranks,nan,nan,Intern,Former Employee,Marina Bay,13/03/2020
4,Great Environment to Work In,Working in DBS would give you ample opportunities to flex your brain muscles as you are faced with multiple situations in which you would have to resolve customers issues However team managers are always around to assist and guide you in the right direction Colleagues are very friendly and quick to welcome you as part of their team,nan,nan,Customer Service Officer,Former Employee,Singapore,12/3/2020
4,Nice colleagues,Nice colleagues best local bank good benefits although you are unable to compare to that of foreign banks culture is friendly and the office is new and spacious,nan,nan,Relationship Manager,Former Employee,MBFC,12/3/2020
4,Happy working environment,I have made a lot of friends in this company and learnt a lot of practical skills here I also learnt how to deal with different people by knowing their needs,nan,nan,Private Banking Senior Associate Senior Assistant Relationship Manager,Former Employee,Hong Kong HK,12/3/2020
4,Fast paced working environment,Fast paced working environment Good team leader Good team bounding sessions,nan,nan,Bank Executive,Former Employee,Singapore,12/3/2020
4,Na,Good to work nice environment Learning in DBS Salary hike we can’t expect every year Contract renewal not happens every year all r depends on team,nan,nan,Business Data Analyst,Current Employee,Singapore,11/3/2020
3,Good working place,a good work culture with nice people to work with good exposure to latest technologies faced so much challeges but there was always superiors to guide,nan,nan,Software Engineer,Former Employee,Singapore,8/3/2020
4,Good Employee Friendly and Value Driven organisation,Good Employee Friendly and Value Driven organisation Embodies Asian Values and takes good care of employees Encourages healthy inter personal culture,nan,nan,Regional Head Credit North India,Current Employee,New Delhi Delhi,8/3/2020
5,Fun workplace,Collaborative work culture fun working environment and great team work Supportive colleagues but traditional and rigid practice and must follow protocols according to ranks,nan,nan,Assistant Vice President,Former Employee,Singapore,8/3/2020
5,Fun work place,Best worklife balance as a policy implemented Employment benefits and working environment I have been working at DBS Bank fulltime for more than a year,nan,nan,Android Developer,Former Employee,Hyderabad Telangana,7/3/2020
4,Productive workplace with strong sense of team spirit,It was a small team we worked with a sense of purpose and camaraderie One of the main challenges was the branch network we had only eight branches in India at that time 201314 and only one in eastern India It was fun convincing clients to start banking with us irrespective of the absence of a big network of branches and ATMs As a result each and every client we acquired was served with utmost care professionalism and empathy The most satisfying part was when an existing client expressed satisfaction with us and further gave us some good references among hisher colleagues and friends Word of mouth was our biggest and only advertisement at that time DBS India had not yet started advertising in print or television And the most challenging part was striking balance between new time spent on acquisitions and serving existing clients and keeping them happy I learned international trade finance particularly dealing with documentary credit facilitating export receipts and import payments As it was a small team the Management was quite accessible and could be approached for support with queries and the occasional suggestions,nan,nan,Business Development Manager,Former Employee,Kolkata West Bengal,4/3/2020
5,Friendly culture,Overall bank has a friendly culture and staff are willing to share knowledge and mentor However back office working hours could be abit long and at times stressful,nan,nan,Senior Associate,Current Employee,Changi business park,3/3/2020
5,Positive Environment to work,overall a good place to work workplace culture is good Learned various challenges faced in implementing new requirement Hardest part was to achieve golive date when multiple sub systems are involved,nan,nan,QA Lead,Former Employee,Changi Business Park,3/3/2020
5,good,It’s a high paced work that I learned to work efficientlyDBS also had well benefits and lots of activities to participate such as movie night and course of lectures,nan,nan,Consumer Loan operations Assistant officer,Former Employee,台北市,2/3/2020
2,Not Fair AP team,AP Team sits very long hours Its not MNC Culture Seniorlevel managers watch always how many times leaving the seat At what time heshe is going etc Dont see the performance They see only how much time spending time at the office,nan,nan,Executive Accounts,Former Employee,Nariman Point Mumbai,1/3/2020
2,Stressful and really competitive,You have to constantly put up a good front and show your capabilities else you might be looked down upon People there are not the nicest although it might not be shown directly Have to be prepared to sometimes get scolded for minor issues,nan,nan,Internship Student,Former Employee,Marina Bay,29/02/2020
3,good learning experience,The work culture at dbs branches are quite stressful fastpaced and some colleagues can be quite intimidating as well as the customers There’s a little tension on race equality and treatment among colleagues which I did not like It’s already year 2020 such cases should be address in the work society Although there are some colleagues and the managers are nice I don’t feel it’s a good working environment to stay in and it’s not a future job I would pursue,nan,nan,BANK TELLER,Former Employee,Woodlands,21/02/2020
3,Senior management focus on their KPI,Very slow progression for the tech people Salary increment is a little 200 or even none for band 2 rating Managers dont really care about the subordinates,nan,nan,Application Developer Associate,Current Employee,Singapore,20/02/2020
1,Nahhh,Lack of guidance and teamwork A lot of manual and redundant work when it can be automated Wish the people there were nicer No sense of belongingness,nan,nan,Intern,Former Employee,Marina Bay,16/02/2020
4,Best place to learn with good pace,Here you can all the new technologies with a good pace Day to day work is a bit high and if you want to learn good technologies its a good place,nan,nan,Actimize Developer,Current Employee,Hyderabad Telangana,8/2/2020
4,Work life Balanced,Work life balanced nice environment with friendly colleagues Good learning workplace Internal and external course provided Internal mobility is possible,nan,nan,Customer Service Officer,Current Employee,MBFC,4/2/2020
4,Good,Happy to work in DBS Recognitions are good Timings are good Transport good Bonus Salary Good Hikes also Good Cultural Activities are Good Team outings are good,nan,nan,DevOps Engineer,Current Employee,Hyderabad Telangana,3/2/2020
4,Cuture,Data and digitaldriven environment The bank is trying to use new technology to make the customer experience better Therefore for potential employees should keep in the mindset of digital,nan,nan,Senior Associate Section of Medium Enterprises,Former Employee,台北市,1/2/2020
5,Good colleage,Learn all front counter duties how to help customer in all ATM machines online apply bank account openclose apply paydownpaylah update bank passbook etc,nan,nan,Active neighbour officer,Former Employee,Singapore,29/01/2020
4,Good Welfare but stressful workplace,The job is simple but stressful due to the requirement of hitting the daily quota needed for any sort of role Lots of overtime work which is good for parttime workers but not for permanent staff Low future progression as well as every day will be the same thing all over again so you cant get far in this career,nan,nan,Bank Executive,Former Employee,Birmingham West Midlands,28/01/2020
3,Agile approach but it means extended working hours,As a former channel product manager the bank uses an agile approach in all of their product developments The banks is catching up and as well known as the best digital bank in the bank but it means a lot of nonoffice hour work It is on record that 36 out of 52 weekends requires staff to work on channel testing and development work that is 23 weekends of the year This is the result of agile and aggressive approach to catch up to the big banks A lot of the times it involves a fix of a new solution launch which means the planning testing and execution is not done thoroughly Even compensation leaves can be taken but the amount of work is just too much as it will be waiting for you after your leave,nan,nan,AVP,Current Employee,Hong Kong,25/01/2020
5,Dbs,Working culture in dbs is fully process oriented and management will have lot process oriented environment in dbs I will be easy adoptable and flexiable to work,nan,nan,DB2 UDB Database Administrator,Current Employee,Singapore,19/01/2020
3,Great workplace,A typical workday can be very busy to very lax depending on the time of year Learned a lot due the exposure to explore new technologies Management is good but felt that there is always that something lacking in terms of promoting and rewarding loyalty and skill Challenges are the long hours put in due to rushing for timeline but made bearable with the group of colleagues working together,nan,nan,TO IBG Technology Lead Data EngineerProject Manager,Current Employee,Changi Business Park,18/01/2020
5,Summary,I learn a lot while working in DBS Bank and I had the opportunity to join an acquisition project Also I learn how to deal with customers banking data,nan,nan,Business Management Support Intern,Former Employee,Jakarta,16/01/2020
5,Fun Workplace,Fun working life day in day out with lots of unexpected activities happening along the day you will not know what exactly to expect for your daily work life,nan,nan,Wealth Planning Manager,Former Employee,Newton,14/01/2020
1,to be improved,poor medical benefit poor management policy change always without any grace period heavy workload,nan,nan,officer,Current Employee,HK,11/1/2020
3,Stable Bank,Staff benefits are good Depending on which department you are in work life balance can be good and bad Very distinct culture of Asian pride when you join the bank,nan,nan,Credit Risk Manager,Current Employee,Singapore,10/1/2020
