Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
3,not fun,not a fun place to work no communication from management no job security all aimed at there base in Wilton perk box is rubbish bupa is difficult to use,nan,nan,Materials Controller Sembcorp,Current Employee,Solihull,03/01/2022
4,Growth,The company is good All the policies are employee friendly But internal politics is too muchdifficult for outer sider to survive I have worked for 5 years and completed 2 projects in India and as well as overseas But at the end of the project ingot terminated Noone supported I have requested from the plant manager to CEO But everyone have ignored my request,nan,nan,Deputy Manager,Former Employee,Nellore,10/02/2021
5,Excellent,Excellent place to work I learnt many things while I working here Great management They provide good environment for us to work Competitive too Everyday is a learning opportunity for me,nan,nan,Marine Hull Structure Specialist,Current Employee,Singapore,10/09/2020
5,Good company,I love working with Sembcorp environment servicethe company take care the workers good Maybe the the starting pay abit Low but every year had increasedwe work as a team like familybecause of my health so cannot continue with them I really sad,nan,nan,Plant operator,Former Employee,Tuas,17/06/2020
5,Good package,very good company to work with which gives saftey as top priority only 5 days working culture Singapore based MNC Transport is free one of the best power plants worked till date,nan,nan,Manager,Current Employee,nellore,13/06/2020
1,Horrible hiring practices,Hired through some Indian recruitment agency only to find out the task assigned to me was completely different from what was mentioned in the job description and interview traveling to some offshore location was required as well Relaxed work environment at the HQ wasted time clearing security at offshore location Treated as an outsider with no access to the room that I worked in some engineer who cant think out of the box and only knows how to follow SOP roll out a new machine without ensuring corporate resource is updated to support the new machine Terminated with no printed letter for going on MC for less than 3 days Cant expect much from a stateowned enterprise Sad to say this is not the only company in Singapore with such practices,nan,nan,Contractor,Former Employee,Central Singapore,10/06/2020
4,Fast paced,Fast paced many meetings lots of policies in place many IT systems but doesnt always talk to each other deadline sensitive slow to make changes top management driven,nan,nan,Finance Manager,Former Employee,Singapore,20/05/2020
4,Good job,Great company to work for with great training The company help with you gaining experience and overall confidence The company also allows members to move up the laddderp,nan,nan,Process Operator,Current Employee,Redcar,24/03/2020
4,nice work place,good communication between management employer site safety is first priority all are work oriented nice work place equipment infrastructure well maintained,nan,nan,Manager,Current Employee,Nellore Andhra Pradesh,20/02/2020
3,Above average Workplace,Able to set up a room for colleagues for them to relax Doing more than job scopes indicated have to take care of engineers and technicians welfare admin Hr portion,nan,nan,Executive Water,Current Employee,Jurong Island,11/02/2020
5,I enjoyed working for the company,I started working for sembcorp Siza Water from 2005 to 2013I enjoyed working and the company helped me to develop and to improve my skills Working from Monday to Friday that allowed me to study during weekends Stock taking is hard and enjoyable at the same time,nan,nan,Storeman stock controller,Former Employee,Ballitoville KwaZuluNatal,28/12/2019
3,A growing company undergoing transformation,Started out with the company right after graduation I had the opportunity to try out a new role after one year in the organisation Thoroughly enjoyed my time there as I had the autonomy and space to make improvements to the way things were I can’t say the same now as many things have changed since I left,nan,nan,SENIOR EXECUTIVE,Former Employee,Hill Street,24/04/2018
5,Routine job with different issues,5days working company and below managerial level we can avail compensatory off work is stressful and some times we have to work on sundays saturdays and holidays,nan,nan,Deputy Manager,Current Employee,Nellore Andhra Pradesh,10/12/2019
3,No communication,Supervisor expected you to know everything and do everything within a snap of fingers Everyday is firefighting all work are adhoc basis There is no time for you to do your assigned project unless you drop other things In the end you get the blame and scolding for not performing up to expectations,nan,nan,Senior Executive,Current Employee,Jurong Island,06/09/2019
3,Fun place,It has a good working culture in terms of colleagues Its a fun place to work inside here as they are friendly bunch of people who willing to help you,nan,nan,Operation technician,Current Employee,Singapore,30/08/2019
5,Fixed timetable with occational holiday available,A typical day at work for me includes a fixed timetable and a relatively quiet working environment Throughout my working experience I learned how to be a cashier basic inventory management customer hotline and restaurant servicing For management one should ensure enough developmental space for his or her group while keeping a final say on vital decisions Workplace culture should be organized with clear standards and rules The hardest part of the job is maintaining positive relationship with departments The most enjoyable part of the job is achieving goals with the group,nan,nan,Cashier,Former Employee,沈阳市,03/06/2019
3,Comfort zone,basic paper work on procurement finance reports arranging meeting via outlook calendar no career improvement good boss and relaxing not stressful and demanding work environment,nan,nan,Lab Technologist,Current Employee,NUS,27/05/2019
3,All work No job Security for Contracts role,Recent years only hired contracts Management cares only being able to answer to higher level and HR about worling beyond office hours Even thou staff doesnt mind unpaid to finish up more of work needed OT Rate lower than most part time job found outside,nan,nan,Material Planner,Former Employee,Sembawang,09/12/2018
4,Fun and productive,Learnt a lot in this organisation which has moulded in many ways technically and personally Great place to work in this organisation groomed management,nan,nan,LEAD TECHNICIAN,Former Employee,Singapore,07/12/2018
5,productive Fun To work, Experience with Control Valves Maintenance Calibration Troubleshooting of both Rotary Linear Actuators in 2 positionONOFF operated Valve Actuators of Makers Rotork Fluid System Amri KSB Actreg As well as in Fully controlled 0100 operated Valve Actuators of Maker Masonilan Rotork Fluid System Amri KSB Also familiar with handling of their Solenoids Limit switch box Valve Positioner Maker KSB AMTROBOX SEIMENS SIPART PS2  Calibration Troubleshooting of Field Instruments such as Pressure Transmitter DP Transmitter Maker Endress hauser ABB Level transmitter Flow transmitter Maker Krohne as well as Temperature transmitter Maker WIKAI Also Installation Dismantling of the same  Familiar of handling HART COMMUNICATOR Maker Emerson375 as well as Pneumatic Hydraulic Pressure Calibrators Maker GE Druck Additel as well as Temperature Calibrators Maker Ametek also capable of handling Maker Fluke 715 voltmA source 714 thermocouple calibrator 712 RTD calibrator  Maintanence Servicing as well as Installation Dismantling of Temperature Pressure level switches Maker Robertshaw Ashcroft Wikai similarly for Temperature Pressure Flow regulators Maker Robertshaw Thermofisher Helipebs controls  Maintenance Servicing as well as Installation Dismantling of RTD Thermocouple Sismic sensor proximity sensorMaker Bently Nevada all types of Pressure temperature DP GaugesMaker Wikai  Maintenance Servicing as well as Installation Dismantling of Solenoids,nan,nan,Instrumentation Control Technician,Former Employee,Fujairaj UAE,05/12/2018
4,Best company to learn100job securitybased upon your working knowledge you get improve,Sembcorp marine is a best company to learn you can improve your knowledge communication skill This company always give 100 job security to employee they give first preference to safety after that only job,nan,nan,Electrical Engineer,Current Employee,Singapore,28/11/2018
4,Insightful internship experience,During my internship I got to assist and observe how they measure their workplace safety and environmental performance of their facilities and divisions in Singapore and overseas The staff are friendly towards interns and I got to also observe how ISO guidelines are followed,nan,nan,Intern,Former Employee,Singapore,21/11/2018
5,ppvc module and precast,ppvc first module installation day at lake grande mcl project ppvc installation and production their management system is perfect they always like to follow in house roles and regulation ppvc module installation actually i am always enjoy with them at last chiness new year party at Malaysia,nan,nan,Supervisor,Former Employee,at last lake side,25/10/2018
5,Civil departmant,Our project near of big river always raining time difficult to work its a good experience in my life about power plan project its a good management we are always helping each other hardest part of the job heavy lifting and underground servicing work we are safe herecz here safety roles and regulation 100 have to follow,nan,nan,I am a senior supervisor,Current Employee,SIRAJGANJDHAKABANGLADESH,12/09/2018
5,Good and Perfect,All HOD are very familiar with the all staff and pair for every thingVery good management skillGiving training if necessaryAll staff are happy at sembcorp,nan,nan,Qs and Document Controller,Former Employee,Myanmar,11/09/2018
5,Great organisation to work,All my reviews are for Green Infra Limited I worked at Green Infra Limited before Sembcorp acquired it The office atmosphere was very professional and cordial I learned a lot there,nan,nan,Management Trainee,Former Employee,Delhi,03/09/2018
2,no job security,managerment cannot give you the job and life benefits and the company have sale to tay paper the cannot give me the job security at what i need in my job area,nan,nan,Purchasing Executive,Former Employee,Jurong,15/08/2018
4,the most enjoyable part of the job,over the years as the management learn and grow have major changes which focus on welfare and good place to work good environment to work company concern more on health and safety of everybody,nan,nan,Asst Manager,Current Employee,Jurong Island,02/08/2018
4,A great place to learn and get reward for hard work,In Sembcorp I learn how to work with various HOD as a WSHO and pick up the work life experience they shared I also get to expose with many good and best practices from different business unit,nan,nan,HSE Executive,Current Employee,Singapore,05/07/2018
3,If you are looking for a stable and consistent environment,I have worked for 5 years in Sembcorp Marine There is not much of a career advancement as there are not a lot of positions in the hierarchy It is definitely a stable environment with a decent pay It is compulsory to do OT for certain departments but the OT are paid There are plenty of opportunities to learn somewhat like a learning centre And then it is up to individual if they choose to take the skills with them and advance else where or to stay and slog for the company,nan,nan,Engineer Piping Engineering Section,Former Employee,29 Tanjong Kling Road,28/06/2018
4,Good Organisation,Overall a good organisation with good work place culture and balanced MNC Culture A good learning opportunity available at every level A steady growing organisation,nan,nan,anonymous,Former Employee,anonymous,24/06/2018
2,Good Place to Start,Good place to start in the Marine industry Many oppotunities to learn and expose yourself in Worklife balance is poor Basic salary is low Compensation is average HR is terrible,nan,nan,Design Engineer,Current Employee,Admiralty,21/05/2018
3,A growing company undergoing transformation,Started out with the company right after graduation I had the opportunity to try out a new role after one year in the organisation Thoroughly enjoyed my time there as I had the autonomy and space to make improvements to the way things were I can’t say the same now as many things have changed since I left,nan,nan,SENIOR EXECUTIVE,Former Employee,Hill Street,24/04/2018
3,A balance workplace,Overall employee’s benefits was provided as set accordingly 5 days work with normal work hours from 9 to 6 pm Clean neat workplace Beverages was provided too,nan,nan,HRD Executive,Former Employee,Singapore,15/05/2018
3,Striving Envoirnment,Presentations are the main focus as our product is new in the market we meet people from all level Government Professionals and Contractors It was a long learning process as the methods of presentation were done as a team Basically being a bought over company there were alot of changes in the management More meetings multi levels for approval different requirements for reports We worked as a team Sales Architects and Engineers for all projects as the product was Mandatory for any new GLS As a new product left the whole market clueless and they needed to be educated in order to participate in all upcoming tenders we will assist and advise through out the pretender qualification til the award but being an pure Engineered design It is not as simple as an day to day project there are many factors to be considered A real huge challenge as this has been a change in the construction industry the inquires were overwhelming and weekly schedules were packed Through those times we managed to cover about 30 of the market but mainly the market leaders,Sense of acomplishment,Management issues,Business Development Manager,Former Employee,Changi Business Park,08/05/2018
4,An organisation undergoing some serious transformation,Enjoyed working with my colleagues and supportive bosses Much more emphasis on its people in recent years Strong CFO and HR Director but more can be done to improve the culture,nan,nan,SENIOR executive,Former Employee,Singapore,24/04/2018
1,work place,the job gives me a lot challenges to think out of the box to solve problems and the people here provides a lot of help but have to work almost everyday hard to plan for work life balance,nan,nan,Senior Project Engineer,Current Employee,Sembawang,20/04/2018
4,Productivity of power generation,I was working there as fire man from last 11 and half months It is thermal power complex which generate 660Mega Walts Rules are strict specially for fire department like being on time is must there with good decipline like employees must be in proper hair beard shaved cleaned uniform,nan,nan,Fire man,Former Employee,Nellore Andhra Pradesh,06/04/2018
5,Best place to work,very professional in approach No discrimination on country of origin gender or creed Proven leadership makes Sembcorp as one of the best places to work,nan,nan,CFO,Former Employee,HyderabadDeccan Telangana,14/03/2018
4,Productive work environment,Work is not predictable as Project ManagementEngineering is always unpredictable and many challenges that occurs from time to time You learn to be more productive client oriented and to make onsite decisions as best to the Company and all stakeholders involved Good Management team to work and strive to a better working environment and to comply with all relevant standards,nan,nan,Project EngineerManager,Current Employee,Mbombela South Africa,05/03/2018
3,good working place,good management nice working place can learn many procedure job ISO QAQC etc can learn new technology have many sport charity activities have many fun day,nan,nan,Senior Engineer,Current Employee,changi business park,03/03/2018
4,Taskoriented,5day week Independence Making a stand when management is not equitable old culture tight on human resources and people are not very motivated people trust and depend on me instead of others due to my innovativeness initiative selfdriven adaptability leadership and ability to communicate and cross cultural variations,nan,nan,Senior Executive Head Technical Team,Current Employee,Sembawang,14/01/2018
3,long time working hours,Here I m not so happy for long time working hours Also food problem which one makes problem my health Salary also too much less when I compare with my job Overall I am so happy here,nan,nan,painting qc,Current Employee,tuas singapore,08/01/2018
4,Pleasant colleagues,Topheavy structure Majority of colleagues are very friendly and pleasant to work with Average monthly salary but good bonus Training opportunities,nan,nan,Executive,Former Employee,nan,06/12/2017
3,Excellent company to work and learn simultaneously,I was allowed to apply my technical skills and theoretical knowledge freely I was motivated to work hard and further my knowledge by being allowed to study and attend training courses through the company I was allowed to give my input and be involved in many projects which allowed me to further my knowledge in the workplace,nan,nan,Electrician,Current Employee,Ballito KwaZuluNatal,05/12/2017
5,Na,Is a usual procedure construction of a army camp consisting of 6 nos of 1 sty building under a design build scheme The project is under the client DSTA and the consultants and the contractor is under the roof of Sembcorp Design Construction,nan,nan,Resident Technical Officer Architectural,Former Employee,Transit Road,19/11/2017
5,Uae,I would like to work at uae or abroad to learn different job expirenceattractive salary and future life I would like to work as mechanical engineer in any related field,nan,nan,Deputy Manager Mechanical,Former Employee,Nellore Andhra Pradesh,14/11/2017
5,Fast paced,I feel that there is a lot of opportunity to learn and to grow in the company people around the company are very helpful despite of their busy work they will still take some time off to talk to you and give you some advise,nan,nan,INTERNSHIP,Former Employee,Hill street,03/11/2017
4,Project bop project,I learned a lot of of these project and incountered many different contractors to deal of standard procedure in projectand preparation of materials and follow up vendors,nan,nan,SMUF BOP PROJECT,Former Employee,Singapore,22/09/2017
3,Productivity,The company is a listed company and every thing must follow the set of the company policy Decision have to follow from the department head Benefit is that you can learn from others,nan,nan,Project Cost Officer,Former Employee,Jurong,03/09/2017
4,Good,The company is good for production But not satisfied with employees Production rules and conditions are irritable to employes But it is good for employers to control workers and accidents,nan,nan,Saw Machine Operator,Former Employee,Singapore,26/08/2017
3,Overview of work at Sembcorp Gulf OM Co LTD,Our Job daily routines are to check the daily maintenance defect reported and attend accordingly alongside with the defects are the scheduled maintenance of equipment Workplace culture is a multi national environment and the task will be come routinize and you will got used to it as you grow old with the company,nan,nan,Associate EngineerElectrical Maintenance Dept,Current Employee,Fujairah,05/08/2017
5,Good Company,1 A very traditional company 2 Good training center for young generation at all disciplines 3 Moving slow on its quality and efficiency improvement,nan,nan,Senior Project Manager,Former Employee,Tanjong Kling,02/08/2017
3,A growing company undergoing transformation,Started out with the company right after graduation I had the opportunity to try out a new role after one year in the organisation Thoroughly enjoyed my time there as I had the autonomy and space to make improvements to the way things were I can’t say the same now as many things have changed since I left,nan,nan,SENIOR EXECUTIVE,Former Employee,Hill Street,24/04/2018
5,Nice work place and very intrest to work and can learn every day new things,I have learned how to do the fit up and viseal inspection and to see the drawing and use the welding gauges and itps and test packages and ndt repots and to qualifie the welder and prepare the welder certificates as per ASME section IX and AWS D11,Lunches,12 hours,QA Inspector,Current Employee,Tanjong kling road,24/07/2017
3,Hardworking Team,Sembcorp is a decent enough place to work The staff are a credit to the company but the management can sometimes be lacking The work is rewarding and the benefits are extremely good,nan,nan,Senior Commercial Analyst,Former Employee,Middlesbrough North Yorkshire,10/07/2017
3,management,racist and not balance managementmanager and safety site not fairsmall basic salarymore work but dont have over time workmust work hard but not give rest time,nan,nan,Technician,Former Employee,tuas,03/07/2017
4,Good Exposure,A growing organisation with ample opportunities to learn and excel Management is very supportive and dynamic Work life balance can be very well maintained,nan,nan,Senior Executive,Current Employee,hyderbad Telangana,02/07/2017
5,productive,Good in administration and Power plant construction completed and the plant in commercial operationWork place culture is good Very good plant constructed with very good plant layout,nan,nan,Gen Manager,Current Employee,Nellore,21/06/2017
5,Energetic Team all Professionals and a good place to work,Ive been with the company for 4 exciting years The company provide training for improvement All employees specially my operation team are excellent and work professionally Follows all safety standards and procedures Human Resource group provide excellent support to all needs of employees accept suggestion for future changes,nan,nan,Operation Technician,Former Employee,Singapore,17/06/2017
4,good company,typical day was work and discussion and meetings learnt more of fixed assets excel and taxation and the management was very good a decent place to work with and the hardest part was to convince people or change of work profile and most enjoyable moment was ease of work and flexibility,nan,nan,Accounts Manager,Former Employee,Chennai Tamil Nadu,07/06/2017
3,Good exposure ground,Overall review people are good and experienced Many obstacles faced challenged and over come A lot skills can be developed through many trades Good bonuses during good business times,nan,nan,Assistant Project Manager,Current Employee,QAQC,21/05/2017
5,Great place to work,Is a great place to work with a great future and lead by excellent management Despite I am linked to SembCorp Utilities UK Ltd I actually work for the head quarters in Singapore hence my reporting line is direct to Singapore,nan,nan,Regional Internal Audit Manager,Current Employee,Bournemouth Dorset,02/05/2017
3,Hr,Good working culture and the policies procedures of the company is absolutely positive to the employees and their welfare Compensation part also very good,nan,nan,Manager HR,Current Employee,Nellore Andhra Pradesh,27/04/2017
4,Great place to work,Very good culture and can learn and improve operation and maintenance knowledgefriendly managements staff they will help and solve personnel problems,nan,nan,Senior Boiler Operation Technician,Current Employee,Jurong Island,20/04/2017
4,Sembcorp was a good company,Sembcorp Utilities is a well managed company that allows employees to get developed It understood the importance of human capital The power assets in hiring island was very well managed as cogen cluster and had been a leader in the region Furthermore the water technology is one of the worlds best,nan,nan,Business Development Manager ASEAN,Former Employee,Hill Street Singapore,14/04/2017
4,excellent bonus,1 an 8 hour a day work and some weekend too 2 learned new culture and strict work procedure 3 great management 4 fun workplace culture 5 weekend job is tiring 6 super big bonus,nan,nan,Architectural Designer II,Former Employee,Singapore,12/04/2017
3,Billiards and ping pong,Submitting documents Driving the CEO to the meetings and the airport Sending emails back to the employees Take notes in meetings Extract board meetings agenda to the directors,nan,nan,Coordinator,Former Employee,Oman muscat,09/04/2017
5,Singapore expereince with MNC culture,I have got many opportunities for my career development Had many trainings from accrediated institutes Even studied MBA from SP Jain MBA college during the job staffs were very supportive and hard worker and punctual I got many promotions to Manager level during 12 years working SembCorp Industries Limited Top bosses are very straight forward to give guidelines and targets,nan,nan,Shift Manager,Former Employee,Singapore,29/03/2017
4,A productive workplace,Management is very strong and willing to coach you along the way Very nice bosses and colleagues to work with A very productive workplace whereby staff are ready to serve professionally,nan,nan,Human Resource Executive,Former Employee,Clementi,28/02/2017
5,Centred around production and HS,A very worth while place to work This was the place where health and safety really mattered as virtually everything you did could easily cause or increase the risk to equipment or people so a lot of thought and mental risk assessments HAD to be completed before each task The hardest part of the job was the productionHS balance but it was always stressed that HS was number 1 priority A lot of time was spent problem solving and it was always pleasing when problems where sorted efficiently ensuring plant production,nan,nan,Plant supervisor,Former Employee,WiltononTees North Yorkshire,08/02/2017
5,I learned a lot in Sembcorp that there is nothing hard but give the best of you everyone is kind,I enjoy every single day in this office to work with a group like Sembcorp everyone gives the best out of them and help to reach to something,nan,nan,Coordinator,Current Employee,Salalah,08/02/2017
5,Productive and learing,Gathering defining business requirements while managing the risk to improve business processes and translating the requirements into systems solution,nan,nan,General Manager IT,Current Employee,Hyderabad,20/01/2017
4,productive place to work,cooperative and understanding management easy to work with colleagues good work life balanced place never left site unsatisfied of job incompletion workers are able to understand simple english,nan,nan,WSH Coordinator,Former Employee,Kranji,13/11/2016
3,A growing company undergoing transformation,Started out with the company right after graduation I had the opportunity to try out a new role after one year in the organisation Thoroughly enjoyed my time there as I had the autonomy and space to make improvements to the way things were I can’t say the same now as many things have changed since I left,nan,nan,SENIOR EXECUTIVE,Former Employee,Hill Street,24/04/2018
4,Productive and fun workplace,If you want this job you can go interview If you want for salary best can go for this work And if you are hardworking for this job can you go an apply This job is very easy So come and interview,Free lunch,Long hours,Garbage disposal,Former Employee,Bedok,10/11/2016
4,Productive,We can learn and improve our skills Provides Free accommodation and transportInteraction with employees is nice Friendly environment at officeFirst aid facilities are available in emergency,Free Transport and accommodation,Long working Hours,Sales Officer,Current Employee,Nellore Andhra Pradesh,25/09/2016
4,Place to learn,lucky to be part of that organisation gained a lot of knowledge subject wise as well as society around us i got technique that how to get job done in shortest pathi worked manytimes 20 hours a day but i feel proud that i completed my job in time,nan,nan,Senior Engineer,Former Employee,Nellore Andhra Pradesh,23/09/2016
4,Fast moving company to work for,A typical day at Sembcorp was varied and mostly enjoyable Whilst in this role I learnt how to arrange a training course with lots a variety of tutors for each of the sessions including book accommodation and travel for them This was a steep learning curve but saved the company over £30000 by bringing the training here rather than sending delegates to London Arranging training courses for over 500 employees working around a variety of shift patterns The most enjoyable part of the job was when i saved the company money and I was thanked personally by the CEO,nan,nan,Administrator,Former Employee,Wilton,28/08/2016
3,Good facilities and challenging work,One of the typical work in a day are preparing permits and organizing the job to be carried out at that day I learned more on dealing rotating machine technically Hardest part of the job is when resolving critical problems and have to stay long hours until it finish Enjoyable part is when the problem was resolve successfully and on time,nan,nan,Mechanical Technician,Former Employee,Jurong Island,19/05/2016
5,learned more about instruments and fun,I learned how to manage the Technician and engineer who are working under me I learned more details about all the instrumentsISO related documents and RCA Manage spares avaialbility at store,nan,nan,Assistan ManagerControl and Instrumentation,Current Employee,Singapore,12/05/2016
5,Challenging interesting,Representing the Clientit a fulfilling career with a broad spectrum of challenges to learn and excel from Great experience,nan,nan,WSH Coordinator,Former Employee,Jurong Island,02/05/2016
4,Company with good work and life balance,The company stresses importance on worklife balance The company also has a very funloving and friendly culture which allows work relationships to develop in a more holistic manner,nan,nan,Senior Engineer,Former Employee,City Hall,29/04/2016
4,Typical very big multinational entity,A company with good reputation excellent coworkers and immediate management but limited interest in this part of the world from the group owners,nan,nan,Region Manager for Central Eastern Europe,Former Employee,Warsaw,01/10/2015
4,,Typical day at work Reviewing all Purchase Requests put to us by users Source for the items required Negotiate pricing Prepare PO and get it approvedsigned Hardest part of job Specificationsdetails of requirements not clear or incomplete No Response from user when asked about this Urgent request to purchase equipments and spares Last minute decision to cancel it Most enjoyable part of the job Delivery of goods ontime Finish work without any quarrels or misunderstanding Support from fellow colleagues Praise by your boss for job well done,nan,nan,Materails and Services Manager,Former Employee,S00,18/08/2015
4,productive work place,Lots of health and safety which was very beneficial to me i thought It helped me to stay safe throughout my course The best part of the job would be finishing a project and seeing how well you have done through out the weeks of graft to get to the final product,nan,nan,Apprenticeship Engineering,Former Employee,north east,20/07/2015
4,Sembcorp Infrastructure India PvtLtd,Sembcorp Infrastructure India PvtLtd is a good professional company with good and most eligable hard working staffs and management,nan,nan,Engineer Contracts,Former Employee,kolkata,02/07/2015
1,Good Place to work with,Good Place to work with coworkers who are supportive however management is not very keen on over all development of the employees,nan,nan,Senior Manager Project Management,Current Employee,New Delhi,07/05/2015
4,Growing company with multiple businesses,Sembcorp is a company that each employee is able to identify with and establish a strong sense of belonging Many employees have been with the organization for more than 10 years and remain committed to the organization,nan,nan,Group Strategy Manager,Current Employee,City Hall,24/04/2015
4,Positive working staff,Handling the administrative and logistics operations in Aviation Division which included hiring suitable personnel to fill job vacancies and to conduct TNA I learnt to recruit the right person for the right job and to send the right person for training and development The most enjoyable part of the job was to be able to see the staff working productively and happily as one big family,nan,nan,Snr AdminHROperations Executive,Former Employee,Paya Lebar,22/04/2015
4,Good Employer,Thoroughly enjoyed my career at SembCorp and have spent approx 20yrs on the Wilton Site Nothing negative unfortunately position has been removed and I have had enforced redundancy as of 31 Dec 2014,nan,nan,Level 3 Electrical Maintenance Technician,Former Employee,Wilton Site,30/12/2014
3,Best 3 PL,Believes in partnering and solution providers to corporate Focus on process and productivity,nan,nan,Assistant Manager Operations,Former Employee,Delhi DL,01/09/2014
3,Very productive and could able to gain experience and over all it is a good exposure,Plant maintenance activity and maintenance planning Preventive maintenance Troubleshooting,nan,nan,Control Instrumentation Engineer,Current Employee,Salalah Oman,17/08/2014
3,Scope to improve and progress,Shift worker 2 days and 2 nights 12 hour shifts Operating plant and equipment constantly making product Many years experience involved in numerous tasks Spent periods deputising as Shift Resource Manager Part of a team of 11 operators Equipment is quite old so operating it sometimes can be a challenge Making savings on plant is always satisfying,nan,nan,Lead Operator,Current Employee,Teesside ENG,09/08/2014
5,First Multinational Logistics Company in India,I was given to setup Eastern Region and create Multi User Logistics center which was suppose to change Indian Logistics forever Learning Some steps are taken by organisation of bringing best practices to under developed country which takes time to give results but in the end you can become market leader because of steps taken decade back These are mostly structural decisions Amazing coworkers with vast experience in so many countries gave us edge in implementing work flow and material flow which later gave us strength to become preferred partners to worldwide Automobile major companies Difficult Task North East and troubled area operations with less security Enjoyable Part Learning and culture across India Singapore,nan,nan,Assistant Manager Operations,Former Employee,Kolkata WB,30/06/2014
3,A growing company undergoing transformation,Started out with the company right after graduation I had the opportunity to try out a new role after one year in the organisation Thoroughly enjoyed my time there as I had the autonomy and space to make improvements to the way things were I can’t say the same now as many things have changed since I left,nan,nan,SENIOR EXECUTIVE,Former Employee,Hill Street,24/04/2018
5,my carrier,1 Day to day PM jobs follow by maintenance schedule 2 Before start work think and work safety 3 management is help ful 4 my coworker is like one team 5 during plant start up after shutdown is the hardest job 6 i love my carrier very much,nan,nan,Senior Instrumentation and control technician,Current Employee,Singapore S00,23/05/2014
5,Freaindly Work Place,This was my first job and so many thing I had learned from this organization which all help me to be a successful professional in life,nan,nan,Officer Distribution,Former Employee,Kolkata,19/03/2014
3,Safe and steady away work place with a wide variety of work,Carry out preventative planned and breakdown maintenance around the site Equipment worked on includes Boilers Coal mills Sand lines Conveyor systems Silos Vessels Pumps Valves etc Also work with different substances such as acid caustic pumps acid vessels and particles such as wood coal etc,nan,nan,Mechanical Technician,Current Employee,Middlesbrough,26/02/2014
4,enjoyable work environment,I enjoy working at SembCorp as it has a good working environment and excellent learning experiences as its a power station so all aspects of engineering are undertaken in a typical working day I have a good working relationship with my colleagues including management and team members which makes working there easier The hardest part of the job I would say is the fact that things get quite busy at times which would push any tradesman in terms of handling pressure I will criticise the fact that the salary compared to similar positions at other companies is low and human resource department isnt very organised,nan,nan,Electrical Technician,Current Employee,Middlesbrough ENG,23/02/2014
5,Site Administrator,Basic administrative duties coordination with site personal on their time sheet attendance etc,nan,nan,Administrator,Former Employee,jurong island,11/02/2014
