Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
3,Good reputation,Global institution with good reputation Employee friendly policies lots of career opportunity across geographies across levels Fair compensation policy across geographies,Good medical insurance coverage,Uncertainty about continued operation in Europe North America,Global Programme Manager Director Finance Change,Former Employee,Hong Kong,14/03/2023
3,Good people to work with,The people you work with were generally great with the only real issues being upper management however the work itself was quite demoralising very rarely a quiet moment,nan,nan,Customer Service Advisor,Former Employee,Swansea,13/03/2023
1,boring job,opportunities for career advancement exposure to different areas of the bank and the opportunity to build valuable skills such as attention to detail cash handling and communication The job can be fastpaced and require a high level of accuracy and attention to detail have to deal with difficult customers or situations which can be stressful the pay for the positions is low,nan,nan,Teller,Current Employee,Vancouver BC,13/03/2023
4,okay place,NICE TO place work but pay too low I wish the pay was higher as a banker because sometimes it can be very busy Take care of customers as they come in and solve their daily banking needs,nan,nan,Personal Banker Premier Banker,Former Employee,Vancouver BC,12/03/2023
5,It’s ok to start your career in the bank area,Good to start your career You can learn about bank’s business the experience could depend on who’s your manager but once you get it there’s opportunity to grow,nan,nan,Phone Agent,Former Employee,Mexico ME,11/03/2023
4,Good benefit but a lot of red tape,Not a particularly fun working environment but people are friendly generally speaking Lots of internal policy and procedures which are annoying Lots of opportunity within the bank,nan,nan,Assistant Manager,Former Employee,Hong Kong,10/03/2023
4,Good place to work,good atmosphere good pay for the type of job a lot of opportunities for selfdevelopment charity event integrating all employees in the company overall satisfied,nan,nan,Document Processor,Former Employee,Coventry West Midlands,08/03/2023
3,Ok,HSBC was an ok place to work They were obsessed with outsourcing all the work to Europe and Asia so there would not be much work here in the USA The end,nan,nan,Administrator,Former Employee,New York NY,06/03/2023
4,Productive and fun work place WorkLife balance is too good,It was great working in HSBC Colleagues are very helpful and managers are very supportive Only thing I feel needs to be improved is flexibility in work location Rest everything is awesome,nan,nan,Senior Consultant Specialist SAP Qualtrics,Former Employee,Hyderabad Telangana,05/03/2023
5,Excellent office and working environment,Hybrid working excellent office in central Birmingham and lots of jobs and opportunities to be had Internal pay not as good as competitors but offers good worklife balance with good colleagues,nan,nan,Financial Crime Investigator,Former Employee,Birmingham West Midlands,05/03/2023
3,It served its purpose at the time for a job,What is the best part of working at the company Managers can be rude But its been many years since working there Hopefully it better What is the most stressful part about working at the company Being attached to a leash aka headset What is the work environment and culture like at the company Controlling environment all about numbers What is a typical day like for you at the company 8 hours with brakes sitting at a desk doing collections or customer service,nan,nan,Collections Specialist,Former Employee,Las Vegas NV,03/03/2023
1,Avoid like the plague,Academy coaches are unprofessional Micromanaging if you are back 1 min late from break Lack of supportcoaching Ive only been on the phones for about 8 days and when Im asking for coaching if Ive had a difficult call on where I can do better Im being told just to carry on with the next call If you ask for support you are just left for hours on your own Thats not even being in your own teams thats just while you are at academy when you are supposed to be coached and have support Wouldnt recommend to work here whatsoever Youd get more respect shovelling poo,nan,nan,Customer Service Agent,Former Employee,Scotland,02/03/2023
1,Not a good place for senior roles,Its a good place to retire a work culture of sicken and damp environment than a govt office Not recommend to one who wants to build a career unless want to retire,nan,nan,Vice President Global Transformation and Change,Former Employee,Hyderabad Telangana,01/03/2023
2,Productive decent but tiring,Very tiring to be on feet all day without choice of having a stool to sit Interview process was ok a little too into a persons personal life however staff was decent,nan,nan,Customer Service Advisor,Former Employee,London Greater London,28/02/2023
5,Great,Good company to work in with friendly teammate that are willing to help Fun to work in too with hot desk around you get to meet different people from different departments,nan,nan,Intern,Former Employee,Singapore,27/02/2023
2,Dwindling workplace,Low focus on the US Not a lot of growth opportunities Over low level of motivation Good remote work opportunities Management committed to Asia,nan,nan,VP Finance Operations,Former Employee,Chicago IL,26/02/2023
4,Stable job environemnt good work life balance,stable job environment and good worklife balance the benefit for employees is good but career progression can be slow and also systems are processes are slow as well,nan,nan,Senior Manager Finance,Current Employee,Hong Kong,23/02/2023
4,engaging and fun,one of the best places to work in the culture is very good and so are the perks internet sports room reading room are some of the facilitiesglobal workplace,nan,nan,5 Worked as AML Executive,Former Employee,Visakhapatnam Andhra Pradesh,23/02/2023
4,Great place to learn and gain exposure,HSBC offered many learning opportunities by investing in staff’s personal development and opportunity to move between various departments Spent 8 years there and did about 4 country regional and global level roles Working in a global role wasn’t always pleasant as key stakeholders were based in the ASP region Cons you have to fight for pay rises use of legacy systems bonuses not in line with rest of industry bureaucracy,nan,nan,Business Financial Crime Risk Manager,Former Employee,London Greater London,22/02/2023
4,Good colleagues speak up culture but pressure environment,Good colleagues speak up culture but pressure environment Great training program helps me improve my skill set tremendously Tho the working environment and sales target is a challenge,nan,nan,UB,Former Employee,Tst,22/02/2023
3,Interesting but short term due to completion of the contract,I love the culture the people around me during my short term stay with them I enjoyed every moments that they had been training and the opportunities they had given as well as supportive to me to carry out the tasks and duties as a role of Risk officer I am sad to say that my duration of stay with them wasnt that long it was a contract role and the contract had given me a 6 months duration of stay with them instead,Job culture is interesting,My duration with them isnt that lengthy enough,AML Risk Officer FCC Department,Former Employee,Central Business District,26/10/2015
5,It gave me an experience for the whole my life,What is the best part of working at the company Working with different people What is the most stressful part about working at the company Absolutely no time for lunch problem customers What is the work environment and culture like at the company Smart people and competent managers What is a typical day like for you at the company 9 hours on feet and at your ws at the same time,nan,nan,Branch Supervisor,Former Employee,Yerevan Armenia,21/02/2023
4,Work Life Balance leaves wellbeing leaves sick leaves to cater to the family needs and also the individual health,HSBC is a great organisation when it comes to Work Life Balance I worked for the organisation and one cannot find a better person than me to vouch for that Yes like any organisation it has got its loopholes like Pay Structure and growth I would strongly recommend the freshers to start their career with HSBC as they can grow with the organisation,Work Life Balance,Pay Package Growth,Technical Supervisor Customer Service RepresentativeAssistant Manager,Current Employee,India,21/02/2023
4,Great Company to work for,Fast paced enviroment well looked after and great staff services provided The Call Centre is flat out busy but the days passes quickly Accuracy and speed are key to doing well,nan,nan,Premier Associate,Former Employee,Swansea Swansea,21/02/2023
5,best company to work for,Likes learning good culture good compensation and job security Dislikes sometimes no work life balance Work Details Work policy 2 daysweek from office Work days Monday to Friday Flexible Timings Work related travel This job involves travel within country,nan,nan,Software Engineer,Former Employee,pune,21/02/2023
4,Classic bank,Great products Family culture with employees Good relationships with customers Sometimes the bank can be slow to approve loans Alot of changes over the last decade Most were not positive,nan,nan,Sr Manager,Former Employee,Buffalo NY,20/02/2023
5,process and team,the process was really interesting and fun to work on the team was very helpful i had a great time working in HSBC with the fraud operations team team,nan,nan,fraud officer,Former Employee,Bangalore Karnataka,20/02/2023
4,Good place to work,HSBC is an employee friendly company where people can work on a lot of new things while also enjoying a decent work life balance Management is also goodthey make initiatives to make HSBC a better workplace for the people,nan,nan,Senior Analyst,Current Employee,Kolkata West Bengal,19/02/2023
4,Good place to work with no expectation of career advancement,I feel HSBC is a place of work where it givecreates you comfort job But there is no career advancement or good salary If one would like to grow in career with respect to hishere skill set must and should out of the comfort zone first Being work 45 years at HSBC I felt I am not recognized well for my work,nan,nan,Online KYC and KYC Analyst,Current Employee,Hyderabad Telangana,16/02/2023
3,Hire n fire,There was hire n fire scenarios i have seen on the floor and it was for the people who hardly had 1 year in the firm They had few months to find other projects within hsbc but were not selected,nan,nan,System Administrator,Former Employee,Pune Maharashtra,16/02/2023
5,Great compensation,Working with HSBC was such a pleasant experience Worked remotely with a team based out on the east coast Laid back work environment with lots of room for growth,nan,nan,Internal Auditor,Former Employee,Remote,15/02/2023
5,Fun workplace But it really depends on the people around you,Fun workplace But it really depends on the people around you I think I was just lucky to have wavemates that are so fun to be with Nothing is first easy,nan,nan,Credit Card Services Associate,Former Employee,Hong Kong HK,15/02/2023
3,Heavy workload and long hours,Experiences can obviously vary from team to team but my workload was often overwhelming and I alongside others in my team would have to work longer hours for no extra pay or time back,nan,nan,Fund Administrator,Former Employee,Edinburgh City of Edinburgh,14/02/2023
2,Under paid and over worked,Terrible place to work defiantly under paid and over worked You often work through your breaks because no one will offer to cover you its an absolute joke the work load gets bigger and bigger the more you do the more they want You never get out on time and end up working at least 30 mins over every day without any pay its disgusting There is no work life balance and if you go of sick well they will never believe you All they care about is targets Avoid Avoid Avoid,nan,nan,Customer Service Advisor,Former Employee,Coventry West Midlands,13/02/2023
3,Productive and fun,Good environment and colleague that always support each other The incentive is bad on ranking and the relationship between you and th e direct reporting manager,nan,nan,Premier Relationship Manager,Current Employee,Kuala Lumpur,11/02/2023
5,Great place to work,Great place to work with plenty opportunities for advancement if you work hard Great management style trusted to manage you own time and cases effectively,nan,nan,Complaints Specialist,Former Employee,Edinburgh,10/02/2023
4,Great People Too Much Politics,HSBC have been a great employer since this has been my first full time job I’ve been in 3 roles in nearly 4 years and I’ve had some great times and great leaders support me There are a few negatives to the current company culture though figures driven managers overworked which leaks stress and more workload down to staff and I’ve experienced a really struggle in progressing any further than I am now hence me looking for opportunities elsewhere Overall a great working experience but not somewhere I’d say EVERYONE could have a long career,nan,nan,Bereavement Officer,Current Employee,Birmingham West Midlands,10/02/2023
5,Best Place to work,Best places to grow your self You can grow from the lowest grade to the highest grade depending on your skills Great learning g and leadership and culture,nan,nan,Manager,Former Employee,Colombo Sri Lanka,09/02/2023
3,Better Carrier Opportunities,My work was appreciated which gave me motivation to improve grow in my carrier My thoughts were listented taken care i was able to design my carrier path successfully achieved too,nan,nan,Manager,Former Employee,Gurgaon Haryana,07/02/2023
4,Best place for professional and personal life balance,We will get all support from higher management to all our concerns also we can get the required support when migrating from from process to another and perfect training for both voice and non voice Also the trainers are so friendly and make us to feel free even if we are new to the jib environment,nan,nan,Customer Service Executive,Former Employee,Visakhapatnam Andhra Pradesh,07/02/2023
4,Customer services credit card complince,All my experience had start with this huge organisation It was the best school which granted me the most important part of my field Im so proud to start my career with them,nan,nan,AML Compliance Officer at Compliance Dept,Former Employee,Amman JO,07/02/2023
3,Interesting but short term due to completion of the contract,I love the culture the people around me during my short term stay with them I enjoyed every moments that they had been training and the opportunities they had given as well as supportive to me to carry out the tasks and duties as a role of Risk officer I am sad to say that my duration of stay with them wasnt that long it was a contract role and the contract had given me a 6 months duration of stay with them instead,Job culture is interesting,My duration with them isnt that lengthy enough,AML Risk Officer FCC Department,Former Employee,Central Business District,26/10/2015
5,Adventurous,Always dealing to new situations everyday which is quite enjoyable instead of having a job where everyday is the same old Quite flexible as I am a law student,nan,nan,Customer Service Representative,Current Employee,Work from home,04/02/2023
4,Good Company to work for,Excellent benefits and time off package Great health care Excellent coworkers and enjoyable place to work For the most part management was average at best Had great immediate managers but the farther up the management chain the less competent they were,Great time off and healthcare benefits,Management was average at best,Quality Control Specialist,Former Employee,New York NY,03/02/2023
5,Great place to work,Great management and benefits Must meet metrics every month Busy call center which makes the day go by very fast The most enjoyable part of the job was meeting great friends,nan,nan,Credit Specialist,Former Employee,Las Vegas NV,03/02/2023
5,Fun at work place,The boss are very friendly less stress and the working environment are great Learn more new things and skills Work life balance and have group discussions every week,nan,nan,Housing Loan Officer,Former Employee,Kuala Lumpur,03/02/2023
2,Not for everyone…,Dreadful compensation for what’s expected of you Downtown location so either have to move your car at lunchtime due to 4 hour limit why don’t you have appointments scheduled or pay 300 a month for parking Also salary under 45k for a Premium Banker that’s expected to look after clients with large assets is ridiculous,nan,nan,Premium Banker and Mutual Fund Advisor,Former Employee,Newfoundland and Labrador,02/02/2023
5,5 stars,What is the best part of working at the company It cares for their employees What is the most stressful part about working at the company To be on target What is the work environment and culture like at the company It is cool What is a typical day like for you at the company No such day but yes we have to be very vigilant about the expectation of the customers and the company,nan,nan,Assistant Manager Retail Assets Mortgages,Former Employee,Noida Uttar Pradesh,01/02/2023
5,The most enjoyable work,In Hsbc work its very flexible they have good staff policy very heathy place and comfortable workflow Fair management they always give opportunities for staff to grow with improved them career,nan,nan,Project Manager,Former Employee,Dubai,31/01/2023
2,too much office politics,too stressful in handling office politics not much training provided actuallyeverything looks ok benefit is ok but not much to learn if this is your first job it is ok but if not choose better option,nan,nan,rm,Former Employee,Kowloon,30/01/2023
4,Good for freshers,Great place to work The only drawback is low pay to new joinees Work culture is very good Managers will be helpful to the subordinates at every time Great place to experience new learnings No work pressure at all Low pay will cost the company with lack of interest in the employees Overall excellent place to work and start career AML is very good process to get into Important knowledge will be gained,nan,nan,AML Analyst,Current Employee,Hyderabad Telangana,27/01/2023
5,Sales Trading,the sales trading floor is HSBC is pretty good nice shadowing experience rotations in different desks final project presentation in front of line managers and directors,nan,nan,Summer Analyst,Former Employee,New York NY,26/01/2023
3,Disappointing,No training from my manager while he gave other managers an infinite amount of training Great employees otherwise Just don’t think I enjoyed the work,nan,nan,Manager,Former Employee,Saskatoon SK,25/01/2023
4,Productive and fun,If you are really interested in your work then it is heaven Dont expect that you will be promoted on the basis of your past experience You need to prove yourself every day every minute,nan,nan,AML Analyst,Current Employee,Bengaluru Karnataka,25/01/2023
1,Very busy,Very busy constantly taking calls without stop Micromanagers who mention if you take an extra minute during your break At times having to deal with difficult people who are rude,nan,nan,Everyday banking agent,Former Employee,Leeds West Yorkshire,24/01/2023
1,1 star,What is the best part of working at the company Total dump of a company in the United States What is the most stressful part about working at the company Total lack of management and organization skills What is the work environment and culture like at the company What culture none in the New York division unless you lived in Summit New Jersey What is a typical day like for you at the company Stress from the minute I walked in until the minute I left,nan,nan,Vice President securities,Former Employee,New York NY,24/01/2023
5,Good company to work for,There’s good company benefits good and friendly people working there’s an option for hybrid working and shift patterns that suit you The only downside is if you’re not used to office work or culture this may not be a job suited for you,nan,nan,Inbound Customer Service Agent,Former Employee,Swansea,24/01/2023
5,Security and job satisfaction,Staff benefit and variety of jobs Resources were sufficient and good team spirit Training were provided and opportunities were given to potential staff Customer bases are strong and various products are provided for public Fair and paid are subject to performance Guidance provided and open to all staff,nan,nan,CDD Manager,Former Employee,Shek mun,23/01/2023
5,Great place to enjoy working,Loved every minute had fantastic opportunities great progression and had a lot of fun Management are very approachable Everyone is friendly Massive amount of skilled people Shame I had to go,nan,nan,Manager Branch Campus International Networks,Former Employee,Barnsley South Yorkshire,20/01/2023
5,Supportive and women friendly workplace,best workplace a woman would ask for I have had my best 3 years with HSBC Bangladesh I feel blessed for that reason I still have a very good relationships with my bosses and they are still as cooperative as previously they have been,nan,nan,Payments CoE Associate,Former Employee,Dhaka,20/01/2023
1,Not bad,Not bad branches and bank staffs are cooperative but the company impose pressure on freshers exponentially Those who love to sell life insurance products can excell otherwise you gets your valuable time wasted,nan,nan,Relationship Officer,Former Employee,Kerala,20/01/2023
5,They take care of the employees care about the well being,Managers at HSBC do a good job at ensuring project deliverables while taking care of you and your career progression Cons career growth could be slow if you stay in a project for too long,nan,nan,Software Engineer Big Data,Former Employee,Indiana,19/01/2023
3,Interesting but short term due to completion of the contract,I love the culture the people around me during my short term stay with them I enjoyed every moments that they had been training and the opportunities they had given as well as supportive to me to carry out the tasks and duties as a role of Risk officer I am sad to say that my duration of stay with them wasnt that long it was a contract role and the contract had given me a 6 months duration of stay with them instead,Job culture is interesting,My duration with them isnt that lengthy enough,AML Risk Officer FCC Department,Former Employee,Central Business District,26/10/2015
3,Terrible management,All chaos Mass hiring but no proper process and management Well its fine at least they tried but still for me terrible From the day of my interview now its been 3 months that Im with HSBC the management still poor,Casual dress code,Strict to work time,Global Support Executive,Current Employee,Kuala Lumpur,18/01/2023
5,Best place to work with,Best Senior Leadership Workplace culture is amazing Employees are cooperative Learning curve is high Employees are given best opportunities from career perspective At times its hard to move to another Level when it comes to promotions on an average an employee id spending 34 years to reach another level promotion,Culture of the company,Hardly any,Assistant Manager to Senior Vice President,Former Employee,Gurgaon Haryana,18/01/2023
5,Enjoy going to work,Enjoy the job and my colleagues Great work life balance Respectful Managers Supportive Managers Amazing working conditions through Covid Colleagues very supportive and encouraging,nan,nan,Customer Service RepresentativeCashier,Current Employee,Yorkshire,17/01/2023
3,Challenging,The job is difficult but youre treated and paid fairly Good amount of time off Good management Training was lacking Good mortgage programs Sales goals were challenging but achievable,nan,nan,Mortgage Consultant,Former Employee,Depew NY,16/01/2023
5,Great place to work and lot to learn,You will learn something new daily But work load is high and can give you some stress If you got a great bunch of people to work with you can manage that stress,nan,nan,Assistant Manager Client Services,Former Employee,Colombo,10/01/2023
3,Pressure lack of training,High turnover of staff pressure to perform and abuse on calls Complicated procedures and little incentive Do not feel supported and left to get on with it until you make mistakes Some managers are great others not so much which leads to unfairness in opportunities,nan,nan,Everyday Banking,Current Employee,Remote,10/01/2023
1,Stressful,I really did not enjoy working here the management were inexperienced and micro managed every minute of the day Workplace culture was very clicky The hardest part of the job was the overly complicated systems having worked for a different high st bank for 9 years prior to HSBC you’d have to go from A to X to find B and timed on customer calls Ridiculous procedures that you had to follow for every call calls listened to screens observed and recorded Just awful,nan,nan,Business Banking Advisor,Former Employee,Swansea Swansea,09/01/2023
4,Great career start,If you want to develop then HSBC is a great place if you want worklife balance with young children then its very difficult They pay fair wages bonuses during the target driven environment but you will definitely put more hours in than you get paid,nan,nan,Cashier Customer Service Advisor,Former Employee,Wales,08/01/2023
4,My daily roles and responsibilities were with B2B and good leave policies and litte bit of shift constraints with my domain,Good management and support Individual performances are recognised very quickly and rewarded Feels good to interact with banking Clients internally and Tasks have to be achieved consistently to grow and compete,nan,nan,Client Implmentation Officer,Former Employee,India Karnataka Bengaluru,08/01/2023
5,Amazing place to work at,One of the best places I ever worked at Great people culture Strong benefits Supporting management Great work life balance ERGs doing amazing job,nan,nan,Banking professional,Current Employee,Vancouver BC,05/01/2023
3,Productive,Its a good tag to have in your CV other than that I believe its a very underpaid job for the work expected by the management Progression and growth chances are very less unless you are lucky,nan,nan,Universal Banker,Current Employee,Norwich,05/01/2023
4,Fun,Work life balance with a ok salary paid Friendly staff Day to day customer meeting and work in a good environment with people Such a good bank to work gor,nan,nan,Customer Relationship Manager,Former Employee,Hong kong,04/01/2023
3,Basic salary,As internal promotion go salary is basic and external recruits are paid more Maternity pay is good in comparison to other companies Bonus is not great it’s all politics,nan,nan,Trade Finance Officer,Former Employee,Canary Wharf Greater London,03/01/2023
3,UAE branch needs better monitoring,You have to deal with a lot of problematic customers which can be very stressful Their branch in UAE needs to be monitored better by main office I was expecting better,nan,nan,Front desk,Former Employee,Dubai,02/01/2023
2,Good Experience for graduates,Pros expenses claims banking knowledge Cons Outdated legacy systems old facilities poor training staff shortages out of touch management lack of progression My advice to new recruits particularly graduates would be to use experience gained as a universal banker to get a more specialist job in either compliance private banking or even insurance etc There is little to no progression in branch— you can only really become a manager then a local director And the chances of becoming either is looking less likely with branch closures,nan,nan,Universal Banker,Current Employee,London Greater London,01/01/2023
4,Fun workplace but lack work life balance,Very diverse people with a lot of engagement activities Supportive colleagues but heavy workload A lot of overtime Salary is not that competitive Hiring process is very slow,nan,nan,Manager,Current Employee,Quezon City,25/12/2022
5,Fraud operation,Hsbc is the best place to work and gain good work knowledge experience team manager are so gud and helpfull all the way of journey i definitely will suggest anyone can work their to explore the carrier,nan,nan,Fraud officer,Current Employee,Hyderabad Telangana,23/12/2022
5,Great place to work,Enjoyable company to work with giving plenty of opportunities to upskill in other technologies Management proved very competent and this showed through by the quality of our deliverables,nan,nan,Senior Software Engineer,Former Employee,Adobe AZ,22/12/2022
5,Awesome place to work,Benefits were great and had tremendous support from management The branch staff worked well together and collaborate on different issues and brainstorm new ideas to gain clients l,nan,nan,Financial Advisor,Former Employee,Philadelphia PA,22/12/2022
4,Fun and interesting place,Good place to learn at least you can change your team by applying the job transfer your teammate will pick up all of your work and handover to you one by one,nan,nan,Assistant Manager,Former Employee,London Greater London,21/12/2022
3,Interesting but short term due to completion of the contract,I love the culture the people around me during my short term stay with them I enjoyed every moments that they had been training and the opportunities they had given as well as supportive to me to carry out the tasks and duties as a role of Risk officer I am sad to say that my duration of stay with them wasnt that long it was a contract role and the contract had given me a 6 months duration of stay with them instead,Job culture is interesting,My duration with them isnt that lengthy enough,AML Risk Officer FCC Department,Former Employee,Central Business District,26/10/2015
4,Good,The company is promoting work life balance but far from happening Stress builds up as the offshore will give pressure from the wrong this you have done but the ideas came from them Co workers are friendly and will assist you whenever you need some help Manager are like your family happy to be with and will also help you,nan,nan,Securities Settlement Associate,Former Employee,Quezon City,20/12/2022
5,Awesome work culture,Was working in UK shift from 330 pm to 1230 am Work culture was excellent There is no specified target Every Friday there will be a Fun activity You can leave the office sharp at your end of the shift time no need to extend,Work Life Balance,Low salary Night shift,Customer Service Executive,Former Employee,Perungudi Chennai Tamil Nadu,20/12/2022
3,Feedback,Positive gain knowledge and skills Meet new people Basic salary is good Feedback Progression is required more connection than experience overloaded work Long hours,nan,nan,Customer Service Representative,Current Employee,United Arab Emirates,19/12/2022
5,Top tier employer,They care about their employees and there is lots of room for progression The team is very collaborative and there are many social events within every department,nan,nan,Technical Writer,Former Employee,Toronto ON,17/12/2022
3,Working at HSBC,Lengthy traditional process manual works less manpower staffs are stressed and not supporting for new comers Work life balance at worst people are still sitting 12 hrs each day and paid for 8 hr Not recommended,nan,nan,Assistant Manager,Former Employee,Gurugram Haryana,15/12/2022
1,1 star,What is the best part of working at the company Nothing at all What is the most stressful part about working at the company Everything What is the work environment and culture like at the company Favoritism at its best What is a typical day like for you at the company Stressful,nan,nan,Customer Service Representative,Current Employee,Depew NY,15/12/2022
5,Wonderful company to join and work for,Wonderful company to join and work with rewarding experience and supportive managment Growth is not a constraint for people believe in learning new skill and performing at workplace,nan,nan,Chartered Accountant BCOM MCOM FT,Current Employee,Gurgaon Haryana,15/12/2022
4,some manager with old fashion management,work life balance is quite good branch would close before 7 usually But some manager with old fashion management sometime is had to follow their direction,nan,nan,Assistant Manager,Former Employee,Hong Kong,14/12/2022
4,Mabait ang management,Maraming perksmay free juice and coffee good facilitiesw videoke room wifi gym sleeping quartersshower rooms etc Bosses fr our dept are nice and lenient,nan,nan,CSR Customer Service Representative,Former Employee,Alabang,13/12/2022
2,Dog eat Dog,Management loved to make you a scapegoat for their mistakes Team members would sabotage you tell lies so you dont look better than them A toxic place to work,nan,nan,Inside Sales,Former Employee,Markham ON,12/12/2022
4,Productive work place,You can earn fair amount if you can fulfill the sales target However you will be stressful to meet the sales target every monthquarter Overall benefit is good,nan,nan,Relationship Manager,Former Employee,Hong Kong,10/12/2022
2,Heading downhill,I have been at HSBC a long time it was a great place to work at the beginning and even through the financial crisis The culture has changed for the worse over the last few years Lots of changes in the business make it hard to make good relationships and the way of working is pretty bad,nan,nan,Senior HR Business Partner,Current Employee,Canary Wharf Greater London,10/12/2022
5,Fun,I started working there in Network Management was ok however the coworkers were amazing I enjoyed my time there while it lasted I recommend hsbc to anyone,nan,nan,Foreclosure Specialist,Former Employee,Tampa FL,08/12/2022
