Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
1,Lack of Teamwork full of politicians in the site office department Vs another department best,nan,Normal standard What to expect more Pay rise,Lack of welfare at site office care budget the top priority Care ego lack of leadership judgement,Manager,Current Employee,Bedok New Town,24/12/2021
4,Review,nan,Quite good work life balance,Not much growth going on,Anonymous Employee,Former Employee,nan,20/05/2022
4,Best environment to learn and grow,nan,One of the best environment to learn nee things in your discipline and grow,Focus on your work there will be no issues,Instrumentation Engineer,Former Employee,Chennai,06/03/2022
3,Company culture,nan,Extensive training provided and industry exposure on relevant businesses,It doesnt seem to treasure long service staff and loyal employees,Assistant Vice President,Former Employee,nan,02/05/2022
3,Poorly defined job scopes and progression pathways,nan,Very good worklife balance Starting pay is higher than average and bonuses are good,Poorly defined job scopes and career progression pathways Junior employees not guided well because management are not technically competent,Executive Engineer,Current Employee,Changi Village,29/04/2022
3,Good,nan,Good company and culture to work,Salary hike was not good,Assistant Manager,Current Employee,nan,04/06/2022
2,Typical Singapore Local Listed Company,nan,Stable if you just want a job,Bureaucratic Too many meetings with no clear objective,Anonymous Employee,Former Employee,nan,17/05/2022
2,Career,nan,long term benefit if you looking for career prospects,Alot of foreign waiting to backstab you i was culture shock once I join them,Technician,Current Employee,Singapore,08/05/2022
5,,nan,Good working culture with supportive team,Pay not competitive as compared to competitors,Executive,Current Employee,nan,14/02/2022
1,Lack of Teamwork full of politicians in the site office department Vs another department best,nan,Normal standard What to expect more Pay rise,Lack of welfare at site office care budget the top priority Care ego lack of leadership judgement,Manager,Current Employee,Bedok New Town,24/12/2021
5,Good work life balance,nan,Work life balance and good to work,Limited work but enjoy the life,Anonymous Employee,Former Employee,nan,08/02/2022
5,SALARY FOR DIGITAL EXECUTIVE,nan,Sembcorp is a great company to work in,Depends on the boss the work life balance varies,Digital Executive,Current Employee,Singapore,01/02/2022
3,Inefficient decision making process,nan,Work life balance good atmosphere only inside my team,Mutli layered no one taking responsibility to make decisions,Senior Manager,Former Employee,nan,22/03/2022
4,Best environment to learn and grow,nan,One of the best environment to learn nee things in your discipline and grow,Focus on your work there will be no issues,Instrumentation Engineer,Former Employee,Chennai,06/03/2022
2,Drastic change in management and procedure,nan,Lots of business unit within the company,Change in work procerdure with no proper folllow up due to change of management Plan A been implemented with no closure and Plan B pop up Talk more less action,Maintenance,Current Employee,Singapore,25/01/2022
3,Review,nan,Good benefits eg Flexible benefits and family day leave Sustainable business as moving towards renewables,NAME,Anonymous Employee,Former Employee,nan,18/02/2022
3,OM,nan,No need for OT much during normal operating period management is reluctant to allow transfers but a chill environment overall,Low progression rate and minimal opportunity for lateral growth,Engineer,Current Employee,Jurong West New Town,20/01/2022
3,High work demand,nan,Good benefits Lots of OT with good earnings,Lack of role clarity and unreasonable time pressure,Warehousing,Current Employee,Western Islands,10/02/2022
2,Sembcorp In a Nut Shell Power plant,nan,Pros •If you are ok with paper work sembcorp wants you •OTs pay are good •Being in Operation team will be the best option to succeed in Sembcorp •Working in HQ will be a better option,Here’s are the cons In a Nut Shell •No proper training provided but expect a lot from you •No buddy system you are on your own No guide as everyone is basically being selfish No sharing of knowledge • Messy culture HR are useless as they are too busy catering events to HQ •Safety team are messy always have so many ridiculous implementation Do note you need to hold the railing while climbing the stairs •Micro Management getting from bad to worst •OTs are being controlled need permission to work on weekends Have 0 trust on us on managing our OTs •Way to many documentation to be done before a job can be carried out •Management have a academia but i have no idea what are they doing They have this pilot courses but is being taught by seniors managers who can’t teach and converse well in English Can’t afford to provide a proper training that involves the work here like understanding the system SAP etc,Anonymous Employee,Current Employee,nan,13/11/2020
5,,nan,Good working culture with supportive team,Pay not competitive as compared to competitors,Executive,Current Employee,nan,14/02/2022
5,Good work life balance,nan,Work life balance and good to work,Limited work but enjoy the life,Anonymous Employee,Former Employee,nan,08/02/2022
5,SALARY FOR DIGITAL EXECUTIVE,nan,Sembcorp is a great company to work in,Depends on the boss the work life balance varies,Digital Executive,Current Employee,Singapore,01/02/2022
3,Benefits,nan,Use to have good benefits compensation and employee wellfares,Frequent reorganization Always ask for justification,IT Consultant,Former Employee,nan,11/02/2022
3,The people make this business,nan,People Employee Benefits Flexitime System Salary Challenging plant Site Location,Poor management Lack of direction Workload Bureaucracy IT infrastructure,Engineer,Current Employee,Wilton England,30/01/2022
3,Good place for older people,nan,Not that I can think of,Lots of OT management doesn’t know how to manage people,Anonymous Employee,Former Employee,nan,24/01/2022
1,Avoid This place,nan,The pros are that There’s some great people at Sembcorp,One of the biggest downfalls with Sembcorp is there’s many middle management that clearly don’t know what they are doing They are unsafe and going to get someone hurt or worse,Engineer,Former Employee,Teesside County Borough England,03/01/2022
2,Getting from bad to worse,nan,Work life balance Lots of learning opportunities as we move from brown to green,no longer a happy workplace processes are a mess either no system investment or invest in expensive solutionssystems with small returns New hires get much better pay and position at the Group but not bringing in any value add expertise overstaffed in some depts but mgmt seems to turn a blind eye,Manager,Current Employee,nan,09/09/2021
4,Good,nan,COmpany is expand in india,Solar division is started in hyderabad,Senior Piping Designer,Current Employee,Hyderābād,28/01/2022
4,4 star company,nan,Professional setup scope of learning working with good governance practices,Too much emphasis sometimes on data driven decision making rather than business acumen based ones,Midsenior Level,Current Employee,Gurgaon Haryana,26/12/2021
4,Nice community hard work,nan,Nice people feel well looked after good benefits with healthcare plan regular bonuses,High pressure environment which might not be to peoples taste,Anonymous Employee,Current Employee,nan,30/12/2021
2,Plant maintenance engineer,nan,Good management Very good work culture,Extremely partisan work culture may or may not be throughout,Engineer,Former Employee,nan,12/01/2022
3,Stepping stone,nan,Good place to set as a stepping stone as there are alot of things to learn,Alot of pressure but if you are able to absorb you will be a better person than yesterday,Engineer,Former Employee,Singapore,12/12/2021
4,Work life balance,nan,Work life balance No micro manage,Career progression slow Salary lower than markwt,Piping Engineer,Current Employee,Tuas,12/01/2022
4,Asset Management,nan,Good worklife balance experienced oldtimers,frequent management change in recent years,Anonymous Employee,Current Employee,nan,17/01/2022
2,In transition,nan,1 In industries with strong tailwinds after shedding Marine business 2 Has strong Temasek backing,1 Undergoing change right now probably more changes coming up 2 The trend of recent top and senior management changes including CEO CFO CDO CHRO two business line heads and two market heads is a cause for concern This signals upcoming periods of instability as their replacements take the requisite time to learn the organization nuances and along the way make novice mistakes to change for the sake of changing and listen to onesided siloed guidance 3 Deeper issues include HR department is totally new As HR holds an essential role to bind the staff together to the central vision of the company through thick and thin particularly so during times of transition it is tough to do so if the team is totally new,Senior Management,Former Employee,nan,20/02/2021
1,Continually declining used to be good,nan,I have seen IT team building from just networks and legacy softwares to Digital and Technology with Data Sciences Al and up to date platforms Culture was great and diversity in culture was welcomed,Things changed drasticly employees are not trusted anymore Instead vendors are asked to complain about company staff All senior management removed in 40 days of new leadership People are frustrated and leaving IT department is running on 60 capacity high attrition as compare to month of May,Senior Software Engineer,Current Employee,Singapore,27/09/2021
5,Great,nan,Good environment and they hire a lot of parttimers,No proper seating arrangements for the parttimers,Customer Service Executive,Former Employee,Singapore,22/12/2021
3,Recommend to join,nan,HR policies are good for employees,Heavy work load and work life balance are difficult,Corporate Finance,Former Employee,Gurgaon Haryana,21/12/2021
3,Good,nan,Environmental very good for employees,Right platform for learning in this company,Electrical Engineer,Current Employee,Surendranagar,19/12/2021
5,Good,nan,Good company good knowledge good people,Bad paper work procedure and,Engineer,Current Employee,Jurong West New Town,07/12/2021
5,Learnings,nan,Beautiful environmental to execute a innovation thinking to the employees Very much committed to safety,No cons in the sembcorp work culture,Site QHSE,Former Employee,Thoothukkudi,28/11/2021
5,Very professional,nan,Good leadership talented team,People will get chance open up and share their thoughts,Security Officer,Current Employee,Sri Potti Sriramulu Nellore,29/11/2021
2,Getting from bad to worse,nan,Work life balance Lots of learning opportunities as we move from brown to green,no longer a happy workplace processes are a mess either no system investment or invest in expensive solutionssystems with small returns New hires get much better pay and position at the Group but not bringing in any value add expertise overstaffed in some depts but mgmt seems to turn a blind eye,Manager,Current Employee,nan,09/09/2021
5,Top Private IPP in India,nan,Good learning exposure Best Senior Management and leadership team Very flexible Employee oriented and best compensation provided in the market,Hierarchy in couple of functions are too big which results in loss of transparency Some departments needs to strengthen up to fill in the gap,Assistant Manager,Former Employee,Nellore,04/08/2021
2,Plant maintenance engineer,nan,Good management Very good work culture,Extremely partisan work culture may or may not be throughout,Engineer,Former Employee,nan,12/01/2022
3,Stepping stone,nan,Good place to set as a stepping stone as there are alot of things to learn,Alot of pressure but if you are able to absorb you will be a better person than yesterday,Engineer,Former Employee,Singapore,12/12/2021
5,Good company,nan,Great management and good platform to gain knowledge,Nothing to say all will be fine,Assistant Manager,Current Employee,Nellore,24/09/2021
4,Good company to work with,nan,A forward looking company who are adapting to the changes and challenges of the modern work,Still quite traditional in some departments and progression may be unclear Promotion may not be quick,Manager,Current Employee,Singapore,12/08/2021
2,In transition,nan,1 In industries with strong tailwinds after shedding Marine business 2 Has strong Temasek backing,1 Undergoing change right now probably more changes coming up 2 The trend of recent top and senior management changes including CEO CFO CDO CHRO two business line heads and two market heads is a cause for concern This signals upcoming periods of instability as their replacements take the requisite time to learn the organization nuances and along the way make novice mistakes to change for the sake of changing and listen to onesided siloed guidance 3 Deeper issues include HR department is totally new As HR holds an essential role to bind the staff together to the central vision of the company through thick and thin particularly so during times of transition it is tough to do so if the team is totally new,Senior Management,Former Employee,nan,20/02/2021
1,Continually declining used to be good,nan,I have seen IT team building from just networks and legacy softwares to Digital and Technology with Data Sciences Al and up to date platforms Culture was great and diversity in culture was welcomed,Things changed drasticly employees are not trusted anymore Instead vendors are asked to complain about company staff All senior management removed in 40 days of new leadership People are frustrated and leaving IT department is running on 60 capacity high attrition as compare to month of May,Senior Software Engineer,Current Employee,Singapore,27/09/2021
4,Good working environement and benefits,nan,Good benefits and 2 weekly off Great safety policy,Higher management lacking decision making,Assistant Manager,Current Employee,Nellore,11/09/2021
5,Good working atmosphere,nan,Good worklife balance lots of diverse knowledge to learn stable and friendly company,internal politics not proactive no pay raise not a place for super ambitious people,Business Development Manager,Current Employee,Singapore,09/08/2021
3,Recommend to join,nan,HR policies are good for employees,Heavy work load and work life balance are difficult,Corporate Finance,Former Employee,Gurgaon Haryana,21/12/2021
3,Good,nan,Environmental very good for employees,Right platform for learning in this company,Electrical Engineer,Current Employee,Surendranagar,19/12/2021
4,Great place,nan,Positive changes are coming with the new management in place,Management needs to communicate their changes to the employees better,Anonymous Employee,Current Employee,nan,29/07/2021
3,nan,nan,Good Improvement on the benefits,Too frequent constant management changes which causes more confusion on the directions transmitted to staffs Too many office politics from top to bottom ladders,HSSE Officer,Current Employee,Singapore,27/10/2021
5,Work life balance,nan,Higher pay than average diploma holders and plenty of off days,12 hours shift and your weekends might clash with your shifts,Technician,Current Employee,nan,28/06/2021
1,Technology Regression Hierarchal,nan,Diverse business and good learning curve for anyone coming from the tech space Hill St office location is great central and lots of good food around sad that this was one of the only other “pros” I could think of,Malecentric with focus on hierarchy Recent senior management changes in 2020 and 2021 have been disruptive to the attempted technology advancements of the company and seems to have regressed instead of progressed Appetite for change within the organisation is very low with inconsistent senior management support,Head of User Experience,Former Employee,Singapore,09/08/2021
1,Rather Shocked Not a great environment,nan,The company has a brilliant future ahead of them by the looks of it lots and lots of opportunities ahead with the right leaders,Leadership Management in the maintenance side was very inexperienced which meant they bullied the staff rather than led them The staff was extremely unhappy because of this,Technician,Current Employee,Teesside County Borough England,23/08/2021
4,Good Organization to work for,nan,Work Life balance is good Teams are also helpful and supportive And good salary perks,Could improvise on salary structure at lower grade levels,Anonymous Employee,Former Employee,nan,08/06/2021
4,Lots to learn,nan,There is a lot to learn as an engineer From Operations to Maintenance to Project to Audit to HSSE,Procedures need to be updated and standardized across,Engineer,Current Employee,Singapore,01/06/2021
1,Worst culture,nan,you could do nothing but just obey the rules,no staff care didnt care your ability,Anonymous Employee,Current Employee,nan,14/12/2021
3,Good starting job,nan,welcoming environment with supportive colleagues,systems are not as modern,Junior Executive,Current Employee,Singapore,25/10/2021
1,A mess,nan,Nothing noteworthy to be mentioned,Long working hours No additional compensation or off days for working outside office hours or during public holidays Recent reorganisation cut team capacity in half but still expected to deliver double the work Office politics is rampant Every man for himself collective goal and team spirit are nonexistent Insensitive remarks by colleagues,Senior Executive,Current Employee,nan,07/09/2021
1,Toxic culture,nan,Nicely renovated workspace and easily accessible,Toxic work culture and management uses unreasonable workload to drive staff to resign,Anonymous Employee,Former Employee,nan,24/11/2021
5,Good place to work,nan,Good place to work for power plant engineers,Nothing much more hr engagement is required,Engineer,Former Employee,nan,25/05/2021
3,Good balance but fast pace,nan,Always looking out for the peers,Fast pace dynamic work place,Project Manager,Current Employee,nan,29/09/2021
3,Good exposure,nan,Good exposure Good welfare package,Too much office politics Bad management,Executive,Former Employee,Changi Village,30/09/2021
4,A place to work smart,nan,No need to have related qualifications and experience in the field and you can get up there by playing politics Management can be easily swayed by gossips without good judgement so work smart no need to work hard,Just work smart minimum effort to excel,Senior Manager,Current Employee,nan,10/03/2021
4,nan,nan,Company actively participate CSR activities,Not much prospect for career enhancement,Warehouse Manager,Current Employee,Jurong East New Town,18/05/2021
4,Fast,nan,People in the company are highly active,They pay you in a low salary,Posgrad Student,Current Employee,London England,10/05/2021
4,Wide range of experience,nan,Learn from everyone about anything and everything They encourage you to go for courses,You must have the initiative to learn on your own Wide range of things to learn however you end up not so specialised because there’s no focus Everything becomes touch and go Time set for courses is limited by the workload,Architect Assistant,Current Employee,Singapore,02/02/2021
3,Stable organisation,nan,Stable environment for those who wish to stay and perform within the company Semigovernment thus having the AWS and also variable bonus depend on performance To encourage and entise new joiners the annual leaves at 18 days,Management level still requires a change as they do not listen to new ideas,Health and Safety Officer,Current Employee,Changi Village,07/07/2021
5,Good,nan,High exposure with good management,Focused scope of work hence narrow,Senior Executive,Current Employee,Singapore,19/05/2021
1,Not a place for techies all technical work is outsourced,nan,Cant think of much Abit relaxed,No recognition and job satisfaction Too many unqualified people as managers with very less young generation at the bottom,Anonymous Employee,Current Employee,nan,02/10/2021
2,Poor Management,nan,Good Salary depending on bonus enables to sleep at home every night,lack of management unprofessional managers the poor practice of handover unpredictable income poor hs support and practices not promising any progression or promotion,Field Service Engineer,Former Employee,nan,06/03/2021
4,Company Stability,nan,Stable training opportunities tangible intangible benefits,a lot of senior staff,Anonymous Employee,Current Employee,nan,22/04/2021
3,Trying hard to change but still a company that works in silos,nan,Good flexibenefits but below average base pay,Some staff have been here for decades and are resistant to change or jaded but not willing to move,Manager,Current Employee,Singapore,25/06/2021
1,ok,nan,Said good for fresh folk but actually there are better opportunities outside rather than thinking your only career is here,A lot of elders who does not encourage inspiration and innovations in this place also lots of facilities are run down,Executive,Current Employee,Singapore,16/08/2021
