Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
0,nan,nan,nan,nan,nan,nan,nan,
2,No work life balance,nan,Earn new friendship during stay,No worklife balance and kept on changing GOALS,Executive,Former Employee,Singapore,14/03/2023
5,Awesome,nan,Good and helpful people around,6 days per week instead of 5 days,NTUC JOB PACKER,Former Employee,nan,15/03/2023
5,Work life balance,nan,Work life balance Decent pay and benefit,Lack of communication When having project need to keep on tight timeline,Senior Executive,Current Employee,Singapore,12/03/2023
4,Good place to start,nan,Good starting pay Family culture Performance bonus Retention bonus,Have to work some weekends Unreasonable customers sometimes May have shift work depending on store,Pharmacist,Current Employee,nan,09/03/2023
4,Meaningful experience that made me respect the workers there,nan,Friendly older workers who are willing to guide and help you along 1 hour lunch break given Learn how the supermarket shelfing system works,6 days work weeks and work is tiring Pay was higher due to festive season but regular pay is really not much for the full or part timers Huge respect to all the workers there,Retail Assistant,Former Employee,nan,20/02/2023
4,Tired but fun,nan,Lucky to have good colleagues who made environment fun,Long hours and shift work,Team Leader,Former Employee,Singapore,12/03/2023
4,Good stable place to work,nan,You make a direct impact on the community and it is the most trusted brand in Singapore,Excessive stakeholder alignement management required that slows down decision making,Lead UX Researcher,Current Employee,Singapore,06/03/2023
3,Apply if u can handle it,nan,Good pay flexible hours can work whenever you want,1 Supervisors are rude and dismissive 2 Long standing hours,NTUC JOB PACKER,Former Employee,nan,08/03/2023
1,Retail,nan,Team is friendly Supported by direct bosses and nice colleagues,Minimal work life balance very long hours working on very lean manpower at belowmarket pay,Executive,Current Employee,Singapore,15/03/2023
4,Good place,nan,Work life balance is there,Growth options are less for employees,Data Engineering Manager,Former Employee,Singapore,09/03/2023
4,Not a bad employer,nan,Nice office and friendly colleagues,Lacks some flexibility and creativity,Marketing Executive,Former Employee,Singapore,28/02/2023
4,Retail Associate Cashier,nan,Friendly working environment and its easy to work not too taxing,Some of the customers can be very demanding,Retail AssociateCashier,Current Employee,Clementi New Town,20/02/2023
4,An okay job,nan,Competitive Pay Simple to get hang of,6 day work week standing job,Sales AssociateCashier,Former Employee,Bedok New Town,24/02/2023
4,Nice company to work,nan,Good la good and friendly colleagues,Nothing can think of at the moment,Cashier,Former Employee,Singapore,22/02/2023
2,No work life balance,nan,Earn new friendship during stay,No worklife balance and kept on changing GOALS,Executive,Former Employee,Singapore,14/03/2023
4,Part Time NTUC,nan,NAME,NAME,NTUC JOB PACKER,Current Employee,Singapore,17/02/2023
4,Good for short term job,nan,Application process was straightforward with helpful and kind full time staff to work with,Rigid work schedule unable to choose preferred days,Cashier,Former Employee,nan,09/02/2023
4,Good,nan,Quit good hahahahaha got good,Busy busy busy busy busy,Cashier,Former Employee,Ang Mo Kio New Town,16/02/2023
3,Apply if u can handle it,nan,Good pay flexible hours can work whenever you want,1 Supervisors are rude and dismissive 2 Long standing hours,NTUC JOB PACKER,Former Employee,nan,08/03/2023
1,Retail,nan,Team is friendly Supported by direct bosses and nice colleagues,Minimal work life balance very long hours working on very lean manpower at belowmarket pay,Executive,Current Employee,Singapore,15/03/2023
5,Good,nan,I like to work supermarket beacause i got experince online ecommarce before this at foodpanda online store in malaysia,Friendly enviroment can learn new things,WAREHOUSE STOREKEEPER,Current Employee,nan,03/02/2023
5,fabulous,nan,it has very flexible working hours,work environment was not very friendly,Anonymous Employee,Current Employee,nan,11/02/2023
1,HR does not even do the bare minimum,nan,People are friendly and chill Its a retirement home literally and figuratively,Team and scope changes without consulting employee business verticals get shut down and HR leaves people without roles and ignores junior employees If you are looking to join this place at your start of your career please do not,Executive,Current Employee,nan,28/02/2023
4,Nice place to work,nan,Nice vibes learned a lot from the superior,sometimes things go bit rigid,Administrative,Current Employee,nan,07/02/2023
3,Nil,nan,Good still not bad people,Stil ok salary low side,Anonymous Employee,Former Employee,Clementi New Town,08/03/2023
4,Relaxed but repetitive,nan,Not much skill needed was able to learn what I needed to do on the first day,Average or below average pay,Retail Assistant,Former Employee,nan,28/01/2023
2,Average,nan,NAME,NAME,Part Time Cashier,Former Employee,nan,05/03/2023
5,ntuc,nan,higher hourly wage than average,extremely hectic throughout the day,Sales AssociateCashier,Former Employee,Serangoon,03/02/2023
3,1,nan,a typical day at work what you learned,Standard working hours Might need to do overtime,Operation Assistant,Former Employee,nan,02/03/2023
5,Environment,nan,Friendly colleagues good working environment,not much need to project leave,Salesperson,Current Employee,nan,01/02/2023
5,fabulous,nan,it has very flexible working hours,work environment was not very friendly,Anonymous Employee,Current Employee,nan,11/02/2023
4,Nice place to work,nan,Nice vibes learned a lot from the superior,sometimes things go bit rigid,Administrative,Current Employee,nan,07/02/2023
1,Work at your own caution,nan,Pay was great during periods of holidays 3 allocated workshifts,Employer at the particular branch was extremely rude and demeaning not just to me but other packers and the fulltime staff were scared of him too,PickerPacker,Former Employee,Hougang New Town,03/02/2023
4,Relaxed but repetitive,nan,Not much skill needed was able to learn what I needed to do on the first day,Average or below average pay,Retail Assistant,Former Employee,nan,28/01/2023
3,help restock goods on shelves,nan,flexible hours and you can choose when is a convenient time to work,takes a toll on your back if you are not cautious with how you carry your items can be tiring during festive seasons,Grocery Stocker,Former Employee,Singapore,19/01/2023
5,ntuc,nan,higher hourly wage than average,extremely hectic throughout the day,Sales AssociateCashier,Former Employee,Serangoon,03/02/2023
5,Environment,nan,Friendly colleagues good working environment,not much need to project leave,Salesperson,Current Employee,nan,01/02/2023
5,Gud,nan,Friendly co workers and supervisor Aircon working space,Required to stand up for the whole shift,Retail Assistant,Former Employee,nan,28/01/2023
2,ok good exposure,nan,goood exposure learn alot of things,unfair treatment and bad culture,Team Leader,Current Employee,Bedok New Town,30/01/2023
3,happy,nan,happ to be part of a big team,too many people there yes,Clerk,Former Employee,nan,26/01/2023
5,Good Management and able to learn a lot,nan,Learnt a lot of different skills Made a lot of great interpersonal relationships,Working hours may get long,Part Time Administrative Assistant,Former Employee,nan,02/01/2023
5,Job,nan,Delightful Interesting Insightful Reassuring Descriptive,Disgusting Not knowledgable Sad Jose Lol,ServerWaiter,Current Employee,nan,12/01/2023
4,Was very tiring,nan,Very fun and tiring at same time,Got to know how filthy they keep the food food safety is horrific,Temp Staff,Current Employee,Singapore,02/01/2023
4,Exec,nan,Good work culture and team,Good environment but lower benefits,Executive,Current Employee,nan,08/01/2023
4,Cashier,nan,Fast pace when festive season,Mundane need strength for packing,Part Time,Former Employee,nan,05/01/2023
4,No complaints,nan,NAME,NAME,Senior Software Engineer,Current Employee,Singapore,30/12/2022
1,Work at your own caution,nan,Pay was great during periods of holidays 3 allocated workshifts,Employer at the particular branch was extremely rude and demeaning not just to me but other packers and the fulltime staff were scared of him too,PickerPacker,Former Employee,Hougang New Town,03/02/2023
3,help restock goods on shelves,nan,flexible hours and you can choose when is a convenient time to work,takes a toll on your back if you are not cautious with how you carry your items can be tiring during festive seasons,Grocery Stocker,Former Employee,Singapore,19/01/2023
4,Good for part times,nan,Work can be easily adapted and stressfree and managers are friendly if you have the right working attitude,Sometimes workload can be heavy always have to be on your feet persistence is the key,Service Crew,Current Employee,Yishun New Town,06/12/2022
4,Great work life balance but indecisive management,nan,Flexible great work life balance and team camaraderie,Management keeps changing goals Rapidly shifting goals is disorienting and wastes time,Business Development,Current Employee,nan,08/12/2022
3,NTUC Review,nan,worklife balance stable for tech,the management is not open to suggestions treat employee as resources instead of as assets,Data Analyst,Current Employee,Singapore,23/12/2022
4,Cashier,nan,Fast pace when festive season,Mundane need strength for packing,Part Time,Former Employee,nan,05/01/2023
4,No complaints,nan,NAME,NAME,Senior Software Engineer,Current Employee,Singapore,30/12/2022
4,Good for part times,nan,Work can be easily adapted and stressfree and managers are friendly if you have the right working attitude,Sometimes workload can be heavy always have to be on your feet persistence is the key,Service Crew,Current Employee,Yishun New Town,06/12/2022
2,Culture,nan,Good HR benefits and perks,Bad culture no team spirit selfcentered leaders superficial colleagues,Anonymous Employee,Former Employee,nan,05/12/2022
4,Great work life balance but indecisive management,nan,Flexible great work life balance and team camaraderie,Management keeps changing goals Rapidly shifting goals is disorienting and wastes time,Business Development,Current Employee,nan,08/12/2022
3,Sales,nan,Ok for customer experience so fat,Tiring work day shifting sched,Retail Sales Associate,Former Employee,nan,13/12/2022
5,very good,nan,The management is very good in handling their employees welfare,Working hours is quite long I work 12hrs everyday except on Sunday which is my time off,Outlet Executive,Former Employee,nan,27/11/2022
5,Good place to work,nan,Great place to work with great colleagues,Long working hours but still manageable Its all worth it though,Retail Assistant,Former Employee,nan,02/12/2022
4,QA,nan,NAME,NAME,Anonymous Employee,Current Employee,nan,26/11/2022
3,NTUC Review,nan,worklife balance stable for tech,the management is not open to suggestions treat employee as resources instead of as assets,Data Analyst,Current Employee,Singapore,23/12/2022
5,good experience,nan,straightforward and nice people around,tiring at times and rude customers,Grocery Replenishment Clerk,Former Employee,nan,16/11/2022
4,Environment,nan,Still exist number of friendly and grateful customers who shows their appreciation Direct supervisor can be flexible sometimes which is helpful to students who wants to work part time job while studying This may differ from outlet to outlet,Stressful environment with demanding customers Due to internal conflicts sometimes supervisors may not be as willing to help staff who are not directly under themor in their department,Cashier,Former Employee,nan,07/08/2022
5,Part Time Retail Assistant,nan,No prior experience is required,Fixed monthly schedule with 6 day work week,Part Time Retail Assistant,Current Employee,Singapore,11/11/2022
5,The good and bad,nan,nice other cashiers that help you once if youre confused,temp cashiers are kinda looked at less so,Temp Cashier,Former Employee,nan,03/11/2022
5,Good,nan,Good culture and nice place to work,Long hours at certain peak times,IT Manager,Current Employee,nan,10/11/2022
4,Executive,nan,Different campaigns to handle Friendly colleague,Pay is alright but could be higher,Executive Assistant,Current Employee,nan,02/11/2022
4,OK not too bad,nan,Areas for growth Benefits good,Management micromanaging Overworked at times,Executive Assistant,Former Employee,nan,18/10/2022
4,Got to earn quick cash,nan,Great for earning quick cash during school term breaks,May be a bit rigid but if you get a nice team lead things can be quite flexible,Anonymous Employee,Former Employee,nan,12/10/2022
4,So far so good,nan,Good bonuses ok working environment,Red tapes after red tapes,Category Manager,Current Employee,nan,26/10/2022
2,Culture,nan,Good HR benefits and perks,Bad culture no team spirit selfcentered leaders superficial colleagues,Anonymous Employee,Former Employee,nan,05/12/2022
5,Good place to work,nan,Family oriented Inclusive Nurturing Work life balance,Traditional Hard to climb Big organisation Lack communication,Executive,Current Employee,London England,17/10/2022
5,Very good,nan,Good company and nice working environment,Island wide distribution and long working hour,Anonymous Employee,Former Employee,nan,18/10/2022
3,Sales,nan,Ok for customer experience so fat,Tiring work day shifting sched,Retail Sales Associate,Former Employee,nan,13/12/2022
5,IT Specialist,nan,Work life balance Work From Home,Due to big organization your role is only limited to limited areas hence learning is slow,IT Specialist,Current Employee,nan,05/10/2022
3,Undesirable management behaviour,nan,1 Worthy corporate cause to moderate cost of essentials in Singapore 2 Good teamwork amongst team,1 Organisation is too large hence internal controls are weak 2 Silos exist in a large department 3 Chasing of targets which tires the ground staff out,Manager,Former Employee,nan,06/07/2022
3,Good,nan,Benefits and salary are decent for those who joined from other wellknown organizations Slowpaced,There are many employees who have worked many years with FP and they are not open to new ideas There are not many opportunities to develop yourself in terms of exposure and growth as everything is wellstructured,Ops Manager,Current Employee,Singapore,04/11/2022
4,Good working culture,nan,Excellent working culture and learning opportunities,Slow progression and slower pace in working environment,Executive,Current Employee,nan,05/10/2022
2,dont work part time thr,nan,nth good about it honestly,only gave 15mins break for 6 hr shift,Cashier,Former Employee,Jurong West New Town,24/11/2022
5,Worklife balance,nan,Friendly environment teamworkdriven colleagues and stressfree even though the work is hard,Low salary but feasible amount as i did not have prior experience in the field,Retail Assistant,Current Employee,Punggol,09/09/2022
4,Team Leader for NTUC online,nan,Worked with nice people and decent work benefits,The pay for working hours can be better 8hr shift work 6 days a week there is OT pay but sometimes you have to work full day which becomes a 1315hr work shift,Team Leader,Former Employee,nan,18/08/2022
3,Parttime cashier,nan,NAME,NAME,Cashier,Former Employee,Pioneer,28/10/2022
3,Long hours of standing,nan,people there are friendly and accommodating,not enough training was understaffed during the pandemic,Cashier,Former Employee,nan,15/11/2022
3,good part time job,nan,high salary compare to competitors and low work hours,6 days work week and language barrier,Retail Assistant,Former Employee,nan,12/11/2022
5,Friendly Staff,nan,Able to communicate with supervisors and manager easily,Some shifts might have too little staffseg closing shift,Retail Assistant,Former Employee,nan,11/09/2022
5,Company Culture,nan,Great team culture made some lasting friends during my time there Work is very teamoriented so everyone helps each other out,Nothing that I can think of now,Anonymous Employee,Former Employee,nan,23/08/2022
3,Cashier,nan,Its good to work as a part timer good colleagues,Nasty customer and manager wont side you,Part Time Cashier,Former Employee,nan,09/11/2022
4,Low pay,nan,Friendly people to work with,Have to work with little pay,Delivery Driver,Former Employee,nan,05/09/2022
4,Cashier,nan,Stable income and near to home,Crowd can spike and there may be last minute OT requests,Cashier,Former Employee,nan,30/08/2022
4,NTUC STOCKTAKER,nan,You wont be under constant supervision,Interacting with difficult customers daily,Grocery Stocker,Former Employee,nan,08/09/2022
4,Great working environment,nan,Able to work with friends and decide job scope between staff,Was made to stand for more than 4 hours at safe entry,Part Time Retail Assistant,Current Employee,Yishun New Town,21/08/2022
5,RA,nan,friendly people they are quite helpful,sometimes having to do other peoples job in a sense,Retail Assistant,Former Employee,nan,19/08/2022
3,Narcissistic Superior,nan,Good perks and allowances on top of basic salary,Typical Middle Aged Office Drama,Fruit Packer,Former Employee,Sengkang New Town,29/10/2022
4,nan,nan,Great company with good benefits,Working hours longer than other similar companies,Analyst,Current Employee,Tuas,27/08/2022
5,Associate,nan,Employee Benefits and shopping vouchers,Not really much downside to it,Anonymous Employee,Former Employee,nan,23/08/2022
5,Good culture growth industry,nan,Fast paced and aggressive growth,Conventional and traditional management style,Talent Acquisition Manager,Current Employee,nan,18/08/2022
5,Retail Associate,nan,Good and friendly Coworkers to work with,Reuqire lots of strength to take stock,Retail Associate,Former Employee,nan,14/08/2022
3,Nil,nan,Not bad good pay good colleagues,Nothing to share much on this,Area Manager,Current Employee,Singapore,22/10/2022
2,Good,nan,Ok to work with them,Expectation high Expect you as a full timer,Part Time Cashier,Former Employee,nan,11/10/2022
5,Permanent part timer at NTUC,nan,working environment is really great,rush hour is very busy,Retail Assistant,Current Employee,nan,29/07/2022
5,RA,nan,friendly people they are quite helpful,sometimes having to do other peoples job in a sense,Retail Assistant,Former Employee,nan,19/08/2022
2,Traditional Company with traditional benefits,nan,Environment is forgiving to mistakes and departments you work with are relatively supportive,Lack of learning opportunities Most people who are in the company are either there for very long which means they prefer to stick to old ways OR new people who have no experience in improving the business You will end up having no guidance or learning,Senior Marketing Executive,Current Employee,Singapore,31/01/2022
4,nan,nan,Great company with good benefits,Working hours longer than other similar companies,Analyst,Current Employee,Tuas,27/08/2022
5,Associate,nan,Employee Benefits and shopping vouchers,Not really much downside to it,Anonymous Employee,Former Employee,nan,23/08/2022
5,Good culture growth industry,nan,Fast paced and aggressive growth,Conventional and traditional management style,Talent Acquisition Manager,Current Employee,nan,18/08/2022
5,Retail Associate,nan,Good and friendly Coworkers to work with,Reuqire lots of strength to take stock,Retail Associate,Former Employee,nan,14/08/2022
3,Overall Work Environment Sup Par,nan,Provides AWSPBV bonuses which not many companies do nowadays No politics in work culture Freedom of remoteHybrid Other company benefits Yearly NTUC gift card company outings prices given during online townhalls Crash courses provided,Hierarchical bosses colleagues Micromanagers Extremely slow opportunities for growth Overall mental health support bad even with incompany counselling Workload does not match the salary given Salary is lower than market rate,Team Leader,Current Employee,nan,25/01/2022
5,Permanent part timer at NTUC,nan,working environment is really great,rush hour is very busy,Retail Assistant,Current Employee,nan,29/07/2022
3,There are better part time jobs out there,nan,Flexible Working Hours PTs get bonus too,Depending on management at outlets staff welfare may not be the best Standing for long hours,Retail Assistant,Current Employee,Singapore,13/07/2022
5,Environment,nan,Friendly and helpful colleagues and bosses,Can be improved salary package and yearly increment,Anonymous Employee,Former Employee,nan,27/07/2022
5,Na,nan,Free time can play gamea,Low pay and money and people,Cleaner,Current Employee,nan,07/07/2022
5,Good,nan,Comfortable environment structured work goals,Lack of progression repetitive work,Cashier,Former Employee,nan,29/06/2022
4,,nan,airconditioned and simple tasks to complete,quite tiring to stand for long hours,Cashier,Former Employee,Sengkang New Town,06/07/2022
1,Horrible Treatment,nan,I really wish I can have something to say about this,Too many I am being very serious about this matter I would like to share my parttime experience at Fairprice Ang Mo Kio Branch This is actually to elaborate on the mistreatment of part time staff behind closed doors So I actually was hired through a recruitment agency online The advertisement for the part time job states the timing to be 7am to 3pm 3pm to 10pm The job description was “Event Roadshow Helper” Prior to accepting the job I called up the agent to understand more I specifically mentioned that I will not want a cashiering job because I am not experienced and that I do not wish to make compensation for any cashiering mistakes The agent told me that the event helper will probably have some light cashiering on the roadshow area orand some stockup items on rack at the roadshow area With that I accepted the offer On the first day of work I was assigned to a fullon cashiering job at the main counter not that of the roadshow area The part timers were told that we are supposed to come at least 15 minutes earlier to count our float money and get briefing which will not be payable The shift starts from 9am to 5pm not as per the advertiment post with a break time of 45 minutes starting at 3pm We are all blamed rudely for not preparing our own pen for work despite there was no prior instruction I believe that if the stationery is needed for work it should be provided by the company I was assigned under a senior cashier We both went to one main counter and the queue never stopped None of us part timers were given any prior cashiering training So we are tagged to a senior cashier for the first day to learn as we work There are actually many promotional items that needed to be memorised and it is not automated inside the scanning system or printed in hardcopies for cashier to remember So any mistake made or shortage of cash beyond 5 will be payable by the cashier During my lunch break I was instructed to go into the office with the cashbox after logging off I was told to count my money and make necessary calculations to prepare for the float amount for tomorrow The float amount should total up to 600 but it has to consist very specifically how many numbers of 10 notes 5 notes 2 notes and so on coins included So it took around 10 minutes to count and we have to do it because 3pm is one of the timeslot to make exchanges with the chief cashiers We also have to queue up at the chief cashier counter to exchange our money at 3pm So if you can imagined every cashier who have a lunch break at 3pm will be waiting in queue to make necessary exchanges This will take up around 5 minutes We are told to be back 10 minutes earlier for our break Hence the real break time is around 20 minutes That is not quite sufficient to buy a proper meal and consume We are also instructed by the chief cashiers to not pack any food into the office There is no selfinitiative on my end that I can make this break time situation better The chief cashiers are extremely rude to parttimers and also the senior staff as well They are bullies They exercise their ranks to intimate those who report to them and they never teach us anything They held the seniors responsible for all the parttimers despite it is their manpower management issue to begin with The senior I was assigned to is a responsible hardworking staff who worked for many years But it is unreasonable to expect her to coach me efficiently if the queue is never stopping And I was only “coach” for one day and I was on my own the second day Every morning the chief cashiers will brief the cashiers in a rush They will show many promotional items over a small computer screen They will not be printing any hardcopies of these items for the cashiers They will warn every cashier that it is our responsibilities to memorise these items Specifically one chief cashier warned us not to ring the bell to ask her for help despite this is part of her job to assist the cashiers at the counter should it be necessary She warned us that we have to bear the consequences of any mistakes for these promotional items It is nearing Hari Raya and the items are easily more than 4050 products on different sales packages discounts promotional cards date duration of items There is no way a person can remember all these details in a short briefing of less than 5minutes The chief cashier also shouts rudely many times at parttimers and fulltimers exercising a bullying culture across the whole department For example on one cashier briefing the chief cashier asked if any cashier was not on duty yesterday and my senior was signalling to me that I need to tell her I was not on duty yesterday and the chief cashier shouted at my senior who is a good and responsible staff and has worked for over 7 years “KEEP QUIET” This is unacceptable and no human being should be treated in this manner Even if a person makes a mistake this is still not how a managing personnel should be dealing with it The chief cashiers are extremely rude to the staff They will shout and scold us for every little mistake or if they simply feel so For example I was serving a customer at the counter and when there is a specific music that plays at over the speaker at fixed timings it is actually a signal for counter cashiers to wipe the counter tops So the chief cashier was waiting impatiently for me to make that cleaning so she can snap a photo My senior whispered to me to clean the counter so I took the cloth and wipe for the chief casher to snap the photo The chief cashier immediately walked over and scolded me in front of the customer saying that I should serve him first I am very confused why I was scolded I simply followed the instructions Then right after I took the cloth and wipe but I need to know if she has snapped the photo So I looked up and she shouted again “WIPE Do not look up at me” On the second day I was on my own at a cashier counter I was barely trained The queue never stopped My agent told me I cannot get my salary if I did not serve my notice but I have still decided to go because there is a very high chance I would make a mistake with all the promotional items which will be bearable by my own pocket Despite voicing out to the manager that I wanted to change to a jobscope the request was rejected at the reason that NTUC can assign their parttimers however they deem fit although this is not inside the contract I signed This is absolutely unfair to me because this was not told by my recruitment agency I did explain the miscommunication but it is not accepted or discussed by the NTUC manager at all,Cashier,Former Employee,nan,07/07/2022
5,great place to work,nan,nice colleagues fulfilling work scope moderate work load,overfocus on specific KPI on some dept resulting in losing sight of big picture,Senior Marketing Executive,Current Employee,nan,11/06/2022
3,Festive season,nan,Cool Chill Fun Relax Free,Boring and heavy workload but ok,Packer,Former Employee,nan,14/09/2022
5,nic eplace,nan,much to learn in terms of retail,some leaders are not the best,Graduate Student,Former Employee,nan,27/06/2022
4,Not bad,nan,Easy job scope pretty fun,There is definitely some favouritism from the higher ups,Online PickerPacker,Former Employee,nan,16/06/2022
4,Good,nan,Friendly people over for work,Hard to progress actually for career,IT Specialist,Current Employee,nan,20/06/2022
4,Good culture,nan,Family culture Teamwork is strong,Promotion and staff development are to be improved,Anonymous Employee,Current Employee,nan,12/06/2022
5,Good,nan,Comfortable environment structured work goals,Lack of progression repetitive work,Cashier,Former Employee,nan,29/06/2022
4,,nan,airconditioned and simple tasks to complete,quite tiring to stand for long hours,Cashier,Former Employee,Sengkang New Town,06/07/2022
5,great place to work,nan,nice colleagues fulfilling work scope moderate work load,overfocus on specific KPI on some dept resulting in losing sight of big picture,Senior Marketing Executive,Current Employee,nan,11/06/2022
5,nic eplace,nan,much to learn in terms of retail,some leaders are not the best,Graduate Student,Former Employee,nan,27/06/2022
1,bad,nan,experience front line friendly co workers customer service,minimal wages bad management stand long hours,Cashier,Former Employee,nan,06/08/2022
4,Not bad,nan,Easy job scope pretty fun,There is definitely some favouritism from the higher ups,Online PickerPacker,Former Employee,nan,16/06/2022
1,Toxic work culture,nan,Rapport between work peers is generally good,Middle management will keep taking on more work and more projects to please upper management which means the team will struggle to cope Expectations to work on weekends without compensation Minimal training provided to new staff,Anonymous Employee,Former Employee,nan,20/06/2022
4,Good,nan,Friendly people over for work,Hard to progress actually for career,IT Specialist,Current Employee,nan,20/06/2022
4,Good culture,nan,Family culture Teamwork is strong,Promotion and staff development are to be improved,Anonymous Employee,Current Employee,nan,12/06/2022
4,What’s a headline,nan,Good benefit high bonus generally,Red tape and too general,Pharmacist,Current Employee,Singapore,17/06/2022
5,Nice experience working at NTUC,nan,Fun and interesting at the beginning able to do rotating shifts,Tiring supervisors may not be accomodating at times,PartTime Cashier,Former Employee,Singapore,04/05/2022
4,Not too bad,nan,family orientated depends on boss can be good,can be a bit too big too many things,Senior Executive,Former Employee,nan,14/05/2022
3,Overall Work Environment Sup Par,nan,Provides AWSPBV bonuses which not many companies do nowadays No politics in work culture Freedom of remoteHybrid Other company benefits Yearly NTUC gift card company outings prices given during online townhalls Crash courses provided,Hierarchical bosses colleagues Micromanagers Extremely slow opportunities for growth Overall mental health support bad even with incompany counselling Workload does not match the salary given Salary is lower than market rate,Team Leader,Current Employee,nan,25/01/2022
4,NTUC FairPrice review,nan,Good colleagues lateral movement possibilities and considerate bosses,Long working hours no one to cover during vacations,Business Development Manager,Current Employee,Pioneer,01/05/2022
4,Worked at NTUC for 2 years,nan,Nice colleagues and supervisor and customers,Low pay tiring work long standing hours,Cashier Temperature Screener,Former Employee,nan,09/05/2022
5,Decent working place,nan,standard hours expected for base salary pay,none to be specifically mentioned,Retail Sales Associate,Current Employee,Punggol,09/05/2022
3,There are better part time jobs out there,nan,Flexible Working Hours PTs get bonus too,Depending on management at outlets staff welfare may not be the best Standing for long hours,Retail Assistant,Current Employee,Singapore,13/07/2022
4,OK place,nan,Not a bad place for an IT professional supportive management,too much old legacy applications,Cloud Engineer,Former Employee,Singapore,05/05/2022
3,Work environment,nan,Good working environment not bad salary for part time,Working hours can be quite long,Retail Assistant,Former Employee,nan,27/07/2022
4,Okay,nan,Okay salary for part time,It is extremely busy for the location,Sales Promoter,Former Employee,Jurong West New Town,06/05/2022
5,Analytics,nan,Great leave benefits Understanding managers yet they challenge you to explore beyond,It can get stressful at times,Executive,Current Employee,nan,24/04/2022
4,its exactly what you envisioned it to be,nan,NAME,doing the same thing continuously for hours,Cashier,Former Employee,Singapore,17/04/2022
4,good experience,nan,nice warm friendly colleagues and exposure to FMCG industry,hectic work environment reporting to different teams and supervisors,Intern,Former Employee,nan,24/04/2022
5,Retail assistant,nan,Friendly working environment Friendly colleagues Alot of things to learn if you are keen in learning OTC Medicine and healthcare products,Not Applicable NA NIL,Pharmacy Retail Assistant,Former Employee,nan,12/04/2022
2,Really old school and biased,nan,There is a lot of work to do and lots of way to collaborate with other parts of Business,It is extremely messy and disjointed The direction for diff departments are in conflict with one another plus the system and marketing department as a whole is very biased,Senior Manager,Former Employee,nan,17/05/2022
2,Branch Manager,nan,Benefit is better than many company,Too many issue from top down Not convenient to share,Store Manager,Former Employee,Jurong East New Town,19/07/2022
4,Average,nan,Work life balance in the company,Career progression opportunities are hard to come by,Internal Auditor,Current Employee,nan,27/04/2022
5,Work life at ntuc,nan,friendly manager relatively stressfree work environment,unfriendly customers and can be physically straining sometimes,Anonymous Employee,Former Employee,nan,21/04/2022
4,Good place to learn,nan,Lots of changes ongoing can learn,Need to able to handle uncertainty and find your own way,Human Resource Employee,Current Employee,Singapore,04/04/2022
4,Not a bad place to be,nan,Good team members Good nonmonetary benefits Good place to grow,Compensation still below market rate Weak overall leadership Internal stakeholders may be easy or difficult to work with,Human Resources,Current Employee,nan,24/03/2022
2,,nan,Nice employees that were very helpful,Supervisors are very demanding and very hard labour work,NTUC,Former Employee,Woodlands New Town,24/05/2022
4,Not too bad,nan,family orientated depends on boss can be good,can be a bit too big too many things,Senior Executive,Former Employee,nan,14/05/2022
