Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
50,FAB Technician 1,,I Love working at Micron that is why I keep coming back I would like to say that I noticed the improvements in Microns culture and inclusion from the way it was in 2019 when I last worked here,I am a returning employee rehire and I have not had the support in reinstating or uploading all my old transcripts from Micron classes and college classes I remember taking some of the classes that are required for my current job and it would be nice not having to do them again I was recently diagnosed with Brest Cancer and I have not completed required hours to qualify for FMLA I know there are rules and sometimes they cant be changed but life happens and there should be some exceptions Now I may be faced with the decision of keeping my job or getting the medical treatment I need because of my schedule I know I will get all my seniority back after the one year make but I need it now My original hire date was 121997 I dont want to leave Micron again,ASSOCIATE TECHNICIANRETICLE MFG,Current Employee,Boise ID,Dec 25 2022
30,Not the worst but the culture kinda sucks,,Interesting technical problems some really great engineers and people Boise is a fairly nice city especially if you bought your house awhile ago a strong and experienced manager can make a huge difference protecting from much of the BS from above,Biggest problem here is that the company loves managers more than engineers Much easier to climb the ladder and get more money by turning into a manager than by being a technically competent engineer who is respected by their peers The company is filled with layers and layers of management Another big problem is the current CEO’s very heavyhanded topdown approach Managers and directors often have little room to apply their own discretion Stacked rankings and restrictive WFH policies are evidence The reward loyalty with meager raises at least in Boise Corporate believes that people won’t uproot their lives by leaving Idaho to change jobs so they skimp on the perks,Principal Engineer,Former Employee,nan,Feb 10 2023
30,Gain great experience in the semiconductor industry,,Many opportunities to learn new and varied technologies,Beware the Rule of 75 if your age plus your years of service to the company add up to 75 or more then youll likely get RIFd in the next downturn,Semiconductor Process Engineer,Former Employee,nan,Mar 21 2023
20,Not the best,,Different technologies to learn on,No real training Boasts a good safety culture but does not actually have a safety culture,Fab Support Engineer,Former Employee,Boise ID,Mar 29 2023
50,Great overall career at Micron,,Maintain Headquarters in Boise Idaho,Reward years of service to employees,Quality Assurance Technician,Former Employee,nan,Mar 24 2023
50,Good,,Good company to work for and generous benefits,Allow team members to experiment and be a better learning organization,Process Engineer,Former Employee,nan,Mar 22 2023
40,Great company with plenty of opportunities if you perform well,,Global exposure great pay great variety of work to learn and do Great learning opportunities,Tenure is a liability within the newer leadership teams Decision making occurs at the wrong levels of the company in many cases Conflicting behaviors by senior management in regards to stated values,Senior Manager,Former Employee,Boise ID,Mar 1 2023
50,Pros and cons a good company to work with for young professional,,I like the work life balance here Sometimes with urgent matter things could get really intense but other than those normal time I personally have a good work life balance,Recent layoff has been scary And the frequent org change isnt making people feeling safe Promotion hasnt happened to me and doesnt look easy,Business Analyst,Current Employee,San Jose CA,Feb 21 2023
30,Enjoyed my time and experience but layoffs frequently occur,,Good people to work with exercises classes health benefits,Layoffs frequently occur sometimes seems to occur with employees who were with company a long time,Technical Writer,Former Employee,nan,Mar 28 2023
50,Great place to work,,Work life balance supportive people,Progression can be slow highly technical,Product Manager,Current Employee,San Jose CA,Mar 22 2023
30,good,,good wlb benfits and leaders,bad salary progression lots of management,Engineer,Current Employee,San Jose CA,Mar 26 2023
50,FAB Technician 1,,I Love working at Micron that is why I keep coming back I would like to say that I noticed the improvements in Microns culture and inclusion from the way it was in 2019 when I last worked here,I am a returning employee rehire and I have not had the support in reinstating or uploading all my old transcripts from Micron classes and college classes I remember taking some of the classes that are required for my current job and it would be nice not having to do them again I was recently diagnosed with Brest Cancer and I have not completed required hours to qualify for FMLA I know there are rules and sometimes they cant be changed but life happens and there should be some exceptions Now I may be faced with the decision of keeping my job or getting the medical treatment I need because of my schedule I know I will get all my seniority back after the one year make but I need it now My original hire date was 121997 I dont want to leave Micron again,ASSOCIATE TECHNICIANRETICLE MFG,Current Employee,Boise ID,Dec 25 2022
10,Stay away from Gov Affairs,,Nearly everyone outside of public affairs is a delight to work with Several of the individuals in government affairs are a delight to work with,Poor public affairs leader No strategy Very cliqueish within the team Micron policies are centered around the manufacturing side of the company and dont make sense for the business side,Government Affairs,Current Employee,nan,Mar 23 2023
20,Very Corporate no work life balance,,Not many pros for this company Good technical training and some helpful people Gives you some visibility to what other companies are doing with the products,1 Bad process training and contact training Unless youve been with the company for a number of years dont expect anyone to tell you who to talk to get answers or things done There was absolutely zero training on what each group in Micron did 2 Also dont expect a work life balance here Youll work from 6am 11pm which leaves you tired the next door all the way through the weekend Everyone on vacation is expected to work on their vacation to reply to customers or to coworkers You may even get messages on Teams during the weekend 3Company is super corporate so dont expect them to be a family numbers are the only thing that matter Good or bad performance when the revenue dips for one quarter expect layoffs with zero transparency when they will happen Layoffs were announced right before Christmas and nothing happened till mid February So a month of anxiety will await you Also beware of politics people will not share information or workload for job security 4Technologywise always behind Sg So talking to customers will be a pain Slow processes within the company will make your job harder Documentation isnt good when looking back on older issues very minimal comments made 5 Insurance is also bad coverage isnt great The type of medications that are covered are bad 6 RSU amount is tiny compared to other companies and can only be vested after the first year,A Engineer,Former Employee,nan,Mar 1 2023
50,Great overall career at Micron,,Maintain Headquarters in Boise Idaho,Reward years of service to employees,Quality Assurance Technician,Former Employee,nan,Mar 24 2023
50,Good,,Good company to work for and generous benefits,Allow team members to experiment and be a better learning organization,Process Engineer,Former Employee,nan,Mar 22 2023
40,Great company with plenty of opportunities if you perform well,,Global exposure great pay great variety of work to learn and do Great learning opportunities,Tenure is a liability within the newer leadership teams Decision making occurs at the wrong levels of the company in many cases Conflicting behaviors by senior management in regards to stated values,Senior Manager,Former Employee,Boise ID,Mar 1 2023
30,Life work balance is nonexistant,,Some knowledgeable and friendly colleagues,Stressful working environment People getting pushed all the time,Dry Etch Process Engineer,Current Employee,Boise ID,Mar 22 2023
50,Pros and cons a good company to work with for young professional,,I like the work life balance here Sometimes with urgent matter things could get really intense but other than those normal time I personally have a good work life balance,Recent layoff has been scary And the frequent org change isnt making people feeling safe Promotion hasnt happened to me and doesnt look easy,Business Analyst,Current Employee,San Jose CA,Feb 21 2023
50,Great place to work,,Work life balance supportive people,Progression can be slow highly technical,Product Manager,Current Employee,San Jose CA,Mar 22 2023
30,Overall culture is strong specific leaders damper experience,,Boots on the ground workers are great people with strong knowledge and pride in their specific work,Leadership at the Director level is inconsistent and overall poor Lack of leadership qualities that were hired because the check other boxes,University Recruiter,Former Employee,Boise ID,Mar 13 2023
40,Great place to learn,,Great opportunity for new graduates,Work life balance may become an issue,Equipment Engineer,Former Employee,Manassas VA,Mar 21 2023
20,Crippled culture and unchecked balance,,Good flexibility and reward top notch technology,Horrible culture disgusting attitude toward workers VP with unchecked power and HR incapable to intervene to protect people or respect performance appraisal process very toxic environment,IT Manager,Current Employee,Boise ID,Mar 2 2023
20,Outsourcing the Process and Operations Roles and Value Profit Over People,,Decent pay for Process Engineer but low compared to other companies and in the current Boise market you will be living paycheck to paycheck Some nice people Work life balance for employees is decent,Youre just a number Management has no real purpose No social opportunities or outlets Lay you off with a smile specifically white and chinese men literally told this by someone in HR outside of work No real scientific or engineering knowledge development in the job Racism and hate speech is everywhere,Process Engineer,Former Employee,Boise ID,Feb 18 2023
20,Decline of a once great workplace,,Micron is great for the shareholder and Csuite Good benefits and salary Some groups or areas have good leadership and vision,Very large corporation Innovation is severely curtailed if it is not directly in your group charter,Mechanical Engineer,Former Employee,nan,Mar 6 2023
30,Great resume building experience and team members,,Excellent place to build security chops on a wide range of security tools Great people to work with,Biggest con is the ability to maintain work life balance,Senior Manager Security Engineering,Current Employee,Boise ID,Mar 13 2023
20,Dont believe the companys stated values,,Good pay compared to academia Earnest coworkers Good benefits Youre valued if youre a design engineer andor a manager,Two of the five Micron Values are People and Tenacity and the executives like to brag about how the company lives up to both Yet after two years of record profits and one just year of market downturn they started laying people off They say they under,Workforce Development Specialist,Former Employee,Boise ID,Feb 13 2023
30,Job,,Reasonable benefits and salary for job,Highly volatile industry Overly pushy hr on policies Executives can be tone deaf on how generous their policies are,Engineer,Current Employee,Boise ID,Mar 15 2023
50,Fab Engineer,,Progressive improvement of NOR tech node in yield products,Being diligent and overprotective for the general performance of the product,Math Tutor,Former Employee,nan,Mar 15 2023
40,Not bad,,Will help apply H1b and green card,Laid off so many people that workload increased,Operation Improvement Engineer,Current Employee,Manassas VA,Mar 17 2023
50,Gone but not forgotten,,My own office in charge of the lab the ability to order the parts and tools I needed without hassels great building and a view I liked my team and manager I worked well with my offsite engineers they feed me well multiple times a week my manager ordered in lunch I was respected and a had a seagul friend visit me every afternoon for crackers and conversation Gave me a very nice hiring bonus and severance pay,Micron shutdown the Seattle Based Operations leaving me without a job Ill miss this one terribly,Senior Engineering Technician IV,Former Employee,Seattle WA,Feb 7 2023
50,Great Place to Work,,Highly diversified employer with room to grow within the company,Too many cliques which does not always bode will for growth,Inventory Specialist,Former Employee,nan,Mar 12 2023
30,Interesting work,,The most positive aspect of working at Micron is that the Semiconductor Manufacturing Industry is an interesting work environment for all disciplines of engineering There is a large variety of systems and processes which require curious technical people to maintain troubleshoot and upgrade Memory chip technology improves every 12 months so change is constant If you like change you will love it,Despite their superficial efforts Management has never been able to make people feel valued Sure they love to say people are our most valuable resource but dont demonstrate it Everyone working at Micron knows that the factories processing machines and raw materials cost billions and are really the most valuable assets To make things worse Micron has adopted a forcedranking performance management system that forces managers to use the full distribution of ratings 1 through 5 during yearly performance reviews This is like the old GE system of terminating 10 of the workforce every year to create turnover There are many experienced and talented employees at Micron and some groups are mostly comprised of these types This forces managers of those groups to artificially rate people high and low This leads to employees distrusting the process and Management and reduces collaboration due to internal team competition Please note that Micron Top Management would claim that what Im saying about the forcedranking is not true but Ive talked with a number of midlevel managers off the record and theyve confirmed it,Engineer,Current Employee,Manassas VA,Feb 5 2023
50,great,,high salary many vacation is free,dont have time for your family,Responsable formation,Current Employee,New York NY,Mar 15 2023
50,excellent working environment in San Jose Office,,I have been working here over 6 months I like all the working environment here Good management nice lunch food good fitness center I am enjoying working here,so far I havent found anything,Product Safety Engineer,Current Employee,San Jose CA,Mar 6 2023
40,Benefits,,Micron offers extensive health and employee benefits The benefits continue to evolve based on the business environment in addition to employee recommendations,No cons in this area,Executive Assistant,Current Employee,San Jose CA,Mar 8 2023
40,design engineer,,work life balance is great,location might not be super attractive Pay is not competitive,Designer,Current Employee,Boise ID,Mar 13 2023
40,Good environment limited growth in remote sites Very talented technical peersstaff,,Work environment was great and with some of the best engineers in the industry Benefits were good and pay was commensurate,Growth potential limited if you are in a remote site Does not follow some of the industry standard methodologies in some design flows which limits external job opportunities when looking to move out,Design Engineer,Former Employee,nan,Feb 21 2023
50,A Great Workplace to Use Your Talents Learn and Solve Challenging Problems,,There is so much to learn and the company has a thorough training program to allow you to learn as quickly as possible In addition to the core curriculum each engineer can easily access highquality training videos and courses for when additional s,I was hired in the latter half of 2022 and the COVID19 policy of Micron seemed far too restrictive and unscientific Before being hired I had to provide proof of vaccination Despite being vaccinated however all employees were required to fill out,Semiconductor Product Engineer,Current Employee,Boise ID,Jan 23 2023
10,Poor management poor decision making cultural arrogance,,Good pay decent benefits sometimes interesting tech,Terrible decision making by managers An unwarranted cultural arrogance think managers saying things like Were Micron we can do what we want when you point out that they are at risk of a SOX compliance violation,Senior Engineer,Former Employee,Boise ID,Feb 26 2023
30,Cyclical Industry,,The semiconductor industry does have the potential for growth with EVs and AI being the future,It is a cyclical industry Layoffs are very common and it is not the job if you value stability,Equipment Engineer,Current Employee,Manassas VA,Mar 5 2023
30,terrible worklife balance shady management,,good pay and benefits interesting technology,not all management is bad but there are occurrences of arguably unethical toxic people in upper management,Senior Software Engineer,Former Employee,Folsom CA,Mar 8 2023
50,Get in with the right department,,Production area great if you like 12 hr shifts and having a 3 or 4 day weekend every week,Communication and transparency with upper management Upper site level management likes to keep employees in the dark and don’t address rumors about often compounded being issues Constantly have to do more with less less employees time money for tools and training,Senior Engineer,Former Employee,Manassas VA,Jan 26 2023
30,Good step for the career,,Opportunities to grow in team or jump to another team if needed Diversity with so many different cultures is a plus especially in a place like Idaho,Top management is not very good since they inconsistently make decisions Nothing including projects is promising for a long term in the company,Product Engineer,Former Employee,Boise ID,Feb 24 2023
30,It all depends on your manager,,There’s interesting work and some leading edge technology,The company has a serious problem with low level managers,Principal Design Engineer,Current Employee,nan,Jan 7 2023
40,Good work life balance,,Good work life balance everyone nice,Too much process not exciting,Product Designer II,Current Employee,Mountain View CA,Mar 12 2023
10,Not a great place to work,,At one time before Sanjay and the Western DigitalSandisk culture l felt there was equal opportunity for advancement with executive leadership involved in career development,Pervasive nepotism of the Western DigitalSandisk culture inconsistent promotions and decisions not made at the right level,Manager,Current Employee,nan,Mar 1 2023
40,Great company,,People minded technology evangelist fun teams great people,Not many cons Each company has their own areas of improvement,Human Resources,Current Employee,San Jose CA,Mar 7 2023
20,Corporate America,,Pay is okay personal and company bonuses retirement and stock purchases,Cutthroat culture where others will steal your ideas to get ahead Large company with all the corny jargon obsessive constant improvement initiatives only way to significantly increase income is to get promoted When the economy dips expect layoffs,Senior Manufacturing Technician,Former Employee,nan,Feb 9 2023
20,Big Layoff,,Flexible working hours Good benefits,Layoffs will be more common in this part of the manufacturing cycle Rating system that makes it easier to get rid of people,Product Engineer,Former Employee,Boise ID,Mar 3 2023
30,Prepare to work hard,,people are friendly and helpful,saving cost everywhere after slow down work over time,Semiconductor Engineer,Current Employee,Boise ID,Mar 7 2023
30,SoC team,,Easy Jobs and OK package,Lots of politics and almost no communication,Principal Engineer,Current Employee,San Jose CA,Mar 8 2023
50,Great place to work,,The research and development site at Boise is constantly pushing the boundaries of what is possible on silicon wafers so there is always something new to work with This keeps the work from becoming stale and repetitive The team I work with is amazing and the corporate culture truly emphasizes the importance of safety in every step of what we do,The constant changes and updates to processes can be overwhelming,Senior Safety Engineer,Current Employee,Boise ID,Feb 6 2023
30,Great benefits Awful management Stressful environment,,Fantastic health insurance benefits and flexibility with education advancement,The manufacturing environment is rife with poor management that trickles down with employees backstabbing each other for favoritism It translates to performance reviews promotions and poor teamwork The teams are very lean with only 26 technicians per team,Equipment Technician,Former Employee,Manassas VA,Jan 31 2023
50,Best company I have worked for,,Most professional companyenvironment I have experienced thus far Extremely understanding leadership and communication from the top down Great benefits as well as PTO to recoup from shift hours,I have no complaints at this time,RDA Process Engineer,Current Employee,Manassas VA,Feb 15 2023
30,Good for start,,Good for a fresh start,Management are not getting things right,Mechanical Engineer,Former Employee,nan,Mar 5 2023
50,Good company,,Great team to work with good work environment,poor top management job in remote area,Industrial Engineer 2,Current Employee,Boise ID,Mar 3 2023
10,A shortview company lays off new hires,,The chip company sells the best burger in their cafeteria,They lay off new hires 05 year who didnt even establish a full performance record,Process Engineer III,Former Employee,Boise ID,Feb 17 2023
40,Good Start,,Flexible work schedule Work from home,Cold office environment Bad food,Software Engineer,Current Employee,Manassas VA,Mar 4 2023
50,Excellent company to work for PayWorkLifeBalanceWellbeingManagementGrowth,,Micron is an excellent company to work for Being a leader in the industry this is one of the model businesses when it comes to optimizing operations to the best of their ability while making sure that the employees are happy and well taken care of I have worked in shift rotation jobs as intense as this before but have never had such an amazing worklife balance while having good pay and personal growth Micron is like University There is no limits to growth within the company if you are willing to make the effort Management is very good and makes sure that the employees are well connected with them Benefits are great and are always updated from time to time so employees can have the best without any stress Oncampus meal time lunches and dinners are top quality and the company makes sure that everyone can afford it This is the place to build excellent careers because management also makes sure all the resources and training are provided for The company follows its north star when it comes to following its own principles not only in operations but also in hiring and they hire those who align well with those principles This makes for an amazing work place where you have some of the best and the brightest minds with amazing personalities to work with Career and personal growth opportunities are plenty,None so far The company is doing well following its business model,Semiconductor Process Engineer,Current Employee,Boise ID,Aug 21 2022
30,Cyclical Industry,,The semiconductor industry does have the potential for growth with EVs and AI being the future,It is a cyclical industry Layoffs are very common and it is not the job if you value stability,Equipment Engineer,Current Employee,Manassas VA,Mar 5 2023
50,Has made great strides,,The company has improved markedly over the past 10 years While there is still costcutting during downturns there is less kneejerk cost cutting The company is now leading the industry instead of being the perpetual laggard and has a healthy profit margin and cash flow Sanjay and his team has done a good job with this transformation There is more focus on worklife balance and on employee satisfaction and feedback as well which is positive and real pressure is being applied on departments that are lagging in either Some departments suffer from a dogeatdog culture of toxic politics and constant scheming kingdombuilding and maneuvering rather than collaboration Other departments truly work as a team everyone pulling in the same direction The good news is that being a large company there is generally an opportunity to move to a differentbetter department if your current one is not a good fit,Your experience will still to a very large degree depend on your managers and your VP My experience with different departments has been day and night so make sure to ask employees in the department youre planning on joining for their honest feedback While there is much more focus on worklife balance and employee satisfaction there are still departments that are largely either unable or unwilling to improve either Some departments are very spread out geographically which drives a lot of meetings at night for US employees when having to collaborate with Asia and often you will also have meetings early in the morning bookending a very long workday There is often some flexibility to take some time off during the day but that will largely depend on your local management again your experience will be entirely dependent on your immediate managers and the VP and how they decide to run things Same goes for the work culture as mentioned some departments have a very toxic culture of political scheming other truly collaborate and pulltogether again your experience will be very different depending on where you are,Manager,Current Employee,Boise ID,Dec 17 2022
30,terrible worklife balance shady management,,good pay and benefits interesting technology,not all management is bad but there are occurrences of arguably unethical toxic people in upper management,Senior Software Engineer,Former Employee,Folsom CA,Mar 8 2023
30,Good step for the career,,Opportunities to grow in team or jump to another team if needed Diversity with so many different cultures is a plus especially in a place like Idaho,Top management is not very good since they inconsistently make decisions Nothing including projects is promising for a long term in the company,Product Engineer,Former Employee,Boise ID,Feb 24 2023
50,Great Leadership,,Benefits Open Communication Growth opportunities,Sometimes communication between the business and recruitment team can be unclear inconsistent or too late into the hiring process,Recruiter,Current Employee,nan,Feb 7 2023
40,Good place when things are going well,,Good place to work when things are going well,Unfortunately on down turns people get laid off,Applications Engineer,Current Employee,nan,Feb 8 2023
30,It all depends on your manager,,There’s interesting work and some leading edge technology,The company has a serious problem with low level managers,Principal Design Engineer,Current Employee,nan,Jan 7 2023
40,Excellent work culture,,Good work life balance culture,Location might be an issue,RDA Process Engineer,Current Employee,Boise ID,Feb 12 2023
10,Not a great place to work,,At one time before Sanjay and the Western DigitalSandisk culture l felt there was equal opportunity for advancement with executive leadership involved in career development,Pervasive nepotism of the Western DigitalSandisk culture inconsistent promotions and decisions not made at the right level,Manager,Current Employee,nan,Mar 1 2023
40,a,,Good pay and benefits along with good management,Work life balance is a little off balance,Cost Accounting Manager,Current Employee,Boise ID,Feb 8 2023
20,Corporate America,,Pay is okay personal and company bonuses retirement and stock purchases,Cutthroat culture where others will steal your ideas to get ahead Large company with all the corny jargon obsessive constant improvement initiatives only way to significantly increase income is to get promoted When the economy dips expect layoffs,Senior Manufacturing Technician,Former Employee,nan,Feb 9 2023
50,na,,good pay and benefits for the field,the work hours are very long,Equipment Engineer,Current Employee,Manassas VA,Feb 9 2023
40,Overal ok,,Great technology many opportunities to learn opportunities to advance Really good pay and benefits 4 months parental leave,Hard work competition and politics Lack of on site childcare Lack of remote working opportunities,Process Engineer,Former Employee,Manassas VA,Jan 28 2023
40,Best Job Ever,,NAME,NAME,Semiconductor Engineer,Current Employee,Boise ID,Oct 31 2022
20,Big Layoff,,Flexible working hours Good benefits,Layoffs will be more common in this part of the manufacturing cycle Rating system that makes it easier to get rid of people,Product Engineer,Former Employee,Boise ID,Mar 3 2023
30,Prepare to work hard,,people are friendly and helpful,saving cost everywhere after slow down work over time,Semiconductor Engineer,Current Employee,Boise ID,Mar 7 2023
30,SoC team,,Easy Jobs and OK package,Lots of politics and almost no communication,Principal Engineer,Current Employee,San Jose CA,Mar 8 2023
30,Great benefits Awful management Stressful environment,,Fantastic health insurance benefits and flexibility with education advancement,The manufacturing environment is rife with poor management that trickles down with employees backstabbing each other for favoritism It translates to performance reviews promotions and poor teamwork The teams are very lean with only 26 technicians per team,Equipment Technician,Former Employee,Manassas VA,Jan 31 2023
40,Demanding but empowering,,Good at empowering engineers to be innovative theres bureaucracy like all big companies but youre listened to,Experience highly dependent on direct managers High stress and high pace,Senior Process Engineer,Current Employee,Manassas VA,Jan 23 2023
40,Overall very positive experience,,Very successful and resilient company Seems genuinely committed to an inclusive work environment Overall compensation was pretty good especially for the area,Like any big company office politics can at times get quite toxic and there is no shortage of kingdom builders more interested in their career than in being productive and supporting their team But there are plenty of good people there to offset this,Product Owner,Former Employee,Boise ID,Nov 1 2022
50,Good place to work,,benefits people the opportunity to grow,laid off during a difficult time,Customer Sales Operations Specialist,Former Employee,Boise ID,Feb 16 2023
30,Glad I Left,,Good pay for what its worth,Too much politics Prepare to be overworked,Engineer,Former Employee,Manassas VA,Feb 16 2023
50,Has made great strides,,The company has improved markedly over the past 10 years While there is still costcutting during downturns there is less kneejerk cost cutting The company is now leading the industry instead of being the perpetual laggard and has a healthy profit margin and cash flow Sanjay and his team has done a good job with this transformation There is more focus on worklife balance and on employee satisfaction and feedback as well which is positive and real pressure is being applied on departments that are lagging in either Some departments suffer from a dogeatdog culture of toxic politics and constant scheming kingdombuilding and maneuvering rather than collaboration Other departments truly work as a team everyone pulling in the same direction The good news is that being a large company there is generally an opportunity to move to a differentbetter department if your current one is not a good fit,Your experience will still to a very large degree depend on your managers and your VP My experience with different departments has been day and night so make sure to ask employees in the department youre planning on joining for their honest feedback While there is much more focus on worklife balance and employee satisfaction there are still departments that are largely either unable or unwilling to improve either Some departments are very spread out geographically which drives a lot of meetings at night for US employees when having to collaborate with Asia and often you will also have meetings early in the morning bookending a very long workday There is often some flexibility to take some time off during the day but that will largely depend on your local management again your experience will be entirely dependent on your immediate managers and the VP and how they decide to run things Same goes for the work culture as mentioned some departments have a very toxic culture of political scheming other truly collaborate and pulltogether again your experience will be very different depending on where you are,Manager,Current Employee,Boise ID,Dec 17 2022
50,Great Leadership,,Benefits Open Communication Growth opportunities,Sometimes communication between the business and recruitment team can be unclear inconsistent or too late into the hiring process,Recruiter,Current Employee,nan,Feb 7 2023
40,Good place when things are going well,,Good place to work when things are going well,Unfortunately on down turns people get laid off,Applications Engineer,Current Employee,nan,Feb 8 2023
40,Excellent work culture,,Good work life balance culture,Location might be an issue,RDA Process Engineer,Current Employee,Boise ID,Feb 12 2023
30,It was a good company for me,,Paid well Focus on employee safety Lots of variety Good bonus program Stock ownership options,Long hours Low job security regular layoffs in a volatile industry Not as much focus or value placed on the employee these days,Program Manager,Former Employee,Boise ID,Jan 9 2023
20,dim short term prospects,,long term company prospects are good,short term planning is a gap for the leadership team very reactionary work life balance tends to suffer Impending layoffs will not affect current projects increasing workload on those remaining,Engineer,Current Employee,Earth TX,Jan 24 2023
40,a,,Good pay and benefits along with good management,Work life balance is a little off balance,Cost Accounting Manager,Current Employee,Boise ID,Feb 8 2023
30,Good and rewarding,,Rewards hard work during good market times,Layoffs and hiring freezes during down market timed,Operations Manager,Current Employee,Boise ID,Feb 8 2023
50,Excellent place to refine your business skillset,,Great people and well run company,Demanding pace of work and lomg hours,Director of Operational Excellence,Former Employee,Boise ID,Jan 21 2023
30,Lots to learn,,Good benefits Decent pay Continuing education,Rotating shift work Outdated management style,Maintenance Technician,Former Employee,Boise ID,Feb 25 2023
50,Good company,,Benefits are great company CO great culture of nice people willing and able to help great,They had no business plan to continue 3DXP,Process Owner,Former Employee,Lehi UT,Jan 15 2023
40,Great company overall and getting better,,Good compensation great progress on team member initiatives and DiversityInclusion practices The company provides very good benefits and the work is variedinteresting Lots of career growth opportunities for many different paths,The market for their products is known to be very cyclical which can lead to great highs bonuses perks etc but also lows layoffs high workload stress,Business Analyst,Current Employee,Boise ID,Dec 19 2022
50,Good,,Good company to work in,Nothing I remember as of now,Software Engineer,Former Employee,nan,Jan 23 2023
